Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
266.85,30,6.3,6.9,5.26,7.51,6.16,6.91,5.7,7.36,6.04,6.78,30,29.41
267.85,30,6.25,6.88,5.22,7.48,6.11,6.9,5.67,7.32,6,6.76,30,29.43
268.87,30,6.21,6.86,5.18,7.44,6.05,6.86,5.64,7.3,5.95,6.73,30,29.43
269.87,30,6.18,6.84,5.16,7.42,6.03,6.84,5.62,7.25,5.92,6.7,30,29.43
270.88,30,6.13,6.83,5.12,7.39,5.98,6.8,5.59,7.22,5.86,6.67,30,29.43
271.88,30,6.09,6.8,5.08,7.37,5.94,6.78,5.56,7.19,5.83,6.64,30,29.43
272.88,30,6.06,6.79,5.05,7.35,5.91,6.76,5.55,7.18,5.8,6.62,30,29.43
273.88,30,6.02,6.76,5.01,7.32,5.86,6.73,5.51,7.15,5.75,6.59,30,29.44
274.9,30,5.97,6.74,4.99,7.29,5.83,6.7,5.48,7.12,5.7,6.56,30,29.44
275.9,30,5.94,6.72,4.96,7.26,5.8,6.68,5.47,7.09,5.67,6.54,30,29.46
276.9,30,5.89,6.71,4.91,7.22,5.75,6.64,5.44,7.06,5.63,6.5,30,29.43
277.9,30,5.85,6.7,4.88,7.21,5.72,6.62,5.41,7.05,5.59,6.49,30,29.43
278.9,30,5.82,6.67,4.86,7.19,5.66,6.6,5.38,7.01,5.55,6.45,30,29.43
279.9,30,5.77,6.64,4.81,7.15,5.61,6.56,5.35,6.95,5.49,6.42,30,29.44
280.9,30,5.72,6.63,4.77,7.13,5.57,6.53,5.32,6.92,5.45,6.38,30,29.43
281.92,30,5.69,6.61,4.74,7.1,5.53,6.52,5.3,6.9,5.4,6.37,30,29.43
282.92,30,5.65,6.59,4.71,7.08,5.48,6.48,5.27,6.87,5.34,6.34,30,29.44
283.92,30,5.59,6.56,4.66,7.03,5.42,6.45,5.23,6.83,5.3,6.29,30,29.43
284.93,30,5.55,6.53,4.62,7.01,5.36,6.41,5.19,6.79,5.24,6.26,30,29.44
285.93,30,5.5,6.51,4.59,6.96,5.33,6.39,5.16,6.76,5.2,6.24,30,29.43
286.93,30,5.46,6.48,4.54,6.93,5.27,6.36,5.15,6.72,5.16,6.21,30,29.46
287.93,30,5.41,6.46,4.51,6.89,5.21,6.32,5.1,6.69,5.1,6.17,30,29.43
288.93,30,5.37,6.44,4.47,6.87,5.17,6.3,5.07,6.66,5.06,6.14,30,29.43
289.93,30,5.33,6.42,4.42,6.83,5.12,6.27,5.04,6.62,5,6.11,30,29.44
290.95,30,5.29,6.4,4.4,6.81,5.08,6.24,5,6.58,4.95,6.07,30,29.46
291.95,30,5.24,6.38,4.35,6.78,5.01,6.2,4.98,6.55,4.89,6.04,30,29.43
292.95,30,5.19,6.36,4.31,6.74,4.96,6.17,4.94,6.51,4.85,6,30,29.46
293.95,30,5.15,6.34,4.28,6.71,4.9,6.13,4.9,6.47,4.79,5.97,30,29.46
294.95,30,5.11,6.3,4.24,6.67,4.84,6.1,4.87,6.43,4.74,5.93,30,29.43
295.95,30,5.07,6.28,4.21,6.65,4.79,6.07,4.84,6.39,4.69,5.89,30,29.43
296.97,30,5.01,6.25,4.16,6.61,4.74,6.03,4.79,6.34,4.62,5.85,30,29.44
297.97,30,4.97,6.23,4.13,6.57,4.67,5.99,4.75,6.29,4.56,5.83,30,29.44
298.97,30,4.91,6.2,4.09,6.56,4.62,5.96,4.73,6.26,4.51,5.79,30,29.46
299.98,30,4.87,6.18,4.04,6.51,4.57,5.93,4.68,6.22,4.45,5.74,30,29.43
300.98,30,4.82,6.16,4.01,6.48,4.51,5.89,4.63,6.18,4.4,5.69,30,29.43
301.98,30,4.77,6.13,3.96,6.45,4.46,5.86,4.61,6.13,4.33,5.65,30,29.46
303,30,4.72,6.11,3.93,6.42,4.41,5.83,4.56,6.08,4.28,5.61,30,29.43
304,30,4.67,6.07,3.88,6.39,4.37,5.8,4.52,6.04,4.22,5.57,30,29.44
305,30,4.62,6.05,3.84,6.36,4.33,5.76,4.49,6,4.17,5.53,30,29.44
306,30,4.58,6.03,3.8,6.33,4.31,5.72,4.44,5.95,4.12,5.49,30,29.44
307.02,30,4.52,5.98,3.75,6.29,4.24,5.67,4.4,5.9,4.05,5.43,30,29.46
308.02,30,4.48,5.98,3.72,6.24,4.22,5.64,4.35,5.85,3.99,5.39,30,29.43
309.02,30,4.43,5.94,3.67,6.21,4.19,5.61,4.31,5.81,3.93,5.34,30,29.46
310.02,30,4.38,5.91,3.62,6.18,4.14,5.57,4.26,5.76,3.88,5.29,30,29.44
311.02,30,4.32,5.88,3.58,6.13,4.1,5.55,4.22,5.7,3.8,5.25,30,29.46
312.02,30,4.28,5.85,3.52,6.1,4.04,5.5,4.17,5.65,3.73,5.19,30,29.43
313.02,30,4.22,5.83,3.48,6.07,4.01,5.47,4.12,5.61,3.66,5.15,30,29.44
314.03,30,4.17,5.8,3.43,6.02,3.96,5.42,4.06,5.55,3.59,5.1,30,29.44
315.03,30,4.13,5.78,3.39,6,3.9,5.38,4.02,5.5,3.53,5.05,30,29.46
316.03,30,4.06,5.74,3.32,5.94,3.85,5.34,3.96,5.45,3.46,4.99,30,29.43
317.03,30,4.01,5.7,3.29,5.91,3.79,5.31,3.92,5.39,3.4,4.94,30,29.43
318.03,30,3.96,5.66,3.24,5.88,3.73,5.27,3.87,5.34,3.32,4.88,30,29.46
319.03,30,3.89,5.64,3.19,5.84,3.67,5.22,3.8,5.29,3.26,4.84,30,29.46
320.03,30,3.82,5.59,3.14,5.8,3.62,5.18,3.76,5.23,3.2,4.78,30,29.43
321.03,30,3.76,5.56,3.08,5.75,3.56,5.13,3.69,5.17,3.12,4.72,30,29.46
322.03,30,3.71,5.54,3.02,5.71,3.5,5.1,3.65,5.13,3.07,4.67,30,29.46
323.03,30,3.65,5.5,2.97,5.67,3.45,5.06,3.59,5.06,3.01,4.62,30,29.46
324.05,30,3.58,5.45,2.91,5.63,3.37,5.01,3.53,5,2.93,4.54,30,29.43
325.05,30,3.52,5.43,2.86,5.58,3.3,4.98,3.48,4.95,2.88,4.51,30,29.46
326.05,30,3.46,5.37,2.81,5.54,3.24,4.93,3.43,4.87,2.83,4.44,30,29.44
327.05,30,3.41,5.34,2.76,5.51,3.16,4.87,3.38,4.82,2.77,4.37,30,29.46
328.05,30,3.33,5.31,2.69,5.45,3.08,4.81,3.33,4.74,2.71,4.31,30,29.46
329.05,30,3.28,5.29,2.63,5.42,3.01,4.77,3.28,4.69,2.66,4.24,30,29.46
330.07,30,3.2,5.24,2.58,5.38,2.93,4.73,3.23,4.61,2.6,4.18,30,29.44
331.07,30,3.14,5.2,2.52,5.34,2.85,4.66,3.19,4.53,2.55,4.11,30,29.46
332.07,30,3.08,5.16,2.46,5.31,2.76,4.62,3.14,4.46,2.5,4.04,30,29.44
333.07,30,3,5.11,2.4,5.25,2.68,4.56,3.09,4.39,2.45,3.96,30,29.44
334.07,30,2.94,5.09,2.34,5.21,2.61,4.52,3.04,4.31,2.4,3.9,30,29.46
335.08,30,2.85,5.04,2.28,5.15,2.52,4.47,2.97,4.22,2.35,3.81,30,29.44
336.08,30,2.8,5,2.22,5.11,2.45,4.42,2.92,4.15,2.31,3.75,30,29.44
337.08,30,2.71,4.96,2.17,5.05,2.39,4.38,2.86,4.05,2.26,3.67,30,29.46
338.08,30,2.64,4.92,2.11,5.02,2.31,4.33,2.8,3.97,2.21,3.61,30,29.46
339.08,30,2.56,4.87,2.04,4.98,2.24,4.28,2.75,3.9,2.16,3.53,30,29.46
340.08,30,2.47,4.83,1.98,4.92,2.17,4.23,2.68,3.8,2.1,3.45,30,29.46
341.08,30,2.4,4.8,1.92,4.87,2.1,4.18,2.62,3.73,2.05,3.38,30,29.47
342.08,30,2.33,4.76,1.87,4.84,2.04,4.14,2.57,3.65,1.99,3.31,30,29.46
343.1,30,2.26,4.73,1.82,4.79,1.98,4.08,2.51,3.6,1.94,3.25,30,29.46
344.1,30,2.18,4.68,1.75,4.74,1.91,4.02,2.45,3.52,1.87,3.17,30,29.46
345.1,30,2.12,4.64,1.7,4.7,1.84,3.96,2.4,3.49,1.82,3.1,30,29.46
346.1,30,2.05,4.62,1.65,4.66,1.79,3.91,2.35,3.45,1.76,3.03,30,29.44
347.12,30,1.96,4.56,1.59,4.61,1.72,3.84,2.27,3.4,1.7,2.96,30,29.46
348.12,30,1.89,4.51,1.53,4.57,1.69,3.79,2.22,3.37,1.65,2.9,30,29.46
349.12,30,1.81,4.47,1.48,4.51,1.63,3.71,2.16,3.33,1.58,2.83,30,29.46
350.13,30,1.74,4.44,1.44,4.49,1.6,3.66,2.1,3.32,1.54,2.79,30,29.46
351.13,30,1.67,4.4,1.39,4.44,1.56,3.58,2.04,3.28,1.49,2.74,30,29.44
352.13,30,1.59,4.34,1.34,4.39,1.52,3.52,1.96,3.25,1.44,2.67,30,29.46
353.13,30,1.52,4.31,1.3,4.33,1.51,3.47,1.91,3.22,1.4,2.62,30,29.46
354.13,30,1.43,4.27,1.26,4.3,1.48,3.43,1.84,3.19,1.37,2.56,30,29.44
355.15,30,1.36,4.22,1.22,4.24,1.47,3.38,1.79,3.15,1.33,2.5,30,29.46
356.15,30,1.29,4.18,1.19,4.2,1.46,3.34,1.73,3.1,1.31,2.44,30,29.46
357.15,30,1.24,4.14,1.16,4.14,1.44,3.31,1.68,3.05,1.3,2.38,30,29.46
358.15,30,1.19,4.09,1.13,4.1,1.42,3.26,1.62,2.99,1.28,2.31,30,29.46
359.15,30,1.15,4.05,1.11,4.04,1.4,3.23,1.57,2.92,1.26,2.23,30,29.46
360.17,30,1.12,4,1.08,3.98,1.38,3.18,1.51,2.85,1.25,2.16,30,29.46
361.17,30,1.09,3.95,1.06,3.96,1.37,3.13,1.45,2.76,1.23,2.09,30,29.46
362.17,30,1.07,3.91,1.05,3.9,1.34,3.07,1.4,2.68,1.22,2.01,30,29.47
363.17,30,1.04,3.86,1.02,3.85,1.33,3.02,1.35,2.59,1.22,1.93,30,29.46
364.17,30,1.03,3.81,1.01,3.8,1.31,2.95,1.29,2.49,1.21,1.86,30,29.46
365.18,30,1,3.74,0.98,3.75,1.29,2.88,1.23,2.4,1.21,1.75,30,29.46
366.18,30,0.98,3.68,0.98,3.69,1.28,2.8,1.19,2.29,1.2,1.67,30,29.47
367.18,30,0.97,3.64,0.98,3.68,1.28,2.74,1.13,2.2,1.2,1.6,30,29.46
368.18,30,0.95,3.6,0.97,3.63,1.26,2.66,1.09,2.11,1.2,1.52,30,29.46
369.2,30,0.94,3.52,0.95,3.57,1.26,2.59,1.05,2.02,1.19,1.42,30,29.46
370.2,30,0.92,3.48,0.94,3.51,1.24,2.5,1,1.95,1.18,1.33,30,29.46
371.2,30,0.91,3.42,0.94,3.45,1.24,2.44,0.96,1.9,1.18,1.27,30,29.46
372.2,30,0.9,3.37,0.92,3.38,1.25,2.35,0.93,1.86,1.17,1.21,30,29.44
373.2,30,0.89,3.31,0.92,3.3,1.25,2.27,0.89,1.83,1.17,1.14,30,29.46
374.2,30,0.88,3.26,0.91,3.22,1.24,2.19,0.85,1.81,1.15,1.08,30,29.47
375.2,30,0.88,3.2,0.91,3.17,1.24,2.13,0.83,1.81,1.16,1.06,30,29.46
376.2,30,0.87,3.14,0.89,3.08,1.23,2.04,0.8,1.81,1.15,1.04,30,29.46
377.22,30,0.85,3.09,0.88,3.02,1.23,1.95,0.78,1.81,1.14,1.02,30,29.47
378.22,30,0.85,3.04,0.88,2.96,1.24,1.89,0.75,1.8,1.14,1.02,30,29.46
379.22,30,0.85,3,0.88,2.9,1.24,1.83,0.74,1.79,1.15,1.03,30,29.44
380.22,30,0.85,2.95,0.87,2.83,1.23,1.76,0.72,1.75,1.13,1.02,30,29.46
381.22,30,0.85,2.88,0.88,2.78,1.23,1.69,0.71,1.72,1.14,1.02,30,29.46
382.22,30,0.84,2.81,0.86,2.71,1.22,1.62,0.69,1.67,1.12,1.02,30,29.47
383.22,30,0.83,2.76,0.86,2.64,1.22,1.55,0.69,1.63,1.12,1.02,30,29.47
384.22,30,0.83,2.7,0.86,2.59,1.22,1.49,0.67,1.58,1.12,1.01,30,29.43
385.22,30,0.83,2.64,0.86,2.54,1.22,1.44,0.66,1.55,1.13,0.99,30,29.46
386.23,30,0.82,2.57,0.85,2.48,1.21,1.4,0.63,1.51,1.12,0.96,30,29.46
387.23,30,0.82,2.5,0.85,2.43,1.22,1.37,0.63,1.5,1.12,0.95,30,29.46
388.23,30,0.82,2.45,0.85,2.36,1.21,1.33,0.63,1.48,1.12,0.92,30,29.46
389.23,30,0.82,2.39,0.85,2.31,1.22,1.29,0.61,1.47,1.12,0.89,30,29.46
390.23,30,0.82,2.31,0.85,2.26,1.22,1.27,0.6,1.46,1.12,0.87,30,29.46
391.25,30,0.81,2.26,0.84,2.2,1.21,1.26,0.6,1.47,1.12,0.84,30,29.44
392.25,30,0.82,2.2,0.84,2.15,1.21,1.24,0.59,1.48,1.12,0.82,30,29.46
393.25,30,0.8,2.13,0.82,2.09,1.2,1.22,0.58,1.46,1.12,0.81,30,29.47
394.25,30,0.81,2.08,0.83,2.05,1.2,1.22,0.58,1.46,1.11,0.8,30,29.46
395.25,30,0.81,2.01,0.83,2,1.21,1.21,0.56,1.46,1.11,0.79,30,29.46
396.25,30,0.81,1.94,0.83,1.95,1.21,1.21,0.57,1.45,1.11,0.78,30,29.46
397.25,30,0.8,1.87,0.82,1.88,1.19,1.19,0.55,1.45,1.1,0.76,30,29.46
398.25,30,0.8,1.81,0.82,1.83,1.19,1.19,0.56,1.46,1.1,0.78,30,29.46
399.25,30,0.8,1.74,0.82,1.79,1.19,1.19,0.55,1.46,1.09,0.76,30,29.46
400.25,30,0.8,1.67,0.82,1.75,1.19,1.18,0.55,1.48,1.1,0.75,30,29.44
401.27,30,0.8,1.6,0.82,1.72,1.19,1.17,0.54,1.47,1.1,0.75,30,29.46
402.27,30,0.8,1.55,0.82,1.69,1.19,1.16,0.55,1.48,1.1,0.75,30,29.46
403.27,30,0.79,1.48,0.82,1.66,1.18,1.15,0.55,1.47,1.1,0.75,30,29.46
404.27,30,0.79,1.44,0.82,1.65,1.19,1.15,0.54,1.46,1.09,0.75,30,29.47
405.27,30,0.78,1.37,0.81,1.63,1.18,1.15,0.55,1.45,1.1,0.74,30,29.47
406.28,30,0.79,1.33,0.81,1.62,1.19,1.15,0.54,1.44,1.1,0.75,30,29.47
407.28,30,0.78,1.27,0.81,1.6,1.17,1.15,0.54,1.44,1.09,0.74,30,29.44
408.28,30,0.78,1.21,0.81,1.58,1.18,1.14,0.53,1.43,1.09,0.73,30,29.46
409.28,30,0.78,1.15,0.81,1.58,1.18,1.13,0.53,1.43,1.1,0.74,30,29.46
410.3,30,0.78,1.1,0.8,1.55,1.17,1.12,0.53,1.42,1.1,0.73,30,29.44
411.3,30,0.77,1.04,0.8,1.55,1.17,1.12,0.53,1.4,1.09,0.73,30,29.46
412.3,30,0.78,0.98,0.8,1.55,1.17,1.12,0.53,1.4,1.09,0.74,30,29.46
413.3,30,0.77,0.94,0.79,1.53,1.17,1.11,0.53,1.4,1.09,0.75,30,29.46
414.3,30,0.78,0.88,0.8,1.53,1.18,1.1,0.53,1.39,1.09,0.77,30,29.47
415.32,30,0.78,0.83,0.8,1.52,1.17,1.11,0.53,1.4,1.1,0.78,30,29.46
416.32,30,0.78,0.78,0.8,1.52,1.17,1.11,0.53,1.41,1.1,0.79,30,29.46
417.32,30,0.78,0.73,0.8,1.51,1.17,1.11,0.52,1.43,1.1,0.8,30,29.46
418.32,30,0.78,0.71,0.8,1.5,1.16,1.09,0.53,1.44,1.1,0.8,30,29.46
419.32,30,0.78,0.67,0.79,1.48,1.18,1.1,0.53,1.45,1.1,0.8,30,29.46
420.32,30,0.78,0.63,0.8,1.47,1.18,1.09,0.52,1.45,1.1,0.79,30,29.46
421.32,30,0.78,0.6,0.8,1.48,1.19,1.09,0.52,1.44,1.09,0.81,30,29.44
422.32,30,0.78,0.57,0.79,1.46,1.17,1.08,0.53,1.43,1.09,0.82,30,29.47
423.32,30,0.78,0.55,0.8,1.45,1.18,1.08,0.53,1.42,1.09,0.85,30,29.47
424.33,30,0.76,0.51,0.79,1.45,1.17,1.08,0.53,1.41,1.08,0.84,30,29.46
425.33,30,0.77,0.5,0.79,1.45,1.16,1.08,0.53,1.42,1.08,0.83,30,29.46
426.33,30,0.77,0.48,0.79,1.44,1.17,1.08,0.52,1.42,1.08,0.81,30,29.47
427.33,30,0.77,0.47,0.79,1.44,1.16,1.08,0.52,1.42,1.08,0.79,30,29.47
428.35,30,0.76,0.45,0.79,1.44,1.15,1.07,0.51,1.42,1.07,0.77,30,29.46
429.35,30,0.76,0.44,0.78,1.44,1.16,1.08,0.52,1.41,1.08,0.78,30,29.46
430.35,30,0.77,0.44,0.79,1.44,1.17,1.08,0.52,1.42,1.08,0.77,30,29.46
431.35,30,0.76,0.41,0.79,1.43,1.15,1.08,0.51,1.41,1.08,0.75,30,29.44
432.35,30,0.76,0.41,0.79,1.43,1.17,1.08,0.52,1.41,1.08,0.76,30,29.47
433.35,30,0.77,0.4,0.78,1.43,1.16,1.07,0.52,1.4,1.08,0.77,30,29.47
434.37,30,0.77,0.39,0.79,1.43,1.17,1.08,0.52,1.4,1.08,0.77,30,29.46
435.37,30,0.77,0.38,0.79,1.42,1.16,1.07,0.52,1.39,1.08,0.76,30,29.47
436.37,30,0.77,0.37,0.79,1.41,1.17,1.06,0.52,1.39,1.08,0.76,30,29.47
437.37,30,0.77,0.37,0.79,1.41,1.17,1.07,0.51,1.4,1.08,0.75,30,29.47
438.37,30,0.76,0.36,0.78,1.41,1.16,1.05,0.51,1.38,1.08,0.75,30,29.46
439.37,30,0.77,0.36,0.79,1.41,1.15,1.07,0.52,1.39,1.08,0.74,30,29.46
440.38,30,0.77,0.36,0.79,1.42,1.16,1.07,0.52,1.38,1.08,0.75,30,29.44
441.38,30,0.77,0.35,0.79,1.41,1.15,1.07,0.52,1.39,1.08,0.74,30,29.47
442.38,30,0.76,0.35,0.79,1.41,1.16,1.06,0.52,1.38,1.08,0.74,30,29.47
443.38,30,0.75,0.35,0.78,1.41,1.17,1.05,0.52,1.37,1.08,0.74,30,29.46
444.38,30,0.76,0.34,0.78,1.4,1.16,1.06,0.51,1.37,1.07,0.73,30,29.47
445.4,30,0.75,0.33,0.78,1.4,1.15,1.05,0.5,1.36,1.07,0.73,30,29.47
446.4,30,0.76,0.33,0.78,1.41,1.17,1.05,0.52,1.37,1.08,0.73,30,29.47
447.4,30,0.76,0.32,0.79,1.41,1.15,1.06,0.52,1.37,1.07,0.73,30,29.47
448.4,30,0.76,0.32,0.79,1.41,1.15,1.05,0.52,1.37,1.08,0.73,30,29.46
449.42,30,0.75,0.32,0.78,1.4,1.15,1.06,0.52,1.38,1.07,0.73,30,29.47
450.42,30,0.76,0.33,0.79,1.4,1.15,1.06,0.53,1.38,1.08,0.73,30,29.47
451.42,30,0.77,0.32,0.79,1.4,1.16,1.06,0.52,1.37,1.08,0.73,30,29.47
452.42,30,0.76,0.32,0.79,1.4,1.15,1.06,0.52,1.37,1.08,0.73,30,29.47
453.43,30,0.76,0.32,0.78,1.4,1.16,1.05,0.52,1.37,1.08,0.72,30,29.47
454.43,30,0.76,0.33,0.78,1.4,1.15,1.06,0.52,1.37,1.08,0.72,30,29.47
455.43,30,0.75,0.31,0.78,1.4,1.15,1.06,0.51,1.36,1.08,0.72,30,29.47
456.43,30,0.75,0.31,0.79,1.4,1.15,1.06,0.51,1.37,1.08,0.72,30,29.46
457.43,30,0.75,0.31,0.78,1.39,1.15,1.06,0.51,1.36,1.07,0.72,30,29.46
458.43,30,0.75,0.3,0.79,1.39,1.15,1.05,0.51,1.35,1.07,0.72,30,29.47
459.45,30,0.75,0.3,0.78,1.39,1.14,1.05,0.51,1.36,1.08,0.72,30,29.46
460.45,30,0.76,0.32,0.79,1.39,1.15,1.05,0.52,1.36,1.08,0.72,30,29.46
461.45,30,0.75,0.31,0.78,1.39,1.14,1.05,0.51,1.35,1.07,0.72,30,29.47
462.45,30,0.76,0.3,0.78,1.39,1.15,1.05,0.51,1.35,1.07,0.72,30,29.46
463.47,30,0.75,0.3,0.78,1.39,1.14,1.05,0.51,1.36,1.07,0.71,30,29.46
464.47,30,0.75,0.3,0.78,1.38,1.14,1.05,0.51,1.36,1.07,0.7,30,29.44
465.47,30,0.75,0.31,0.79,1.39,1.15,1.05,0.5,1.37,1.08,0.72,30,29.46
466.47,30,0.76,0.29,0.78,1.39,1.14,1.05,0.51,1.37,1.08,0.72,30,29.44
467.48,30,0.75,0.3,0.79,1.38,1.14,1.05,0.51,1.35,1.07,0.72,30,29.44
468.48,30,0.75,0.29,0.79,1.38,1.15,1.05,0.52,1.36,1.08,0.71,30,29.46
469.48,30,0.76,0.29,0.79,1.38,1.14,1.05,0.5,1.36,1.07,0.71,30,29.46
470.5,30,0.75,0.29,0.79,1.38,1.14,1.05,0.51,1.37,1.07,0.72,30,29.44
471.5,30,0.75,0.29,0.79,1.38,1.15,1.05,0.51,1.35,1.07,0.72,30,29.43
472.5,30,0.75,0.28,0.78,1.37,1.13,1.04,0.5,1.35,1.05,0.7,30,29.44
473.5,30,0.76,0.29,0.79,1.39,1.15,1.05,0.51,1.35,1.07,0.72,30,29.44
474.52,30,0.75,0.29,0.78,1.38,1.14,1.04,0.51,1.34,1.06,0.7,30,29.44
475.52,30,0.75,0.29,0.79,1.39,1.13,1.04,0.5,1.35,1.07,0.71,30,29.44
476.52,30,0.75,0.28,0.78,1.37,1.14,1.04,0.51,1.35,1.06,0.71,30,29.43
477.52,30,0.75,0.28,0.78,1.38,1.15,1.04,0.5,1.35,1.06,0.7,30,29.43
478.53,30,0.75,0.29,0.78,1.38,1.14,1.04,0.5,1.34,1.06,0.71,30,29.43
479.53,30,0.75,0.29,0.8,1.38,1.15,1.05,0.52,1.35,1.06,0.72,30,29.44
480.53,30,0.75,0.28,0.78,1.37,1.14,1.03,0.5,1.34,1.05,0.71,30,29.44
481.53,30,0.75,0.28,0.79,1.38,1.15,1.05,0.52,1.35,1.06,0.71,30,29.46
482.53,30,0.75,0.29,0.79,1.39,1.14,1.05,0.51,1.35,1.07,0.72,30,29.44
483.55,30,0.75,0.28,0.78,1.37,1.14,1.05,0.51,1.34,1.06,0.71,30,29.44
484.55,30,0.74,0.27,0.78,1.37,1.12,1.03,0.51,1.33,1.05,0.7,30,29.44
485.55,30,0.75,0.27,0.79,1.37,1.13,1.04,0.51,1.35,1.06,0.7,30,29.46
486.55,30,0.75,0.27,0.78,1.38,1.15,1.04,0.5,1.34,1.06,0.7,30,29.43
487.55,30,0.75,0.27,0.79,1.37,1.15,1.04,0.5,1.35,1.06,0.7,30,29.46
488.55,30,0.75,0.28,0.79,1.37,1.15,1.04,0.51,1.33,1.06,0.7,30,29.44
489.55,30,0.74,0.28,0.78,1.37,1.14,1.04,0.5,1.33,1.06,0.7,30,29.44
490.55,30,0.75,0.27,0.78,1.38,1.14,1.04,0.51,1.34,1.07,0.7,30,29.46
491.57,30,0.74,0.27,0.78,1.37,1.13,1.04,0.5,1.33,1.06,0.69,30,29.43
492.57,30,0.75,0.28,0.78,1.38,1.14,1.05,0.5,1.33,1.06,0.7,30,29.44
493.57,30,0.74,0.27,0.78,1.37,1.14,1.04,0.5,1.33,1.06,0.71,30,29.44
494.57,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.34,1.06,0.69,30,29.46
495.57,30,0.75,0.28,0.79,1.38,1.13,1.04,0.51,1.35,1.06,0.7,30,29.44
496.57,30,0.75,0.27,0.78,1.36,1.12,1.04,0.5,1.34,1.05,0.69,30,29.46
497.58,30,0.75,0.27,0.79,1.37,1.14,1.04,0.5,1.33,1.05,0.7,30,29.44
498.58,30,0.75,0.27,0.78,1.38,1.14,1.04,0.5,1.33,1.07,0.69,30,29.44
499.58,30,0.75,0.27,0.78,1.37,1.14,1.04,0.5,1.33,1.06,0.7,30,29.44
500.58,30,0.75,0.27,0.78,1.37,1.14,1.04,0.51,1.35,1.06,0.7,30,29.44
501.58,30,0.74,0.26,0.78,1.37,1.13,1.02,0.5,1.33,1.05,0.69,30,29.44
502.6,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.34,1.05,0.69,30,29.46
503.6,30,0.74,0.27,0.78,1.37,1.15,1.04,0.5,1.34,1.06,0.7,30,29.46
504.62,30,0.75,0.27,0.78,1.37,1.13,1.04,0.5,1.33,1.06,0.7,30,29.44
505.62,30,0.75,0.27,0.79,1.37,1.13,1.04,0.5,1.34,1.06,0.7,30,29.44
506.62,30,0.75,0.27,0.79,1.37,1.13,1.04,0.5,1.33,1.06,0.69,30,29.43
507.62,30,0.75,0.28,0.79,1.37,1.14,1.04,0.5,1.34,1.07,0.7,30,29.44
508.62,30,0.75,0.28,0.79,1.37,1.13,1.04,0.5,1.33,1.06,0.7,30,29.44
509.62,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.44
510.62,30,0.74,0.27,0.78,1.37,1.12,1.03,0.5,1.33,1.06,0.69,30,29.43
511.62,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.44
512.63,30,0.75,0.27,0.79,1.37,1.14,1.03,0.5,1.34,1.06,0.69,30,29.44
513.63,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.44
514.63,30,0.74,0.27,0.79,1.37,1.13,1.03,0.51,1.33,1.06,0.69,30,29.44
515.63,30,0.75,0.27,0.79,1.37,1.13,1.04,0.51,1.33,1.06,0.7,30,29.43
516.65,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.46
517.65,30,0.74,0.28,0.79,1.37,1.13,1.04,0.5,1.34,1.06,0.69,30,29.46
518.65,30,0.74,0.28,0.78,1.37,1.13,1.03,0.51,1.34,1.06,0.69,30,29.44
519.65,30,0.74,0.27,0.78,1.36,1.13,1.03,0.5,1.33,1.05,0.69,30,29.43
520.67,30,0.74,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.7,30,29.43
521.67,30,0.75,0.27,0.78,1.37,1.13,1.03,0.51,1.33,1.06,0.69,30,29.44
522.67,30,0.74,0.27,0.78,1.37,1.13,1.03,0.51,1.33,1.06,0.69,30,29.44
523.67,30,0.74,0.27,0.79,1.37,1.13,1.04,0.5,1.33,1.05,0.69,30,29.46
524.67,30,0.75,0.27,0.78,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.44
525.67,30,0.74,0.26,0.78,1.37,1.13,1.03,0.5,1.33,1.06,0.69,30,29.44
526.68,30,0.75,0.27,0.79,1.37,1.14,1.04,0.51,1.33,1.06,0.69,30,29.46
527.68,30,0.74,0.27,0.78,1.36,1.13,1.03,0.5,1.33,1.05,0.69,30,29.43
528.68,30,0.74,0.27,0.78,1.36,1.12,1.02,0.5,1.33,1.05,0.69,30,29.46
529.68,30,0.74,0.27,0.79,1.36,1.13,1.03,0.51,1.33,1.06,0.69,30,29.46
530.68,30,0.74,0.27,0.78,1.37,1.12,1.02,0.5,1.32,1.05,0.69,30,29.46
531.68,30,0.74,0.27,0.79,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.44
532.68,30,0.73,0.27,0.78,1.36,1.12,1.02,0.5,1.33,1.05,0.69,30,29.44
533.68,30,0.74,0.27,0.79,1.37,1.13,1.03,0.51,1.33,1.05,0.69,30,29.46
534.7,30,0.75,0.27,0.79,1.37,1.13,1.03,0.5,1.33,1.05,0.69,30,29.43
