Time,T,OTU22_R1,OTU23_R1,OTU22_R2,OTU23_R2,OTU22_R3,OTU23_R3,OTU22_R4,OTU23_R4,OTU22_R5,OTU23_R5,Tm,T_internal
266.85,38,7.19,7.49,7.97,7.53,6.1,7.2,7.67,7.84,6.99,7.3,38,38.12
267.85,38,7.17,7.48,7.95,7.49,6.1,7.19,7.66,7.83,6.98,7.3,38,38.14
268.87,38,7.17,7.48,7.96,7.5,6.09,7.2,7.66,7.81,6.98,7.29,38,38.12
269.87,38,7.16,7.46,7.93,7.48,6.09,7.17,7.64,7.79,6.96,7.29,38,38.12
270.88,38,7.09,7.44,7.92,7.47,6.07,7.17,7.63,7.77,6.95,7.28,38,38.12
271.88,38,7.15,7.44,7.91,7.47,6.07,7.17,7.64,7.77,6.95,7.28,38,38.12
272.88,38,7.14,7.42,7.89,7.45,6.05,7.16,7.62,7.75,6.93,7.27,38,38.12
273.88,38,7.13,7.42,7.9,7.45,6.06,7.16,7.61,7.74,6.93,7.27,38,38.12
274.9,38,7.1,7.41,7.86,7.43,6.04,7.14,7.59,7.74,6.91,7.26,38,38.11
275.9,38,7.11,7.41,7.87,7.42,6.04,7.14,7.6,7.73,6.91,7.26,38,38.12
276.9,38,7.03,7.38,7.84,7.42,6.02,7.12,7.58,7.71,6.89,7.24,38,38.12
277.9,38,7.07,7.37,7.82,7.4,6.02,7.1,7.57,7.7,6.88,7.23,38,38.11
278.9,38,7.01,7.35,7.81,7.4,6.01,7.09,7.57,7.69,6.87,7.21,38,38.11
279.9,38,7.06,7.35,7.81,7.39,6.01,7.1,7.56,7.68,6.86,7.21,38,38.09
280.9,38,7.04,7.32,7.78,7.37,5.99,7.07,7.54,7.66,6.84,7.18,38,38.11
281.92,38,7.03,7.32,7.76,7.35,5.98,7.06,7.53,7.65,6.84,7.17,38,38.12
282.92,38,7.01,7.31,7.75,7.34,5.98,7.05,7.51,7.63,6.81,7.15,38,38.09
283.92,38,7.01,7.29,7.74,7.32,5.97,7.04,7.51,7.62,6.8,7.16,38,38.11
284.93,38,7,7.28,7.74,7.32,5.97,7.03,7.52,7.63,6.8,7.14,38,38.11
285.93,38,6.97,7.27,7.72,7.31,5.95,7.02,7.5,7.61,6.79,7.12,38,38.11
286.93,38,6.99,7.27,7.74,7.29,5.95,7.02,7.49,7.61,6.78,7.12,38,38.09
287.93,38,6.95,7.27,7.72,7.28,5.94,7,7.49,7.59,6.77,7.11,38,38.09
288.93,38,6.95,7.24,7.69,7.26,5.93,6.97,7.47,7.57,6.76,7.08,38,38.11
289.93,38,6.95,7.23,7.68,7.26,5.92,6.98,7.47,7.57,6.76,7.06,38,38.09
290.95,38,6.91,7.21,7.66,7.24,5.92,6.95,7.45,7.55,6.74,7.06,38,38.11
291.95,38,6.92,7.2,7.65,7.23,5.9,6.94,7.43,7.54,6.72,7.05,38,38.11
292.95,38,6.89,7.17,7.64,7.21,5.89,6.93,7.43,7.52,6.71,7.03,38,38.11
293.95,38,6.9,7.18,7.64,7.21,5.9,6.94,7.44,7.51,6.71,7.03,38,38.11
294.95,38,6.88,7.18,7.63,7.2,5.89,6.91,7.42,7.49,6.69,7.01,38,38.12
295.95,38,6.85,7.15,7.62,7.19,5.87,6.9,7.42,7.48,6.69,6.99,38,38.09
296.97,38,6.86,7.16,7.59,7.17,5.86,6.89,7.4,7.47,6.67,6.98,38,38.09
297.97,38,6.86,7.14,7.59,7.17,5.86,6.88,7.4,7.45,6.67,6.96,38,38.11
298.97,38,6.86,7.13,7.58,7.14,5.86,6.87,7.39,7.46,6.66,6.96,38,38.08
299.98,38,6.84,7.11,7.57,7.14,5.84,6.85,7.38,7.42,6.64,6.95,38,38.08
300.98,38,6.83,7.1,7.56,7.13,5.84,6.86,7.37,7.43,6.62,6.94,38,38.09
301.98,38,6.79,7.08,7.56,7.13,5.83,6.84,7.36,7.42,6.61,6.93,38,38.09
303,38,6.8,7.06,7.53,7.09,5.8,6.81,7.36,7.4,6.6,6.9,38,38.09
304,38,6.79,7.07,7.52,7.09,5.8,6.82,7.35,7.39,6.6,6.9,38,38.08
305,38,6.77,7.06,7.5,7.08,5.8,6.81,7.34,7.39,6.6,6.88,38,38.11
306,38,6.77,7.04,7.5,7.06,5.8,6.78,7.32,7.36,6.57,6.87,38,38.09
307.02,38,6.77,7.05,7.5,7.06,5.79,6.78,7.33,7.35,6.57,6.87,38,38.11
308.02,38,6.76,7.02,7.48,7.04,5.78,6.76,7.32,7.36,6.56,6.86,38,38.09
309.02,38,6.74,7.01,7.47,7.04,5.78,6.76,7.31,7.34,6.55,6.85,38,38.12
310.02,38,6.73,7,7.46,7.03,5.76,6.75,7.3,7.33,6.53,6.83,38,38.11
311.02,38,6.71,6.98,7.44,7,5.74,6.73,7.29,7.3,6.52,6.81,38,38.12
312.02,38,6.7,6.96,7.43,6.99,5.73,6.71,7.29,7.3,6.51,6.81,38,38.12
313.02,38,6.69,6.96,7.42,6.99,5.72,6.7,7.29,7.29,6.51,6.79,38,38.11
314.03,38,6.69,6.95,7.42,6.97,5.71,6.69,7.27,7.28,6.5,6.78,38,38.11
315.03,38,6.67,6.93,7.4,6.96,5.69,6.68,7.26,7.26,6.47,6.77,38,38.12
316.03,38,6.66,6.92,7.39,6.96,5.69,6.68,7.26,7.26,6.47,6.77,38,38.12
317.03,38,6.62,6.92,7.38,6.94,5.68,6.66,7.25,7.24,6.45,6.74,38,38.12
318.03,38,6.64,6.89,7.37,6.93,5.68,6.64,7.23,7.23,6.44,6.75,38,38.12
319.03,38,6.63,6.88,7.36,6.92,5.66,6.64,7.23,7.21,6.42,6.72,38,38.12
320.03,38,6.63,6.89,7.37,6.92,5.67,6.64,7.23,7.21,6.42,6.73,38,38.12
321.03,38,6.6,6.86,7.33,6.89,5.64,6.6,7.22,7.18,6.4,6.69,38,38.12
322.03,38,6.6,6.85,7.33,6.87,5.64,6.6,7.2,7.17,6.39,6.69,38,38.12
323.03,38,6.59,6.83,7.31,6.87,5.64,6.6,7.21,7.17,6.37,6.69,38,38.12
324.05,38,6.58,6.81,7.29,6.86,5.63,6.57,7.2,7.15,6.37,6.66,38,38.12
325.05,38,6.58,6.81,7.29,6.85,5.61,6.56,7.19,7.14,6.37,6.66,38,38.12
326.05,38,6.56,6.8,7.29,6.84,5.61,6.56,7.18,7.12,6.35,6.65,38,38.12
327.05,38,6.52,6.78,7.29,6.81,5.6,6.53,7.18,7.1,6.33,6.63,38,38.12
328.05,38,6.49,6.77,7.28,6.81,5.58,6.53,7.17,7.1,6.32,6.61,38,38.14
329.05,38,6.52,6.77,7.26,6.8,5.58,6.52,7.17,7.09,6.3,6.61,38,38.14
330.07,38,6.52,6.75,7.26,6.79,5.58,6.52,7.17,7.07,6.3,6.6,38,38.14
331.07,38,6.51,6.73,7.25,6.77,5.57,6.5,7.16,7.06,6.28,6.58,38,38.12
332.07,38,6.47,6.71,7.22,6.75,5.54,6.48,7.14,7.04,6.24,6.57,38,38.12
333.07,38,6.48,6.7,7.22,6.75,5.55,6.47,7.13,7.03,6.23,6.57,38,38.15
334.07,38,6.47,6.69,7.19,6.73,5.53,6.46,7.13,7.02,6.23,6.55,38,38.15
335.08,38,6.45,6.69,7.2,6.72,5.53,6.45,7.13,7,6.21,6.54,38,38.14
336.08,38,6.45,6.68,7.18,6.71,5.52,6.44,7.12,6.99,6.19,6.52,38,38.14
337.08,38,6.38,6.66,7.16,6.7,5.52,6.43,7.1,6.98,6.17,6.52,38,38.15
338.08,38,6.38,6.65,7.16,6.7,5.51,6.43,7.1,6.97,6.17,6.51,38,38.15
339.08,38,6.41,6.62,7.14,6.67,5.48,6.39,7.08,6.96,6.14,6.48,38,38.15
340.08,38,6.41,6.61,7.14,6.66,5.48,6.38,7.07,6.94,6.12,6.47,38,38.14
341.08,38,6.39,6.6,7.11,6.66,5.47,6.37,7.07,6.92,6.1,6.46,38,38.15
342.08,38,6.38,6.6,7.09,6.62,5.47,6.37,7.06,6.91,6.09,6.44,38,38.15
343.1,38,6.37,6.57,7.1,6.61,5.46,6.34,7.05,6.88,6.08,6.42,38,38.15
344.1,38,6.33,6.57,7.08,6.61,5.46,6.35,7.06,6.88,6.06,6.41,38,38.15
345.1,38,6.3,6.55,7.07,6.6,5.45,6.32,7.05,6.86,6.05,6.4,38,38.15
346.1,38,6.35,6.53,7.06,6.57,5.44,6.3,7.04,6.83,6.04,6.37,38,38.15
347.12,38,6.34,6.52,7.06,6.56,5.43,6.29,7.03,6.81,6.03,6.36,38,38.15
348.12,38,6.31,6.51,7.04,6.54,5.42,6.27,7.03,6.78,6.01,6.33,38,38.15
349.12,38,6.32,6.51,7.05,6.53,5.41,6.25,7.04,6.77,6.01,6.33,38,38.15
350.13,38,6.31,6.5,7.03,6.52,5.41,6.24,7.03,6.76,6.01,6.32,38,38.15
351.13,38,6.3,6.49,7.02,6.5,5.4,6.23,7.03,6.72,5.99,6.3,38,38.15
352.13,38,6.29,6.48,7,6.49,5.39,6.21,7.03,6.68,5.98,6.29,38,38.15
353.13,38,6.28,6.45,6.98,6.46,5.38,6.19,6.99,6.67,5.98,6.26,38,38.15
354.13,38,6.27,6.45,6.98,6.45,5.38,6.18,7.02,6.65,5.96,6.25,38,38.14
355.15,38,6.24,6.43,6.96,6.42,5.36,6.16,6.98,6.61,5.94,6.23,38,38.15
356.15,38,6.24,6.43,6.94,6.44,5.36,6.16,6.98,6.6,5.95,6.23,38,38.14
357.15,38,6.23,6.38,6.93,6.41,5.35,6.13,6.96,6.57,5.92,6.21,38,38.15
358.15,38,6.23,6.4,6.93,6.4,5.35,6.13,6.98,6.55,5.92,6.2,38,38.14
359.15,38,6.19,6.37,6.9,6.38,5.33,6.11,6.96,6.52,5.89,6.17,38,38.14
360.17,38,6.2,6.36,6.87,6.37,5.33,6.1,6.96,6.49,5.87,6.16,38,38.12
361.17,38,6.19,6.33,6.86,6.33,5.31,6.09,6.95,6.48,5.86,6.14,38,38.14
362.17,38,6.17,6.33,6.85,6.32,5.3,6.05,6.94,6.45,5.85,6.11,38,38.12
363.17,38,6.17,6.3,6.84,6.3,5.29,6.04,6.93,6.42,5.82,6.1,38,38.12
364.17,38,6.15,6.3,6.82,6.29,5.29,6.03,6.92,6.4,5.82,6.06,38,38.14
365.18,38,6.13,6.29,6.81,6.26,5.27,6.01,6.9,6.37,5.8,6.05,38,38.14
366.18,38,6.12,6.26,6.77,6.24,5.25,5.98,6.88,6.36,5.78,6.03,38,38.11
367.18,38,6.11,6.25,6.77,6.23,5.24,5.98,6.88,6.34,5.77,6.02,38,38.12
368.18,38,6.06,6.23,6.75,6.22,5.24,5.97,6.87,6.33,5.74,6.01,38,38.12
369.2,38,6.09,6.23,6.74,6.2,5.24,5.95,6.86,6.32,5.74,5.99,38,38.12
370.2,38,6.06,6.19,6.71,6.17,5.2,5.92,6.84,6.29,5.71,5.96,38,38.12
371.2,38,6.06,6.18,6.7,6.17,5.2,5.92,6.84,6.27,5.7,5.94,38,38.12
372.2,38,6.04,6.17,6.68,6.15,5.2,5.9,6.84,6.26,5.69,5.92,38,38.14
373.2,38,6.04,6.16,6.67,6.12,5.18,5.87,6.81,6.23,5.66,5.91,38,38.12
374.2,38,6.03,6.14,6.65,6.12,5.18,5.86,6.82,6.22,5.66,5.89,38,38.12
375.2,38,6.01,6.12,6.62,6.07,5.16,5.84,6.79,6.19,5.63,5.86,38,38.12
376.2,38,5.97,6.11,6.62,6.07,5.15,5.82,6.79,6.17,5.61,5.86,38,38.12
377.22,38,5.98,6.1,6.62,6.05,5.15,5.81,6.79,6.16,5.61,5.83,38,38.12
378.22,38,5.98,6.09,6.59,6.04,5.14,5.8,6.78,6.13,5.59,5.81,38,38.12
379.22,38,5.98,6.06,6.59,6.02,5.12,5.76,6.77,6.11,5.58,5.8,38,38.12
380.22,38,5.94,6.04,6.55,5.98,5.1,5.74,6.75,6.08,5.56,5.78,38,38.12
381.22,38,5.93,6.04,6.54,5.97,5.1,5.73,6.76,6.05,5.54,5.77,38,38.12
382.22,38,5.93,6.02,6.53,5.96,5.09,5.72,6.74,6.04,5.53,5.76,38,38.12
383.22,38,5.92,6,6.51,5.94,5.08,5.69,6.73,6.02,5.51,5.74,38,38.12
384.22,38,5.91,5.99,6.5,5.92,5.06,5.67,6.73,5.98,5.51,5.72,38,38.12
385.22,38,5.89,5.98,6.49,5.91,5.06,5.65,6.72,5.97,5.49,5.71,38,38.12
386.23,38,5.89,5.96,6.47,5.89,5.05,5.64,6.72,5.94,5.48,5.69,38,38.12
387.23,38,5.84,5.93,6.45,5.87,5.02,5.6,6.69,5.91,5.45,5.67,38,38.12
388.23,38,5.86,5.92,6.45,5.86,5.01,5.59,6.69,5.87,5.44,5.66,38,38.12
389.23,38,5.85,5.91,6.43,5.85,5,5.57,6.69,5.85,5.43,5.64,38,38.12
390.23,38,5.8,5.88,6.41,5.81,4.99,5.54,6.67,5.81,5.42,5.62,38,38.12
391.25,38,5.82,5.86,6.4,5.79,4.97,5.53,6.67,5.8,5.39,5.61,38,38.12
392.25,38,5.81,5.86,6.38,5.79,4.97,5.5,6.66,5.78,5.4,5.59,38,38.11
393.25,38,5.8,5.85,6.37,5.76,4.95,5.49,6.66,5.76,5.38,5.56,38,38.12
394.25,38,5.74,5.83,6.35,5.74,4.94,5.46,6.63,5.73,5.36,5.54,38,38.12
395.25,38,5.77,5.82,6.34,5.72,4.93,5.44,6.65,5.7,5.35,5.53,38,38.11
396.25,38,5.72,5.8,6.32,5.7,4.93,5.43,6.63,5.68,5.33,5.51,38,38.11
397.25,38,5.7,5.79,6.3,5.69,4.91,5.4,6.62,5.66,5.33,5.49,38,38.09
398.25,38,5.69,5.77,6.3,5.66,4.9,5.38,6.61,5.63,5.31,5.48,38,38.12
399.25,38,5.72,5.75,6.28,5.65,4.89,5.35,6.6,5.61,5.3,5.45,38,38.09
400.25,38,5.7,5.74,6.25,5.63,4.86,5.32,6.59,5.58,5.27,5.43,38,38.11
401.27,38,5.69,5.71,6.23,5.61,4.85,5.3,6.58,5.56,5.27,5.43,38,38.11
402.27,38,5.64,5.71,6.23,5.59,4.85,5.28,6.58,5.53,5.26,5.41,38,38.09
403.27,38,5.68,5.69,6.21,5.57,4.84,5.25,6.57,5.52,5.24,5.39,38,38.11
404.27,38,5.64,5.66,6.19,5.55,4.82,5.23,6.55,5.48,5.23,5.36,38,38.09
405.27,38,5.64,5.64,6.17,5.53,4.81,5.2,6.55,5.46,5.21,5.36,38,38.11
406.28,38,5.6,5.64,6.17,5.52,4.81,5.19,6.54,5.45,5.2,5.36,38,38.11
407.28,38,5.58,5.62,6.15,5.51,4.79,5.17,6.53,5.44,5.18,5.35,38,38.09
408.28,38,5.58,5.61,6.13,5.48,4.78,5.14,6.53,5.43,5.17,5.33,38,38.09
409.28,38,5.58,5.58,6.11,5.46,4.76,5.11,6.5,5.39,5.15,5.3,38,38.09
410.3,38,5.57,5.55,6.09,5.43,4.75,5.09,6.5,5.37,5.13,5.28,38,38.11
411.3,38,5.56,5.55,6.08,5.43,4.74,5.08,6.49,5.37,5.12,5.26,38,38.11
412.3,38,5.55,5.53,6.06,5.4,4.72,5.06,6.47,5.34,5.1,5.24,38,38.11
413.3,38,5.52,5.5,6.05,5.38,4.7,5.03,6.46,5.33,5.09,5.23,38,38.09
414.3,38,5.52,5.49,6.04,5.35,4.69,5.01,6.46,5.3,5.08,5.19,38,38.09
415.32,38,5.51,5.48,6.02,5.34,4.69,5,6.46,5.29,5.06,5.18,38,38.09
416.32,38,5.49,5.44,6,5.31,4.68,4.97,6.45,5.25,5.03,5.15,38,38.09
417.32,38,5.49,5.44,6,5.3,4.67,4.97,6.45,5.26,5.03,5.15,38,38.09
418.32,38,5.48,5.43,5.97,5.27,4.65,4.94,6.43,5.24,5.01,5.11,38,38.09
419.32,38,5.45,5.4,5.96,5.24,4.64,4.91,6.41,5.2,4.99,5.09,38,38.11
420.32,38,5.46,5.41,5.96,5.24,4.64,4.91,6.43,5.19,5,5.09,38,38.08
421.32,38,5.41,5.39,5.95,5.22,4.63,4.88,6.42,5.18,4.98,5.06,38,38.11
422.32,38,5.43,5.37,5.92,5.19,4.61,4.85,6.41,5.14,4.97,5.02,38,38.11
423.32,38,5.41,5.33,5.9,5.17,4.61,4.82,6.4,5.11,4.95,5.01,38,38.11
424.33,38,5.4,5.33,5.91,5.15,4.59,4.8,6.39,5.09,4.94,4.98,38,38.08
425.33,38,5.4,5.32,5.89,5.13,4.58,4.79,6.38,5.07,4.94,4.97,38,38.09
426.33,38,5.38,5.29,5.87,5.11,4.56,4.76,6.36,5.03,4.92,4.95,38,38.09
427.33,38,5.33,5.29,5.87,5.11,4.57,4.73,6.38,5.01,4.93,4.95,38,38.09
428.35,38,5.34,5.26,5.85,5.08,4.55,4.7,6.36,4.97,4.9,4.92,38,38.08
429.35,38,5.35,5.25,5.84,5.08,4.53,4.69,6.36,4.93,4.89,4.92,38,38.09
430.35,38,5.33,5.23,5.81,5.05,4.53,4.65,6.35,4.9,4.86,4.89,38,38.08
431.35,38,5.3,5.22,5.79,5.02,4.5,4.62,6.32,4.86,4.85,4.89,38,38.09
432.35,38,5.29,5.19,5.79,5.01,4.5,4.6,6.33,4.83,4.85,4.88,38,38.08
433.35,38,5.29,5.16,5.77,4.98,4.49,4.58,6.31,4.81,4.82,4.86,38,38.09
434.37,38,5.23,5.16,5.75,4.98,4.48,4.56,6.3,4.79,4.82,4.86,38,38.09
435.37,38,5.25,5.12,5.72,4.96,4.46,4.53,6.29,4.76,4.79,4.83,38,38.09
436.37,38,5.25,5.11,5.71,4.94,4.46,4.52,6.28,4.73,4.78,4.82,38,38.09
437.37,38,5.23,5.08,5.69,4.91,4.43,4.49,6.27,4.7,4.76,4.8,38,38.08
438.37,38,5.23,5.08,5.69,4.9,4.43,4.48,6.27,4.69,4.76,4.79,38,38.09
439.37,38,5.2,5.06,5.67,4.87,4.42,4.45,6.25,4.66,4.73,4.75,38,38.09
440.38,38,5.19,5.04,5.64,4.85,4.4,4.42,6.26,4.64,4.71,4.74,38,38.09
441.38,38,5.13,5.01,5.64,4.83,4.4,4.42,6.24,4.62,4.7,4.73,38,38.09
442.38,38,5.17,5,5.63,4.81,4.39,4.39,6.23,4.61,4.68,4.69,38,38.11
443.38,38,5.15,4.97,5.61,4.78,4.38,4.37,6.23,4.61,4.67,4.67,38,38.11
444.38,38,5.11,4.97,5.59,4.76,4.36,4.36,6.23,4.61,4.66,4.65,38,38.11
445.4,38,5.1,4.94,5.58,4.76,4.35,4.35,6.22,4.61,4.64,4.63,38,38.09
446.4,38,5.08,4.92,5.55,4.73,4.33,4.34,6.2,4.61,4.62,4.61,38,38.11
447.4,38,5.1,4.91,5.54,4.71,4.32,4.32,6.18,4.63,4.61,4.58,38,38.12
448.4,38,5.06,4.89,5.55,4.69,4.31,4.31,6.19,4.64,4.59,4.56,38,38.11
449.42,38,5.04,4.86,5.53,4.66,4.3,4.29,6.17,4.64,4.57,4.53,38,38.11
450.42,38,5.01,4.85,5.51,4.64,4.29,4.28,6.17,4.65,4.54,4.5,38,38.11
451.42,38,5.04,4.83,5.5,4.63,4.28,4.27,6.16,4.65,4.53,4.48,38,38.11
452.42,38,5.01,4.8,5.48,4.59,4.25,4.24,6.14,4.63,4.5,4.45,38,38.12
453.43,38,5.01,4.79,5.47,4.59,4.25,4.24,6.14,4.63,4.49,4.43,38,38.12
454.43,38,5,4.76,5.45,4.55,4.23,4.21,6.13,4.62,4.47,4.4,38,38.12
455.43,38,4.99,4.75,5.44,4.55,4.23,4.21,6.13,4.63,4.46,4.39,38,38.12
456.43,38,4.97,4.73,5.43,4.52,4.22,4.19,6.11,4.61,4.46,4.36,38,38.12
457.43,38,4.95,4.69,5.42,4.5,4.21,4.17,6.1,4.58,4.43,4.33,38,38.12
458.43,38,4.95,4.69,5.4,4.49,4.2,4.16,6.1,4.56,4.42,4.31,38,38.12
459.45,38,4.93,4.67,5.38,4.46,4.18,4.14,6.1,4.53,4.42,4.28,38,38.14
460.45,38,4.91,4.65,5.38,4.43,4.18,4.13,6.1,4.51,4.4,4.25,38,38.14
461.45,38,4.9,4.63,5.36,4.42,4.16,4.11,6.07,4.49,4.39,4.22,38,38.12
462.45,38,4.89,4.61,5.35,4.41,4.16,4.08,6.08,4.46,4.37,4.21,38,38.14
463.47,38,4.89,4.6,5.34,4.4,4.15,4.07,6.07,4.45,4.37,4.19,38,38.12
464.47,38,4.87,4.57,5.33,4.37,4.14,4.05,6.05,4.41,4.35,4.18,38,38.12
465.47,38,4.81,4.55,5.33,4.35,4.14,4.04,6.06,4.39,4.35,4.18,38,38.12
466.47,38,4.85,4.52,5.32,4.33,4.12,4.01,6.06,4.36,4.33,4.15,38,38.14
467.48,38,4.85,4.51,5.29,4.32,4.11,4,6.05,4.35,4.32,4.14,38,38.14
468.48,38,4.82,4.49,5.28,4.3,4.11,3.98,6.04,4.33,4.3,4.14,38,38.14
469.48,38,4.81,4.46,5.27,4.28,4.09,3.95,6.04,4.31,4.29,4.12,38,38.14
470.5,38,4.79,4.44,5.24,4.25,4.08,3.93,6.03,4.29,4.28,4.11,38,38.15
471.5,38,4.77,4.44,5.24,4.23,4.07,3.91,6.02,4.27,4.26,4.1,38,38.15
472.5,38,4.77,4.42,5.23,4.21,4.07,3.89,6.02,4.25,4.26,4.08,38,38.14
473.5,38,4.76,4.39,5.22,4.18,4.06,3.86,6.01,4.22,4.24,4.07,38,38.15
474.52,38,4.75,4.39,5.21,4.15,4.05,3.82,6.01,4.2,4.24,4.04,38,38.14
475.52,38,4.74,4.38,5.2,4.13,4.05,3.81,6.01,4.18,4.24,4.03,38,38.15
476.52,38,4.73,4.36,5.19,4.11,4.05,3.79,6.02,4.16,4.24,4.02,38,38.15
477.52,38,4.72,4.33,5.18,4.09,4.03,3.76,5.99,4.13,4.22,3.99,38,38.15
478.53,38,4.69,4.31,5.15,4.07,4.02,3.73,5.99,4.1,4.21,3.97,38,38.14
479.53,38,4.63,4.28,5.13,4.04,4.01,3.7,5.97,4.07,4.18,3.93,38,38.15
480.53,38,4.66,4.27,5.1,4.03,4,3.67,5.98,4.04,4.18,3.9,38,38.15
481.53,38,4.65,4.24,5.1,4.01,3.98,3.65,5.97,4.01,4.17,3.87,38,38.14
482.53,38,4.62,4.22,5.07,3.98,3.97,3.61,5.96,3.97,4.14,3.85,38,38.15
483.55,38,4.63,4.2,5.06,3.96,3.97,3.58,5.94,3.95,4.14,3.82,38,38.16
484.55,38,4.61,4.18,5.04,3.94,3.95,3.55,5.93,3.91,4.11,3.79,38,38.15
485.55,38,4.57,4.16,5.03,3.93,3.94,3.52,5.93,3.88,4.09,3.77,38,38.15
486.55,38,4.54,4.13,5,3.89,3.93,3.49,5.91,3.85,4.07,3.75,38,38.15
487.55,38,4.57,4.11,4.99,3.88,3.92,3.46,5.91,3.82,4.07,3.73,38,38.15
488.55,38,4.56,4.1,4.98,3.85,3.91,3.43,5.91,3.79,4.06,3.7,38,38.15
489.55,38,4.54,4.07,4.97,3.82,3.91,3.4,5.9,3.75,4.04,3.67,38,38.15
490.55,38,4.53,4.04,4.94,3.79,3.88,3.37,5.89,3.7,4.02,3.64,38,38.16
491.57,38,4.52,4.01,4.93,3.78,3.88,3.35,5.88,3.67,4.01,3.62,38,38.15
492.57,38,4.5,4,4.9,3.74,3.87,3.32,5.86,3.64,3.99,3.58,38,38.15
493.57,38,4.49,3.98,4.89,3.72,3.86,3.29,5.86,3.59,3.98,3.55,38,38.15
494.57,38,4.46,3.95,4.89,3.7,3.86,3.26,5.86,3.58,3.96,3.54,38,38.15
495.57,38,4.46,3.94,4.87,3.67,3.84,3.24,5.85,3.55,3.95,3.52,38,38.15
496.57,38,4.41,3.91,4.86,3.65,3.83,3.21,5.84,3.52,3.92,3.49,38,38.15
497.58,38,4.43,3.88,4.83,3.61,3.82,3.17,5.82,3.48,3.9,3.46,38,38.15
498.58,38,4.41,3.86,4.83,3.58,3.82,3.16,5.83,3.47,3.89,3.44,38,38.16
499.58,38,4.42,3.85,4.81,3.57,3.8,3.12,5.82,3.45,3.88,3.43,38,38.16
500.58,38,4.4,3.82,4.8,3.53,3.79,3.09,5.8,3.42,3.87,3.39,38,38.16
501.58,38,4.39,3.81,4.78,3.51,3.78,3.06,5.81,3.4,3.86,3.36,38,38.15
502.6,38,4.38,3.79,4.77,3.48,3.77,3.03,5.81,3.38,3.84,3.33,38,38.15
503.6,38,4.36,3.77,4.75,3.46,3.77,3,5.8,3.35,3.83,3.31,38,38.16
504.62,38,4.33,3.76,4.73,3.43,3.76,2.97,5.79,3.32,3.82,3.29,38,38.16
505.62,38,4.33,3.74,4.72,3.4,3.75,2.93,5.78,3.29,3.81,3.25,38,38.15
506.62,38,4.32,3.72,4.7,3.39,3.75,2.91,5.77,3.26,3.8,3.24,38,38.15
507.62,38,4.3,3.67,4.68,3.34,3.72,2.86,5.76,3.24,3.78,3.21,38,38.16
508.62,38,4.24,3.67,4.66,3.32,3.72,2.82,5.75,3.2,3.77,3.18,38,38.15
509.62,38,4.28,3.64,4.65,3.29,3.7,2.78,5.75,3.16,3.76,3.17,38,38.15
510.62,38,4.24,3.61,4.63,3.26,3.7,2.75,5.74,3.14,3.75,3.16,38,38.15
511.62,38,4.24,3.58,4.61,3.24,3.69,2.71,5.74,3.1,3.73,3.14,38,38.15
512.63,38,4.23,3.55,4.59,3.19,3.66,2.67,5.72,3.05,3.7,3.12,38,38.15
513.63,38,4.21,3.53,4.56,3.18,3.67,2.63,5.72,3.03,3.69,3.1,38,38.15
514.63,38,4.19,3.52,4.57,3.14,3.66,2.58,5.72,3,3.68,3.07,38,38.15
515.63,38,4.19,3.49,4.54,3.1,3.64,2.53,5.7,2.95,3.67,3.05,38,38.15
516.65,38,4.15,3.49,4.53,3.08,3.64,2.48,5.7,2.91,3.64,3.01,38,38.15
517.65,38,4.16,3.46,4.51,3.04,3.62,2.43,5.69,2.87,3.62,2.96,38,38.15
518.65,38,4.14,3.43,4.5,3,3.61,2.37,5.68,2.83,3.61,2.92,38,38.15
519.65,38,4.08,3.41,4.48,2.98,3.61,2.31,5.68,2.8,3.6,2.87,38,38.15
520.67,38,4.11,3.39,4.46,2.95,3.6,2.24,5.65,2.77,3.58,2.84,38,38.15
521.67,38,4.1,3.37,4.45,2.92,3.58,2.17,5.66,2.74,3.57,2.8,38,38.15
522.67,38,4.08,3.34,4.42,2.89,3.56,2.11,5.65,2.7,3.54,2.75,38,38.15
523.67,38,4.07,3.32,4.42,2.87,3.56,2.05,5.64,2.67,3.54,2.71,38,38.15
524.67,38,4.06,3.29,4.4,2.85,3.55,1.98,5.63,2.63,3.52,2.65,38,38.15
525.67,38,4.04,3.27,4.38,2.82,3.54,1.92,5.64,2.6,3.51,2.6,38,38.15
526.68,38,4.03,3.26,4.37,2.8,3.53,1.85,5.62,2.54,3.49,2.56,38,38.15
527.68,38,4.01,3.25,4.34,2.77,3.52,1.79,5.61,2.5,3.46,2.5,38,38.15
528.68,38,4,3.24,4.32,2.74,3.51,1.73,5.59,2.45,3.45,2.46,38,38.15
529.68,38,3.99,3.21,4.3,2.7,3.49,1.7,5.59,2.4,3.43,2.41,38,38.15
530.68,38,3.97,3.18,4.29,2.66,3.49,1.67,5.58,2.35,3.42,2.38,38,38.15
531.68,38,3.95,3.15,4.28,2.63,3.47,1.65,5.58,2.3,3.41,2.36,38,38.15
532.68,38,3.91,3.14,4.26,2.6,3.46,1.63,5.56,2.26,3.39,2.35,38,38.15
533.68,38,3.92,3.09,4.22,2.54,3.46,1.63,5.56,2.21,3.38,2.35,38,38.15
534.7,38,3.91,3.08,4.21,2.53,3.45,1.63,5.55,2.17,3.36,2.37,38,38.15
