Time,T,OTU19_R1,OTU20_R1,OTU21_R1,OTU19_R2,OTU20_R2,OTU21_R2,OTU19_R3,OTU20_R3,OTU21_R3,OTU19_R4,OTU20_R4,OTU21_R4,OTU19_R5,OTU20_R5,OTU21_R5,Tm,T_internal
518.22,40,1.01,5.91,8.1,0.3,7.6,8.67,1.08,7.73,8.2,0.3,7.51,6.19,1.02,7.85,8.66,40,40.11
519.22,40,1.01,5.91,8.09,0.31,7.6,8.67,1.09,7.74,8.21,0.29,7.52,6.2,1.03,7.85,8.67,40,40.09
520.22,40,1.01,5.91,8.09,0.3,7.59,8.66,1.08,7.73,8.21,0.3,7.52,6.21,1.02,7.85,8.66,40,40.09
521.22,40,0.99,5.91,8.09,0.31,7.6,8.66,1.09,7.74,8.21,0.3,7.51,6.21,1.02,7.85,8.67,40,40.09
522.23,40,1.01,5.91,8.08,0.31,7.59,8.67,1.08,7.73,8.2,0.3,7.52,6.2,1.02,7.84,8.65,40,40.11
523.23,40,1,5.91,8.08,0.31,7.59,8.66,1.09,7.73,8.2,0.29,7.51,6.19,1.03,7.85,8.66,40,40.11
524.23,40,0.99,5.91,8.09,0.31,7.6,8.66,1.09,7.72,8.2,0.3,7.51,6.19,1.03,7.85,8.65,40,40.11
525.25,40,1.02,5.91,8.09,0.31,7.6,8.67,1.09,7.74,8.2,0.3,7.51,6.2,1.04,7.86,8.67,40,40.11
526.25,40,1.01,5.9,8.08,0.31,7.59,8.65,1.08,7.71,8.19,0.29,7.5,6.19,1.02,7.84,8.65,40,40.09
527.25,40,1.01,5.9,8.07,0.3,7.57,8.65,1.08,7.72,8.2,0.29,7.5,6.2,1.02,7.83,8.65,40,40.09
528.25,40,1.01,5.9,8.08,0.31,7.58,8.66,1.09,7.72,8.2,0.3,7.49,6.19,1.03,7.84,8.66,40,40.11
529.25,40,1.01,5.9,8.08,0.31,7.59,8.65,1.08,7.71,8.19,0.3,7.5,6.19,1.02,7.84,8.65,40,40.12
530.25,40,0.99,5.89,8.07,0.31,7.57,8.66,1.09,7.71,8.19,0.29,7.5,6.18,1.02,7.83,8.65,40,40.11
531.25,40,0.98,5.89,8.08,0.31,7.58,8.66,1.09,7.71,8.2,0.3,7.49,6.19,1.03,7.84,8.65,40,40.09
532.25,40,1.02,5.88,8.07,0.31,7.57,8.65,1.08,7.69,8.18,0.29,7.48,6.19,1.02,7.82,8.66,40,40.11
533.27,40,0.99,5.89,8.07,0.31,7.56,8.65,1.09,7.7,8.19,0.3,7.49,6.18,1.02,7.83,8.66,40,40.11
534.27,40,1.02,5.89,8.07,0.31,7.57,8.65,1.09,7.7,8.19,0.3,7.48,6.18,1.03,7.83,8.65,40,40.11
535.27,40,1.02,5.89,8.07,0.3,7.57,8.64,1.09,7.7,8.18,0.3,7.49,6.19,1.03,7.82,8.65,40,40.11
536.27,40,1.01,5.88,8.06,0.3,7.56,8.64,1.07,7.67,8.17,0.29,7.47,6.17,1.02,7.81,8.64,40,40.09
537.28,40,1.01,5.87,8.06,0.31,7.56,8.62,1.07,7.68,8.17,0.3,7.47,6.18,1.02,7.81,8.63,40,40.09
538.28,40,1.02,5.88,8.07,0.31,7.57,8.65,1.09,7.69,8.18,0.29,7.48,6.18,1.03,7.82,8.65,40,40.09
539.28,40,1.02,5.88,8.06,0.3,7.56,8.64,1.09,7.68,8.17,0.3,7.47,6.17,1.02,7.82,8.64,40,40.11
540.28,40,1.02,5.87,8.06,0.31,7.55,8.64,1.07,7.68,8.18,0.29,7.48,6.18,1.02,7.82,8.65,40,40.11
541.3,40,1.01,5.88,8.06,0.3,7.55,8.64,1.08,7.68,8.19,0.3,7.46,6.18,1.02,7.81,8.64,40,40.08
542.3,40,1.01,5.88,8.07,0.3,7.54,8.64,1.08,7.69,8.17,0.29,7.46,6.18,1.02,7.81,8.64,40,40.09
543.3,40,1.02,5.87,8.06,0.31,7.56,8.64,1.08,7.67,8.17,0.29,7.46,6.18,1.02,7.79,8.65,40,40.08
544.3,40,1.02,5.88,8.06,0.3,7.55,8.63,1.07,7.68,8.18,0.3,7.46,6.17,1.02,7.8,8.64,40,40.09
545.3,40,1.02,5.87,8.06,0.3,7.54,8.63,1.08,7.65,8.17,0.29,7.45,6.17,1.02,7.79,8.63,40,40.11
546.3,40,1.01,5.86,8.05,0.3,7.54,8.63,1.08,7.67,8.16,0.3,7.45,6.17,1.02,7.8,8.64,40,40.09
547.32,40,1.02,5.87,8.07,0.31,7.54,8.65,1.08,7.67,8.17,0.3,7.46,6.18,1.03,7.8,8.65,40,40.11
548.32,40,1.02,5.87,8.06,0.31,7.55,8.62,1.09,7.67,8.17,0.3,7.46,6.17,1.03,7.8,8.64,40,40.09
549.32,40,1.02,5.86,8.06,0.3,7.55,8.63,1.09,7.67,8.16,0.3,7.46,6.18,1.04,7.8,8.64,40,40.09
550.32,40,1,5.87,8.05,0.31,7.54,8.62,1.09,7.65,8.16,0.3,7.46,6.17,1.03,7.79,8.63,40,40.09
551.32,40,1.02,5.88,8.06,0.31,7.54,8.64,1.09,7.67,8.17,0.31,7.46,6.19,1.04,7.81,8.65,40,40.11
552.32,40,0.99,5.86,8.05,0.31,7.54,8.62,1.09,7.66,8.15,0.3,7.45,6.18,1.02,7.79,8.64,40,40.11
553.33,40,1.02,5.86,8.03,0.31,7.53,8.62,1.08,7.65,8.14,0.29,7.44,6.17,1.02,7.78,8.63,40,40.11
554.33,40,1.01,5.86,8.04,0.3,7.52,8.61,1.08,7.65,8.15,0.29,7.44,6.17,1.02,7.78,8.62,40,40.11
555.33,40,0.99,5.87,8.04,0.31,7.53,8.62,1.09,7.65,8.15,0.3,7.44,6.17,1.03,7.79,8.63,40,40.09
556.33,40,1.01,5.87,8.05,0.31,7.54,8.62,1.09,7.65,8.16,0.3,7.44,6.17,1.02,7.78,8.63,40,40.08
557.35,40,1.01,5.85,8.04,0.31,7.52,8.62,1.08,7.64,8.15,0.3,7.44,6.17,1.02,7.78,8.64,40,40.09
558.35,40,1.01,5.86,8.04,0.31,7.54,8.61,1.08,7.65,8.15,0.29,7.43,6.17,1.02,7.78,8.63,40,40.09
559.37,40,0.98,5.85,8.03,0.3,7.51,8.61,1.08,7.63,8.14,0.29,7.43,6.17,1.02,7.76,8.62,40,40.09
560.37,40,1.02,5.85,8.03,0.31,7.52,8.6,1.08,7.64,8.13,0.29,7.44,6.16,1.02,7.78,8.63,40,40.09
561.37,40,1.01,5.86,8.03,0.3,7.5,8.6,1.08,7.63,8.14,0.29,7.42,6.16,1.02,7.77,8.63,40,40.11
562.37,40,1.01,5.86,8.03,0.3,7.5,8.6,1.08,7.62,8.14,0.29,7.42,6.17,1.02,7.78,8.62,40,40.11
563.37,40,1.01,5.86,8.03,0.31,7.52,8.6,1.09,7.61,8.13,0.3,7.43,6.16,1.02,7.78,8.63,40,40.09
564.38,40,1.01,5.86,8.02,0.31,7.52,8.6,1.09,7.62,8.14,0.3,7.42,6.17,1.03,7.78,8.63,40,40.09
565.38,40,0.98,5.85,8.02,0.31,7.52,8.61,1.09,7.62,8.14,0.29,7.43,6.17,1.03,7.77,8.63,40,40.11
566.38,40,1.02,5.86,8.03,0.31,7.52,8.6,1.09,7.62,8.15,0.3,7.43,6.17,1.04,7.78,8.63,40,40.11
567.38,40,1,5.86,8.03,0.31,7.5,8.61,1.09,7.62,8.15,0.3,7.42,6.17,1.03,7.77,8.62,40,40.08
568.38,40,1.01,5.85,8.01,0.3,7.49,8.59,1.07,7.59,8.12,0.29,7.41,6.14,1.02,7.76,8.61,40,40.08
569.4,40,1.02,5.86,8.02,0.31,7.5,8.6,1.09,7.62,8.14,0.3,7.42,6.16,1.02,7.78,8.62,40,40.09
570.4,40,0.99,5.86,8.02,0.3,7.51,8.61,1.09,7.61,8.13,0.3,7.42,6.16,1.03,7.77,8.63,40,40.09
571.4,40,1.02,5.84,8.01,0.3,7.5,8.59,1.08,7.59,8.14,0.3,7.41,6.16,1.02,7.76,8.6,40,40.09
572.4,40,1.01,5.83,8.01,0.3,7.49,8.59,1.08,7.59,8.12,0.29,7.41,6.15,1.02,7.76,8.62,40,40.08
573.42,40,1.02,5.84,8.01,0.31,7.49,8.58,1.08,7.59,8.13,0.29,7.4,6.16,1.03,7.76,8.61,40,40.08
574.42,40,0.98,5.83,8,0.3,7.49,8.59,1.08,7.58,8.12,0.29,7.4,6.16,1.02,7.74,8.61,40,40.09
575.42,40,1.01,5.84,8,0.3,7.49,8.59,1.08,7.59,8.12,0.29,7.39,6.15,1.02,7.75,8.6,40,40.09
576.43,40,1.01,5.84,8,0.3,7.48,8.59,1.09,7.58,8.12,0.3,7.4,6.14,1.02,7.75,8.61,40,40.08
577.43,40,1.01,5.84,8.01,0.3,7.48,8.58,1.08,7.59,8.12,0.29,7.4,6.15,1.02,7.76,8.62,40,40.09
578.43,40,0.99,5.85,8.01,0.31,7.49,8.58,1.09,7.59,8.12,0.3,7.4,6.14,1.03,7.75,8.62,40,40.09
579.43,40,1.02,5.83,8,0.3,7.48,8.58,1.08,7.59,8.12,0.3,7.39,6.14,1.03,7.75,8.61,40,40.08
580.43,40,1,5.84,8.01,0.3,7.48,8.57,1.08,7.58,8.12,0.3,7.4,6.14,1.02,7.74,8.61,40,40.08
581.45,40,1.01,5.83,8,0.31,7.47,8.57,1.08,7.57,8.11,0.29,7.39,6.15,1.03,7.74,8.6,40,40.09
582.45,40,1.01,5.83,8,0.3,7.47,8.57,1.08,7.58,8.12,0.3,7.39,6.14,1.02,7.73,8.6,40,40.09
583.45,40,1.01,5.85,7.99,0.31,7.47,8.57,1.09,7.57,8.11,0.3,7.39,6.15,1.03,7.74,8.59,40,40.09
584.45,40,1.02,5.83,7.99,0.31,7.47,8.56,1.08,7.56,8.1,0.3,7.38,6.14,1.02,7.73,8.59,40,40.09
585.47,40,1.01,5.84,8,0.31,7.48,8.58,1.09,7.57,8.11,0.29,7.38,6.14,1.02,7.75,8.6,40,40.08
586.47,40,1.01,5.83,7.99,0.3,7.45,8.57,1.08,7.56,8.1,0.3,7.38,6.14,1.02,7.73,8.61,40,40.08
587.47,40,1.01,5.82,7.98,0.3,7.46,8.58,1.08,7.56,8.1,0.29,7.38,6.14,1.02,7.73,8.6,40,40.08
588.48,40,1.02,5.84,7.99,0.3,7.45,8.57,1.08,7.56,8.11,0.29,7.37,6.14,1.03,7.74,8.6,40,40.08
589.48,40,1.02,5.83,7.98,0.3,7.45,8.57,1.08,7.55,8.11,0.3,7.37,6.13,1.02,7.72,8.6,40,40.09
590.48,40,1.02,5.82,7.98,0.31,7.46,8.55,1.08,7.55,8.1,0.3,7.38,6.13,1.02,7.73,8.61,40,40.09
591.48,40,1.02,5.82,7.99,0.31,7.46,8.56,1.09,7.54,8.1,0.3,7.38,6.14,1.03,7.73,8.61,40,40.08
592.5,40,0.99,5.84,7.99,0.3,7.45,8.54,1.08,7.54,8.1,0.29,7.37,6.14,1.03,7.72,8.59,40,40.09
593.5,40,1.02,5.83,7.98,0.3,7.45,8.57,1.09,7.55,8.11,0.3,7.37,6.14,1.03,7.72,8.6,40,40.09
594.5,40,0.98,5.82,7.97,0.3,7.44,8.55,1.07,7.54,8.1,0.29,7.36,6.13,1.03,7.72,8.59,40,40.08
595.5,40,1.02,5.83,7.97,0.3,7.44,8.56,1.08,7.54,8.09,0.3,7.36,6.13,1.02,7.71,8.59,40,40.09
596.5,40,1.01,5.81,7.96,0.31,7.44,8.54,1.08,7.53,8.08,0.29,7.35,6.12,1.02,7.71,8.6,40,40.09
597.52,40,1,5.82,7.97,0.3,7.44,8.55,1.09,7.54,8.1,0.29,7.36,6.13,1.02,7.72,8.59,40,40.09
598.52,40,0.98,5.81,7.97,0.3,7.44,8.54,1.08,7.53,8.09,0.29,7.35,6.13,1.02,7.7,8.59,40,40.09
599.52,40,1.01,5.81,7.97,0.3,7.44,8.55,1.07,7.54,8.09,0.29,7.35,6.11,1.02,7.71,8.59,40,40.08
600.53,40,1.01,5.82,7.96,0.31,7.44,8.55,1.09,7.54,8.09,0.29,7.35,6.13,1.02,7.7,8.6,40,40.08
601.53,40,1,5.81,7.96,0.3,7.43,8.55,1.07,7.53,8.08,0.3,7.35,6.12,1.02,7.7,8.58,40,40.08
602.53,40,1.01,5.81,7.97,0.31,7.43,8.55,1.08,7.53,8.08,0.29,7.36,6.12,1.02,7.7,8.58,40,40.08
603.55,40,1.01,5.81,7.97,0.31,7.43,8.56,1.09,7.54,8.09,0.3,7.36,6.14,1.02,7.71,8.59,40,40.08
604.55,40,1.02,5.81,7.97,0.31,7.44,8.55,1.09,7.52,8.09,0.3,7.35,6.13,1.03,7.71,8.59,40,40.08
605.55,40,0.99,5.81,7.95,0.31,7.43,8.54,1.08,7.52,8.09,0.29,7.34,6.12,1.03,7.7,8.59,40,40.09
606.55,40,0.99,5.8,7.95,0.3,7.43,8.54,1.08,7.51,8.07,0.28,7.34,6.12,1.02,7.7,8.58,40,40.09
607.55,40,1.01,5.82,7.96,0.31,7.44,8.54,1.09,7.52,8.09,0.3,7.34,6.13,1.02,7.69,8.59,40,40.09
608.55,40,1.02,5.82,7.97,0.31,7.44,8.55,1.09,7.52,8.09,0.3,7.35,6.14,1.04,7.71,8.59,40,40.08
609.57,40,1,5.8,7.95,0.31,7.43,8.54,1.08,7.52,8.08,0.3,7.35,6.12,1.02,7.7,8.59,40,40.08
610.57,40,1.02,5.81,7.95,0.3,7.42,8.53,1.08,7.52,8.07,0.29,7.34,6.12,1.02,7.69,8.58,40,40.08
611.57,40,1,5.82,7.95,0.3,7.42,8.54,1.08,7.51,8.08,0.29,7.34,6.12,1.02,7.69,8.58,40,40.08
612.57,40,1.02,5.82,7.95,0.31,7.42,8.54,1.09,7.52,8.07,0.3,7.34,6.11,1.02,7.69,8.59,40,40.08
613.57,40,1.01,5.8,7.94,0.3,7.43,8.53,1.08,7.5,8.07,0.29,7.34,6.12,1.02,7.67,8.59,40,40.09
614.57,40,1.02,5.8,7.94,0.31,7.41,8.53,1.08,7.49,8.07,0.29,7.33,6.12,1.02,7.68,8.58,40,40.11
615.58,40,1.01,5.81,7.95,0.3,7.41,8.52,1.09,7.5,8.07,0.3,7.34,6.12,1.02,7.69,8.57,40,40.09
616.58,40,1.02,5.81,7.95,0.31,7.43,8.53,1.09,7.5,8.09,0.3,7.34,6.12,1.03,7.69,8.57,40,40.09
617.58,40,1.02,5.81,7.94,0.3,7.42,8.53,1.08,7.49,8.07,0.29,7.34,6.11,1.02,7.68,8.57,40,40.09
618.58,40,1.01,5.79,7.95,0.3,7.41,8.52,1.07,7.48,8.07,0.28,7.32,6.11,1.02,7.67,8.56,40,40.09
619.58,40,1.01,5.81,7.95,0.3,7.41,8.53,1.08,7.49,8.07,0.3,7.33,6.11,1.02,7.66,8.58,40,40.09
620.58,40,1.01,5.79,7.93,0.3,7.4,8.51,1.07,7.49,8.07,0.29,7.31,6.1,1.02,7.66,8.55,40,40.09
621.58,40,0.99,5.81,7.94,0.31,7.41,8.52,1.09,7.48,8.07,0.3,7.33,6.11,1.03,7.67,8.57,40,40.08
622.58,40,0.99,5.81,7.94,0.31,7.42,8.52,1.09,7.49,8.07,0.29,7.32,6.11,1.02,7.68,8.57,40,40.09
623.58,40,1.02,5.8,7.94,0.31,7.41,8.53,1.09,7.49,8.07,0.29,7.32,6.11,1.03,7.67,8.57,40,40.09
624.58,40,1.03,5.81,7.94,0.31,7.42,8.53,1.09,7.49,8.07,0.3,7.34,6.13,1.03,7.68,8.58,40,40.08
625.58,40,1.01,5.79,7.93,0.3,7.38,8.51,1.08,7.47,8.07,0.28,7.31,6.11,1.02,7.66,8.56,40,40.08
626.6,40,1.01,5.79,7.93,0.31,7.38,8.51,1.08,7.48,8.07,0.3,7.31,6.11,1.02,7.67,8.57,40,40.08
627.6,40,1.01,5.8,7.93,0.3,7.4,8.51,1.08,7.47,8.06,0.29,7.31,6.11,1.02,7.66,8.55,40,40.08
628.6,40,1.01,5.79,7.92,0.3,7.38,8.51,1.08,7.46,8.06,0.28,7.31,6.11,1.02,7.66,8.55,40,40.09
629.6,40,1.01,5.79,7.92,0.3,7.38,8.51,1.08,7.46,8.06,0.29,7.3,6.11,1.02,7.66,8.55,40,40.08
630.6,40,1.01,5.79,7.92,0.31,7.38,8.51,1.08,7.46,8.06,0.29,7.3,6.11,1.02,7.65,8.55,40,40.08
631.6,40,1.02,5.8,7.91,0.31,7.39,8.51,1.07,7.46,8.06,0.3,7.31,6.1,1.02,7.65,8.56,40,40.09
632.6,40,1.01,5.79,7.91,0.3,7.37,8.5,1.07,7.45,8.06,0.28,7.28,6.1,1.02,7.64,8.55,40,40.08
633.6,40,1.02,5.78,7.91,0.3,7.37,8.5,1.07,7.45,8.04,0.29,7.3,6.1,1.02,7.65,8.55,40,40.09
634.6,40,1.01,5.79,7.92,0.3,7.38,8.51,1.08,7.45,8.05,0.29,7.3,6.11,1.02,7.66,8.55,40,40.08
635.62,40,1.01,5.79,7.91,0.3,7.37,8.5,1.08,7.44,8.05,0.29,7.29,6.1,1.02,7.65,8.54,40,40.08
636.62,40,1.01,5.8,7.91,0.31,7.38,8.5,1.09,7.45,8.05,0.3,7.31,6.1,1.03,7.66,8.56,40,40.08
637.62,40,1,5.79,7.92,0.3,7.37,8.51,1.09,7.45,8.06,0.3,7.3,6.11,1.02,7.65,8.54,40,40.08
638.62,40,1.01,5.79,7.91,0.31,7.37,8.51,1.09,7.45,8.04,0.3,7.3,6.1,1.02,7.65,8.54,40,40.09
639.62,40,0.98,5.78,7.91,0.3,7.37,8.5,1.08,7.45,8.05,0.29,7.29,6.11,1.03,7.65,8.55,40,40.09
640.63,40,1.01,5.77,7.91,0.3,7.36,8.48,1.08,7.45,8.04,0.29,7.28,6.1,1.02,7.65,8.54,40,40.08
641.63,40,1.01,5.8,7.91,0.3,7.37,8.51,1.08,7.44,8.05,0.3,7.28,6.09,1.02,7.65,8.55,40,40.08
642.63,40,1.01,5.78,7.9,0.29,7.36,8.48,1.07,7.43,8.03,0.29,7.27,6.09,1.02,7.64,8.52,40,40.08
643.63,40,1.01,5.78,7.9,0.3,7.37,8.49,1.08,7.44,8.04,0.29,7.27,6.09,1.02,7.64,8.54,40,40.08
644.63,40,0.98,5.77,7.9,0.3,7.36,8.49,1.07,7.44,8.04,0.29,7.28,6.09,1.02,7.64,8.53,40,40.08
645.65,40,1.02,5.79,7.9,0.31,7.36,8.48,1.09,7.43,8.04,0.3,7.28,6.09,1.02,7.64,8.54,40,40.08
646.65,40,1.02,5.78,7.91,0.31,7.35,8.5,1.09,7.44,8.04,0.29,7.28,6.1,1.02,7.63,8.54,40,40.06
647.65,40,1.02,5.77,7.9,0.3,7.35,8.48,1.07,7.42,8.03,0.28,7.27,6.08,1.02,7.63,8.53,40,40.06
648.65,40,1.02,5.78,7.91,0.3,7.35,8.49,1.09,7.43,8.04,0.29,7.28,6.1,1.02,7.64,8.54,40,40.08
649.65,40,1.01,5.77,7.89,0.3,7.35,8.48,1.07,7.42,8.03,0.29,7.27,6.09,1.02,7.64,8.52,40,40.08
650.65,40,1.01,5.77,7.88,0.3,7.34,8.48,1.07,7.41,8.03,0.28,7.27,6.09,1.02,7.63,8.52,40,40.08
651.65,40,1.01,5.77,7.89,0.3,7.34,8.47,1.08,7.42,8.03,0.28,7.25,6.08,1.02,7.62,8.52,40,40.06
652.65,40,1.01,5.77,7.9,0.3,7.35,8.47,1.08,7.41,8.02,0.29,7.26,6.08,1.02,7.63,8.52,40,40.08
653.65,40,1.01,5.78,7.89,0.3,7.34,8.47,1.08,7.41,8.03,0.28,7.25,6.09,1.02,7.61,8.52,40,40.08
654.67,40,1.02,5.77,7.9,0.31,7.34,8.49,1.09,7.43,8.03,0.3,7.26,6.1,1.02,7.63,8.53,40,40.08
655.67,40,1,5.77,7.89,0.31,7.34,8.48,1.08,7.42,8.03,0.29,7.26,6.09,1.02,7.62,8.52,40,40.08
656.67,40,1.01,5.77,7.87,0.3,7.34,8.46,1.07,7.4,8.03,0.29,7.25,6.07,1.02,7.62,8.52,40,40.08
657.67,40,0.99,5.77,7.88,0.3,7.34,8.47,1.07,7.4,8.01,0.28,7.25,6.07,1.02,7.6,8.51,40,40.08
658.67,40,1.02,5.78,7.89,0.31,7.34,8.49,1.09,7.41,8.03,0.3,7.27,6.08,1.03,7.63,8.52,40,40.08
659.67,40,1.02,5.77,7.88,0.31,7.34,8.47,1.08,7.42,8.02,0.3,7.26,6.08,1.03,7.62,8.52,40,40.09
660.67,40,1.01,5.76,7.87,0.3,7.33,8.46,1.07,7.4,8.02,0.28,7.25,6.08,1.02,7.61,8.51,40,40.08
661.67,40,0.99,5.77,7.88,0.31,7.34,8.48,1.08,7.41,8.03,0.29,7.25,6.09,1.03,7.62,8.51,40,40.08
662.67,40,0.99,5.77,7.87,0.31,7.34,8.47,1.09,7.41,8.03,0.3,7.26,6.09,1.02,7.61,8.51,40,40.09
663.67,40,0.98,5.77,7.87,0.31,7.33,8.46,1.09,7.4,8.02,0.29,7.25,6.09,1.02,7.61,8.51,40,40.09
664.68,40,0.99,5.77,7.88,0.3,7.33,8.45,1.08,7.39,8.02,0.3,7.25,6.08,1.02,7.61,8.51,40,40.09
665.68,40,1.01,5.77,7.87,0.31,7.33,8.45,1.08,7.39,8.02,0.29,7.25,6.08,1.02,7.61,8.5,40,40.11
666.68,40,1.01,5.77,7.88,0.3,7.33,8.46,1.08,7.39,8.02,0.29,7.25,6.07,1.03,7.61,8.52,40,40.11
667.68,40,1.01,5.76,7.87,0.3,7.32,8.46,1.08,7.39,8.01,0.29,7.25,6.08,1.02,7.61,8.51,40,40.09
668.7,40,1.02,5.77,7.87,0.31,7.33,8.46,1.08,7.38,8.02,0.29,7.25,6.07,1.03,7.6,8.51,40,40.09
669.7,40,1.02,5.78,7.87,0.3,7.33,8.46,1.09,7.4,8.04,0.3,7.25,6.08,1.04,7.61,8.51,40,40.08
670.7,40,1.01,5.77,7.87,0.3,7.33,8.46,1.08,7.38,8.02,0.3,7.25,6.09,1.03,7.6,8.51,40,40.09
671.7,40,1.01,5.77,7.86,0.31,7.32,8.46,1.08,7.38,8.02,0.3,7.25,6.08,1.02,7.6,8.5,40,40.09
672.7,40,1.01,5.77,7.87,0.31,7.32,8.45,1.08,7.38,8.01,0.3,7.24,6.08,1.02,7.6,8.51,40,40.09
673.7,40,1.02,5.77,7.85,0.3,7.31,8.45,1.08,7.38,8,0.29,7.23,6.08,1.02,7.59,8.5,40,40.11
674.7,40,1,5.76,7.85,0.3,7.3,8.44,1.07,7.38,8.01,0.29,7.24,6.07,1.02,7.59,8.5,40,40.08
675.7,40,1.02,5.77,7.85,0.3,7.31,8.45,1.08,7.38,8,0.29,7.24,6.07,1.03,7.6,8.5,40,40.08
676.7,40,1.02,5.77,7.85,0.31,7.3,8.45,1.07,7.37,8,0.3,7.23,6.08,1.02,7.59,8.51,40,40.09
677.7,40,1.01,5.76,7.84,0.3,7.3,8.44,1.08,7.36,8,0.28,7.23,6.07,1.02,7.58,8.5,40,40.08
678.72,40,1.02,5.76,7.86,0.3,7.31,8.44,1.08,7.37,8,0.29,7.23,6.07,1.02,7.59,8.5,40,40.09
679.72,40,1.02,5.76,7.86,0.3,7.31,8.44,1.08,7.37,8,0.28,7.23,6.07,1.02,7.59,8.49,40,40.08
680.72,40,1.01,5.76,7.85,0.3,7.31,8.45,1.09,7.37,8.01,0.3,7.22,6.07,1.02,7.59,8.49,40,40.09
681.72,40,1.02,5.77,7.85,0.31,7.3,8.44,1.08,7.37,8,0.29,7.24,6.06,1.02,7.59,8.5,40,40.09
682.72,40,1.01,5.77,7.85,0.31,7.3,8.45,1.09,7.36,8,0.29,7.22,6.07,1.02,7.58,8.5,40,40.11
683.72,40,1.01,5.76,7.84,0.3,7.3,8.42,1.08,7.36,8,0.29,7.22,6.07,1.02,7.57,8.49,40,40.09
684.72,40,1.02,5.76,7.86,0.31,7.29,8.43,1.08,7.36,8.01,0.29,7.22,6.08,1.02,7.58,8.49,40,40.11
685.73,40,1.02,5.76,7.84,0.31,7.29,8.43,1.08,7.35,8,0.29,7.23,6.07,1.02,7.58,8.49,40,40.09
686.73,40,1.02,5.75,7.83,0.3,7.3,8.43,1.07,7.35,7.99,0.28,7.23,6.06,1.02,7.57,8.48,40,40.09
687.73,40,1.02,5.75,7.84,0.3,7.29,8.44,1.08,7.35,7.99,0.29,7.23,6.07,1.02,7.58,8.48,40,40.11
688.73,40,1.02,5.75,7.84,0.3,7.29,8.43,1.07,7.34,7.99,0.29,7.21,6.06,1.02,7.57,8.48,40,40.08
689.73,40,1.01,5.76,7.84,0.31,7.29,8.44,1.08,7.36,8,0.3,7.22,6.07,1.02,7.57,8.49,40,40.08
690.73,40,1.02,5.76,7.84,0.3,7.29,8.43,1.08,7.35,7.99,0.29,7.21,6.06,1.02,7.57,8.47,40,40.11
691.75,40,1.01,5.74,7.83,0.3,7.28,8.43,1.08,7.34,7.98,0.29,7.21,6.06,1.02,7.57,8.48,40,40.09
692.75,40,1.01,5.75,7.82,0.3,7.28,8.42,1.08,7.34,7.98,0.28,7.21,6.06,1.02,7.57,8.47,40,40.11
693.75,40,1.01,5.75,7.84,0.31,7.28,8.43,1.08,7.34,7.99,0.3,7.21,6.06,1.02,7.57,8.48,40,40.09
694.75,40,1,5.77,7.83,0.31,7.29,8.43,1.09,7.34,7.98,0.3,7.22,6.06,1.02,7.56,8.48,40,40.11
695.75,40,0.99,5.75,7.83,0.3,7.28,8.42,1.09,7.35,7.99,0.3,7.21,6.06,1.02,7.56,8.48,40,40.09
696.75,40,1.01,5.75,7.83,0.3,7.27,8.42,1.08,7.34,7.98,0.3,7.21,6.06,1.02,7.57,8.47,40,40.08
697.75,40,0.98,5.75,7.82,0.3,7.26,8.41,1.08,7.33,7.98,0.29,7.21,6.06,1.02,7.56,8.47,40,40.08
698.75,40,1.01,5.75,7.83,0.31,7.27,8.41,1.08,7.34,7.98,0.3,7.2,6.07,1.02,7.57,8.47,40,40.11
699.77,40,1.02,5.74,7.82,0.3,7.27,8.41,1.08,7.34,7.97,0.29,7.19,6.06,1.02,7.55,8.47,40,40.11
700.77,40,1.01,5.75,7.82,0.31,7.27,8.42,1.09,7.34,7.97,0.3,7.21,6.06,1.03,7.55,8.48,40,40.08
701.77,40,1.01,5.75,7.82,0.31,7.26,8.4,1.08,7.34,7.97,0.3,7.2,6.06,1.02,7.57,8.48,40,40.08
702.77,40,1.02,5.75,7.83,0.31,7.27,8.41,1.08,7.33,7.99,0.3,7.2,6.06,1.02,7.55,8.48,40,40.09
703.77,40,0.98,5.73,7.8,0.3,7.26,8.41,1.08,7.31,7.98,0.29,7.19,6.06,1.02,7.55,8.46,40,40.11
704.78,40,1.01,5.74,7.82,0.31,7.26,8.4,1.08,7.33,7.97,0.29,7.2,6.06,1.02,7.55,8.45,40,40.09
705.78,40,1.02,5.76,7.83,0.31,7.28,8.42,1.09,7.34,7.97,0.3,7.2,6.06,1.03,7.56,8.48,40,40.09
706.78,40,1.02,5.75,7.82,0.3,7.26,8.4,1.09,7.32,7.96,0.3,7.19,6.06,1.02,7.55,8.46,40,40.08
707.78,40,0.98,5.74,7.8,0.31,7.25,8.4,1.08,7.31,7.96,0.29,7.19,6.05,1.02,7.54,8.45,40,40.11
708.78,40,1.02,5.74,7.8,0.3,7.26,8.4,1.08,7.32,7.96,0.28,7.18,6.05,1.02,7.54,8.45,40,40.08
709.78,40,1.01,5.73,7.8,0.3,7.25,8.39,1.07,7.32,7.96,0.29,7.18,6.05,1.02,7.54,8.45,40,40.09
710.8,40,1.01,5.74,7.8,0.3,7.25,8.39,1.08,7.31,7.95,0.3,7.19,6.06,1.02,7.54,8.45,40,40.08
