T,OTU,Replicate,r,K,O2_0,T_end_min,delta_Ninoc_to_N0_min,N0_cells_per_L,growth_fgC_h,respiration_fgC_h,CUE,resp_over_growth
42,14,R2,0.006428389532045566,0.0021204925118233687,7.388296731625187,352.25,47.1,93399281.41322121,308.5626975381872,511.32943224034057,0.37634548049819344,1.6571330116047462
42,14,R3,0.008187895276647917,0.0033017839466985286,9.419392906769449,263.98,138.4,214285922.7537463,393.0189732791,347.0264626782555,0.5310741127275156,0.8829763606140633
42,14,R4,0.007706179969715677,0.0023111306739559633,9.95431249376982,340.25,124.4,179963723.2052053,369.8966385463525,289.2325159600928,0.5611899216069883,0.7819279382930875
42,14,R5,0.007057717119767921,0.002497138627769813,9.444563295374541,362.31,106.3,146107380.52608433,338.7704217488602,384.9267398153855,0.4681107509342996,1.1362465997717541
42,15,R1,0.009203775939750409,0.003857163090981944,9.334015576283111,278.98,107.3,185243590.2304949,441.7812451080196,468.9563232650298,0.4850807306623158,1.0615125210903094
42,15,R2,0.009194587613032008,0.00499577830130287,9.527826987526085,250.87,105.3,181689026.5321488,441.3402054255364,619.2728534405392,0.41611801941924303,1.4031643748464784
42,15,R3,0.009104473285498004,0.0028334090736918185,7.88044173840336,304.03,40.1,99404350.8017261,437.0147177039042,641.9651764611486,0.405025821210579,1.4689783900964795
42,15,R4,0.009236123934141352,0.0029228270870801393,9.627520489198465,314.15000000000003,88.2,155824852.41721705,443.33394883878486,422.44870440923,0.5120614823773629,0.952890491503619
42,15,R5,0.009166932606179271,0.0036819443160027703,9.33998401293543,275.96000000000004,95.3,165292260.36230144,440.012765096605,501.6863453509208,0.4672540944500805,1.1401631614954975
44,1,R1,0.006006650679664937,0.007373855644191559,8.655408801984029,272.83,70.2,64029024.988366194,468.518753013865,2593.7333488325703,0.15299809990541402,5.53602888283068
44,1,R3,0.005166422267129203,0.011592862530819505,7.581854071014355,201.65999999999997,56.1,56120766.16866131,402.98093683607783,4652.3746196768125,0.07971366847123373,11.544900004957995
44,1,R4,0.006339787615797831,0.008754672268208514,7.749770045080033,218.7,64.2,63097678.82529761,494.50343403223076,3124.8853861891225,0.13662622575100625,6.319239000442308
44,1,R5,0.009231639053165822,0.013396322120270643,8.50466425019431,151.5,82.2,89703550.34143943,720.0678461469341,3363.4388240671806,0.1763356605731167,4.671002659075616
