"File","group","T_set","Tm_setting","Time","T_internal"
"clade4_26_Oxygen.xlsx","clade4",26,26,858.8,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,859.8,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,860.82,26
"clade4_26_Oxygen.xlsx","clade4",26,26,861.82,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,862.82,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,863.82,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,864.82,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,865.83,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,866.83,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,867.85,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,868.85,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,869.85,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,870.85,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,871.87,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,872.87,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,873.87,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,874.87,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,875.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,876.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,877.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,878.88,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,879.9,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,880.9,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,881.9,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,882.9,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,883.9,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,884.92,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,885.92,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,886.92,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,887.92,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,888.92,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,889.93,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,890.93,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,891.93,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,892.93,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,893.93,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,894.95,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,895.95,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,896.95,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,897.95,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,898.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,899.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,900.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,901.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,902.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,903.97,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,904.98,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,905.98,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,906.98,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,907.98,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,908.98,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,909.98,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,910.98,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,911.98,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,913,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,914,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,915,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,916,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,917,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,918,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,919,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,920.02,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,921.02,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,922.02,26
"clade4_26_Oxygen.xlsx","clade4",26,26,923.02,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,924.02,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,925.02,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,926.02,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,927.02,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,928.03,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,929.03,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,930.03,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,931.03,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,932.03,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,933.03,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,934.05,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,935.05,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,936.05,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,937.05,26
"clade4_26_Oxygen.xlsx","clade4",26,26,938.05,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,939.05,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,940.05,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,941.07,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,942.07,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,943.07,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,944.07,26.09
"clade4_26_Oxygen.xlsx","clade4",26,26,945.07,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,946.07,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,947.07,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,948.08,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,949.08,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,950.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,951.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,952.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,953.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,954.12,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,955.12,25.94
"clade4_26_Oxygen.xlsx","clade4",26,26,956.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,957.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,958.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,959.12,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,960.12,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,961.13,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,962.13,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,963.13,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,964.13,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,965.13,26
"clade4_26_Oxygen.xlsx","clade4",26,26,966.13,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,967.13,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,968.15,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,969.15,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,970.15,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,971.15,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,972.17,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,973.17,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,974.17,26
"clade4_26_Oxygen.xlsx","clade4",26,26,975.17,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,976.17,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,977.17,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,978.18,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,979.18,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,980.18,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,981.18,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,982.2,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,983.2,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,984.2,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,985.2,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,986.2,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,987.2,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,988.2,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,989.22,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,990.22,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,991.22,26
"clade4_26_Oxygen.xlsx","clade4",26,26,992.22,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,993.23,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,994.23,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,995.23,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,996.23,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,997.25,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,998.25,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,999.25,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1000.25,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1001.25,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1002.25,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1003.27,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1004.27,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1005.28,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1006.28,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1007.28,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1008.28,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1009.3,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1010.3,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1011.3,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1012.32,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1013.32,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1014.32,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1015.32,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1016.32,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1017.33,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1018.33,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1019.33,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1020.33,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1021.35,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1022.35,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1023.35,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1024.35,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1025.35,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1026.37,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1027.37,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1028.37,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1029.37,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1030.37,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1031.37,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1032.37,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1033.38,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1034.38,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1035.38,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1036.38,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1037.4,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1038.4,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1039.4,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1040.4,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1041.4,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1042.4,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1043.42,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1044.42,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1045.42,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1046.42,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1047.43,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1048.43,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1049.43,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1050.45,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1051.45,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1052.45,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1053.45,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1054.45,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1055.47,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1056.47,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1057.47,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1058.48,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1059.48,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1060.48,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1061.5,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1062.5,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1063.5,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1064.5,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1065.5,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1066.5,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1067.5,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1068.5,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1069.52,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1070.52,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1071.52,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1072.52,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1073.53,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1074.53,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1075.53,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1076.53,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1077.53,26.09
"clade4_26_Oxygen.xlsx","clade4",26,26,1078.55,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1079.55,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1080.55,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1081.55,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1082.57,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1083.57,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1084.57,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1085.57,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1086.57,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1087.58,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1088.58,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1089.58,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1090.58,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1091.58,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1092.58,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1093.6,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1094.6,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1095.6,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1096.6,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1097.6,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1098.6,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1099.6,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1100.62,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1101.62,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1102.62,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1103.62,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1104.62,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1105.62,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1106.62,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1107.63,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1108.63,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1109.63,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1110.63,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1111.65,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1112.65,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1113.65,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1114.67,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1115.67,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1116.67,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1117.67,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1118.67,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1119.67,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1120.68,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1121.68,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1122.68,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1123.68,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1124.68,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1125.68,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1126.68,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1127.68,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1128.68,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1129.68,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1130.68,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1131.68,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1132.7,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1133.7,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1134.7,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1135.7,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1136.72,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1137.72,25.94
"clade4_26_Oxygen.xlsx","clade4",26,26,1138.72,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,1139.72,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1140.72,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1141.72,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1142.72,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1143.73,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1144.73,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1145.73,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1146.73,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1147.73,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1148.73,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1149.73,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1150.73,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1151.73,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1152.73,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1153.75,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1154.75,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1155.75,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1156.75,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1157.75,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1158.77,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1159.77,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1160.77,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1161.77,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1162.78,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1163.78,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1164.78,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1165.8,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1166.8,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1167.8,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1168.8,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1169.82,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1170.82,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1171.82,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1172.82,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1173.82,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1174.83,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1175.83,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1176.83,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1177.85,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1178.85,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1179.85,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1180.85,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1181.85,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1182.87,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1183.87,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1184.87,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1185.87,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1186.88,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1187.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1188.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1189.88,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1190.9,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1191.9,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1192.92,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1193.92,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1194.92,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1195.93,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1196.93,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1197.93,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1198.93,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1199.95,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1200.95,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1201.95,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1202.95,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1203.95,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1204.97,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1205.97,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1206.97,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1207.97,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1208.97,26.1
"clade4_26_Oxygen.xlsx","clade4",26,26,1209.98,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1210.98,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1211.98,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1212.98,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1213.98,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1215,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1216,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1217,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1218,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1219,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1220.02,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1221.02,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1222.02,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1223.02,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1224.02,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1225.02,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1226.02,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1227.03,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1228.03,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1229.03,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1230.03,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1231.03,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1232.05,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1233.05,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1234.05,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1235.07,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1236.07,26.08
"clade4_26_Oxygen.xlsx","clade4",26,26,1237.07,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1238.07,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1239.08,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1240.08,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1241.08,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1242.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1243.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1244.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1245.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1246.1,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1247.1,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,1248.1,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,1249.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1250.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1251.12,25.95
"clade4_26_Oxygen.xlsx","clade4",26,26,1252.12,25.96
"clade4_26_Oxygen.xlsx","clade4",26,26,1253.13,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1254.13,25.98
"clade4_26_Oxygen.xlsx","clade4",26,26,1255.13,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1256.13,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1257.13,25.99
"clade4_26_Oxygen.xlsx","clade4",26,26,1258.13,26.02
"clade4_26_Oxygen.xlsx","clade4",26,26,1259.13,26
"clade4_26_Oxygen.xlsx","clade4",26,26,1260.13,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1261.13,26.03
"clade4_26_Oxygen.xlsx","clade4",26,26,1262.15,26.05
"clade4_26_Oxygen.xlsx","clade4",26,26,1263.15,26.06
"clade4_26_Oxygen.xlsx","clade4",26,26,1264.15,26.06
