T,OTU,Replicate,peak_time,n_pre,O2_t0,O2_peak,observed_rise,status,O2_eq,A,tau,r2,rmse,tau_se,settled_frac,group,dT
28,2,R1,68.17,69,6.92,9.65,2.7200000000000006,ok,9.684780327990996,2.7927970973195353,15.140812504859404,0.9997393023019306,0.011633534799346456,0.07434021035112577,0.9889176373144328,Clade1,8.0
28,2,R2,77.18,78,6.68,9.66,2.9700000000000006,ok,9.805460612373063,3.222446019160839,21.510422039750758,0.9980605602875192,0.037229744008965136,0.3030398103624791,0.9723471963807724,Clade1,8.0
28,2,R3,84.22,85,7.1,10.27,3.17,ok,10.462290191685975,3.4718399193064218,25.06527707577255,0.9977400560496907,0.04328801795370601,0.37913202977673166,0.9652656681729013,Clade1,8.0
28,2,R4,73.17,74,6.94,9.92,2.9799999999999995,ok,10.127555317964774,3.287615222087125,22.92404927937827,0.9975457546617893,0.042816715381532276,0.4005360279520478,0.9589039994891074,Clade1,8.0
28,2,R5,78.18,79,6.87,9.85,2.9799999999999995,ok,9.926524138511455,3.094014336945821,19.30180332873704,0.9995763493476337,0.016564658692645784,0.11828872299294252,0.9825845710793983,Clade1,8.0
28,3,R1,66.17,67,6.66,9.63,2.9700000000000006,ok,9.654378913056014,3.0334611617866343,13.837657614422245,0.9996563213195575,0.014399781146571436,0.0772802484285481,0.9916197596644211,Clade1,8.0
28,3,R2,67.17,68,7.19,10.54,3.3499999999999988,ok,10.648668816463234,3.523755190963293,17.855573242044745,0.9994626982432677,0.021435804693217306,0.1383731838740824,0.9767593100830954,Clade1,8.0
28,3,R3,49.1,50,6.82,9.06,2.24,ok,9.172914056946064,2.4189928065852953,13.679044198180906,0.9973146539102529,0.03328458809800446,0.2855696444775238,0.9723859913427443,Clade1,8.0
28,3,R4,74.18,75,7.12,10.35,3.2199999999999998,ok,10.415306965158853,3.3656182695372596,17.13841028910484,0.9994889136731978,0.019682988256715623,0.11483479426407965,0.9868099091447815,Clade1,8.0
28,3,R5,37.1,38,6.66,8.76,2.0999999999999996,ok,8.889987559110276,2.2860140411484315,10.754744260548303,0.9958529536754972,0.03953443437283106,0.3301013549601545,0.96824294497354,Clade1,8.0
28,4,R1,71.22,72,8.37,10.88,2.5,ok,10.893748256509403,2.5204647459696297,14.204492016505922,0.9995075884419434,0.014185062383019618,0.08981796594136594,0.9933551081510874,Clade2,8.0
28,4,R2,62.18,63,6.98,8.82,1.83,ok,8.873270494641924,1.8890627287112245,15.562995451486568,0.9988990975362245,0.016422348569030354,0.17403596972797447,0.9815994515973662,Clade2,8.0
28,4,R3,70.22,71,7.51,10.14,2.6099999999999994,ok,10.318828728990553,2.833323076920076,22.61628880809984,0.9985482543972701,0.028371086505647247,0.3158238958289657,0.9551683919160808,Clade2,8.0
28,4,R4,86.28,87,7.7,10.59,2.8899999999999997,ok,10.705788550660351,3.0433462664335615,23.079014437989468,0.9992493449676585,0.0217791657771612,0.18682267740059755,0.9762093159056381,Clade2,8.0
28,4,R5,66.2,67,7.62,10.29,2.6499999999999995,ok,10.328048239036457,2.695746546063734,15.696102289393675,0.9997382760669872,0.011347090716167735,0.08071166079219026,0.985266148072645,Clade2,8.0
28,5,R1,73.23,74,7.8,10.68,2.8500000000000005,ok,10.680801541817884,2.8714491161918745,14.243881258732898,0.9996741069435336,0.013078268323556758,0.07159081905741159,0.9941490714569724,Clade2,8.0
28,5,R2,64.2,65,6.98,9.87,2.889999999999999,ok,10.057789621035617,3.141233703928951,19.402709057814263,0.9975050401648506,0.041391715314405796,0.35733424412407094,0.9634405764691248,Clade2,8.0
28,5,R3,85.27,86,7.22,10.37,3.1499999999999995,ok,10.531575071334538,3.3848058175687847,24.127260893458246,0.9983879054076693,0.0356040465667854,0.2972555928610743,0.970817222748328,Clade2,8.0
28,5,R4,56.17,57,7.08,9.7,2.619999999999999,ok,9.962624827842523,2.928088090306341,20.520674334090472,0.9979885090918952,0.03438552761265587,0.41155610076750104,0.9352511592963534,Clade2,8.0
28,5,R5,57.17,58,7.69,10.15,2.46,ok,10.242142064036644,2.5783938338437484,15.1712668251154,0.9988265387087559,0.023284493035002376,0.1885056072891082,0.9769088902493717,Clade2,8.0
28,6,R1,65.2,66,7.52,10.29,2.7699999999999996,ok,10.303096519862697,2.8172627290643955,12.881984192578747,0.9997136166904946,0.01210343598082593,0.06476559203827094,0.9936628877274056,Clade2,8.0
28,6,R2,70.22,71,6.83,9.87,3.039999999999999,ok,9.935249601222322,3.1767766253305205,15.972081408246499,0.9993497274542278,0.02095207538150009,0.12329612563499776,0.9876786453102102,Clade2,8.0
28,6,R3,48.13,49,7.33,9.64,2.3000000000000007,ok,9.751399932954476,2.4687368475484983,13.699566226462807,0.9987865323428932,0.022840636200784647,0.19652237923689414,0.9702000905394336,Clade2,8.0
28,6,R4,50.13,51,7.37,9.91,2.54,ok,10.020361145969353,2.7019466310374747,13.83151115046628,0.9986211987775673,0.026595857910321433,0.20349997993007038,0.9733331173472777,Clade2,8.0
28,6,R5,52.15,53,6.96,8.99,2.0100000000000007,ok,8.998231325214427,2.0814546711599613,9.804229452492184,0.9981392969302284,0.02279720560940275,0.1386866166504,0.9951030022078924,Clade2,8.0
28,7,R1,62.22,63,7.92,9.71,1.7799999999999994,ok,9.740483519745931,1.8525660683931784,14.33683203618171,0.9994544582893448,0.011247239119161317,0.10850474901529222,0.9869617885338843,Clade3,8.0
28,7,R2,72.27,73,8.11,9.81,1.67,ok,9.88127865193608,1.8068906481254912,20.721922573303978,0.9990138702694523,0.01491613470830579,0.2188879215447315,0.969426166600451,Clade3,8.0
28,7,R3,82.28,83,8.39,10.36,1.959999999999999,ok,10.500834493611045,2.146456084032449,28.007351736293106,0.9991215028603936,0.01662367234483686,0.2912230501728735,0.9470178425436899,Clade3,8.0
28,7,R4,74.27,75,8.51,10.29,1.7599999999999998,ok,10.405246277356762,1.9856300962543136,22.44063515856364,0.9963508872382989,0.03156895166678814,0.4645903077171075,0.9634699882680066,Clade3,8.0
28,7,R5,59.2,60,7.64,8.779999999999998,1.13,ok,8.80219016493227,1.1529547024434792,14.112596826183086,0.9987241499083398,0.010762263423538608,0.17023822307192152,0.9849267545245273,Clade3,8.0
28,8,R1,68.25,69,9.55,11.62,2.039999999999999,ok,11.637944621705884,2.106365656945979,15.359451992898828,0.9994988531071994,0.012190787742906078,0.10516916618975296,0.9882454856104478,Clade3,8.0
28,8,R2,66.23,67,8.62,10.56,1.9300000000000015,ok,10.690956425499119,2.1231877029917468,21.848554507450075,0.999246802997005,0.01531380401190706,0.22995367490388993,0.9517481842298922,Clade3,8.0
28,8,R3,73.27,74,8.23,10.26,2.0299999999999994,ok,10.398780158876715,2.193148555344149,23.973050838734775,0.9987032755663174,0.02072682790344321,0.3129767543438681,0.9529407853748444,Clade3,8.0
28,8,R4,92.28,93,8.51,10.65,2.1400000000000006,ok,10.747795842931664,2.306018411908906,25.1511478984242,0.998467561814068,0.023583055278734884,0.28415491000378235,0.9744984853120063,Clade3,8.0
28,8,R5,65.23,66,7.48,8.66,1.1799999999999997,ok,8.661656494980564,1.189766295082021,13.938832726265462,0.9990294159716246,0.009531217271599996,0.13301095329745377,0.9907184979706852,Clade3,8.0
28,9,R1,51.17,52,8.42,10.26,1.8399999999999999,ok,10.298030455571645,1.921278327135945,12.176484506576784,0.9987873005925135,0.01756233237870623,0.15417285801918576,0.9850398061141984,Clade3,8.0
28,9,R2,44.13,45,8.62,11.05,2.4300000000000015,ok,11.539784837080324,3.0197606302400044,21.8971695192173,0.99773671723496,0.035808536449340234,0.6661880850439245,0.8667234472673593,Clade3,8.0
28,9,R3,76.27,77,8.29,10.32,2.030000000000001,ok,10.380157042696451,2.1459489076242746,17.81033780719304,0.9984147082715349,0.022134907451890232,0.2084719238272481,0.986189752351653,Clade3,8.0
28,9,R4,70.25,71,8.04,9.97,1.9100000000000001,ok,10.012812146837993,2.0037141115805865,17.097968256563846,0.9994024063789544,0.012762385597935898,0.13060869116365809,0.9835704758304447,Clade3,8.0
28,9,R5,73.27,74,8.61,10.45,1.8399999999999999,ok,10.488033300132356,1.9958199615713659,16.36272047175765,0.9975192234502684,0.025652329659830126,0.2398442504180332,0.9886423271596008,Clade3,8.0
28,10,R1,72.2,73,7.92,10.0,2.0700000000000003,ok,10.01326866992617,2.0906141220675214,15.252994582062483,0.9990900708641407,0.01613717659468928,0.1331010144855884,0.99120433886135,Clade4,8.0
28,10,R2,73.22,74,8.22,10.29,2.0699999999999985,ok,10.411203196259226,2.328427305996108,21.586615714349588,0.9978607359867224,0.028322025382993103,0.339146925232442,0.9663558669986432,Clade4,8.0
28,10,R3,83.25,84,7.88,9.62,1.7199999999999998,ok,9.842806787274919,2.149385055998409,32.26684338428247,0.9934897532222676,0.044866077272868045,0.9976241966296598,0.9242296219115496,Clade4,8.0
28,10,R4,81.25,82,8.29,10.21,1.9100000000000001,ok,10.328124135828265,2.2057629973438586,25.175650050578476,0.9977441651005364,0.0274923002828944,0.39725547567174463,0.9603365356853095,Clade4,8.0
28,10,R5,72.2,73,8.279999999999998,10.34,2.0400000000000027,ok,10.349185021825742,2.085520951406544,16.71921007983796,0.9990528114693014,0.01662427355450342,0.15481091158723476,0.9866786309301077,Clade4,8.0
28,11,R1,67.18,68,8.54,10.83,2.2700000000000014,ok,10.887738305928805,2.4189378904933263,16.344848957469914,0.9992080144057329,0.017752608206812754,0.14693064190584526,0.9835949063216501,Clade4,8.0
28,11,R2,73.22,74,8.21,10.73,2.5199999999999996,ok,10.848411535554527,2.65774095140606,21.384702763560146,0.999081039709469,0.021173237055224652,0.21883777668036195,0.9674162911510997,Clade4,8.0
28,11,R3,85.25,86,8.0,10.27,2.2699999999999996,ok,10.441324426217552,2.622439639536161,26.967279963857216,0.9965331191005192,0.04049417523370918,0.5218509104831734,0.9576267649211233,Clade4,8.0
28,11,R4,86.27,87,8.41,10.74,2.289999999999999,ok,10.870389764040056,2.649881300192165,25.074469244949388,0.9969612883785112,0.03830629979986882,0.42860797876062257,0.967952989927372,Clade4,8.0
28,11,R5,79.23,80,8.19,10.32,2.120000000000001,ok,10.38826553869034,2.240855357739525,21.361013412134582,0.9995536728103606,0.012387644313865413,0.1397655702015152,0.9755002823806851,Clade4,8.0
28,12,R1,61.17,62,7.96,10.65,2.670000000000001,ok,10.689481646931595,2.724518544474707,15.469454774332421,0.9992268438017358,0.019869106142879175,0.14694859217799974,0.980826843601282,Clade4,8.0
28,12,R2,40.08,41,7.86,9.44,1.5799999999999992,ok,9.524347334759893,1.6977915850034264,11.30296894545923,0.9976081853233404,0.022202541804359172,0.2488430701488561,0.9711593950767919,Clade4,8.0
28,12,R3,75.22,76,8.18,10.68,2.5,ok,10.75256993593622,2.607655116573093,19.145484881340533,0.9990268103930832,0.02123888608668136,0.18426163392711095,0.9803339930705992,Clade4,8.0
28,12,R4,70.2,71,7.78,10.45,2.63,ok,10.504049754327633,2.7717754786668194,17.200409056306164,0.9995549107095099,0.015240151352237321,0.1137305156236597,0.9831144708302503,Clade4,8.0
28,12,R5,71.2,72,7.73,10.15,2.41,ok,10.1769773581434,2.534380904022598,15.13244020759821,0.9993421484394435,0.016652749824066452,0.11334418741304642,0.9909512033576882,Clade4,8.0
28,13,R1,74.23,75,7.74,9.71,1.959999999999999,ok,9.688016608702936,1.9844693234030155,9.813565170727582,0.9993774530296058,0.011411407667502328,0.06159006992700181,0.9994812143010888,glab,8.0
28,13,R2,141.48,142,8.75,12.26,3.51,ok,12.26504763362192,3.551171169701563,23.598640225686214,0.9997052515372397,0.014669521020581638,0.07700902879826038,0.9975094723579183,glab,8.0
28,13,R3,134.45,135,7.44,10.92,3.46,ok,10.972670119165869,3.5565106249573284,29.535988311496784,0.9995477271840787,0.01922292000707279,0.1347289266714448,0.9894546876951366,glab,8.0
28,13,R4,174.62,175,7.55,10.68,3.12,ok,10.66048358688422,3.1054257035318558,25.364232205392895,0.9997122722838311,0.012179692883303886,0.07121175541692887,0.9989764699239466,glab,8.0
28,13,R5,138.47,139,8.18,11.18,3.0,ok,11.17093709165407,2.946613077141377,18.518932745415693,0.9992526307597852,0.018272805641016777,0.09284676221495942,0.9994341676628822,glab,8.0
28,14,R1,124.42,125,7.81,11.26,3.4400000000000004,ok,11.216125003327138,3.372431974058234,18.792722320728387,0.9991367576093856,0.023314930688148845,0.1093950347227863,0.9986674328769356,glab,8.0
28,14,R2,148.52,149,7.03,10.59,3.5300000000000002,ok,10.591003551457247,3.6823877242074965,24.24332083414118,0.9991805930335597,0.025214819270730254,0.12802776664494975,0.9978151834772708,glab,8.0
28,14,R3,152.53,153,7.66,11.31,3.6400000000000006,ok,11.338361713621445,3.7559239807182174,26.38942467042533,0.9990573138086123,0.027961800156692182,0.14982616486771924,0.9969111822242417,glab,8.0
28,14,R4,173.62,174,8.0,11.34,3.34,ok,11.319890421499,3.5149121913419696,26.19352852161742,0.9987442100729859,0.029121084442829404,0.15537776040865975,0.9986776631685546,glab,8.0
28,14,R5,176.62,177,7.94,11.59,3.6399999999999997,ok,11.56107052286538,3.61312823646631,22.05661284921146,0.9994770261791196,0.018260502314707383,0.08093864915177852,0.9996670691784251,glab,8.0
28,15,R1,141.48,142,8.0,11.62,3.619999999999999,ok,11.550641757767275,3.410297051349822,15.83484858820728,0.9938187432868234,0.05765232313351424,0.22118573967205732,0.9998682657459506,glab,8.0
28,15,R2,71.23,72,7.74,10.34,2.58,ok,10.357430265629253,2.6952888987722434,13.23162178285461,0.9982613053585295,0.028158239998544023,0.1535334914212219,0.9954074318683122,glab,8.0
28,15,R3,157.55,158,7.36,11.18,3.8099999999999996,ok,11.170258014614674,3.8080458737862526,21.23420432838632,0.9998391843427914,0.010946364651148633,0.046306977526247524,0.9994006308370963,glab,8.0
28,15,R4,80.27,81,8.05,11.41,3.33,ok,11.470825068880352,3.46391164725697,19.852676515006014,0.9995928689362268,0.018177805425253758,0.11785745215045837,0.9824602146706132,glab,8.0
28,15,R5,134.45,135,7.75,11.29,3.539999999999999,ok,11.26465571839624,3.4899033105416675,18.356367410514856,0.9996849356666022,0.01414314445065387,0.06084850458846229,0.9993407672597966,glab,8.0
28,16,R1,66.15,67,7.7,10.67,2.95,ok,10.70611175039115,2.92874019527088,14.815637644932387,0.9995083816103041,0.016782755089338505,0.10175159020499785,0.9884938892608625,para,8.0
28,16,R2,83.18,84,7.92,10.92,3.0,ok,11.020592955426933,3.1641565768450337,20.933310121633866,0.9989605031244128,0.026544664810387756,0.19656913639372578,0.9811938490606523,para,8.0
28,16,R3,83.18,84,7.75,10.68,2.9299999999999997,ok,10.775082429375676,3.0905373965292564,22.028813103953713,0.9991604443269974,0.02338199398874761,0.1909103821282644,0.9770850046050161,para,8.0
28,16,R4,81.18,82,8.199999999999998,11.04,2.8100000000000023,ok,11.18920639802891,3.046371995404601,24.59397066734802,0.9989265807746178,0.026173442218931992,0.26374275957209214,0.9631466594275767,para,8.0
28,16,R5,72.15,73,7.43,10.29,2.8599999999999994,ok,10.328324346925273,2.732126880044955,17.26520371011767,0.9976955070028667,0.03410203752891296,0.2532931740090016,0.9846850453106752,para,8.0
28,17,R1,76.17,77,7.3,10.6,3.29,ok,10.641322278571561,3.387665526622604,16.5481738587446,0.9997333668998212,0.014182858641662187,0.07686847573403771,0.9899775210038263,para,8.0
28,17,R2,84.18,85,7.43,10.79,3.3499999999999996,ok,10.934522139660759,3.5515986789282685,23.17498933998843,0.9987417039235352,0.032958882879801144,0.24970808595247487,0.9735464292650352,para,8.0
28,17,R3,100.23,101,7.97,10.77,2.79,ok,10.973899078434082,2.8268254889280096,32.107509809582616,0.9830274618350581,0.09692348671559539,1.2851100250340597,0.9559178166357085,para,8.0
28,17,R4,87.2,88,9.11,11.33,2.2200000000000006,ok,11.468144687464248,2.4234400532248954,29.307182335884672,0.9972857785316599,0.032993846363326994,0.5157207341964032,0.9489719530601588,para,8.0
28,17,R5,49.1,50,7.48,9.91,2.4299999999999997,ok,10.024498364731203,2.5744248695899663,13.856353572176262,0.9991615555167563,0.01977718554277365,0.16260127335599794,0.9710880652592454,para,8.0
28,18,R1,66.15,67,7.08,10.42,3.34,ok,10.46256557807341,3.410684132030845,14.632041990806552,0.9999086461069709,0.008410001028012863,0.04307819500826496,0.9891207730580013,para,8.0
28,18,R2,76.17,77,7.69,11.05,3.339999999999999,ok,11.112704617911424,3.4799418882770703,17.50578935444296,0.9995206764129165,0.01967856997257008,0.11173632658796515,0.9871077894842228,para,8.0
28,18,R3,77.17,78,7.26,10.85,3.59,ok,10.985959818403664,3.7713266157848557,21.0327914918557,0.9994370487440344,0.02343204967328901,0.15749041812486758,0.9744988750372781,para,8.0
28,18,R4,70.15,71,7.33,10.55,3.209999999999999,ok,10.658892578974687,3.4362741134556014,18.52873487138833,0.999355722093567,0.02285334139916828,0.15314983103530438,0.9773140915800802,para,8.0
28,18,R5,71.15,72,7.65,10.99,3.34,ok,10.96327011688124,3.300019929207909,10.26198821908224,0.998078980368587,0.034188751688985185,0.11738698210609108,0.9990252741303561,para,8.0
30,1,R1,73.2,74,5.13,8.279999999999998,3.1399999999999997,ok,8.33127583654351,3.206318327230543,17.796860243619534,0.9998294385642215,0.010892385170627055,0.07102440042564018,0.9836427664572231,Clade1,10.0
30,1,R2,71.18,72,5.34,8.21,2.870000000000001,ok,8.260334176646284,2.972087334608537,16.431069534696015,0.99972368255225,0.012790926914501196,0.08261549262009041,0.986859246565383,Clade1,10.0
30,1,R3,64.17,65,5.59,8.5,2.91,ok,8.576861435904716,3.043924305312541,15.899188904863163,0.9996980324631837,0.013828910446380443,0.09114059462953042,0.9823329674677423,Clade1,10.0
30,1,R4,57.13,58,5.77,8.3,2.530000000000001,ok,8.346049973937298,2.6596413270223325,12.99116913473229,0.9991601683791591,0.020051916357784635,0.12660696050550435,0.9876931918838848,Clade1,10.0
30,1,R5,59.15,60,5.61,8.32,2.71,ok,8.364463941248973,2.805144463599304,13.462629164925914,0.999667125416229,0.013298660489752563,0.08117196932225482,0.987644376937098,Clade1,10.0
30,2,R1,72.2,73,5.55,8.699999999999998,3.13,ok,8.77753703745121,3.2549831186303306,18.469048221923295,0.9998249789022241,0.011252367449123247,0.0771325918605518,0.9799443252738924,Clade1,10.0
30,2,R2,85.22,86,5.56,9.0,3.420000000000001,ok,9.163720130053,3.674357887911473,24.661202642599008,0.9992902407906182,0.025642176387166836,0.20412143211834688,0.9684326000183876,Clade1,10.0
30,2,R3,59.15,60,5.42,8.27,2.8499999999999996,ok,8.582616129034458,3.228695040255891,22.408333631941563,0.998379893073972,0.03384187409488002,0.4030512979449182,0.928613246694544,Clade1,10.0
30,2,R4,85.22,86,5.24,8.82,3.5700000000000003,ok,9.016840735232687,3.8323470292419834,26.1418691365448,0.9995945598264835,0.020215531398645212,0.16939335417356663,0.9616079403611095,Clade1,10.0
30,2,R5,67.18,68,5.9,8.949999999999998,3.039999999999999,ok,9.133962569934184,3.296650272175624,20.819988781749466,0.999201947368915,0.024511422499468923,0.2150058167207885,0.9603120169027981,Clade1,10.0
30,3,R1,68.18,69,5.5,8.22,2.710000000000001,ok,8.240583609425949,2.754461030899286,14.445621755643714,0.9996905427847198,0.012419959482393165,0.07576263473709502,0.9910827631975807,Clade1,10.0
30,3,R2,88.22,89,6.0,9.28,3.2699999999999996,ok,9.404622351144118,3.462509355872002,23.68048123838145,0.9993731485886318,0.022631841477440885,0.17340899207075655,0.9758972911993737,Clade1,10.0
30,3,R3,91.22,92,4.62,8.18,3.5599999999999996,ok,8.390766568268932,3.8344371942977404,27.940729546953076,0.999235928582911,0.027740273668305036,0.23992164194738355,0.9617942025800985,Clade1,10.0
30,3,R4,85.22,86,5.13,8.31,3.170000000000001,ok,8.476653879856238,3.428708963721766,24.336756115337497,0.9987700120117651,0.03149848584423576,0.2631933472076287,0.9698538851209696,Clade1,10.0
30,3,R5,60.15,61,5.63,8.26,2.63,ok,8.411336735297198,2.836692673768298,18.28136122267995,0.9986870319876106,0.02713652922275683,0.2531297301123688,0.9627549560949871,Clade1,10.0
30,4,R1,71.18,72,5.94,9.05,3.0999999999999988,ok,9.071827282541145,3.1920763524458087,14.400642006125855,0.9997771278890881,0.012111420759679227,0.06158067224743025,0.9928656575122576,Clade2,10.0
30,4,R2,71.18,72,6.75,10.1,3.3499999999999996,ok,10.148955288473868,3.4687700123179637,16.282522849370974,0.9996948865267901,0.015670654910385513,0.0856815520927131,0.9873684601312602,Clade2,10.0
30,4,R3,56.13,57,5.92,8.86,2.9299999999999997,ok,8.941136574169597,3.0635121315799023,15.189971623669273,0.9997104511023807,0.01375432724152965,0.09558482018359994,0.9751575428988625,Clade2,10.0
30,4,R4,76.2,77,5.86,9.14,3.2700000000000005,ok,9.179630815499323,3.3441991222778986,16.69155940125048,0.9998473966704459,0.010606531744294361,0.0588733887654131,0.9895920111467669,Clade2,10.0
30,4,R5,75.2,76,6.21,9.55,3.3199999999999994,ok,9.58280308623983,3.388251111264442,16.631414534014908,0.9997947948109303,0.012482141025627518,0.06876837097906403,0.9891279900373008,Clade2,10.0
30,5,R1,78.22,79,5.92,9.25,3.3200000000000003,ok,9.304085181924856,3.4473436375326605,17.036666492621524,0.9996417380091063,0.016730862957945666,0.09065804679719995,0.989860065802574,Clade2,10.0
30,5,R2,76.2,77,5.5,8.82,3.3100000000000005,ok,8.986612191633627,3.5909719387842256,21.44801886381734,0.9978813594994324,0.04339210689815246,0.3197065741596061,0.971354980465183,Clade2,10.0
30,5,R3,54.12,55,4.84,7.69,2.8500000000000005,ok,7.980916414947563,3.200452959707782,20.54755581195322,0.9982403906974779,0.0350238922763642,0.40354661577053397,0.9282013721253259,Clade2,10.0
30,5,R4,87.23,88,5.3,8.86,3.5599999999999996,ok,9.010221562060556,3.8056038138232084,23.02778565282332,0.9988671873025751,0.033422967994985384,0.22603353734439147,0.9773598970908639,Clade2,10.0
30,5,R5,89.23,90,5.68,9.19,3.49,ok,9.316235456328464,3.7070977225454027,23.51789117350158,0.9994412870909153,0.022846361984745146,0.16007287451648958,0.9774975863615103,Clade2,10.0
30,6,R1,82.23,83,5.07,8.74,3.6500000000000004,ok,8.77599796239733,3.701628791333993,18.092520561203383,0.9997883602214169,0.013809618386824282,0.07243752528057829,0.9893795302903792,Clade2,10.0
30,6,R2,90.25,91,5.98,9.51,3.5199999999999996,ok,9.630665422682751,3.715997172544213,23.176321769867208,0.9993790912475291,0.02409571360582601,0.16312336304436578,0.9796375047257646,Clade2,10.0
30,6,R3,87.23,88,5.34,8.85,3.51,ok,9.014827382388205,3.7400634765289356,24.746184735190962,0.9992022197081136,0.02764916812956531,0.2121541293210162,0.9705478341639397,Clade2,10.0
30,6,R4,92.25,93,4.9,8.54,3.639999999999999,ok,8.687233574009547,3.8507590413781534,24.935751355722246,0.9994260955656646,0.024072606239067887,0.1715002108430333,0.9752642950285793,Clade2,10.0
30,6,R5,55.12,56,5.59,8.15,2.5600000000000005,ok,8.25449658258844,2.7105995893985364,15.987499061544879,0.9992506624873603,0.019627642635823284,0.16992404836588174,0.9681810645794715,Clade2,10.0
30,7,R1,63.18,64,7.28,9.28,1.9899999999999993,ok,9.308107185522084,2.0096999506290465,15.621490772127764,0.999337178182165,0.013519451164013742,0.13357383095258193,0.9824802828940029,Clade3,10.0
30,7,R2,72.23,73,7.29,9.66,2.37,ok,9.714114477344877,2.5015869380798414,16.736092392994316,0.9985361499617297,0.024774766440380177,0.1927317163487378,0.9866444366995599,Clade3,10.0
30,7,R3,68.2,69,7.29,9.53,2.2399999999999993,ok,9.594738945584368,2.3135531926330843,17.826036575896705,0.9997528118300368,0.009523384944300623,0.09210117231846576,0.9782004177302822,Clade3,10.0
30,7,R4,67.2,68,7.12,9.37,2.249999999999999,ok,9.423767004269406,2.3220385673220965,16.672671097368053,0.9997986183926807,0.008597276321347713,0.0762705012749826,0.9822354064895732,Clade3,10.0
30,7,R5,65.2,66,7.67,9.91,2.2300000000000004,ok,9.931480459229984,2.274173501822821,14.98882316394702,0.9997226822377374,0.009813838246089087,0.0788185680908535,0.9870919983953973,Clade3,10.0
30,8,R1,67.2,68,7.08,9.77,2.6899999999999995,ok,9.940528769568346,2.84611736900855,22.497022569873597,0.9995435178116864,0.015945187330715822,0.18464760685662251,0.9495645987768389,Clade3,10.0
30,8,R2,81.25,82,7.2,9.57,2.3600000000000003,ok,9.67244736362692,2.549409824880928,21.8856997413846,0.9980251956215308,0.029629019827109807,0.2974812628052532,0.975582857455756,Clade3,10.0
30,8,R3,82.25,83,6.55,9.2,2.6399999999999997,ok,9.295627885099051,2.8163051196840954,21.37851289735365,0.998971241603244,0.023556902609625927,0.20437010503710962,0.9786631771010935,Clade3,10.0
30,8,R4,58.17,59,6.63,8.16,1.5300000000000002,ok,8.220802320362342,1.641914600732235,15.602863874347253,0.9981083048851257,0.01881349286474328,0.24541352909554476,0.9759630183282839,Clade3,10.0
30,8,R5,79.25,80,6.3,8.86,2.5599999999999996,ok,8.956344373355014,2.695247910502523,20.47811082702097,0.9993173577932094,0.018367578021496172,0.1619914126035728,0.9791413363075359,Clade3,10.0
30,9,R1,70.22,71,7.2,9.58,2.37,ok,9.624472355585803,2.415422693908687,17.39801069864556,0.9996947005242398,0.01099910085347014,0.0957795808945476,0.9823336507468723,Clade3,10.0
30,9,R2,78.25,79,7.09,9.71,2.620000000000001,ok,9.812730305629916,2.7890083015986287,20.717239307049027,0.9987396090835419,0.02588065545836531,0.2271119926729583,0.9771098283951165,Clade3,10.0
30,9,R3,84.25,85,6.48,9.09,2.6099999999999994,ok,9.193094353859808,2.719800731839286,23.480454423829556,0.9991918088521663,0.020225961911224357,0.204168454696222,0.9723489255720559,Clade3,10.0
30,9,R4,82.25,83,6.33,9.02,2.6799999999999997,ok,9.129279075090556,2.8268808801035967,23.188775587991753,0.9995002678818593,0.01654181774541923,0.16154089698703608,0.9711883276947681,Clade3,10.0
30,9,R5,81.25,82,6.99,9.51,2.51,ok,9.576864302934258,2.60759677992575,20.762590401192252,0.9996764577372167,0.012215564681342477,0.11097646794672135,0.9800252878732927,Clade3,10.0
30,10,R1,73.22,74,6.94,9.07,2.13,ok,9.085960369321304,2.2011348539048528,15.033741624102845,0.9992414555294572,0.015439863174200073,0.11763317241810496,0.9923295324185899,Clade4,10.0
30,10,R2,72.2,73,6.56,8.76,2.1900000000000004,ok,8.797448350902114,2.2832952762198233,17.64566818207919,0.9996961817757414,0.01036358301254409,0.09490582659805427,0.9832884597979235,Clade4,10.0
30,10,R3,74.22,75,5.71,7.98,2.2700000000000005,ok,8.024961369785307,2.344678329873951,17.052934188903993,0.9998179047603334,0.00818004132645548,0.06802054172845565,0.9871232275063554,Clade4,10.0
30,10,R4,73.22,74,6.74,8.92,2.17,ok,8.948876938893113,2.2910660950423067,16.66851897729516,0.999354807347509,0.015037561447641503,0.12553059882262368,0.9876328535215708,Clade4,10.0
30,10,R5,72.2,73,6.76,8.75,1.9900000000000002,ok,8.791424195527593,2.11345768352717,16.281849666655678,0.999199985682653,0.01543505817978217,0.1369253300487091,0.9881376483180913,Clade4,10.0
30,11,R1,73.22,74,6.63,9.05,2.420000000000001,ok,9.093682231931847,2.507661751559386,17.201338527100322,0.9996567653214974,0.012046500234473435,0.09583496854655713,0.9858302445867961,Clade4,10.0
30,11,R2,84.27,85,6.14,8.55,2.410000000000001,ok,8.669810069224836,2.6368955753800822,23.419495785492053,0.9983116356927318,0.02837657052303608,0.29413565091549704,0.9726293533301726,Clade4,10.0
30,11,R3,82.25,83,6.36,8.66,2.29,ok,8.792095209085378,2.483833711450556,24.640241041215347,0.9989028100316678,0.02158161210086778,0.26383861751983584,0.9644933589238611,Clade4,10.0
