draw,mu34_auris,mu34_haemulonii,mu34_duobushaemulonii,mu34_parapsilosis,mu40_auris,mu40_haemulonii,mu40_duobushaemulonii,mu40_parapsilosis,mu44_auris,mu44_haemulonii,mu44_duobushaemulonii,mu44_parapsilosis,offTopt_auris,offTopt_haemulonii,offTopt_duobushaemulonii,offTopt_parapsilosis,offTm_auris,offTm_haemulonii,offTm_duobushaemulonii,offTm_parapsilosis
53,0.4190814145315926,0.14350161358665206,0.48307614714281955,0.011276591137916892,0.14431823246054845,0.3641940767116758,0.25459937350463246,0.10860643988319936,0.05057661372962296,0.4583145776869542,0.12810757049370874,0.29946283054312856,-10.930176292223875,13.384748887455618,-6.250960315009058,21.752467179855714,-8.94226303528409,-4.381300632669212,2.8840094852872222,14.453885699373146
54,0.19068193192253527,0.0749439364618767,0.5642861667323195,0.37522390969071456,0.34963279151851084,0.2970586029089985,0.5137777741336221,0.1354391191253166,0.33668785002237134,0.5097476910803581,0.3758747339731508,0.05027658275769371,10.704301213551727,16.339705520352698,1.5497144067735509,-12.51761745447801,-13.69988613544418,12.951262286369955,5.73179034720175,-5.09291352528381
55,0.8100461156251103,0.7576373050014392,0.5930134217715479,0.13418394405976788,0.6186243379890066,0.5898984115407343,0.43672419132933166,0.030901221629681785,0.39521191647657156,0.37927218569313204,0.2805876108464847,0.009067536381683294,-1.1562100771313009,-0.7652329298006397,-1.859498747925632,-19.99054648798541,-0.15340991509768195,2.914598376692606,10.50508033553531,10.267769520802014
56,0.12047203096165729,0.7563806893303258,0.5027736655114453,0.6892407118432211,0.42248647072878964,0.50272839168985,0.27636281195484846,0.629002717333447,0.5786218683357282,0.2932682330221975,0.14388090963147673,0.4563646943368585,13.335247557705799,-3.1302973839713926,-5.812737492338455,2.816915660572118,0.16155001116833767,5.369419058219982,4.743378609724792,-6.409732291285378
57,0.02777733024446987,0.6681644597500682,0.04520433082731207,0.7776749165748399,0.15052697178340857,0.7777921948002294,0.18306052776131213,0.7410465452110176,0.35896288061163617,0.6566010557315639,0.2894252385655525,0.5656467651724805,18.59583076500336,3.7744918162186174,17.87692402166936,2.087635246118542,6.286097630775483,13.622683895663368,-1.2933508020245361,1.7408183861492876
58,0.48531956880693117,0.5709141643953896,0.13939341384068402,0.753722059249279,0.7770954304513704,0.6924804874812872,0.033408084192586916,0.4462378348891688,0.7753084572931294,0.5847217599760776,0.008001959725268052,0.24193189593994247,7.236613081486645,5.02231567506897,-16.299376197547243,-4.749155319305647,6.877890067192785,1.340877882257116,-2.142430239635003,-1.0474151337284483
59,0.5925228014591756,0.3049765096203582,0.2080045962088221,0.8186707927297673,0.26413023860412715,0.09149652214184784,0.06403162190270531,0.5336718542236388,0.11563409920182513,0.029034751942943162,0.021370096742679555,0.3081885045381581,-8.565381396269416,-13.345188786593845,-14.532844412950384,-4.483492252640119,-2.800127817021125,0.2990235457097248,12.322247209692684,10.793951228583394
60,0.8182389324121683,0.03715063735572523,0.006703488650639236,0.642595271064368,0.6292126240984625,0.17241417667088665,0.055531934332467225,0.7770778027397943,0.4048351491442064,0.3139797328102782,0.124933941364115,0.7336593791817317,-1.1956634783248632,18.328938312883903,22.659490133386726,6.190103286224897,0.8456537377881919,-1.2044212692806733,-5.406526876825113,4.9373781096398455
61,0.7164565991789736,0.04162640251056902,0.4413300063890482,0.6268998797098327,0.6438004263651104,0.1815700782753851,0.32438042766008385,0.4328387975873308,0.4491455670646482,0.31680263460668584,0.1970640075477272,0.24768612270534712,1.66870734834848,17.928872921291394,1.1864071389109807,-0.3830842962483979,-4.109528270239907,-2.621333584451528,-10.681246538205517,-12.669076380493218
62,0.07400283673610605,0.04554044930470789,0.15646716823637422,0.42186443024322917,0.35258914681135356,0.1984961665070612,0.3898273095123349,0.15898936025782626,0.5651913687859372,0.3492027183161304,0.5085180713252414,0.06332991851786379,14.85323144851473,17.732780868323356,13.516779268114307,-11.717504920024645,4.499997176675726,-0.3095627754145315,11.303029322519446,-4.082600477410759
63,0.5787033056119848,0.156224563440812,0.24798892755483484,0.6989822530867128,0.25484542197685667,0.43045257804941117,0.08074379489700735,0.4365816316442283,0.1132507063488916,0.5861711646779344,0.02763893528496833,0.23848725463837106,-9.844670811639814,13.411656966095759,-12.728297833421344,-2.682622869330881,6.299414135977069,4.41110394309734,-0.47423261262472255,-8.640237921319526
64,0.09349371058914495,0.012737154146105599,0.07752736562918502,0.2994383310309081,0.4195146084899102,0.08063464695057392,0.17146833476498666,0.10437484385723407,0.6716327237479552,0.17584723535390676,0.19074363817555845,0.03688366061933366,14.266502256266044,21.16917993467749,15.09193658286713,-14.861343717579064,15.860889658364288,-4.482268466400112,-14.124484671624549,4.209590510743924
65,0.5429788951030283,0.012890701759190968,0.35977138447750695,0.545320799872353,0.22569292822514342,0.08503879049031735,0.4769052489406112,0.7748396723299283,0.09382119489876148,0.19263693598475676,0.4379986450835494,0.7726259100776013,-9.663389543094905,21.248193432650396,7.742253850253694,7.962741758602522,-2.281866163276376,-1.414826467944605,-1.2311607482483051,6.970991210507131
66,0.7347534858100875,0.3615731125937189,0.18350144105775307,0.39640625020850384,0.4698170365050225,0.4891284356770441,0.39114521421130627,0.49669444363918713,0.26214794924328244,0.42521077239983834,0.4609929431817459,0.4275203977204645,-2.6406264522085108,7.7524364487611885,12.535329249203844,8.65653843497958,-6.2589782563743785,-8.894101255250327,2.3398592133826717,-11.799278977359078
67,0.028032477318208286,0.5016156749225683,0.43505983694271927,0.25514189604276427,0.1450385379346723,0.2269038484372299,0.21635178528841129,0.5452314523243635,0.30399868946852376,0.09690769509756604,0.10132895157863082,0.6063934914451882,18.285115322549043,-5.02955772977167,-5.3067730482134,12.301981372696718,-3.3194284028046996,-13.481984479827082,-7.692221692438134,-2.4911742804172436
68,0.6611852187075605,0.12157978095210098,0.4181120571313437,0.584844071642674,0.3242552828564641,0.021118418906369705,0.19337382878414916,0.25718260754618677,0.1567899106171914,0.002731550453865505,0.08961953604130816,0.12518761939230463,-8.456107553262884,-17.641153709855335,-8.644267886062634,-9.052223929864368,8.915849319081728,-9.055992278001193,8.334466532428396,-0.5767398219307418
69,0.5481851372559826,0.7184616395840797,0.12245627900095875,0.010076463032224687,0.2326776312981653,0.4399915324371278,0.027812016622634196,0.0010502824290598602,0.09649689279624805,0.24063850285683708,0.00612695428902065,0.00017580778224478787,-7.991083863853736,-3.856251527398928,-17.14717214750887,-29.212614789955875,-8.86140693991747,1.2896571280564302,-0.2972217509242393,-7.8655536130438115
70,0.2819079777259732,0.4758197147478452,0.37994037384518997,0.5172524710982519,0.5772819596475901,0.7224214941050552,0.5123001234430556,0.7162961854376967,0.6231324992257623,0.711780307400665,0.48145917057647686,0.6919486086859105,9.974317307940494,7.203344023277493,7.559731789667484,8.101594165871543,-2.0937401691822344,8.055822039835123,2.3068923251998426,0.7136083928048874
71,0.8068251129056195,0.5727584312728138,0.03702328033993586,0.0012971803064335344,0.5046287033717021,0.6909448913452266,0.1719835480913984,0.005471849007164766,0.28693740518275174,0.5812203168446131,0.29628148582348895,0.024341985925103515,-4.621759926802963,4.969342017355989,18.560765773006462,28.78560729334511,5.287034480486346,1.2007364102828642,2.528942724168205,-9.76073846520506
72,0.1572789613437597,0.19295101961644587,0.054679076852660505,0.5620754573914626,0.4769681797715999,0.4368652451785838,0.22515693664776654,0.6563693513291312,0.6156379233512804,0.520775912284629,0.373772056036754,0.5859288641345056,12.44755407231752,12.147919679861586,17.466579577263303,6.738628302611105,0.48347311695282313,-2.811835597103882,9.600162447675759,-4.517625028774841
