T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep,tech_fail,klass,key,excluded,otu_name,sp
34,7,R3,185,0.9996488234596688,0.0251467974075173,0.1169868626731234,-1356.7191501762609,-1356.5865534911777,-318.4850324307792,1038.1015210603985,2.550205109090339,True,False,False,True,184.56,True,False,detected,"(34, 7, 'R3')",False,Clade3_2074,auris
34,7,R4,229,0.999791620464622,0.0299144454126526,0.2049261561553655,-1601.3115163162056,-1601.204849649539,-147.97535665796252,1453.2294929915763,2.926569047823929,True,False,False,True,228.73,True,False,detected,"(34, 7, 'R4')",False,Clade3_2074,auris
34,7,R5,198,0.99956431069355,0.0276022118222526,0.1508526553011402,-1415.5843109090831,-1415.4605995688771,-359.20025892506663,1056.2603406438104,2.463204863350544,True,False,False,True,197.61,True,False,detected,"(34, 7, 'R5')",False,Clade3_2074,auris
34,8,R1,185,0.9992578458114886,0.0377563258168471,0.2637249257497653,-1206.3428310268066,-1206.2102343417237,-274.9110943673307,931.299139974393,2.804729556365757,True,False,False,True,184.54999999999995,True,False,detected,"(34, 8, 'R1')",False,Clade3_2075,auris
34,8,R2,218,0.9997756770099924,0.0231374862063228,0.1167048324126159,-1636.107321998291,-1635.9951724655807,-304.4202111435736,1331.574961322007,2.6320247509636547,True,False,False,True,217.7,True,False,detected,"(34, 8, 'R2')",False,Clade3_2075,auris
34,8,R3,188,0.9987600319015836,0.0437949132712156,0.3605829525454598,-1170.2173389928334,-1170.0869042102247,-376.61348600111137,793.4734182091133,2.406185496261705,True,False,False,True,187.6,True,False,detected,"(34, 8, 'R3')",False,Clade3_2075,auris
34,8,R4,182,0.99972357576224,0.0219642198242499,0.0878017053528116,-1383.87594972658,-1383.741118265906,-306.58353546771195,1077.157582798194,2.6544528324506778,True,False,False,True,181.53,True,False,detected,"(34, 8, 'R4')",False,Clade3_2075,auris
34,8,R5,168,0.999848183621738,0.0165751979023807,0.0461558471645185,-1371.548861865013,-1371.402520401598,-286.2572184455743,1085.1453019560236,2.5800803221045703,True,False,False,True,167.5,True,False,detected,"(34, 8, 'R5')",False,Clade3_2075,auris
34,9,R1,207,0.9991894144514976,0.0386122868032697,0.3086180992808374,-1341.2324832691447,-1341.1142566681594,-325.5277546948128,1015.5865019733468,2.73383724477324,True,False,False,True,206.65000000000003,True,False,detected,"(34, 9, 'R1')",False,Clade3_2076,auris
34,9,R2,213,0.9997609402000572,0.02604899627309,0.144531194055953,-1547.9525940234555,-1547.8377614875706,-256.9539458463919,1290.883815641179,2.6538371067374085,True,False,False,True,212.68,True,False,detected,"(34, 9, 'R2')",False,Clade3_2076,auris
34,9,R3,188,0.9996816750415188,0.0230547924557972,0.0999264095738182,-1411.475487427299,-1411.3450526446902,-299.8615429640353,1111.4835096806548,2.872510366731139,True,False,False,True,187.58000000000004,True,False,detected,"(34, 9, 'R3')",False,Clade3_2076,auris
34,9,R4,205,0.999869226909446,0.0152457886103889,0.0476489844222965,-1709.2153080127491,-1709.0959050276747,-371.3208196472844,1337.7750853803902,2.46174967552685,True,False,False,True,204.64,True,False,detected,"(34, 9, 'R4')",False,Clade3_2076,auris
34,9,R5,203,0.9998266194739804,0.021083856021415,0.0902393839005472,-1560.854545421064,-1560.7339424059885,-286.87380816623386,1273.8601342397546,2.500183021536296,True,False,False,True,202.65,True,False,detected,"(34, 9, 'R5')",False,Clade3_2076,auris
34,10,R1,210,0.9991378338180904,0.0357127583827092,0.2678342333733716,-1393.5438560769985,-1393.4273512226296,-428.3273480204556,965.100003202174,2.410734629354573,True,False,False,True,209.65,True,False,detected,"(34, 10, 'R1')",False,Clade4_2077,auris
34,10,R2,188,0.9987230248949884,0.043958455645229,0.3632810146701514,-1168.8158656458772,-1168.6854308632685,-370.9372909578813,797.7481399053872,2.397046887329596,True,False,False,True,187.58,True,False,detected,"(34, 10, 'R2')",False,Clade4_2077,auris
34,10,R3,205,0.9987098592588508,0.0400513501718604,0.3288426833707428,-1313.2130864906746,-1313.0936835056,-462.2596285971228,850.8340549084771,2.397352972377594,True,False,False,True,204.62,True,False,detected,"(34, 10, 'R3')",False,Clade4_2077,auris
34,10,R4,213,0.9991382352441732,0.0400450700563664,0.3415684264295095,-1364.7613755087348,-1364.6465429728496,-325.87585484834767,1038.770688124502,2.826960807932072,True,False,False,True,212.67,True,False,detected,"(34, 10, 'R4')",False,Clade4_2077,auris
34,10,R5,169,0.9993756411633664,0.023688038309258,0.0948298138610084,-1259.0613539780263,-1258.9158994325717,-399.8189104703143,859.0969889622575,2.6504004398806265,True,False,False,True,168.51999999999998,True,False,detected,"(34, 10, 'R5')",False,Clade4_2077,auris
34,11,R1,163,0.999385136526729,0.0198019298374936,0.0639149773221102,-1272.5641367141052,-1272.4131933178787,-459.2588738648752,813.1543194530035,2.459026263379676,True,False,False,True,162.48,True,False,detected,"(34, 11, 'R1')",False,Clade4_2078,auris
34,11,R2,207,0.99961468695155,0.0299385842121952,0.1855379966985566,-1446.5633760847766,-1446.4451494837913,-258.2142145740774,1188.2309349097138,2.9088405517632694,True,False,False,True,206.62,True,False,detected,"(34, 11, 'R2')",False,Clade4_2078,auris
34,11,R3,171,0.9998755258833556,0.011124740883297,0.0211629360122058,-1532.5156399658165,-1532.3719273909662,-386.1060765031403,1146.265850887826,2.6620102260911707,True,False,False,True,170.52,True,False,detected,"(34, 11, 'R3')",False,Clade4_2078,auris
34,11,R4,165,0.9998759684597132,0.0111175660551302,0.0203940453733804,-1478.7455350370735,-1478.5964667140922,-351.2232444464754,1127.3732222676167,2.869873941488417,True,False,False,True,164.47999999999996,True,False,detected,"(34, 11, 'R4')",False,Clade4_2078,auris
34,11,R5,199,0.999886411426118,0.0157020662166969,0.0490644218112336,-1647.277261713009,-1647.154184789932,-262.21525645063707,1384.938928339295,2.9262589451938656,True,False,False,True,198.62,True,False,detected,"(34, 11, 'R5')",False,Clade4_2078,auris
34,12,R1,180,0.9998670168541398,0.0162701861520849,0.0476494123362291,-1476.6315298987756,-1476.495166262412,-311.2882673859472,1165.2068988764647,2.415356712341091,True,False,False,True,179.54999999999998,True,False,detected,"(34, 12, 'R1')",False,Clade4_2079,auris
34,12,R2,165,0.9996524210771364,0.0226072041257343,0.0843291369331325,-1244.5305967683437,-1244.3815284453624,-346.7151122914135,897.6664161539488,2.301485396877029,True,False,False,True,164.5,True,False,detected,"(34, 12, 'R2')",False,Clade4_2079,auris
34,12,R3,173,0.9995534134754268,0.0264178717636171,0.1207373830937732,-1251.2652298439896,-1251.1232180096702,-299.3239081610124,951.7993098486576,2.749803849134953,True,False,False,True,172.51999999999998,True,False,detected,"(34, 12, 'R3')",False,Clade4_2079,auris
34,12,R4,175,0.9997633645643476,0.017692469561102,0.0547791088548414,-1406.115662459797,-1405.975311582604,-327.5308982656589,1078.4444133169452,2.817228406346956,True,False,False,True,174.54000000000002,True,False,detected,"(34, 12, 'R4')",False,Clade4_2079,auris
34,12,R5,174,0.9994685483501862,0.0355590842164563,0.2200140338344685,-1155.1227484076514,-1154.981571937063,-246.6592464006388,908.3223255364244,2.573143619254087,True,False,False,True,173.54,True,False,detected,"(34, 12, 'R5')",False,Clade4_2079,auris
34,13,R1,174,0.9965591254357004,0.0071687048973732,0.0089419174035784,-1712.4345334961924,-1712.293357025604,-1313.3671087572775,398.9262482683266,1.3857882631010778,True,False,False,True,173.55,True,False,detected,"(34, 13, 'R1')",False,glab_2048,other
34,13,R2,169,0.9965498714578148,0.0082278893711677,0.0114409896322055,-1616.4763044097842,-1616.3308498643296,-1240.6110700610996,375.7197798032301,1.3255419957863182,True,False,False,True,168.57,True,False,detected,"(34, 13, 'R2')",False,glab_2048,other
34,13,R3,163,0.9951166686806668,0.0089065270560394,0.0129301745445939,-1533.0365114278702,-1532.8855680316435,-1139.9981597877074,392.8874082439363,1.769021255383485,True,False,False,True,162.52999999999997,True,False,detected,"(34, 13, 'R3')",False,glab_2048,other
34,13,R4,375,0.9886287261357408,0.0620029909168542,1.4416390809883175,-2079.429490879621,-2079.3648008526666,-1257.700628506558,821.6641723461087,2.7326305539565188,True,False,False,True,375.37,True,False,detected,"(34, 13, 'R4')",False,glab_2048,other
34,13,R5,167,0.9920469578623732,0.0102084823613758,0.0174035897244611,-1525.2351242756597,-1525.087885011856,-1163.585502064847,361.5023829470085,1.994803265488995,True,False,False,True,166.53,True,False,detected,"(34, 13, 'R5')",False,glab_2048,other
34,14,R1,416,0.9849240212924588,0.0832873062681,2.885698560324859,-2061.901993795723,-2061.8437413685383,-1377.2586425114946,684.5850988570437,2.217884248059028,True,False,False,True,416.52,True,False,detected,"(34, 14, 'R1')",False,glab_2049,other
34,14,R2,245,0.9985652019487684,0.0118817883792867,0.0345883392970873,-2166.0467353060967,-2165.947150243856,-1710.1712858600813,455.77586438377466,0.68076900092274,True,False,False,True,244.84,True,False,detected,"(34, 14, 'R2')",False,glab_2049,other
34,14,R3,194,0.995218295354967,0.0101740866405189,0.0200813355599443,-1774.1095908959617,-1773.983275106488,-1189.7528073492604,584.2304677572276,2.462042505644181,True,False,False,True,193.69,True,False,detected,"(34, 14, 'R3')",False,glab_2049,other
34,14,R4,173,0.9980793810501674,0.0114102715996693,0.0225236135502324,-1541.741493861849,-1541.5994820275296,-942.4206786215176,599.178803406012,1.94502613729426,True,False,False,True,172.61999999999998,True,False,detected,"(34, 14, 'R4')",False,glab_2049,other
34,14,R5,183,0.9937085967214672,0.0169539960599674,0.0526011507794549,-1486.2741284920537,-1486.1400502797633,-1233.1456044702193,252.994445809544,1.0661816595577136,True,False,False,True,182.73,True,False,detected,"(34, 14, 'R5')",False,glab_2049,other
34,15,R1,167,0.9920801753757802,0.0103199491793585,0.0177857256277786,-1521.6079321028176,-1521.460692839014,-1227.9070452162869,293.5536476227271,1.5129822365999528,True,False,False,True,166.54000000000002,True,False,detected,"(34, 15, 'R1')",False,glab_2050,other
34,15,R2,153,0.9896341190283784,0.010078077951185,0.0155398512440948,-1400.8021704737423,-1400.641096648239,-1152.363744857861,248.2773517903779,1.607279541814493,True,False,False,True,152.50000000000003,True,False,detected,"(34, 15, 'R2')",False,glab_2050,other
34,15,R3,150,0.9895714997886974,0.0089668285766195,0.0120606022083722,-1408.2669673000212,-1408.1025837383772,-1161.527125954408,246.5754577839691,1.6525840713674085,True,False,False,True,149.48,True,False,detected,"(34, 15, 'R3')",False,glab_2050,other
34,15,R4,150,0.9924085399557,0.0098858549737779,0.0146595192843856,-1378.995100219069,-1378.830716657425,-998.6830514072668,380.1476652501583,2.4238896555259712,True,False,False,True,149.5,True,False,detected,"(34, 15, 'R4')",False,glab_2050,other
34,15,R5,174,0.9990816800213312,0.0168379702095214,0.0493319998951512,-1415.2733463355833,-1415.132169864995,-563.6260816440491,851.5060882209458,3.0190883421179384,True,False,False,True,173.64999999999998,True,False,detected,"(34, 15, 'R5')",False,glab_2050,other
34,16,R1,157,0.9966507701941412,0.0485318752907334,0.3697888383199433,-944.0178249695972,-943.8609622244992,-587.3833154169718,356.47764680752755,1.348091284711981,True,False,False,True,156.45,True,False,detected,"(34, 16, 'R1')",False,para_2051,parapsilosis
34,16,R2,195,0.9986659208866931,0.0570789840937792,0.6353120329096916,-1110.694520942707,-1110.568866492445,-367.5451343068892,743.0237321855559,1.930662732466044,True,False,False,True,194.55,True,False,detected,"(34, 16, 'R2')",False,para_2051,parapsilosis
34,16,R3,178,0.9989471732825034,0.0337442589711422,0.2026841524050492,-1200.4644131262696,-1200.3264820917868,-517.3485962006357,682.9778858911511,1.7506192953629025,True,False,False,True,177.51999999999998,True,False,detected,"(34, 16, 'R3')",False,para_2051,parapsilosis
34,16,R4,171,0.9992398155696935,0.042234425819563,0.3050206898566971,-1076.265707574588,-1076.1219949997378,-354.8274351516195,721.2945598481183,1.7891443077403164,True,False,False,True,170.5,True,False,detected,"(34, 16, 'R4')",False,para_2051,parapsilosis
34,16,R5,188,0.9994040888688338,0.0383900473277786,0.2770735979598676,-1219.7438459702462,-1219.6134111876374,-378.13378986680647,841.479621320831,1.8120528335235608,True,False,False,True,187.53,True,False,detected,"(34, 16, 'R5')",False,para_2051,parapsilosis
34,17,R1,174,0.9992358445444026,0.0353652980947699,0.2176225498237572,-1157.024428364998,-1156.8832518944096,-292.454301645127,864.4289502492826,2.7686050356503946,True,False,False,True,173.5,True,False,detected,"(34, 17, 'R1')",False,para_2052,parapsilosis
34,17,R2,166,0.9993163714176038,0.0335632685368366,0.1869978371493838,-1120.9152387551114,-1120.7670906069634,-288.7689625839502,831.9981280230131,2.6309072317934543,True,False,False,True,165.49,True,False,detected,"(34, 17, 'R2')",False,para_2052,parapsilosis
34,17,R3,193,0.9998676945220136,0.0133324348650826,0.0343064871503125,-1660.576423357278,-1660.449439230294,-473.1822758287664,1187.2671634015276,2.0290963768097776,True,False,False,True,192.55,True,False,detected,"(34, 17, 'R3')",False,para_2052,parapsilosis
34,17,R4,169,0.9997037028820688,0.0179501630144832,0.0544532115296625,-1352.8127558857684,-1352.6673013403138,-428.5072042580946,924.1600970822192,2.1445507202555185,True,False,False,True,168.5,True,False,detected,"(34, 17, 'R4')",False,para_2052,parapsilosis
34,17,R5,177,0.9987937795891848,0.0445313444611608,0.3509981931947857,-1095.4929366182898,-1095.3542082945903,-347.2437366342153,748.110471660375,2.298352097854234,True,False,False,True,176.51,True,False,detected,"(34, 17, 'R5')",False,para_2052,parapsilosis
34,18,R1,236,0.9989288242481502,0.0448206844232049,0.4740989255108284,-1459.6003749930196,-1459.4969267171575,-377.7449961619107,1081.7519305552469,2.64840380045895,True,False,False,True,235.68,True,False,detected,"(34, 18, 'R1')",False,para_2053,parapsilosis
34,18,R2,231,0.9983560928041456,0.0539521548061405,0.67240288690015,-1342.8818330414963,-1342.7761061692495,-324.6654583497008,1018.1106478195486,3.0547010950768976,True,False,False,True,230.68,True,False,detected,"(34, 18, 'R2')",False,para_2053,parapsilosis
34,18,R3,273,0.9991739394633006,0.0308867423957766,0.2604395036396971,-1892.6758167612827,-1892.586597430428,-614.7195370385094,1277.867060391918,2.511737471746892,True,False,False,True,272.82,True,False,detected,"(34, 18, 'R3')",False,para_2053,parapsilosis
34,18,R4,226,0.9986960462630255,0.0471483711671026,0.5023909722386578,-1374.6140289522482,-1374.50592084414,-341.6567105332664,1032.8492103108738,2.953283785894356,True,False,False,True,225.66000000000005,True,False,detected,"(34, 18, 'R4')",False,para_2053,parapsilosis
34,18,R5,216,0.9997133438791814,0.0217156720893555,0.1018592094871615,-1648.4394992198609,-1648.326291672691,-384.8012826370545,1263.5250090356365,2.604424259657985,True,False,False,True,215.64,True,False,detected,"(34, 18, 'R5')",False,para_2053,parapsilosis
34,19,R1,172,0.9958975032545982,0.1310075219409872,2.9520309784803405,-693.1801850832029,-693.0373279403458,-95.93651121862824,597.1008167217176,2.943791600988527,True,False,False,True,171.46,True,False,detected,"(34, 19, 'R1')",False,Hae_1724,haemulonii
34,19,R2,181,0.9998359276351716,0.0195509733965229,0.0691855414960301,-1418.372333734612,-1418.2367405142732,-235.5749111959669,1182.6618293183062,2.8381025126243498,True,False,False,True,180.5,True,False,detected,"(34, 19, 'R2')",False,Hae_1724,haemulonii
34,19,R3,156,0.9994966714422306,0.0225118817424933,0.0790584318557285,-1177.6381538939695,-1177.4802591571276,-385.2532238889506,792.227035268177,2.3009524516152813,True,False,False,True,155.41,True,False,detected,"(34, 19, 'R3')",False,Hae_1724,haemulonii
34,19,R4,189,0.9997788564061572,0.0236549428301336,0.1057561445361127,-1409.3012445807233,-1409.1715148509936,-193.65687082033128,1215.5146440306623,3.1962518051228983,True,False,False,True,188.51,True,False,detected,"(34, 19, 'R4')",False,Hae_1724,haemulonii
34,19,R5,230,0.9998716693924516,0.018151479005037,0.0757795237161691,-1838.1414875067865,-1838.035292816521,-231.4944776529312,1606.5408151635895,3.239418499416819,True,False,False,True,229.6,True,False,detected,"(34, 19, 'R5')",False,Hae_1724,haemulonii
34,20,R1,287,0.9966093076350748,0.1047465122223117,3.148915733126067,-1289.0656977242882,-1288.980892070578,-350.3853990185472,938.5954930520307,2.495721755832524,True,False,False,True,286.85,True,False,detected,"(34, 20, 'R1')",False,Hae_1768,haemulonii
34,20,R2,277,0.999927829453496,0.0115607787868867,0.0370214949061345,-2464.9159250901857,-2464.8280130022736,-590.1021280034122,1874.7258849988607,2.0346565041457403,True,False,False,True,276.83,True,False,detected,"(34, 20, 'R2')",False,Hae_1768,haemulonii
34,20,R3,245,0.9995298994104548,0.0281804230507215,0.1945633796128211,-1742.8726024874788,-1742.773017425238,-478.2090265890743,1264.5639908361638,2.3755349121890186,True,False,False,True,244.73,True,False,detected,"(34, 20, 'R3')",False,Hae_1768,haemulonii
34,20,R4,352,0.9995832922109192,0.0323475657544463,0.3683204836038571,-2409.576421649037,-2409.507456131796,-355.8466698048033,2053.6607863269924,3.314453086988,True,False,False,True,351.96,True,False,detected,"(34, 20, 'R4')",False,Hae_1768,haemulonii
34,20,R5,280,0.9998546909219356,0.0199303075998112,0.1112208050864668,-2186.687678085485,-2186.6007215637464,-380.914623839694,1805.6860977240528,2.5126926803237843,True,False,False,True,279.84000000000003,True,False,detected,"(34, 20, 'R5')",False,Hae_1768,haemulonii
34,21,R1,305,0.9987261987595104,0.0412732065958691,0.5195606627251156,-1938.40046155268,-1938.320727333411,-993.3689014722822,944.9518258611288,1.30558121719645,True,False,False,True,304.88,True,False,detected,"(34, 21, 'R1')",False,Hae_1769,haemulonii
34,21,R2,383,0.9992026439593056,0.0426235872425759,0.6958229825499588,-2410.996175652436,-2410.932851114177,-961.5676808173524,1449.3651702968248,1.499451004774586,True,False,False,True,383.03,True,False,detected,"(34, 21, 'R2')",False,Hae_1769,haemulonii
34,21,R3,222,0.9993984180944132,0.0200853848891921,0.0895598363246315,-1729.0467046619444,-1728.9366129188252,-835.835303759262,893.1013091595631,1.4239609587812234,True,False,False,True,221.65,True,False,detected,"(34, 21, 'R3')",False,Hae_1769,haemulonii
34,21,R4,341,0.9963949716477432,0.0664674141667974,1.5065097467930189,-1842.9316424105327,-1842.8604257933227,-1119.047032457009,723.8133933363138,1.3371278667830269,True,False,False,True,340.95,True,False,detected,"(34, 21, 'R4')",False,Hae_1769,haemulonii
34,21,R5,277,0.9959865777886784,0.0427060883757879,0.5051953656678887,-1740.9912363353098,-1740.9033242473977,-1259.0137086092593,481.8896156381384,1.1288783624893957,True,False,False,True,276.75,True,False,detected,"(34, 21, 'R5')",False,Hae_1769,haemulonii
34,22,R1,217,0.99112621766995,0.1316752170410488,3.7624247238691866,-873.8989195425162,-873.7862434861781,-491.6058348829503,382.1804086032279,1.5836102790648068,True,False,False,True,216.7,True,False,detected,"(34, 22, 'R1')",True,Duo_1770,duobushaemulonii
34,22,R2,204,0.9986521151778968,0.0503830007688286,0.5178431403602457,-1213.145390429614,-1213.0253904296142,-376.9855124751441,836.0398779544701,2.2886335738838657,True,False,False,True,203.65,True,False,detected,"(34, 22, 'R2')",False,Duo_1770,duobushaemulonii
34,22,R3,218,0.9998428243658156,0.0154157013525132,0.0518063589053932,-1813.1527621922069,-1813.040612659497,-421.0974851903727,1391.943127469124,2.522629352521303,True,False,False,True,217.69000000000003,True,False,detected,"(34, 22, 'R3')",False,Duo_1770,duobushaemulonii
34,22,R4,270,0.9992727086272388,0.0513745703772138,0.7126235499896905,-1597.050463091534,-1596.9602375276245,-252.19298157023368,1344.7672559573907,2.7348279510888056,True,False,False,True,269.85,True,False,detected,"(34, 22, 'R4')",False,Duo_1770,duobushaemulonii
34,22,R5,211,0.999549178537516,0.0254480097488404,0.1366438532373632,-1543.211686890507,-1543.0957448615216,-406.5652271680247,1136.530517693497,2.587619862077754,True,False,False,True,210.67,True,False,detected,"(34, 22, 'R5')",False,Duo_1770,duobushaemulonii
34,23,R1,232,0.995102939030142,0.1000854152070685,2.323964958223743,-1062.0033257536936,-1061.8980625957988,-513.0719996157263,548.8260629800725,1.7422824042191627,True,False,False,True,231.73,True,False,detected,"(34, 23, 'R1')",False,Duo_1771,duobushaemulonii
34,23,R2,219,0.9976486462924128,0.0598251481674556,0.7838115893635071,-1227.5521758071693,-1227.4405479001923,-371.6605482116284,855.7799996885642,2.799420415246882,True,False,False,True,218.73,True,False,detected,"(34, 23, 'R2')",False,Duo_1771,duobushaemulonii
34,23,R3,265,0.9996816131987208,0.0252255331522324,0.1686267935458103,-1944.3462458626416,-1944.2542918396528,-429.2909491578201,1514.9633426818332,2.579056698731781,True,False,False,True,264.82,True,False,detected,"(34, 23, 'R3')",False,Duo_1771,duobushaemulonii
34,23,R4,252,0.9994589926881664,0.0336568546684653,0.2854615342758986,-1703.335423544417,-1703.2386493508686,-383.3946668092239,1319.843982541645,2.627721043459306,True,False,False,True,251.78,True,False,detected,"(34, 23, 'R4')",False,Duo_1771,duobushaemulonii
34,23,R5,256,0.997190413825855,0.0788085052448348,1.5899598077248434,-1294.8559889222136,-1294.7607508269757,-315.9166573500548,978.8440934769208,2.9752176459826063,True,False,False,True,255.8,True,False,detected,"(34, 23, 'R5')",False,Duo_1771,duobushaemulonii
36,1,R1,179,0.9941228797701372,0.0849965173150884,1.2931690240692482,-876.5219086019716,-876.3847657448288,-459.9043102611239,416.4804554837049,1.9518595526037807,True,False,False,True,178.58,True,False,detected,"(36, 1, 'R1')",False,Clade1_2068,auris
36,1,R2,212,0.9998804914194102,0.0183633219642201,0.0714888578350613,-1688.897589521329,-1688.7822049059446,-242.86815171815908,1445.9140531877856,2.8049796169021493,True,False,False,True,211.7,True,False,detected,"(36, 1, 'R2')",False,Clade1_2068,auris
36,1,R3,165,0.9989362940359326,0.0492743437138988,0.4006135564918478,-987.4160758095188,-987.2670074865374,-281.46775476767624,705.7992527188612,2.2073381878869527,True,False,False,True,164.53,True,False,detected,"(36, 1, 'R3')",False,Clade1_2068,auris
36,1,R4,146,0.9989737348214424,0.0473074082988455,0.3267466684732368,-884.9178046515107,-884.7487905670037,-233.04055419758407,651.7082363694196,2.4076161581515967,True,False,False,True,145.45999999999998,True,False,detected,"(36, 1, 'R4')",False,Clade1_2068,auris
36,1,R5,128,0.9884913131944384,0.1630160623880242,3.401502284351517,-458.36007443776674,-458.16652605067,-245.14864267895905,213.01788337171087,1.6992670922590811,True,False,False,True,127.42,True,False,detected,"(36, 1, 'R5')",False,Clade1_2068,auris
36,2,R1,163,0.9947437821128178,0.0674463093235686,0.7414877565433923,-873.0340333045262,-872.8830899082998,-572.6403763395606,300.2427135687392,1.3423273905708124,True,False,False,True,162.5,True,False,detected,"(36, 2, 'R1')",False,Clade1_2069,auris
36,2,R2,158,0.9969685254090036,0.0939174862996812,1.3936380887904296,-741.4470252599147,-741.2911811040705,-258.3616414376081,482.9295396664624,1.9536414420981736,True,False,False,True,157.51,True,False,detected,"(36, 2, 'R2')",False,Clade1_2069,auris
36,2,R3,161,0.9992368110775688,0.0412562722363806,0.2740348798136193,-1020.5205837815632,-1020.3677175395252,-305.1839865637027,715.1837309758223,2.020896927459652,True,False,False,True,160.53,True,False,detected,"(36, 2, 'R3')",False,Clade1_2069,auris
36,2,R4,133,0.9957491517947006,0.102356982804688,1.3934346065409344,-600.2908060202783,-600.1047595086504,-216.15619425979224,383.9485652488582,2.1130510059203145,True,False,False,True,132.45,True,False,detected,"(36, 2, 'R4')",False,Clade1_2069,auris
36,2,R5,140,0.9995723000150756,0.0255510307097572,0.0913997238463342,-1020.781734231512,-1020.6052636432768,-378.6261427526098,641.979120890667,1.608348212168199,True,False,False,True,139.45,True,False,detected,"(36, 2, 'R5')",False,Clade1_2069,auris
36,3,R1,146,0.9989667143544916,0.0339015231834978,0.1677997380275418,-982.2142375100492,-982.0452234255424,-395.849204383852,586.1960190416903,1.933699884926653,True,False,False,True,145.5,True,False,detected,"(36, 3, 'R1')",False,Clade1_2070,auris
36,3,R2,186,0.999617094232118,0.0215989250489145,0.0867715227679644,-1420.661564223781,-1420.529696091913,-467.0193919734724,953.5103041184406,2.085277714515005,True,False,False,True,185.61,True,False,detected,"(36, 3, 'R2')",False,Clade1_2070,auris
36,3,R3,175,0.999784500326685,0.0257211246344083,0.1157758441802842,-1275.1549290760613,-1275.0145781988683,-188.62771919307204,1086.3868590057964,2.7292939221681323,True,False,False,True,174.58,True,False,detected,"(36, 3, 'R3')",False,Clade1_2070,auris
36,3,R4,154,0.9997298391407444,0.0167727551702229,0.0433240986640372,-1253.1038229110825,-1252.9438229110824,-393.648463644565,859.2953592665174,2.1687997807481265,True,False,False,True,153.5,True,False,detected,"(36, 3, 'R4')",False,Clade1_2070,auris
36,3,R5,175,0.9996742607629862,0.0167772264760702,0.0492581824401368,-1424.706507679915,-1424.566156802722,-505.7664732551384,918.7996835475836,1.9975189438716023,True,False,False,True,174.54999999999998,True,False,detected,"(36, 3, 'R5')",False,Clade1_2070,auris
36,4,R1,216,0.9997735513664114,0.0237888985719784,0.1222369261778617,-1609.0476615898767,-1608.9344540427069,-310.22242960746763,1298.7120244352393,2.516033181464488,True,False,False,True,215.72000000000003,True,False,detected,"(36, 4, 'R1')",False,Clade2_2071,auris
36,4,R2,184,0.9987771024745936,0.0372077068125547,0.2547320741098224,-1205.1760869749537,-1205.0427536416205,-606.8708969053523,598.171856736268,1.3912499084018872,True,False,False,True,183.6,True,False,detected,"(36, 4, 'R2')",False,Clade2_2071,auris
36,4,R3,173,0.997765833390296,0.0725861865127916,0.9114945237372714,-901.551302711054,-901.4092908767344,-627.2829873717836,274.1263035049509,0.7111206415155638,True,False,False,True,172.57,True,False,detected,"(36, 4, 'R3')",True,Clade2_2071,auris
36,4,R4,174,0.999453367687822,0.0375183064839893,0.2449264579282211,-1136.458349691522,-1136.3171732209337,-287.93795996669405,848.3792132542396,2.154102745756824,True,False,False,True,173.57,True,False,detected,"(36, 4, 'R4')",False,Clade2_2071,auris
36,4,R5,190,0.990325026196827,0.1765204873220167,5.920301664436429,-653.0409668691464,-652.9119346110818,-301.207925924106,351.70400868697584,1.7839399977981842,True,False,False,True,189.62,True,False,detected,"(36, 4, 'R5')",False,Clade2_2071,auris
36,5,R1,212,0.9997554118229408,0.0165304370707001,0.0579301341466562,-1733.4820168105905,-1733.3666321952055,-746.1894266644147,987.1772055307912,1.2702114173922543,True,False,False,True,211.72000000000003,True,False,detected,"(36, 5, 'R1')",False,Clade2_2072,auris
36,5,R2,206,0.999664361599124,0.0191716800021062,0.0757159827052509,-1623.1802885534255,-1623.0614766722374,-588.5737011884256,1034.4877754838117,1.809975451550825,True,False,False,True,205.7,True,False,detected,"(36, 5, 'R2')",False,Clade2_2072,auris
36,5,R3,199,0.9992894956101368,0.045834173551747,0.4180535215691612,-1220.9246768320666,-1220.8015999089896,-314.0335794057463,906.7680205032432,2.077192720531529,True,False,False,True,198.65,True,False,detected,"(36, 5, 'R3')",False,Clade2_2072,auris
36,5,R4,193,0.9987280726851492,0.0578929505969055,0.646857589661438,-1093.775626121407,-1093.6486419944229,-332.704651906353,760.9439900880699,2.0219376273059,True,False,False,True,192.64,True,False,detected,"(36, 5, 'R4')",False,Clade2_2072,auris
36,5,R5,212,0.9946904705939192,0.1144417494688242,2.776545772554848,-913.1002732499036,-912.984888634519,-471.2322167848634,441.75267184965566,1.4942206424437685,True,False,False,True,211.71,True,False,detected,"(36, 5, 'R5')",False,Clade2_2072,auris
36,6,R1,217,0.9996025324736564,0.0166947661253868,0.0604812018679563,-1770.214446226469,-1770.1017701701307,-797.3539569182784,972.7478132518524,1.4852881827045084,True,False,False,True,216.73,True,False,detected,"(36, 6, 'R1')",False,Clade2_2073,auris
