T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
26,2,R3,0.007873044323723637,0.003964090190831506,9.806586768464442,309.92999999999995,TRUE,TRUE,899.4036183720184,TRUE,80.2,391.1,80.2,42000000,Clade1_2069,13,1300,78971558.84658395,5.273727578248637,105061809327.59134,5.0196428293031974e-11,614.0974572504437,1130.5255957764991,0.47238265942341817,0.8696350736742301,0.35199434983102906,1.840954692824015
26,2,R4,0.008061938745951742,0.00404013044791334,9.600522349903331,313.95,TRUE,TRUE,774.331579910671,TRUE,75.2,390.1,75.2,42000000,Clade1_2069,13,1300,77009393.81260921,5.796463503589856,110487061351.92162,5.246282625914951e-11,628.8312221842359,1181.5694847152536,0.4837163247571045,0.9088996036271181,0.3473436680552222,1.87899303188396
26,2,R5,0.008025292345886439,0.003919704594346961,9.900054340135892,315.95,TRUE,TRUE,643.4729041175553,TRUE,73.2,390.1,73.2,42000000,Clade1_2069,13,1300,75574658.2004966,5.677328170504432,109462875492.38304,5.186533009448932e-11,625.9728029791422,1168.112656600246,0.4815175407531863,0.8985481973848046,0.348909133417701,1.8660757321099912
26,3,R1,0.007132335011411347,0.002650030218015265,9.905559872358586,360.1,TRUE,TRUE,1377.1609450973385,TRUE,54.1,415.2,54.1,42000000,Clade1_2070,13,1300,61776865.04789989,4.475090993165882,104322241490.86609,4.289680636854124e-11,556.3221308900851,966.1232726280683,0.4279401006846808,0.7431717481754372,0.3654135180181202,1.7366256328546983
26,3,R2,0.0073775449706982394,0.002674839160130671,9.43420485187494,354.08000000000004,TRUE,TRUE,1437.9473264461508,TRUE,61.1,416.2,61.1,42000000,Clade1_2070,13,1300,65919718.54802925,4.57903647108505,112847456360.83093,4.0577223614536184e-11,575.4485077144627,913.881554161249,0.4426526982418944,0.7029858108932685,0.38638077780403074,1.5881204693552122
26,3,R3,0.007779930023620465,0.003109569978070458,10.09966956719806,273.78,TRUE,TRUE,496.19525191977164,TRUE,77.2,351,77.2,42000000,Clade1_2070,13,1300,76575732.31994006,2.9636212222737663,72981623509.03279,4.060777329661575e-11,606.8345418423963,914.5695950977906,0.46679580141722793,0.7035150731521467,0.3988647901686714,1.5071152547135616
26,3,R4,0.007947533507784538,0.0029568466381199774,10.526612239901791,363.12,TRUE,TRUE,732.1439504805402,TRUE,68.2,432.3,68.2,42000000,Clade1_2070,13,1300,72218150.30085123,6.2949550398067196,153748254421.1061,4.0943261850409445e-11,619.907613607194,922.1254792523304,0.4768520104670723,0.7093272917325618,0.40200668615849616,1.487520816023785
26,3,R5,0.0076707645913216,0.0028891594758162138,10.234835211317987,364.10999999999996,TRUE,TRUE,885.838968123581,TRUE,63.2,428.3,63.2,42000000,Clade1_2070,13,1300,68201185.02658878,5.773965393423281,136299600430.5827,4.236230609028056e-11,598.3196381230848,954.0852399219198,0.460245875479296,0.7339117230168614,0.38541468568210685,1.5946079304949168
26,4,R1,0.005019354946277459,0.0036156467304389365,10.737549310146871,382.31,TRUE,TRUE,715.9608539155917,TRUE,65.2,448.5,65.2,42000000,Clade2_2071,13,1300,58260921.054148875,4.187916151547389,67482215624.83154,6.205955321369672e-11,391.50968580964184,1397.707282298352,0.30116129677664755,1.0751594479218094,0.21881621557817185,3.570045219718879
26,4,R2,0.00541694175318001,0.003967909687188072,10.051318473251213,359.25,TRUE,TRUE,718.1206848925347,TRUE,87.2,450.5,87.2,42000000,Clade2_2071,13,1300,67358354.36320554,4.39564684423723,74619525425.6057,5.890746180930364e-11,422.5214567480408,1326.7157768452016,0.3250165051908006,1.020550597573232,0.24154611429126002,3.139996219496972
26,4,R3,0.00505012488266117,0.003898368657403832,9.81919075456219,416.45,TRUE,TRUE,1172.0928733091296,TRUE,74.2,502.7,74.2,42000000,Clade2_2071,13,1300,61092486.2862296,5.551545015431756,86999901119.79742,6.381093477091853e-11,393.9097408475713,1437.1519548724966,0.3030074929596702,1.1055015037480742,0.21512641642184846,3.6484295914596894
26,4,R4,0.004893344550827899,0.004014991562508273,10.641287278365336,391.37,TRUE,TRUE,986.2427417499819,TRUE,64.2,462.6,64.2,42000000,Clade2_2071,13,1300,57502150.00217958,4.748788953336651,68011494039.81961,6.982332942952721e-11,381.6808749645761,1572.5633035403173,0.2936006730496739,1.209664079646398,0.19530869231325199,4.120099818169478
26,4,R5,0.005414293468543216,0.003391445997660822,10.480535760987076,442.53,TRUE,TRUE,913.7067488022176,TRUE,62.1,508.7,62.1,42000000,Clade2_2071,13,1300,58785618.56019857,6.250741478371374,108347207804.3981,5.7691763406178335e-11,422.31489054637086,1299.3357777453737,0.32485760811259295,0.9994890598041336,0.2452965042934058,3.0766989439192045
26,5,R1,0.004571409666645645,0.002780148915940952,10.067004814985891,495.71999999999997,TRUE,TRUE,1538.5063309162942,TRUE,73.2,569.9,73.2,42000000,Clade2_2072,13,1300,58691611.13959085,5.255781916161352,110954599118.45505,4.7368761258379954e-11,356.56995399836035,1066.8407865636632,0.27428457999873873,0.8206467588951255,0.2505039085609058,2.99195368146069
26,5,R2,0.004511156190806851,0.0035858765353377012,10.250308019055636,356.25,TRUE,TRUE,626.2908867519188,TRUE,85.2,452.5,85.2,42000000,Clade2_2072,13,1300,61683725.36769556,3.1702797050100737,54534689283.21702,5.813326795621302e-11,351.8701828829344,1309.2793576262416,0.2706693714484111,1.007137967404801,0.2118233032620766,3.7209158982983017
26,5,R3,0.004607299252852855,0.0034731291970369203,10.117213018252052,469.66999999999996,TRUE,TRUE,1250.5455698616133,TRUE,93.2,567.9,93.2,42000000,Clade2_2072,13,1300,64526107.454954945,5.80835799061483,107911543330.72585,5.3825177653269706e-11,359.3693417225227,1212.2524072631209,0.2764379551711713,0.9325018517408622,0.22866147147331534,3.373277201256441
26,5,R4,0.004678268926462198,0.0036165717818785466,10.24232877938248,458.63,TRUE,TRUE,1050.301395040454,TRUE,99.2,557.9,99.2,42000000,Clade2_2072,13,1300,66803394.544667244,5.834359792083888,107769197630.49008,5.4137545053348624e-11,364.90497626405147,1219.2875560393218,0.2806961355877319,0.9379135046456322,0.23034130563252272,3.341383744673913
26,5,R5,0.004699065496231502,0.0030296008298742543,9.853584288841324,366.28,TRUE,TRUE,660.3813901419421,TRUE,91.2,458.5,91.2,42000000,Clade2_2072,13,1300,64471572.58541917,2.9599844440322056,62990097590.86139,4.6991266202795035e-11,366.5271087060571,1058.3388306052336,0.2819439297738901,0.8141067927732566,0.25723620629405886,2.88747763935242
26,6,R1,0.0038678406284889974,0.0032080846800274657,10.688888482456344,390.37,TRUE,TRUE,707.5394290679978,TRUE,71.2,462.6,71.2,42000000,Clade2_2073,13,1300,55315871.30356891,2.924742632585673,50430304432.85721,5.799573620420373e-11,301.6915690221418,1306.1818630202342,0.23207043770933983,1.0047552792463341,0.18763390389436488,4.32952722959378
26,6,R2,0.00408659748924496,0.003393175245942276,10.114221659655184,367.32,TRUE,TRUE,509.1120690025539,TRUE,96.2,463.6,96.2,42000000,Clade2_2073,13,1300,62227703.64134036,2.89496351340557,53090960091.17822,5.452836996041831e-11,318.7546041611069,1228.0897273478047,0.24519584935469763,0.9446844056521575,0.2060676680052019,3.8527748660442755
26,6,R3,0.003996615174654745,0.0033793850849327583,9.712775234055897,415.48,TRUE,TRUE,620.6609471011914,TRUE,100.3,516.8,100.3,42000000,Clade2_2073,13,1300,62710576.66790252,3.603795432691959,66874914843.202255,5.388859845491497e-11,311.73598362307007,1213.6807726270085,0.23979691047928467,0.9336005943284681,0.2043611900458,3.8932970089667567
26,6,R4,0.003641105299431919,0.002940991507638698,9.400853711766715,455.6,TRUE,TRUE,1464.4357698136891,TRUE,63.1,518.8,63.1,42000000,Clade2_2073,13,1300,52848184.65277186,3.4356051305879407,61736150500.175896,5.5649811378799074e-11,284.0062133556897,1253.3468675618894,0.21846631796591515,0.9641129750476073,0.1847371413118571,4.413096645854703
26,6,R5,0.0037260726175723556,0.002744560538679337,9.462016275593777,512.8,TRUE,TRUE,1845.0176905673532,TRUE,51.1,567.9,51.1,42000000,Clade2_2073,13,1300,50808919.96544561,4.241258229338291,78516668475.7957,5.401729736719206e-11,290.6336641706438,1216.5793337283776,0.22356435705434138,0.9358302567141367,0.1928285282675855,4.185954635365539
26,7,R1,0.006828851745207601,0.0018646685522697246,9.330187217966964,376.28000000000003,TRUE,TRUE,1533.7060201771733,TRUE,36.1,429.4,36.1,42000000,Clade3_2074,13,1300,53741803.71115636,3.2930944805633073,94910613986.22543,3.4696798832649433e-11,532.6504361261929,781.4424353627458,0.40973110471245605,0.6011095656636506,0.4053369801197315,1.467083066796946
26,7,R2,0.00781308516884417,0.0022614809281390597,10.35320391190214,320.1,TRUE,TRUE,1424.7352708380445,TRUE,68.2,388.3,68.2,42000000,Clade3_2074,13,1300,71558981.5766351,3.2401661522801635,102527059640.9803,3.160303400513265e-11,609.4206431698453,711.7645629770265,0.4687851101306503,0.5475112022900204,0.4612681404049101,1.167936417898233
26,7,R3,0.0071796944353070425,0.00311162840840901,10.525410216629272,361.23,TRUE,TRUE,1280.6113507251964,TRUE,61.2,428.4,61.2,42000000,Clade3_2074,13,1300,65174410.68409624,5.3640120443322425,112351565806.18134,4.7743100025733034e-11,560.0161659539493,1075.271656495555,0.43078166611842256,0.8271320434581192,0.3424572471377539,1.9200725298061763
26,7,R4,0.007175893211931962,0.002876155880840163,10.647910271473132,345.16999999999996,TRUE,TRUE,1266.9235799625858,TRUE,73.2,418.4,73.2,42000000,Clade3_2074,13,1300,71018826.32478689,4.370547525118307,107918752838.92293,4.049849919635086e-11,559.7196705306931,912.1085202463345,0.43055359271591775,0.7016219386510265,0.3802887280173634,1.6295809639520569
26,7,R5,0.006675556896018584,0.0033617344534893545,10.285630857396306,312.09,TRUE,TRUE,798.9736301209476,TRUE,63.2,376.3,63.2,42000000,Clade3_2074,13,1300,64043645.64373092,3.540996459501398,67458725730.88749,5.249130369920512e-11,520.6934378894496,1182.2108545493206,0.40053341376111506,0.909392965037939,0.30576788149600115,2.2704546831648766
26,8,R1,0.007817002974749916,0.0024545859395265954,10.321443244721097,311.07,TRUE,TRUE,1099.903258168476,TRUE,73.2,384.3,73.2,42000000,Clade3_2075,13,1300,74431127.5979765,3.258588093722503,98811120151.64735,3.297794912881753e-11,609.7262320304934,742.730446252067,0.46902017848499494,0.5713311125015901,0.4508286600386819,1.2181375955871978
26,8,R2,0.008285820361301627,0.0019864761999018295,10.756110314162132,359.24,TRUE,TRUE,1192.4011277475302,TRUE,62.2,423.4,62.2,42000000,Clade3_2075,13,1300,70319394.6444056,4.464263221801114,158030731657.3197,2.8249335904370836e-11,646.2939881815269,636.2324649304295,0.4971492216780976,0.4894095884080227,0.5039225402433937,0.984431971463316
26,8,R3,0.007315967072979125,0.0029461301861622006,10.86866704959664,380.28,TRUE,TRUE,1369.4777873695054,TRUE,69.2,449.5,69.2,42000000,Clade3_2075,13,1300,69681477.732618,6.102159035358456,144327450613.14612,4.227996136171367e-11,570.6454316923717,952.2306692584716,0.4389580243787475,0.7324851301988243,0.37471559986795766,1.668690602559328
26,8,R4,0.005523382669820729,0.003344925894256225,9.65784536181168,385.32000000000005,TRUE,TRUE,1101.0515627161612,TRUE,54.1,439.5,54.1,42000000,Clade3_2075,13,1300,56626927.37325256,4.481587417304068,75869700322.01266,5.906952839253261e-11,430.82384824601684,1330.3658457204372,0.3314029601892437,1.0233583428618747,0.2446209228466124,3.087957760780103
26,8,R5,0.0068970947010389356,0.0030589636885223442,10.114058973562022,396.33000000000004,TRUE,TRUE,1463.88308788919,TRUE,70.2,466.6,70.2,42000000,Clade3_2075,13,1300,68159167.34720638,6.380865033811911,142177054697.11295,4.487971035414536e-11,537.973386681037,1010.7823008881303,0.41382568206233616,0.7775248468370233,0.34735845750171696,1.878870453284003
26,9,R1,0.006729515409030836,0.002904887388523808,11.363133445848703,419.43,TRUE,TRUE,1011.6107613452294,TRUE,59.2,479.6,59.2,42000000,Clade3_2076,13,1300,62555673.141001225,6.828861291467441,147056996619.53406,4.643683366616738e-11,524.9022019044053,1045.8518829258132,0.4037709245418502,0.8045014484044717,0.33417210687129395,1.9924699860875852
26,9,R2,0.0069582922070585,0.0030496074728482677,10.605480918511999,363.24,TRUE,TRUE,878.2821589952146,TRUE,72.2,435.5,72.2,42000000,Clade3_2076,13,1300,69411899.51959017,5.049977345701802,114942176400.38573,4.393493758210111e-11,542.746792150563,989.5040976910113,0.41749753242351,0.7611569982238549,0.354215354514612,1.823141310094586
26,9,R3,0.00741667401620662,0.00265838413577253,10.293917598314554,370.27,TRUE,TRUE,767.1926616302192,TRUE,61.2,433.4,61.2,42000000,Clade3_2076,13,1300,66126532.656184405,5.226986630828828,130019773096.67386,4.020147479370231e-11,578.5005732641164,905.4189269588569,0.4450004409723972,0.6964760976606591,0.38984633140624614,1.565113275255969
26,9,R4,0.007155317436631676,0.0026863998463252086,10.637714796094121,356.22,TRUE,TRUE,718.9605610232397,TRUE,67.2,424.4,67.2,42000000,Clade3_2076,13,1300,67931982.68973936,4.427427485591015,111957990067.14037,3.954543559540431e-11,558.1147600572707,890.6435907301728,0.4293190461979005,0.6851104544078253,0.38523661296165684,1.5958072684527818
26,9,R5,0.00649772441648745,0.003271978930316943,10.401310460758252,317.1,TRUE,TRUE,643.4756821082007,TRUE,64.2,382.3,64.2,42000000,Clade3_2076,13,1300,63740714.96492435,3.44903354411478,67189877661.76957,5.133263616696907e-11,506.8225044860211,1156.1153065844094,0.389863464989247,0.8893194666033918,0.3047753807220128,2.281104916122162
26,10,R1,0.00704532317359925,0.0024857827015165434,9.479653579737493,383.22,TRUE,TRUE,1142.7843828967643,TRUE,82.2,465.5,82.2,42000000,Clade4_2077,13,1300,74948048.22282988,4.896669899473494,147637945799.97665,3.316674363721924e-11,549.5352075407415,746.9824823300962,0.42271939041595497,0.5746019094846894,0.4238547702310853,1.3592986801936915
26,10,R2,0.0069501525393040366,0.0022909709046633115,10.285619022612847,388.22,TRUE,TRUE,1628.3042164779995,TRUE,86.3,475.5,86.3,42000000,Clade4_2077,13,1300,76513544.88081872,4.56628187865471,152504081457.22946,2.9942030633031595e-11,542.1118980657149,674.3553908369445,0.4170091523582422,0.5187349160284188,0.4456444517753853,1.2439413214192157
26,10,R3,0.0074980477492564415,0.001898037035524574,9.885278078133972,396.25,TRUE,TRUE,1807.3996798805465,TRUE,80.2,476.5,80.2,42000000,Clade4_2077,13,1300,76631870.00872329,4.686435784043467,189211449031.4952,2.476824636157924e-11,584.8477244420025,557.8312526700323,0.4498828649553865,0.4291009635923326,0.5118215493209871,0.9538059726610951
26,10,R4,0.007636782744344815,0.002225178381491344,9.496708235080984,311.99,TRUE,TRUE,1165.18890300962,TRUE,87.3,400.3,87.3,42000000,Clade4_2077,13,1300,81806831.26056765,2.8651131861796744,105333501760.49232,2.7200398147726813e-11,595.6690540588957,612.6082545515595,0.45820696466068894,0.47123711888581504,0.492990350653798,1.028437267938027
26,10,R5,0.00756210137118313,0.0021919293294289867,9.817659626706936,393.23,TRUE,TRUE,1147.6801882775821,TRUE,79.2,472.5,79.2,42000000,Clade4_2077,13,1300,76446262.79533206,5.3806476040908935,187656780366.4367,2.867281210721042e-11,589.8439069522842,645.7700097875575,0.4537260822709879,0.4967461613750442,0.4773691028898275,1.0948150895111262
26,11,R1,0.007741443739224524,0.0023255508134022627,10.118325093528028,361.15999999999997,TRUE,TRUE,1286.189548833358,TRUE,74.2,435.4,74.2,42000000,Clade4_2078,13,1300,74595840.16068344,4.619400528189604,148174815812.72296,3.117534179376359e-11,603.8326116595128,702.132065038242,0.46448662435347143,0.5401015884909554,0.46236519442957374,1.1627925545600672
26,11,R2,0.008073166334752633,0.0023442072810621194,9.787829035926427,328.03,TRUE,TRUE,1247.4210163712087,TRUE,80.2,408.3,80.2,42000000,Clade4_2078,13,1300,80249261.40811133,3.81231742089318,130507084314.37836,2.921157453575235e-11,629.7069741107055,657.9040347814016,0.48438998008515805,0.5060800267549244,0.4890506292366366,1.04477806635462
26,11,R3,0.007993014098199285,0.0023856643850489285,9.391224374993241,305.96999999999997,TRUE,TRUE,1454.97848750204,TRUE,89.3,396.3,89.3,42000000,Clade4_2078,13,1300,85750831.02498548,3.1451823490691786,113051107208.55508,2.782088939002597e-11,623.4550996595442,626.5829785554133,0.4795808458919571,0.48198690658108717,0.49874888655378574,1.0050170074758826
26,11,R4,0.007905595621414671,0.0020809249421414157,9.83364927303744,350.14,TRUE,TRUE,1621.15423798124,TRUE,78.2,428.4,78.2,42000000,Clade4_2078,13,1300,77935939.11749677,3.9293188865633644,147163000123.05847,2.6700453804812672e-11,616.6364584703443,601.3484917487435,0.47433573728488027,0.4625757628836489,0.5062759259541142,0.9752074881210806
26,11,R5,0.007083093868872508,0.0033288153246734506,9.608041132261588,383.2,TRUE,TRUE,1099.599834886033,TRUE,89.3,473.5,89.3,42000000,Clade4_2078,13,1300,79058643.57171689,6.623309432592473,157302165672.97424,4.210564682473669e-11,552.4813217720557,948.3047515693089,0.4249856321323505,0.729465193514853,0.3681279641288288,1.716446718103826
26,12,R1,0.00768026951782325,0.0034837815651797928,10.468427598630221,325.07,TRUE,TRUE,836.9297009937644,TRUE,69.2,396.3,69.2,42000000,Clade4_2079,13,1300,71460458.51180348,5.053778095507539,103664737058.00195,4.8751178452127605e-11,599.0610223902136,1097.9756317054278,0.46081617106939504,0.8445966397734059,0.3530041740373934,1.832827693119773
26,12,R2,0.008706863650943732,0.0029307116400502198,10.377140929114725,289.94,TRUE,TRUE,892.8533603873365,TRUE,77.2,367.2,77.2,42000000,Clade4_2079,13,1300,82256259.66804877,3.865574759580272,108495055209.47173,3.5629040900684327e-11,679.1353647736111,802.438421635326,0.5224118190566239,0.6172603243348661,0.45838781099098047,1.1815588809792255
26,12,R3,0.006946650083064086,0.005066732028708061,9.339449920300948,301.95,TRUE,TRUE,684.2501762071186,TRUE,92.3,395.2,92.3,42000000,Clade4_2079,13,1300,79745907.27801865,5.212216506031341,82035705035.87868,6.353595064187911e-11,541.8387064789988,1430.9587533463528,0.41679900498384526,1.1007375025741175,0.27465501021426036,2.6409312148352684
26,12,R4,0.008170549756690026,0.0033527278591957282,9.770951241543866,293.94,TRUE,TRUE,1022.1921079046543,TRUE,75.2,369.2,75.2,42000000,Clade4_2079,13,1300,77640947.34465335,4.120416117558844,95418722979.26077,4.3182469738715905e-11,637.302881021822,972.5569923714919,0.4902329854014016,0.7481207633626861,0.3958747537936297,1.5260514605114273
26,12,R5,0.00762082354115688,0.0034615857882342883,10.282410073144193,357.10999999999996,TRUE,TRUE,1051.975383317545,TRUE,52.2,410.3,52.2,42000000,Clade4_2079,13,1300,62519381.15374947,6.451248319715571,116515399961.67947,5.536820301726046e-11,594.4242362102367,1247.0044748552698,0.45724941246941286,0.9592342114271306,0.32280599984035485,2.09783585340593
26,13,R1,0.004763671923340294,6.634818297670022e-4,10.986460471875278,363.32,TRUE,TRUE,588.1710438046553,TRUE,125.4,513.8,125.4,69000000,glab_2048,8,800,125395276.97134374,0.646927386001476,122266556683.98683,5.291122965649066e-12,228.6562523203341,119.16684406602462,0.28582031540041763,0.14895855508253078,0.6573923776077965,0.5211615377089222
26,13,R2,0.004392501650456086,5.632585326119469e-4,11.453310481416102,391.4,TRUE,TRUE,705.9660728762128,TRUE,130.4,522.8,130.4,69000000,glab_2048,8,800,122350358.47722235,0.5873278135659129,127578659483.77911,4.603652491274124e-12,210.84007922189213,103.68361161202606,0.26355009902736515,0.12960451451503258,0.6703472118837134,0.4917642413846157
26,13,R3,0.004212404712210853,6.776202262403792e-4,9.332776320696103,677.51,TRUE,TRUE,1650.890573111919,TRUE,80.2,759.7,80.2,69000000,glab_2048,8,800,96731718.9385311,2.6310983478928054,375594848017,7.005150261735533e-12,202.19542618612095,157.7702227521198,0.2527442827326512,0.19721277844014973,0.561707559547749,0.7802858142146709
26,13,R4,0.005815834468670496,4.061240813024075e-4,10.54343362277349,388.4,TRUE,TRUE,841.4542908676149,TRUE,125.4,514.8,125.4,69000000,glab_2048,8,800,143081177.92206922,0.5986078610586001,210894950131.9983,2.838417234191401e-12,279.1600544961838,63.92692555760907,0.3489500681202298,0.07990865694701134,0.813671374099985,0.22899739603856167
26,13,R5,0.005289873498297405,6.209853760444072e-4,10.182942993208322,416.47,TRUE,TRUE,1176.7350205230046,TRUE,127.4,544.9,127.4,69000000,glab_2048,8,800,135373332.5908697,0.9453285232756194,206079365997.6217,4.587206092659123e-12,253.91392791827545,103.3132052858217,0.3173924098978443,0.1291415066072771,0.7107912706429413,0.40688278162934804
26,14,R1,0.0054549496144885214,6.95456569460497e-4,10.524027598310727,359.28999999999996,TRUE,TRUE,736.9860086608976,TRUE,192.6,552.9,192.6,69000000,glab_2049,8,800,197300865.6199729,0.7775263475653437,220584042416.88873,3.5248531083489355e-12,261.837581495449,79.38685671175523,0.32729697686931125,0.09923357088969403,0.7673470952759001,0.30319122357588324
26,14,R2,0.0016286937112997308,0.0010297683333151827,10.042364723477855,352.29999999999995,TRUE,TRUE,17.22200925463403,TRUE,86.2,439.5,86.2,69000000,glab_2049,8,800,79400121.82019502,0.4899934211072109,37780863975.25568,1.2969354576648348e-11,78.17729814238707,292.0962269269141,0.09772162267798384,0.36512028365864263,0.2111339127682846,3.736330544385263
26,14,R3,0.007984904223187582,2.2747097466316915e-4,10.81728893087631,346.28,TRUE,TRUE,683.8153426681174,TRUE,124.4,472.6,124.4,69000000,glab_2049,8,800,186313099.65212542,0.42387425949465146,347179798504.5728,1.2209070381411276e-12,383.2754027130039,27.497308147596254,0.4790942533912549,0.03437163518449532,0.9330595547839892,0.07174295024663035
26,14,R4,0.008555513009927102,1.9044616753877892e-4,10.82822235811105,312.13000000000005,TRUE,TRUE,410.62956070371183,TRUE,227.7,540.8,227.7,69000000,glab_2049,8,800,484054167.5875552,0.29931339627867015,760760370008.3607,3.9343978482393967e-13,410.6646244765009,8.861063670580046,0.5133307805956261,0.011076329588225058,0.9788783764119029,0.021577372732983227
26,14,R5,0.00551016971793351,4.125886384143724e-4,10.343853157775012,302.11,TRUE,TRUE,280.5230838138118,TRUE,127.4,453.6,127.4,69000000,glab_2049,8,800,139226503.24637195,0.32077353476433457,108243837617.17542,2.963434610465403e-12,264.4881464608085,66.74257098499898,0.3306101830760106,0.08342821373124872,0.7985012637122983,0.2523461708137034
26,15,R1,0.006116379133474172,4.64506944402973e-4,11.453824874783074,311.16999999999996,TRUE,TRUE,359.6341752154299,TRUE,122.3,434.5,122.3,69000000,glab_2050,8,800,145785982.4480765,0.43345848212056637,136041390613.91031,3.1862250169930635e-12,293.5861984067602,71.76026378980627,0.36698274800845027,0.08970032973725785,0.803582978856937,0.2444265574445815
26,15,R2,0.005299302451147736,4.644681441384113e-4,11.198115503978448,288.06,TRUE,TRUE,261.8691107181794,TRUE,123.4,413.4,123.4,69000000,glab_2050,8,800,132693296.9257695,0.31571513435406223,90196244016.93869,3.500313541823e-12,254.36651765509134,78.8341757938047,0.31795814706886416,0.09854271974225588,0.7634033261521536,0.3099235564513252
26,15,R3,0.008014525284538675,5.720895091009216e-4,10.905317447375737,328.22,TRUE,TRUE,809.0261939345398,TRUE,128.4,457.6,128.4,69000000,glab_2050,8,800,193092925.27340195,0.9194726132692835,310342444286.32776,2.9627678398413362e-12,384.6972136578564,66.727553955249,0.4808715170723205,0.08340944244406125,0.8521845526817926,0.17345473683257664
26,15,R4,0.004481907882314939,6.230072754537007e-4,10.440548005718,315.18,TRUE,TRUE,330.14646145028564,TRUE,125.4,441.6,125.4,69000000,glab_2050,8,800,121042019.3948814,0.43183972055119807,83900708530.84737,5.147033059827208e-12,215.1315783511171,115.92164650587773,0.26891447293889637,0.14490205813234716,0.6498398511116984,0.5388406824993472
26,15,R5,0.003074669351729088,7.830350449842474e-4,10.403450354780809,326.21,TRUE,TRUE,213.13413206864834,TRUE,125.4,452.6,125.4,69000000,glab_2050,8,800,101460548.81542031,0.43967139119260185,56969737094.89358,7.717630686275562e-12,147.58412888299623,173.81673011973706,0.1844801611037453,0.21727091264967133,0.459190212935122,1.177746763390377
26,16,R1,0.006876844752508762,0.005738467284649759,10.289789262357875,234.67999999999998,TRUE,TRUE,495.5411251438063,TRUE,77.2,311.9,77.2,14000000,para_2051,38,3800,23806287.929675076,3.3563314554910595,13923891006.677107,2.4104838610712723e-10,1567.9206035719978,5428.899616599859,0.41261068515052574,1.4286577938420681,0.22409045169571135,3.4624837534705994
26,16,R2,0.007438420607075621,0.00438185817959395,10.322811878054987,302.90000000000003,TRUE,TRUE,1060.1837770251336,TRUE,71.2,374.1,71.2,14000000,para_2051,38,3800,23775909.848799545,5.01733308222932,27223989037.34903,1.842982332730872e-10,1695.9598984132415,4150.770822882148,0.44630523642453723,1.092308111284776,0.2900697807470579,2.4474463262755535
26,16,R3,0.007975789172778263,0.0037008122247246165,9.59237491173602,334.98,TRUE,TRUE,1725.6019410027525,TRUE,70.2,407.2,70.2,14000000,para_2051,38,3800,24506973.986236468,6.247823771193617,41373418950.65356,1.5101057465532281e-10,1818.4799313934438,3401.0650894151177,0.47854735036669577,0.895017128793452,0.3483981695997983,1.8702791439710795
26,16,R4,0.007267861563844594,0.004473484398630279,10.757918322908106,338.98,TRUE,TRUE,1507.1630803572132,TRUE,70.2,410.2,70.2,14000000,para_2051,38,3800,23318830.529339246,6.615396477541507,34483926979.02592,1.918399978507429e-10,1657.0724365565675,4320.626690765559,0.4360716938306757,1.1370070238856735,0.2772090734681888,2.6073855285070793
26,16,R5,0.008029963351311543,0.005163698531155088,10.15236013397847,269.79999999999995,TRUE,TRUE,767.4201748280615,TRUE,73.2,344,73.2,14000000,para_2051,38,3800,25200167.641387537,4.969227236006493,24251098053.065517,2.0490730873847362e-10,1830.831644099032,4614.929092926695,0.48179780107869263,1.2144550244543935,0.28403655034577563,2.5206736554948184
26,17,R1,0.00845887169877273,0.0030638169973550198,10.346032342710414,351.02000000000004,TRUE,TRUE,1126.2682310377745,TRUE,70.2,422.2,70.2,14000000,para_2052,38,3800,25352316.914162036,6.692391223632594,55377858195.04348,1.2084958576876829e-10,1928.6227473201827,2721.77831364837,0.5075323019263639,0.7162574509600973,0.4147218104492912,1.4112549058286672
26,17,R2,0.00948782515992404,0.002630203979217589,11.029120624265744,298.86,TRUE,TRUE,1192.0764681539683,TRUE,74.2,373.1,74.2,14000000,para_2052,38,3800,28305438.419342168,4.44643874895411,47851192982.8867,9.29222130479446e-11,2163.224136462681,2092.7971140424947,0.5692695095954424,0.5507360826427617,0.5082738100064499,0.9674434926861767
26,17,R3,0.009125874148377924,0.00249783708667766,10.125756146873345,303.88,TRUE,TRUE,1579.5007143233552,TRUE,76.2,381.1,76.2,14000000,para_2052,38,3800,28062914.604588553,4.10818940511687,46155039121.71186,8.900846978557387e-11,2080.6993058301664,2004.6516605935265,0.5475524489026754,0.5275399106825069,0.5093073576617595,0.9634509200711738
26,17,R4,0.008802141234284301,0.0032273947469214524,10.344294835999525,336.96999999999997,TRUE,TRUE,1445.5179929900537,TRUE,79.2,416.2,79.2,14000000,para_2052,38,3800,28111729.67422278,6.752129688629772,58813395762.36034,1.148059825675128e-10,2006.8882014168205,2585.664085164816,0.528128474057058,0.6804379171486358,0.4369875564139963,1.28839468154698
