variable,mean,sd,q2.5,q50,q97.5,rhat,ess_bulk,ess_tail
"r_Isolate__alpha[Clade2_2071,Intercept]",0.006206491594771671,0.1272125469420491,-0.24981438236316278,0.00597488262649616,0.26768572631414306,1.0000498984496153,6185.23971455205,7459.8309322306695
"r_Isolate__alpha[Clade2_2072,Intercept]",-0.021683265907850073,0.12864301372198716,-0.2753217047287721,-0.022176945608021668,0.23732936659009782,1.0000769184047622,6183.063140728364,7137.80704078363
"r_Isolate__alpha[Clade2_2073,Intercept]",0.029180695794166708,0.12797601943534692,-0.2264885848792244,0.029438948507419703,0.2837109104772127,1.0006687734116382,6111.48308646539,7377.499454557993
"r_Isolate__alpha[Clade3_2074,Intercept]",0.10235554664405302,0.12895317358066025,-0.14797875535322394,0.09997562352043196,0.3654063563463942,1.0001484603754618,6296.888626448211,7612.498852752508
"r_Isolate__alpha[Clade3_2075,Intercept]",-0.0810488217586603,0.12910905702002326,-0.3431229094414156,-0.07930794602116906,0.1722420850989272,1.0003996742147605,6207.209052675924,7624.172883326538
"r_Isolate__alpha[Clade3_2076,Intercept]",-0.01511727505306892,0.1260439823469983,-0.2654533540196332,-0.014168319417248991,0.23312979317991284,1.0002108212085075,6412.907682811011,7695.038058596545
"r_Isolate__alpha[Clade4_2077,Intercept]",-0.014053654023501465,0.12832250055472164,-0.2670875029755518,-0.01529906875404467,0.24268445771621305,1.0005509661497722,6418.611756197577,8100.128243513277
"r_Isolate__alpha[Clade4_2078,Intercept]",-0.12678144504941646,0.12872937126798362,-0.38084151798599297,-0.1270245666677084,0.13027697866823243,1.0003658003660074,6309.911038989083,7013.8901358257835
"r_Isolate__alpha[Clade4_2079,Intercept]",0.15654231629113394,0.1300394919763922,-0.09733300376754989,0.15439576180411002,0.41278339847223544,1.0004560956314255,6188.678195633179,7627.772624773488
"r_Isolate__alpha[para_2051,Intercept]",0.29724412603190464,0.1286124338658595,0.05231137978818829,0.29302997853563917,0.5639645749030909,1.0003711636314456,6757.839110323427,7404.35566798712
"r_Isolate__alpha[para_2052,Intercept]",-0.10324134357509905,0.12795083088439577,-0.3592274370940436,-0.10246383998372223,0.1512386576066444,1.0001927012066558,6687.010870077709,7195.4713935091095
"r_Isolate__alpha[para_2053,Intercept]",-0.18384687906550795,0.12971439044670266,-0.4469095028916575,-0.18161797935487234,0.06783110320658489,1.0001143222843167,6903.047610360978,7866.25221047773
"r_Isolate__E[Clade1_2068,Intercept]",0.0039018334595598567,0.03300542438783576,-0.06466582065116028,0.001626793589154476,0.07695163463172396,1.0009568230466244,12593.93888426764,8829.001471754013
"r_Isolate__E[Clade1_2069,Intercept]",3.959684218559776e-4,0.03252270471841994,-0.06819532719189683,2.5425988034013933e-5,0.06978326774920901,1.0007514693073323,12454.888708388,8755.121874861505
"r_Isolate__E[Clade1_2070,Intercept]",-0.00663942814646688,0.032833454863530995,-0.08112706390446364,-0.0030589880640898136,0.059438440771438644,1.0006888965351284,12436.968955474977,8924.560804411047
"r_Isolate__E[Clade2_2071,Intercept]",0.001430328809256481,0.03264081222516299,-0.06697382665863442,3.162796275963843e-4,0.07367592233051136,1.0010566222809194,12561.563654228106,9429.151896520629
"r_Isolate__E[Clade2_2072,Intercept]",-0.018626188050152506,0.035802025351693315,-0.10689067992503971,-0.010549760071563627,0.03931094963661149,1.0006895866025398,10879.641886459998,8833.452113785843
"r_Isolate__E[Clade2_2073,Intercept]",0.015536389261812701,0.03576690944872906,-0.04644946590732621,0.007802368995260338,0.10315212073928026,1.0006750962764195,11575.527631198154,9262.803066860011
"r_Isolate__E[Clade3_2074,Intercept]",-0.025728054081496376,0.03859392534611821,-0.12068042453932465,-0.01599614578211086,0.02983557691526719,1.0010551440485542,7487.961133534675,8341.699788404085
"r_Isolate__E[Clade3_2075,Intercept]",0.029576706466927664,0.03862355594851709,-0.0241431668358496,0.02007363386469419,0.12362991526958797,1.000515448351011,6669.371329203559,8939.675057441034
"r_Isolate__E[Clade3_2076,Intercept]",-0.006976638291183975,0.032465477613535944,-0.08071489544386375,-0.0030338178995757024,0.05623640942543811,1.000460128140567,11713.054723738187,8993.244367644877
"r_Isolate__E[Clade4_2077,Intercept]",-0.007255474814412316,0.03284470482541595,-0.08479449678412466,-0.0029300880673953306,0.054559589108936775,1.0008124303790935,11955.86030665542,8413.947305650863
"r_Isolate__E[Clade4_2078,Intercept]",-0.007618499570053358,0.03280894790683498,-0.0835320330911445,-0.003415421073657946,0.05509199373259205,1.0007951181658283,11894.482262862313,8965.073807726996
"r_Isolate__E[Clade4_2079,Intercept]",0.009979119629659335,0.03416755197218109,-0.055172173975263965,0.004874187206897937,0.08750556109815669,1.0009085035283738,13240.99027124977,8988.83823332043
"r_Isolate__E[para_2051,Intercept]",0.008839691492287787,0.037064967088055144,-0.06262692701246217,0.0036064461062250367,0.09354575601312762,1.001229722795844,13240.724243938292,8955.033256817222
"r_Isolate__E[para_2052,Intercept]",-0.0019093199573469736,0.03480676495442279,-0.07904843519996643,-5.431296143807722e-4,0.0700767493828691,1.0010185146554615,14474.199386766133,9090.315030815023
"r_Isolate__E[para_2053,Intercept]",-0.011047558902312755,0.03812504179164667,-0.10332836770318551,-0.004755853017837077,0.05793215636324329,1.001455529905956,11830.824977433089,9200.249987335123
lprior,-22.81021240063763,0.6853641324323246,-24.668468412789537,-22.63610516218248,-22.05985064734714,0.9997994648305935,11730.10942025589,9823.29239584656
lp__,-370.2019231428635,5.735826859352184,-382.2722156358766,-369.8757628782254,-359.7628825047706,1.0020472720199431,2933.3354955479776,5269.366465299848
