T,OTU,Replicate,group,otu_label,r,K,delta_Ninoc_to_N0_min,cell_carbon_fg,N_inoculation_cells_per_L,N0_cells_per_L,CUE,growth_fgC_h,respiration_fgC_h,B_bp,B_free
26,5,R2,Clade2,Clade2_2072,0.00451115619080685,0.0035858765353377,85.2,1300,42000000,61683725.36769556,0.2118233032620766,351.8701828829344,1309.2793576262416,0.5412353620423528,0.7948907959882325
26,5,R3,Clade2,Clade2_2072,0.00460729925285285,0.00347312919703692,93.2,1300,42000000,64526107.454954945,0.22866147147331536,359.3693417225227,1212.2524072631209,0.4906686840533582,0.7538319102859121
26,5,R4,Clade2,Clade2_2072,0.00467826892646219,0.00361657178187854,99.2,1300,42000000,66803394.54466725,0.23034130563252272,364.9049762640514,1219.2875560393218,0.4860295395545206,0.7730576926481803
26,5,R5,Clade2,Clade2_2072,0.0046990654962315,0.00302960082987425,91.2,1300,42000000,64471572.58541917,0.25723620629405886,366.5271087060571,1058.3388306052336,0.4200054632352282,0.6447241121248242
26,6,R1,Clade2,Clade2_2073,0.00386784062848899,0.00320808468002746,71.2,1300,42000000,55315871.30356891,0.18763390389436488,301.6915690221418,1306.1818630202342,0.6297624836543824,0.8294252499438505
26,6,R2,Clade2,Clade2_2073,0.00408659748924496,0.00339317524594227,96.2,1300,42000000,62227703.64134036,0.2060676680052019,318.7546041611069,1228.089727347805,0.560415246269018,0.8303179490694577
26,6,R3,Clade2,Clade2_2073,0.00399661517465474,0.00337938508493275,100.3,1300,42000000,62710576.66790252,0.2043611900458,311.73598362307007,1213.6807726270083,0.5663094984625204,0.8455617909784594
26,6,R4,Clade2,Clade2_2073,0.00364110529943191,0.00294099150763869,63.1,1300,42000000,52848184.65277186,0.1847371413118571,284.0062133556897,1253.3468675618894,0.6419182873602209,0.8077194329143811
26,6,R5,Clade2,Clade2_2073,0.00372607261757235,0.00274456053867933,51.1,1300,42000000,50808919.96544561,0.1928285282675855,290.6336641706438,1216.5793337283776,0.608878763855173,0.7365826757470698
26,7,R1,Clade3,Clade3_2074,0.0068288517452076,0.00186466855226972,36.1,1300,42000000,53741803.71115636,0.4053369801197315,532.6504361261929,781.4424353627458,0.21339832893487,0.27305740728348954
26,7,R2,Clade3,Clade3_2074,0.00781308516884417,0.00226148092813905,68.2,1300,42000000,71558981.5766351,0.4612681404049101,609.4206431698453,711.7645629770265,0.16988518613728662,0.28944787868907906
26,7,R3,Clade3,Clade3_2074,0.00717969443530704,0.00311162840840901,61.2,1300,42000000,65174410.68409624,0.3424572471377539,560.0161659539493,1075.271656495555,0.2792890726964531,0.43339287436902474
26,7,R4,Clade3,Clade3_2074,0.00717589321193196,0.00287615588084016,73.2,1300,42000000,71018826.32478689,0.3802887280173634,559.7196705306931,912.1085202463344,0.23703487719388636,0.4008080661035666
26,7,R5,Clade3,Clade3_2074,0.00667555689601858,0.00336173445348935,63.2,1300,42000000,64043645.64373092,0.30576788149600115,520.6934378894496,1182.2108545493206,0.33025480715796096,0.5035886152800747
26,8,R1,Clade3,Clade3_2075,0.00781700297474991,0.00245458593952659,73.2,1300,42000000,74431127.5979765,0.4508286600386819,609.7262320304934,742.730446252067,0.17718732714882285,0.3140060132323437
26,8,R2,Clade3,Clade3_2075,0.00828582036130162,0.00198647619990182,62.2,1300,42000000,70319394.6444056,0.5039225402433937,646.2939881815269,636.2324649304295,0.14319307639409004,0.23974405831672704
26,8,R3,Clade3,Clade3_2075,0.00731596707297912,0.0029461301861622,69.2,1300,42000000,69681477.732618,0.37471559986795766,570.6454316923717,952.2306692584716,0.24272366995070027,0.40269866673450083
26,8,R4,Clade3,Clade3_2075,0.00552338266982072,0.00334492589425622,54.1,1300,42000000,56626927.37325256,0.2446209228466124,430.8238482460168,1330.3658457204372,0.44916681330842756,0.6055937265640859
26,8,R5,Clade3,Clade3_2075,0.00689709470103893,0.00305896368852234,70.2,1300,42000000,68159167.34720638,0.34735845750171696,537.973386681037,1010.7823008881304,0.2732959190179261,0.4435148161821758
26,9,R1,Clade3,Clade3_2076,0.00672951540903083,0.0029048873885238,59.2,1300,42000000,62555673.141001225,0.33417210687129395,524.9022019044053,1045.8518829258132,0.28981983031968567,0.43166368036330205
26,9,R2,Clade3,Clade3_2076,0.0069582922070585,0.00304960747284826,72.2,1300,42000000,69411899.51959017,0.354215354514612,542.746792150563,989.5040976910112,0.26518969361137207,0.43826953253770146
26,9,R3,Clade3,Clade3_2076,0.00741667401620662,0.00265838413577253,61.2,1300,42000000,66126532.656184405,0.38984633140624614,578.5005732641164,905.4189269588568,0.22765756424590558,0.35843346086986366
26,9,R4,Clade3,Clade3_2076,0.00715531743663167,0.0026863998463252,67.2,1300,42000000,67931982.68973936,0.3852366129616568,558.1147600572707,890.6435907301728,0.23212223772266918,0.3754410436876172
26,9,R5,Clade3,Clade3_2076,0.00649772441648745,0.00327197893031694,64.2,1300,42000000,63740714.96492435,0.3047753807220128,506.8225044860211,1156.1153065844094,0.3318039640988925,0.503557664282369
26,10,R1,Clade4,Clade4_2077,0.00704532317359925,0.00248578270151654,82.2,1300,42000000,74948048.22282988,0.4238547702310853,549.5352075407415,746.9824823300962,0.19772027463313105,0.35282734947226363
26,10,R2,Clade4,Clade4_2077,0.00695015253930403,0.00229097090466331,86.3,1300,42000000,76513544.88081872,0.4456444517753853,542.1118980657149,674.3553908369445,0.18094067424788576,0.3296288666626476
26,10,R3,Clade4,Clade4_2077,0.00749804774925644,0.00189803703552457,80.2,1300,42000000,76631870.00872329,0.5118215493209871,584.8477244420025,557.8312526700323,0.1387382932163224,0.2531374964520322
26,10,R4,Clade4,Clade4_2077,0.00763678274434481,0.00222517838149134,87.3,1300,42000000,81806831.26056765,0.492990350653798,595.6690540588957,612.6082545515595,0.1495939796179886,0.29137641543346626
26,10,R5,Clade4,Clade4_2077,0.00756210137118313,0.00219192932942898,79.2,1300,42000000,76446262.79533206,0.4773691028898275,589.8439069522842,645.7700097875575,0.15924913584098405,0.28985717353403334
26,11,R1,Clade4,Clade4_2078,0.00774144373922452,0.00232555081340226,74.2,1300,42000000,74595840.16068344,0.46236519442957374,603.8326116595128,702.132065038242,0.1691369723070844,0.3004027274162192
26,11,R2,Clade4,Clade4_2078,0.00807316633475263,0.00234420728106211,80.2,1300,42000000,80249261.40811133,0.4890506292366366,629.7069741107055,657.9040347814016,0.15197087234784287,0.2903702443204942
26,11,R3,Clade4,Clade4_2078,0.00799301409819928,0.00238566438504892,89.3,1300,42000000,85750831.02498548,0.49874888655378574,623.4550996595442,626.5829785554133,0.14618732558526695,0.2984686822442085
26,11,R4,Clade4,Clade4_2078,0.00790559562141467,0.00208092494214141,78.2,1300,42000000,77935939.11749677,0.5062759259541142,616.6364584703443,601.3484917487435,0.14185130551889483,0.26322177882519093
26,11,R5,Clade4,Clade4_2078,0.0070830938688725,0.00332881532467345,89.3,1300,42000000,79058643.57171689,0.3681279641288288,552.4813217720557,948.3047515693088,0.24967015817911853,0.46996628680897845
26,12,R1,Clade4,Clade4_2079,0.00768026951782325,0.00348378156517979,69.2,1300,42000000,71460458.51180348,0.3530041740373934,599.0610223902136,1097.9756317054278,0.2665986512892163,0.4536014728513287
26,12,R2,Clade4,Clade4_2079,0.00870686365094373,0.00293071164005021,77.2,1300,42000000,82256259.66804877,0.45838781099098047,679.1353647736111,802.438421635326,0.1718666764313624,0.3365978563053014
26,12,R3,Clade4,Clade4_2079,0.00694665008306408,0.00506673202870806,92.3,1300,42000000,79745907.27801865,0.27465501021426036,541.8387064789988,1430.9587533463528,0.38414342093676856,0.7293777530353434
26,12,R4,Clade4,Clade4_2079,0.00817054975669002,0.00335272785919572,75.2,1300,42000000,77640947.34465335,0.3958747537936297,637.302881021822,972.556992371492,0.22197572783166053,0.4103429951516441
26,12,R5,Clade4,Clade4_2079,0.00762082354115688,0.00346158578823428,52.2,1300,42000000,62519381.15374947,0.32280599984035485,594.4242362102367,1247.0044748552698,0.30514609269799686,0.4542272589753198
26,16,R1,para,para_2051,0.00687684475250876,0.00573846728464975,77.2,3800,14000000,23806287.929675076,0.22409045169571137,1567.9206035719978,5428.899616599859,0.49073049151918846,0.8344622412126265
26,16,R2,para,para_2051,0.00743842060707562,0.00438185817959395,71.2,3800,14000000,23775909.848799545,0.2900697807470579,1695.9598984132415,4150.770822882148,0.3468713860263415,0.5890844859493172
26,16,R3,para,para_2051,0.00797578917277826,0.00370081222472461,70.2,3800,14000000,24506973.986236468,0.3483981695997983,1818.479931393444,3401.0650894151177,0.26507070327162136,0.46400577354221634
26,16,R4,para,para_2051,0.00726786156384459,0.00447348439863027,70.2,3800,14000000,23318830.529339246,0.2772090734681888,1657.0724365565677,4320.626690765559,0.3695392305311975,0.61551590647853
26,16,R5,para,para_2051,0.00802996335131154,0.00516369853115508,73.2,3800,14000000,25200167.641387537,0.28403655034577563,1830.831644099032,4614.929092926695,0.3572497403577913,0.6430538104898934
26,17,R1,para,para_2052,0.00845887169877273,0.00306381699735501,70.2,3800,14000000,25352316.914162036,0.4147218104492912,1928.6227473201827,2721.77831364837,0.20001416985769174,0.3622016158253741
26,17,R2,para,para_2052,0.00948782515992404,0.00263020397921758,74.2,3800,14000000,28305438.419342168,0.5082738100064499,2163.224136462681,2092.7971140424947,0.13711371792201482,0.2772188499349031
26,17,R3,para,para_2052,0.00912587414837792,0.00249783708667766,76.2,3800,14000000,28062914.604588553,0.5093073576617595,2080.6993058301664,2004.6516605935265,0.13654785905846906,0.273709350585515
26,17,R4,para,para_2052,0.0088021412342843,0.00322739474692145,79.2,3800,14000000,28111729.67422278,0.4369875564139963,2006.8882014168205,2585.664085164816,0.18260145039309467,0.3666601865408342
26,17,R5,para,para_2052,0.00896229645731462,0.00294783511824283,73.2,3800,14000000,26980042.61524258,0.4536705705736797,2043.403592267735,2460.7536636983978,0.17067475466146004,0.32891515386516146
26,18,R1,para,para_2053,0.00881700533431477,0.00159224515314656,79.2,3800,14000000,28144843.32220273,0.612064281212732,2010.2772162237684,1274.1444988298283,0.08982930349609387,0.18058797661715426
26,18,R2,para,para_2053,0.00743085721301037,0.00204883342579373,70.2,3800,14000000,23587183.818142712,0.4641044722300611,1694.2354445663643,1956.3121065602609,0.16365138257341602,0.27571966020374006
26,18,R3,para,para_2053,0.00768503609198429,0.00187058065620542,70.2,3800,14000000,24011835.70764767,0.4996673337211832,1752.1882289724183,1754.5213570301514,0.14191660068376077,0.24340557855759304
26,18,R4,para,para_2053,0.00734885880690208,0.00235319114886721,73.2,3800,14000000,23974572.613735378,0.4311557641051553,1675.539807973675,2210.6190874111135,0.18698831349029052,0.3202117785494916
26,18,R5,para,para_2053,0.00771861539602421,0.00201788507338809,70.2,3800,14000000,24068504.78485464,0.4824036319347926,1759.8443102935205,1888.2300278603057,0.15206734054476143,0.26143096525155074
28,1,R1,Clade1,Clade1_2068,0.00958285387244591,0.00365816991708105,70.2,1300,42000000,82301222.36538726,0.4274795258062219,747.4626020507817,1001.0716713534824,0.19481034396185673,0.3817411770829128
28,1,R2,Clade1,Clade1_2068,0.00939453191060079,0.00293706490748269,60.1,1300,42000000,73868093.77746888,0.4500317365868376,732.7734890268621,895.4972071342895,0.17775867192162575,0.31263557731583264
28,1,R3,Clade1,Clade1_2068,0.010734663861652321,0.00370690999723557,95.3,1300,42000000,116825700.45119452,0.5395228858846117,837.3037812088811,714.629979369268,0.1241465024064622,0.3453214786238298
28,1,R4,Clade1,Clade1_2068,0.01009208452664483,0.00354819960347102,83.2,1300,42000000,97254480.25526,0.48927705090751966,787.182593078297,821.6862300521092,0.15183323204082624,0.3515824301811153
28,1,R5,Clade1,Clade1_2068,0.00954249746949665,0.00365244092013795,76.2,1300,42000000,86904335.82617147,0.4401944245015995,744.3148026207391,946.5625942555916,0.1849817960817989,0.3827552411528813
28,2,R1,Clade1,Clade1_2069,0.01026768593148453,0.00415995112172137,70.2,1300,42000000,86354521.92948212,0.4246823149574138,800.8795026557938,1084.9525050559098,0.19705155121219195,0.4051498214378975
28,2,R2,Clade1,Clade1_2069,0.01401741992135595,0.00333948584269681,82.2,1300,42000000,132940483.53096417,0.6590008873631182,1093.3587538657644,565.7569997421807,0.07526681855408404,0.23823826791469702
28,2,R3,Clade1,Clade1_2069,0.01083761728829477,0.00465767493357706,76.2,1300,42000000,95918229.80622846,0.43596909890067487,845.3341484869926,1093.6430648489045,0.18818434848930637,0.42976927581744445
28,2,R5,Clade1,Clade1_2069,0.00873739459681364,0.00631566538616921,76.2,1300,42000000,81733102.12367885,0.28140510275019653,681.516778551464,1740.3184045740063,0.37143982878498344,0.7228316537829724
28,3,R1,Clade1,Clade1_2070,0.01074078784382802,0.00287489570874658,69.2,1300,42000000,88316957.83002843,0.5333065224941356,837.781451818586,733.1377409572692,0.12728907947428358,0.2676615300988914
28,3,R2,Clade1,Clade1_2070,0.00825561437795949,0.00411029215724675,69.2,1300,42000000,74362972.25722352,0.3409231658527942,643.9379214808403,1244.8686659802288,0.281200341660596,0.49787840965782565
28,3,R3,Clade1,Clade1_2070,0.00882227129625298,0.00256124733585911,41.1,1300,42000000,60356277.99482112,0.4186079363225482,688.137161107733,955.7331561943872,0.2020216673293399,0.29031609319778345
28,3,R4,Clade1,Clade1_2070,0.00985969449086648,0.00417949270779203,88.2,1300,42000000,100212674.47098844,0.45017082138770287,769.0561702875857,939.3090407602616,0.17765881101625458,0.4238967760779707
28,3,R5,Clade1,Clade1_2070,0.00896508908181557,0.0026214078570171,46.1,1300,42000000,63494940.46165977,0.4292397152909302,699.27694838161506,929.8289415700148,0.19341500244972312,0.29240176345087965
28,4,R1,Clade2,Clade2_2071,0.00708415677948322,0.00335031117448719,72.2,1300,42000000,70045549.5131642,0.3390373284684951,552.5642287996914,1077.2392836800211,0.28357355357872643,0.4729301282814905
28,4,R2,Clade2,Clade2_2071,0.00676691032348537,0.0029779941558199,54.1,1300,42000000,60567561.85163838,0.32278848069370175,527.8190052318591,1107.3663771508336,0.30517054893486645,0.44008181185502276
28,4,R3,Clade2,Clade2_2071,0.00706849629512213,0.00393758848929541,65.2,1300,42000000,66588745.49635756,0.29277889761915254,551.3427110195263,1331.7940707054806,0.3513595396640714,0.5570616896287666
28,4,R4,Clade2,Clade2_2071,0.0083989204390199,0.00360869763812091,93.3,1300,42000000,91954040.75738432,0.4256808466760751,655.1157942435524,883.8676938767564,0.19624811779948276,0.4296620814927046
28,4,R5,Clade2,Clade2_2071,0.00675275022650546,0.00354824006411052,68.2,1300,42000000,66566881.80897534,0.30495016300801736,526.7145176674261,1200.500554041122,0.33153042149749606,0.5254511043786569
28,5,R1,Clade2,Clade2_2072,0.00645746667405521,0.00337214976385244,68.2,1300,42000000,65239743.45732553,0.3020014866737698,503.68240057630686,1164.131907637342,0.33618762765814225,0.5222093948081921
28,5,R2,Clade2,Clade2_2072,0.00575485533158757,0.00412972004582373,69.2,1300,42000000,62546207.72824835,0.2318667053508415,448.8787158638305,1487.0556184107884,0.4818751257145786,0.717606231238567
28,5,R3,Clade2,Clade2_2072,0.00839744532545877,0.00316440604669715,90.3,1300,42000000,89654099.88875695,0.4517457983516885,655.000735385784,794.9313675263487,0.17653229063900638,0.37682960996525117
28,5,R4,Clade2,Clade2_2072,0.00700090442912644,0.00331620006381661,62.2,1300,42000000,64918060.94183038,0.3218692170086627,546.0705454718628,1150.4897859162925,0.3064575501070703,0.47368166461749567
28,5,R5,Clade2,Clade2_2072,0.0052329835785305,0.00405363344439904,54.1,1300,42000000,55744236.837350786,0.19950379758898867,408.1727191253792,1637.7668773041764,0.5836391533438182,0.7746314093225879
28,6,R1,Clade2,Clade2_2073,0.00473186673984523,0.00362171200824427,61.2,1300,42000000,56106959.64974928,0.20247323217603036,369.0856057079286,1453.800322181272,0.5729463571345926,0.765387574790986
28,6,R2,Clade2,Clade2_2073,0.005259184379411,0.00355260466028726,65.2,1300,42000000,59179100.047640905,0.2327804701149127,410.2163815940584,1352.0293144970003,0.47941257158863904,0.675504869955735
28,6,R3,Clade2,Clade2_2073,0.00476303029034203,0.00334941081506447,42.1,1300,42000000,51325781.71658886,0.20177332620050467,371.5163626466784,1469.7397123882247,0.5754383376487706,0.7032100597504182
28,6,R4,Clade2,Clade2_2073,0.00398520910173578,0.00418445302459764,50.1,1300,42000000,51281424.66372043,0.14467420023615488,310.8463099353911,1837.7490127136357,0.8599571103291298,1.0499958516041423
28,6,R5,Clade2,Clade2_2073,0.00465005751417491,0.00321025481580561,50.1,1300,42000000,53018319.23339944,0.2100915377815962,362.7044861056433,1363.7072006073083,0.5468957095146665,0.6903688408196444
28,7,R1,Clade3,Clade3_2074,0.00823578718713096,0.00402719861361544,64.2,1300,42000000,71265130.58540598,0.33543256754562706,642.3914005962156,1272.7219865641848,0.2881841810389553,0.4889876974854622
28,7,R2,Clade3,Clade3_2074,0.00799269202314193,0.00343192067052517,64.2,1300,42000000,70161550.42018816,0.36139086040022333,623.4299778050712,1101.6550924555654,0.25703618964639136,0.4293823233259125
28,7,R3,Clade3,Clade3_2074,0.0083758646236695,0.00395601425846195,88.3,1300,42000000,87993105.47671194,0.39217835873247686,653.317440646221,1012.5507188252692,0.22543889344143248,0.47231115069393326
28,7,R4,Clade3,Clade3_2074,0.0083544914838112,0.0035834573558432,64.2,1300,42000000,71810303.71542326,0.36701562436743584,651.6503357372737,1123.8880677310135,0.250867699228915,0.42892584938137707
28,7,R5,Clade3,Clade3_2074,0.00897588301349753,0.00205009328347982,63.2,1300,42000000,74065173.2161956,0.5289827072946738,700.118875052808,623.4005243494141,0.12951846441628675,0.2284001786116176
28,8,R1,Clade3,Clade3_2075,0.00932808575080934,0.00378377004018533,69.2,1300,42000000,80091774.005441,0.4061128085612785,727.5906885631285,1064.0068016532928,0.21271277900340108,0.40563199580975506
28,8,R2,Clade3,Clade3_2075,0.00941854028548678,0.00320758693720272,73.3,1300,42000000,83767794.61991237,0.46000297013435903,734.6461422679694,862.4003769173127,0.17075248982505298,0.34056094044056445
28,8,R3,Clade3,Clade3_2075,0.00832592302975264,0.00452443583042623,73.3,1300,42000000,77320550.67686494,0.3301073169057725,649.4219963207066,1317.8836738716354,0.2951796363392135,0.5434155245320168
28,8,R4,Clade3,Clade3_2075,0.01057360429311356,0.00350903299202755,81.3,1300,42000000,99216432.1566656,0.5086949665806539,824.7411348628582,796.5470418348659,0.14048504111065693,0.33186725119956817
28,8,R5,Clade3,Clade3_2075,0.01000985928477051,0.00190512601291706,60.2,1300,42000000,76727727.37062407,0.5826703173870587,780.7690242121002,559.2151845483536,0.10418199994837411,0.19032495449917183
28,9,R1,Clade3,Clade3_2076,0.00781458825361306,0.00366440827930502,51.2,1300,42000000,62663336.81807879,0.31638424281113653,609.537883781819,1317.0368355087323,0.3142921461595644,0.4689189193827055
28,9,R2,Clade3,Clade3_2076,0.00882658488073697,0.00251487726781412,40.1,1300,42000000,59836489.78890683,0.4210704430699167,688.4736206974843,946.582061857671,0.19998953715835577,0.28492075947771794
28,9,R3,Clade3,Clade3_2076,0.00851364474713692,0.00430977513881194,60.2,1300,42000000,70118806.00736506,0.3241937551452141,664.0642902766804,1384.291915657114,0.3032172226784242,0.5062197527400104
28,9,R4,Clade3,Clade3_2076,0.00941607673443956,0.00301606571900951,73.3,1300,42000000,83752669.34034495,0.47521852472793275,734.4539852862858,811.0539170135411,0.16062807108897503,0.3203102315402939
28,9,R5,Clade3,Clade3_2076,0.01021847622872735,0.00265612165274671,60.2,1300,42000000,77697407.18487173,0.5086520912962053,797.0411458407337,769.926059208247,0.1405091437748071,0.25993324183497307
28,10,R1,Clade4,Clade4_2077,0.00870530110771038,0.00336025510752293,78.2,1300,42000000,82965442.43623227,0.426731036438114,679.01348640141,912.1843136673996,0.19540717636820934,0.3860010200619845
28,10,R2,Clade4,Clade4_2077,0.00823618795120268,0.00300266238957048,65.2,1300,42000000,71856356.14482814,0.4056848310330696,642.4226601938093,941.12843920986,0.21309063108538095,0.3645694351999361
28,10,R3,Clade4,Clade4_2077,0.00857503956051797,0.00268442583364452,83.2,1300,42000000,85722292.10741818,0.48674339333568184,668.8530857204019,705.2859264944559,0.1533807272641524,0.3130511310996644
28,10,R4,Clade4,Clade4_2077,0.00699297537173884,0.00472338162023815,96.3,1300,42000000,82359445.25968315,0.29690783291883105,545.4520789956299,1291.6570118404686,0.34445057516750516,0.6754466259565357
28,10,R5,Clade4,Clade4_2077,0.00881729500140098,0.00278322523294978,68.2,1300,42000000,76631570.34844169,0.4567516807881089,687.7490101092767,817.9904081290758,0.1730033635975997,0.3156552244772976
28,11,R1,Clade4,Clade4_2078,0.01069654328242048,0.00189641632117231,71.2,1300,42000000,89950858.09067795,0.637303052745256,834.3303760287974,474.8276021651302,0.08278167530234985,0.17729244589595838
28,11,R2,Clade4,Clade4_2078,0.00937791219442829,0.00256047040066008,74.2,1300,42000000,84226593.03132984,0.5165280656075714,731.4771511654073,684.6649713444315,0.136148748680106,0.27303202968581164
28,11,R3,Clade4,Clade4_2078,0.0102243760731548,0.00293523048258161,87.3,1300,42000000,102540480.2076574,0.5529768710791799,797.5013337060748,644.6952126877828,0.11758700723372505,0.28708162352208205
28,11,R4,Clade4,Clade4_2078,0.01355264635822819,0.0028875669389376,97.3,1300,42000000,157015120.39179647,0.7184870379911747,1057.106415941799,414.18862495048154,0.05699224550312884,0.21306295926363322
28,11,R5,Clade4,Clade4_2078,0.01064100186664004,0.00274262588467728,87.3,1300,42000000,106338678.53856117,0.5882867524526972,829.9981455979237,580.8752798828954,0.10179866496025558,0.2577413216396024
28,12,R1,Clade4,Clade4_2079,0.01125848878317499,0.00243253084563208,69.2,1300,42000000,91538261.38388784,0.5946944986159179,878.1621250876493,598.4987943112509,0.09913451529097553,0.2160619326873891
28,12,R2,Clade4,Clade4_2079,0.00848126391826135,0.00242124333799542,42.1,1300,42000000,60023180.49784693,0.4213506296447722,661.5385856243855,908.5043645477988,0.1997598243414533,0.28548142839679164
28,12,R3,Clade4,Clade4_2079,0.01051494840709924,0.00352537127955876,83.2,1300,42000000,100737016.67305031,0.5099449282138964,820.1659757537411,788.1762792156476,0.13978414721840032,0.3352723325944787
28,12,R4,Clade4,Clade4_2079,0.00827199178528095,0.00424794936287178,69.2,1300,42000000,74447296.82130288,0.33425331773928507,645.2153592519147,1285.1031297785444,0.2897140744359734,0.513534040305808
28,12,R5,Clade4,Clade4_2079,0.00884223968776047,0.00388507229019516,69.2,1300,42000000,77443807.17625594,0.3790483870196817,689.6946956453169,1129.8479254647032,0.23828648799672367,0.43937649593155925
28,16,R1,para,para_2051,0.00734723392788308,0.00685848703418813,68.2,3800,14000000,23107071.205959614,0.20037888867771975,1675.1693355573434,6684.839778235126,0.5655715922822155,0.9334787896380794
28,16,R2,para,para_2051,0.00966112401469633,0.00575256025342228,88.2,3800,14000000,32824279.41783917,0.35818045491293465,2202.736275350764,3947.0584583853306,0.2539606056124759,0.5954338485533969
28,16,R3,para,para_2051,0.01023236540057372,0.00412987341836761,89.2,3800,14000000,34875491.15522958,0.4665972337804277,2332.979311330809,2667.0059916867976,0.16201991621265371,0.40360886820324565
28,16,R4,para,para_2051,0.00866158310067623,0.00418659442256594,89.2,3800,14000000,30315845.881299317,0.3883571161542525,1974.8409469541823,3110.2749548999,0.22321427195603574,0.48335210479468615
28,16,R5,para,para_2051,0.00752873648767318,0.00596537002725939,68.2,3800,14000000,23394879.13604296,0.23012059183117972,1716.5519191894869,5742.8062613629845,0.4741573869721739,0.7923467685482825
28,17,R1,para,para_2052,0.01114251133260044,0.00490712180451831,87.2,3800,14000000,36991358.000832774,0.45955373772731417,2540.492583832901,2987.6804572497404,0.16667540315066814,0.44039639341996395
28,17,R2,para,para_2052,0.01035306338792357,0.0045893423274962,77.2,3800,14000000,31134415.75217982,0.41555586057533667,2360.4984524465754,3319.8412476805456,0.19932826928664052,0.4432835147951941
28,17,R3,para,para_2052,0.01038531821319331,0.00419694605603304,96.2,3800,14000000,38020479.23235209,0.4878167122882944,2367.852552608075,2486.127421757172,0.14880722847553765,0.4041230099912895
28,17,R4,para,para_2052,0.00884682624776244,0.00522150548838175,86.2,3800,14000000,30013694.239892714,0.3398468126185143,2017.0763844898363,3918.1753512798623,0.2753067266786254,0.5902122797655698
28,17,R5,para,para_2052,0.007348775189265,0.00428272407927636,60.1,3800,14000000,21774046.18338009,0.2744341273831228,1675.5207431524204,4429.845084084203,0.37470891801874895,0.5827806633046158
28,18,R2,para,para_2053,0.00893280143507243,0.00536169929326184,72.2,3800,14000000,26682437.92114153,0.31035738717398126,2036.678727196515,4525.687149581492,0.3149323696679213,0.600225957358736
28,18,R3,para,para_2053,0.00908847197937113,0.00695799755672804,84.2,3800,14000000,30093423.82403493,0.2846560292980338,2072.171611296618,5207.391784590781,0.3561638468464533,0.7655849709963559
28,18,R4,para,para_2053,0.01192428418909589,0.00374494482190924,81.2,3800,14000000,36866718.47726277,0.5430371466249106,2718.736795113864,2287.8024665395633,0.1192632550421235,0.3140603463085682
28,18,R5,para,para_2053,0.01006315724611051,0.00580774586361603,75.2,3800,14000000,29838716.286559712,0.34357375953968894,2294.399852113197,4383.6417282076445,0.27078290665288896,0.5771295947761096
30,1,R1,Clade1,Clade1_2068,0.01273362418202801,0.00378974766237319,72.2,1300,42000000,105323575.63232316,0.5506861500859668,993.2226861981848,810.3866583316064,0.11868120893309975,0.29761736393335425
30,1,R2,Clade1,Clade1_2068,0.01063607620879653,0.00610062252003732,80.2,1300,42000000,98561717.95949754,0.3730868546800552,829.6139442861294,1394.0343399654669,0.2444183110476374,0.5735783008955709
30,1,R3,Clade1,Clade1_2068,0.01005262292595447,0.00863449306243099,78.2,1300,42000000,92183829.58709082,0.2709738671973941,784.1045882244492,2109.549314029007,0.3913379780622211,0.8589293685867728
30,1,R4,Clade1,Clade1_2068,0.01030427567918128,0.00597309486758113,54.1,1300,42000000,73341816.6457839,0.3046787872143119,803.7335029761405,1834.2365057819425,0.3319552721879846,0.5796714930336295
30,1,R5,Clade1,Clade1_2068,0.0100719699043937,0.00758683884327706,59.1,1300,42000000,76166599.48517413,0.25936411894585976,785.6136525427087,2243.385330569136,0.4153662096081013,0.7532626601641701
30,2,R1,Clade1,Clade1_2069,0.01281494255319872,0.00408076079952179,70.2,1300,42000000,103262943.5783728,0.528984096889062,999.5655191495002,890.0291303454698,0.1295177420786056,0.31843769744431644
30,2,R2,Clade1,Clade1_2069,0.00908325185265805,0.00890297830814459,80.2,1300,42000000,87020734.41482943,0.2351695029603695,708.4936445073282,2304.1999045653283,0.4730646597249216,0.9801531932134298
30,2,R3,Clade1,Clade1_2069,0.00838024593457666,0.00915920909464316,61.1,1300,42000000,70084569.24286301,0.18172254280062292,653.65918289698,2943.3584067927204,0.6549800794329544,1.0929523030884474
30,2,R4,Clade1,Clade1_2069,0.01229455350620361,0.0104727368650164,88.2,1300,42000000,124219385.16213135,0.33556746884488525,958.9751734838816,1898.796400098432,0.2880098529522479,0.8518192108181925
30,2,R5,Clade1,Clade1_2069,0.01130277980631716,0.00867168629001931,66.2,1300,42000000,88758006.77431357,0.28605099445781074,881.6168248927389,2200.4099534576767,0.36304464975435946,0.7672171305303742
30,3,R1,Clade1,Clade1_2070,0.00918535138394638,0.00455836587703085,69.2,1300,42000000,79304584.10163595,0.35626809926548914,716.4574079478177,1294.5489365015555,0.26282362714610125,0.4962647248310713
30,3,R2,Clade1,Clade1_2070,0.0109437563411233,0.00509918092180045,95.2,1300,42000000,119046624.86432248,0.46945405793360817,853.6129946076177,964.6969766917224,0.1643865229529953,0.46594430311275137
30,3,R3,Clade1,Clade1_2070,0.01106611113763631,0.00556765235822356,88.2,1300,42000000,111463883.16478951,0.4341531792498345,863.1566687356328,1124.9818731197229,0.1895798626396304,0.5031263728490617
