"gene","logFC","logCPM","PValue","FDR","is_metab"
"CJI97_004109",0.991371808201576,5.81527928436854,0.00163393638151619,0.00389947842311426,FALSE
"CJI97_005206",-0.478646058528576,4.52493412920956,0.00163679557962061,0.00390457513157949,TRUE
"CJI97_004148",-1.03863869341245,5.00598958548762,0.00164785387476649,0.00392921763510383,FALSE
"CJI97_004886",-0.833526596577697,4.87075506190291,0.0016554805933917,0.00394565957682934,FALSE
"CJI97_004597",0.553820352367911,5.36276160321487,0.00165659797062802,0.00394657953620697,FALSE
"CJI97_002019",-0.564899953210475,6.07819138740146,0.00166168424352699,0.00395694976966974,FALSE
"CJI97_003661",-0.474312331335708,5.45107449002818,0.00166737349801918,0.00396874609409417,FALSE
"CJI97_003396",-0.599185520714109,5.44375247263256,0.00167143848341367,0.00397666757341277,FALSE
"CJI97_000271",0.856934096279434,7.70421213122736,0.00167421651353662,0.00398022053963938,FALSE
"CJI97_004022",0.477805785408558,7.84778786321417,0.00167440708394763,0.00398022053963938,FALSE
"CJI97_001548",0.313750397355013,6.74696472639467,0.00168524032213852,0.00400420818065146,FALSE
"CJI97_005329",-0.835573894170939,7.09648485230386,0.00168631298857152,0.00400499334785735,TRUE
"CJI97_001185",-0.494313254783213,4.91803632176386,0.00168894671596073,0.00400948371285706,FALSE
"CJI97_004848",0.344450338570511,6.62954602721924,0.00168987340456399,0.0040099194771448,FALSE
"CJI97_004863",0.316475534820161,4.53522303641447,0.00171331225708658,0.00406375074252271,TRUE
"CJI97_000944",0.325654650852972,7.1116665417022,0.00171909747934166,0.00407568101868523,FALSE
"CJI97_005609",-0.973818467072969,7.53742326142617,0.00172314085587123,0.00408347301637293,FALSE
"CJI97_003714",-1.20675018237989,4.81328318055996,0.00173184742356326,0.00410230408145188,FALSE
"CJI97_005498",0.520904707696497,6.36493439600619,0.00173978599835989,0.00411930024008336,FALSE
"CJI97_002347",1.54996007864429,7.77044962826375,0.00174405910694985,0.00412760655311464,FALSE
"CJI97_001340",0.61729288257229,7.43743922480004,0.00175047582141635,0.00414006012742155,TRUE
"CJI97_001477",-0.292275068413,6.0312651734328,0.00175085567286434,0.00414006012742155,FALSE
"CJI97_002334",0.415924963103117,7.77940899628617,0.00175504580931845,0.00414815032285693,TRUE
"CJI97_002434",0.476599892784855,6.35295971908063,0.00176411786574792,0.00416776707687206,FALSE
"CJI97_005460",0.517779676589174,7.67620013475241,0.0017702601422076,0.00417982374343844,FALSE
"CJI97_000315",0.475804533081709,6.99743211381105,0.00177077039983326,0.00417982374343844,TRUE
"CJI97_005133",0.393821613271391,7.37135568640582,0.00177481553171287,0.00418754027508642,FALSE
"CJI97_000433",-0.39264280694953,7.79908302131162,0.0017811982561251,0.00419999773765414,TRUE
"CJI97_004038",0.690826047096954,6.6656729824696,0.0017816521166587,0.00419999773765414,FALSE
"CJI97_001734",-0.336091923149774,7.15659578273329,0.00178471486133902,0.00420538052043029,TRUE
"CJI97_001332",0.463177054869245,8.51183082395148,0.00178550152331048,0.00420539773888405,FALSE
"CJI97_004811",0.579511944760907,3.05262737868914,0.00178874938453073,0.00421120928399992,FALSE
