variable,mean,sd,q2.5,q50,q97.5,rhat,ess_bulk,ess_tail
"r_Isolate__E[Clade1_2070,Intercept]",0.009821771816715206,0.027702682584570905,-0.03856829315864933,0.003839766185410547,0.0777272583108172,1.0005080029704505,7855.225104267197,7277.224219148455
"r_Isolate__E[Clade2_2071,Intercept]",-0.0178983064754356,0.030981978982004072,-0.10024475069179185,-0.008306478924761586,0.024640120547004034,1.001187470836056,7636.681964266185,8642.034907353147
"r_Isolate__E[Clade2_2072,Intercept]",0.010792444164468581,0.026454770757284463,-0.03288289918778727,0.00432975434458565,0.07718127816240077,1.0004029197605964,11678.790615182077,9126.231457120004
"r_Isolate__E[Clade2_2073,Intercept]",0.010277866658866196,0.027650158616125273,-0.03438007101616308,0.003564091810679116,0.08074955219569424,1.000581924592177,9800.68555482377,8486.362041427186
"r_Isolate__E[Clade3_2074,Intercept]",0.007451536574012474,0.025259445241020275,-0.039282878341138285,0.002998864534630696,0.06790293779561801,1.0002144363921213,9835.351259461328,9416.4069259366
"r_Isolate__E[Clade3_2075,Intercept]",-0.005306271493862051,0.024509220006977875,-0.06120999320556913,-0.002064362416957912,0.04194714378995187,1.0004151300704438,11514.564230734739,8353.087455940211
"r_Isolate__E[Clade3_2076,Intercept]",6.896528093778677e-4,0.02357124605447641,-0.048622465736510155,1.1037459073085618e-4,0.0522463325410161,1.0006047949907617,13149.408023593642,9275.643872301276
"r_Isolate__E[Clade4_2077,Intercept]",0.008237987827095328,0.025260617092235968,-0.03625503968255174,0.0032126426154450985,0.0696346954883927,1.0000318551155374,9864.497872265109,8196.9975554187
"r_Isolate__E[Clade4_2078,Intercept]",-0.0015235347300336557,0.02333346366975893,-0.0512597567801506,-4.673015172945434e-4,0.04805600403824697,1.0002145039192942,15191.410105453271,9629.060392576877
"r_Isolate__E[Clade4_2079,Intercept]",-0.0036391796285406897,0.02413060815289332,-0.058709482393559546,-0.0011252879655082675,0.04543964600018286,1.0005177251900628,11680.047681769378,9480.8241489784
"r_Isolate__E[para_2051,Intercept]",-0.004545112052605065,0.025771048742032888,-0.0656894207652965,-0.0012981351087934904,0.04639394569413295,1.0002281978218066,14596.298584176937,9592.659731100843
"r_Isolate__E[para_2052,Intercept]",0.005857208581549353,0.025456120833106756,-0.041903054045622466,0.001940557268970679,0.06731974453895213,1.000587979950501,12398.833628639373,8822.52448754978
"r_Isolate__E[para_2053,Intercept]",-3.0624084205074944e-4,0.025620619471521496,-0.055178890036546156,-5.164630817258799e-5,0.05501882010802955,1.0004775990103971,14497.886499956136,9092.19989215469
"r_Isolate__Th[Clade1_2068,Intercept]",-0.08168648566190446,0.3544023622633845,-0.8186179445338719,-0.05932260453478108,0.6097196336555523,1.0000054454724088,12505.13163595907,9296.857147384157
"r_Isolate__Th[Clade1_2069,Intercept]",-0.49323884074771684,0.40563090345003805,-1.393520769052611,-0.4516932989511105,0.14740356119412987,1.0005259464841187,6478.19720855771,9731.711370690022
