T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,n0_ramp_factor,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
34,7,R2,0.011558761195874175,0.006090936472723223,8.88989895451819,209.64999999999998,TRUE,TRUE,1326.4908602082626,TRUE,72.2,281.9,0,1,42000000,Clade3_2074,13,1300,42000000,5.418651750494808,37364266486.76418,1.4502229696960053e-10,901.5833732781856,3266.1969039975093,0.6935256717524505,2.512459156921161,0.21632219390114135,3.6227341816669867
34,7,R3,0.01381775633447301,0.0056705235174836595,9.67735649496012,184.56,TRUE,TRUE,1038.1015210603985,TRUE,71.2,255.8,0,1,42000000,Clade3_2074,13,1300,42000000,4.846471106718525,35896471614.05404,1.350124647019919e-10,1077.7849940888948,3040.755135075238,0.8290653800683806,2.3390424115963366,0.2616910265015759,2.82130030734538
34,7,R4,0.012794863147920818,0.005502905700494336,9.05521880129351,228.73000000000002,TRUE,TRUE,1453.2294929915765,TRUE,66.2,300,0,1,42000000,Clade3_2074,13,1300,42000000,7.596838053925603,57981585662.318886,1.310215642974842e-10,997.9993255378238,2950.8719459536524,0.767691788875249,2.269901496887425,0.2527302757987557,2.9567875152254453
34,7,R5,0.012464980837764003,0.0055277558033602625,9.482035932385822,197.60999999999996,TRUE,TRUE,1056.2603406438104,TRUE,58.2,257.8,0,1,42000000,Clade3_2074,13,1300,42000000,4.763848133720798,36195814130.328636,1.316132334133396e-10,972.2685053455923,2964.197537085359,0.7478988502658402,2.280151951604122,0.2469901924379795,3.048743758321922
34,8,R1,0.015197667604257697,0.004943089085202625,9.205862070934135,184.54999999999995,TRUE,TRUE,931.299139974393,TRUE,72.2,256.8,0,1,42000000,Clade3_2075,13,1300,42000000,5.0487766005133246,42897996286.641365,1.1769259726672915e-10,1185.4180731321005,2650.676515602257,0.911860056255462,2.038981935078659,0.3090169039661781,2.2360689242729905
34,8,R2,0.012090145847329602,0.00525053320454028,9.605684757427948,217.70000000000002,TRUE,TRUE,1331.574961322007,TRUE,67.2,288.9,0,1,42000000,Clade3_2075,13,1300,42000000,5.603058802431981,44819918384.41251,1.250126953461971e-10,943.031376091709,2815.540003381161,0.7254087508397762,2.1658000026008932,0.25090154765770784,2.9856270690057634
34,8,R3,0.012826148700755354,0.005680926324098884,9.320538668248874,187.60000000000002,TRUE,TRUE,793.4734182091133,TRUE,84.2,271.9,0,1,42000000,Clade3_2075,13,1300,42000000,4.469734100824589,33045461518.8854,1.3526015057378296e-10,1000.4395986589176,3046.333524360973,0.7695689220453212,2.3433334802776717,0.24721909735140846,3.044994948665129
34,8,R4,0.014622667506476495,0.005296207458272997,9.229855198157432,181.52999999999997,TRUE,TRUE,1077.157582798194,TRUE,77.2,258.8,0,1,42000000,Clade3_2075,13,1300,42000000,4.78716063794997,37963155404.69052,1.2610017757792848e-10,1140.5680655051667,2840.0323136855404,0.8773600503885898,2.1846402412965698,0.28653166780259787,2.490015633067604
34,8,R5,0.015403464609579524,0.006137074805218103,8.770429433603331,167.5,TRUE,TRUE,1085.1453019560236,TRUE,71.2,239.7,0,1,42000000,Clade3_2075,13,1300,42000000,4.860027071045021,33260330607.398666,1.4612082869566913e-10,1201.470239547203,3290.938071373864,0.9242078765747714,2.5314908241337415,0.26744457680447764,2.739092457765843
34,9,R1,0.013229311612742507,0.004534074456181312,9.392856867204461,206.65000000000003,TRUE,TRUE,1015.5865019733467,TRUE,67.2,273.9,0,1,42000000,Clade3_2076,13,1300,42000000,4.932505809790595,45690745931.35017,1.0795415371860267e-10,1031.8863057939154,2431.346972274773,0.7937586967645504,1.8702669017498255,0.29795460569417914,2.356215949977296
34,9,R2,0.012478075544185672,0.005776242934925424,10.477284571827418,212.67999999999998,TRUE,TRUE,1290.8838156411787,TRUE,69.2,282.9,0,1,42000000,Clade3_2076,13,1300,42000000,6.114343204138742,44458381939.08004,1.3752959368870058e-10,973.2898924464824,3097.445996240357,0.7486845326511403,2.3826507663387364,0.23909433553559567,3.1824495664437142
34,9,R3,0.01531352152005085,0.004333527495378666,9.371156659917618,187.58000000000004,TRUE,TRUE,1111.4835096806548,TRUE,86.3,274.9,0,1,42000000,Clade3_2076,13,1300,42000000,4.720604946427057,45751505664.00453,1.0317922608044443e-10,1194.4546785639664,2323.8058962164223,0.918811291203051,1.7875429970895556,0.33950148181918693,1.9454952439134978
34,9,R4,0.012029660259611273,0.00538971318505993,9.009739897149863,204.64,TRUE,TRUE,1337.7750853803902,TRUE,73.2,277.9,0,1,42000000,Clade3_2076,13,1300,42000000,4.805317736639321,37446026905.160324,1.283265044061888e-10,938.3135002496792,2890.1737191500724,0.7217796155766764,2.2232105531923634,0.24508727507174294,3.080179192115445
34,9,R5,0.012337443975012565,0.006373647253021232,8.975299769581987,202.64999999999998,TRUE,TRUE,1273.8601342397546,TRUE,83.2,285.9,0,1,42000000,Clade3_2076,13,1300,42000000,5.77814046555543,38075828472.9818,1.5175350602431507e-10,962.3206300509802,3417.7974139472117,0.740246638500754,2.6290749338055472,0.21970198528543983,3.5516202263752255
34,10,R1,0.011498853466990575,0.00496003280439237,8.589348973807777,209.64999999999998,TRUE,TRUE,965.100003202174,TRUE,63.2,274.8,0,1,42000000,Clade4_2077,13,1300,42000000,4.374815674995132,37044565146.238976,1.1809601915219926e-10,896.9105704252648,2659.7623964692766,0.6899312080194345,2.0459710742071358,0.25217684582577454,2.9654711229550634
34,10,R2,0.0127787977787056,0.0056511940446029125,9.042094497348074,187.57999999999998,TRUE,TRUE,797.7481399053872,TRUE,72.2,259.8,0,1,42000000,Clade4_2077,13,1300,42000000,4.418195317637405,32836282363.722992,1.345522391572122e-10,996.7462267390368,3030.389920339913,0.7667278667223361,2.3310691694922405,0.24750745699571605,3.0402823096247493
34,10,R3,0.011716122433670189,0.004698416440426146,8.264198456419425,204.62,TRUE,TRUE,850.8340549084771,TRUE,57.2,262.8,0,1,42000000,Clade4_2077,13,1300,42000000,4.007822962165655,35826659161.71751,1.118670581053844e-10,913.8575498262747,2519.4735325403562,0.7029673460202114,1.9380565634925817,0.2661722763993804,2.756965276502132
34,10,R4,0.013292710809855984,0.004163458770404595,8.372165014860606,212.67000000000002,TRUE,TRUE,1038.770688124502,TRUE,65.2,278.9,0,1,42000000,Clade4_2077,13,1300,42000000,4.97823016812909,50219223629.084564,9.912997072391892e-11,1036.8314431687668,2232.608434961541,0.7975626485913591,1.7173911038165701,0.31712815705964253,2.153299313664946
34,10,R5,0.0157275126980811,0.004102609847964203,8.829653166301703,168.51999999999998,TRUE,TRUE,859.0969889622575,TRUE,69.2,238.7,0,1,42000000,Clade4_2077,13,1300,42000000,3.432783499991918,35142729224.22881,9.768118685629056e-11,1226.7459904503257,2199.9788774252875,0.943650761884866,1.6922914441732981,0.35799372221290787,1.793345072697322
34,11,R1,0.015134332000121096,0.004064104656049358,8.940167959030102,162.48,TRUE,TRUE,813.1543194530035,TRUE,74.2,237.7,0,1,42000000,Clade4_2078,13,1300,42000000,2.871562268146181,29675814347.60052,9.676439657260376e-11,1180.4778960094454,2179.3308967439407,0.9080599200072658,1.6764083821107236,0.3513527015452673,1.846142908826226
34,11,R2,0.014078213879407943,0.004533352017835644,8.800377471456317,206.62,TRUE,TRUE,1188.2309349097138,TRUE,76.2,286.9,0,1,42000000,Clade4_2078,13,1300,42000000,5.5822455624108676,51717650140.30212,1.0793695280561055e-10,1098.1006825938196,2430.9595727511496,0.8446928327644766,1.8699689021162689,0.31115951645503404,2.213785685852584
34,11,R3,0.015611131985052608,0.0042336395639954874,8.75937157035311,170.52,TRUE,TRUE,1146.265850887826,TRUE,80.2,250.8,0,1,42000000,Clade4_2078,13,1300,42000000,3.613670528061811,35849571009.62075,1.0080094199989256e-10,1217.6682948341036,2270.2421045578653,0.9366679191031566,1.7463400804291271,0.3491111168011581,1.8644175217415557
34,11,R4,0.017448163554769077,0.003820256419458873,8.951712773653993,164.47999999999996,TRUE,TRUE,1127.3732222676167,TRUE,94.3,258.8,0,1,42000000,Clade4_2078,13,1300,42000000,3.6421702692437234,40042116159.811134,9.095848617759223e-11,1360.9567572719882,2048.5699933978253,1.0468898132861448,1.575823071844481,0.39916295040202376,1.5052425306327475
34,11,R5,0.014732952095427779,0.0045021870323093995,8.514466729855723,198.62,TRUE,TRUE,1384.938928339295,TRUE,66.2,268.8,0,1,42000000,Clade4_2078,13,1300,42000000,5.395949756875384,50337733231.068405,1.0719492934069999e-10,1149.1702634433668,2414.2476960644058,0.8839771257256668,1.8571136123572352,0.3224910118604515,2.100861615432311
34,12,R1,0.013452279099644061,0.006693571897193199,8.67423820831186,179.54999999999998,TRUE,TRUE,1165.2068988764647,TRUE,62.2,243.7,0,1,42000000,Clade4_2079,13,1300,42000000,5.072202438866679,31826430746.44959,1.593707594569809e-10,1049.2777697722368,3589.3534442861383,0.8071367459786437,2.761041110989337,0.22620417992966838,3.420784798543161
34,12,R2,0.013990792686182548,0.006755204387868755,8.974960103662879,164.5,TRUE,TRUE,897.6664161539488,TRUE,78.2,243.7,0,1,42000000,Clade4_2079,13,1300,42000000,4.340182501730536,26984774198.696552,1.6083819971116081e-10,1091.2818295222387,3622.403181569009,0.8394475611709529,2.786463985822315,0.2315135243348813,3.319402086219003
34,12,R3,0.01593904387395637,0.004946163732652417,8.6510180228024,172.51999999999998,TRUE,TRUE,951.7993098486577,TRUE,77.2,249.8,0,1,42000000,Clade4_2079,13,1300,42000000,4.542912388276264,38575819689.91631,1.1776580315839088e-10,1243.2454221685969,2652.3252610827544,0.9563426324373822,2.040250200832888,0.3191433356642241,2.1333883188214724
34,12,R4,0.016140875480388193,0.004300969766550745,8.431269276212081,174.54000000000002,TRUE,TRUE,1078.4444133169452,TRUE,70.2,250.8,0,1,42000000,Clade4_2079,13,1300,42000000,4.191597016833509,40931948900.48997,1.0240404206073202e-10,1258.9882874702791,2306.3471764325,0.9684525288232917,1.7741132126403847,0.3531191665460094,1.8319051887819455
34,12,R5,0.014827380541973535,0.0068233971758406686,8.45847205217234,173.54,TRUE,TRUE,908.3223255364243,TRUE,66.2,241.7,0,1,42000000,Clade4_2079,13,1300,42000000,5.571491014540506,34294152396.584072,1.624618375200159e-10,1156.5356822739357,3658.9708052745377,0.889642832518412,2.81459292713426,0.24016906326767645,3.1637336066280386
34,13,R1,0.007984951098248792,0.0011357628596248197,9.346736294695228,173.55,TRUE,TRUE,398.9262482683266,TRUE,111.3,285.9,0,1,69000000,glab_2048,8,800,69000000,0.4264258965854401,25906276662.467102,1.6460331298910433e-11,383.277652715942,370.7201185659351,0.4790970658949275,0.46340014820741887,0.5083273019021382,0.9672364562321256
34,13,R2,0.007863451360184601,0.001388714128017535,9.669557627113639,168.57,TRUE,TRUE,375.71977980323004,TRUE,131.4,301,0,1,69000000,glab_2048,8,800,69000000,0.4881721943134722,24255446623.643955,2.012629171039906e-11,377.4456652888609,453.284998562916,0.4718070816110761,0.5666062482036449,0.45435383778755833,1.2009278162355232
34,13,R3,0.010884275243853351,0.001002816204313685,9.674072454424177,162.52999999999997,TRUE,TRUE,392.8874082439363,TRUE,123.4,286.9,0,1,69000000,glab_2048,8,800,69000000,0.4482440163512407,30841979811.64747,1.45335681784592e-11,522.4452117049609,327.3254967025566,0.6530565146312012,0.4091568708781958,0.614807272757178,0.6265259770193975
34,13,R4,0.007279832042935021,0.0010684712916247973,7.879642751699059,375.37,TRUE,TRUE,821.6641723461087,TRUE,67.2,446.6,0,1,69000000,glab_2048,8,800,69000000,2.1095858607174547,136233350891.58342,1.5485091182968076e-11,349.431938060881,348.7557288554839,0.4367899225761013,0.43594466106935487,0.5004842603482125,0.9980648328565797
34,13,R5,0.011978642079439107,7.627596096723691e-4,9.411894562827579,166.53,TRUE,TRUE,361.5023829470085,TRUE,119.3,285.9,0,1,69000000,glab_2048,8,800,69000000,0.4043948135814678,36581960795.101166,1.1054487096701002e-11,574.9748198130771,248.96951906708367,0.7187185247663465,0.3112118988338546,0.6978321139927206,0.43300943013125864
34,14,R1,0.005324796523718016,0.0015705015238904629,9.232714070724045,416.52,TRUE,TRUE,684.5850988570437,TRUE,63.2,486.7,0,1,69000000,glab_2049,8,800,69000000,2.4149399652091645,106100411279.22797,2.2760891650586416e-11,255.59023313846478,512.6215443750111,0.319487791423081,0.6407769304687639,0.33270803783528463,2.005638236173527
34,14,R2,0.0027804647971031693,0.003094437125796386,9.668821997041231,244.83999999999997,TRUE,TRUE,455.77586438377466,TRUE,82.2,329.1,0,1,69000000,glab_2049,8,800,69000000,1.085538759220898,24205427785.825542,4.4846914866614284e-11,133.46231026095214,1010.0436798479357,0.16682788782619018,1.2625545998099197,0.1167132585359203,7.56800686181026
34,14,R3,0.012711252546048744,6.266167755175092e-4,9.809175738546239,193.69,TRUE,TRUE,584.2304677572276,TRUE,131.4,326.1,0,1,69000000,glab_2049,8,800,69000000,0.5288865430079378,58238420823.331436,9.081402543732017e-12,610.1401222103397,204.5316443892092,0.7626751527629245,0.2556645554865115,0.7489398150583675,0.335220774611998
34,14,R4,0.011267675456460784,0.0017324688005521073,9.29809190917107,172.61999999999998,TRUE,TRUE,599.178803406012,TRUE,166.5,366.2,0,1,69000000,glab_2049,8,800,69000000,0.921582887354963,36704395027.043304,2.5108243486262425e-11,540.8484219101176,565.4886790052465,0.676060527387647,0.7068608487565581,0.4888640374282206,1.0455585263762197
34,14,R5,0.005834737916914101,0.002270016122647163,9.199263062123045,182.73,TRUE,TRUE,252.994445809544,TRUE,218.7,402.4,0,1,69000000,glab_2049,8,800,69000000,0.7408594818965812,22519357347.67016,3.289878438619076e-11,280.06742001187683,740.9474953357158,0.35008427501484607,0.92618436916964475,0.2743029663935234,2.6456040310018722
34,15,R1,0.00908479786597786,0.0010387402702053457,9.560126926646108,166.54000000000002,TRUE,TRUE,293.5536476227271,TRUE,104.3,277.9,0,1,69000000,glab_2050,8,800,69000000,0.40478622093187233,26888578449.71942,1.505420681457023e-11,436.07029756693726,339.05133705194635,0.5450878719586716,0.42381417131493293,0.562583055472767,0.7775153202217393
34,15,R2,0.010539537979111427,9.13242117855522e-4,9.479334556760984,152.50000000000003,TRUE,TRUE,248.2773517903779,TRUE,118.3,270.9,0,1,69000000,glab_2050,8,800,69000000,0.3456625453798031,26116530506.951145,1.3235393012398871e-11,505.89782299734844,298.0879532569339,0.6323722787466856,0.37260994157116734,0.6292372799855909,0.589225609809545
34,15,R3,0.011055553059723095,8.037693762803602e-4,9.804033279440262,149.48,TRUE,TRUE,246.5754577839691,TRUE,139.4,288.9,0,1,69000000,glab_2050,8,800,69000000,0.3068385997856508,26340719129.14609,1.1648831540295075e-11,530.6665468667086,262.3553640174088,0.6633331835833858,0.327944205021761,0.6691700942727845,0.49438836038652073
34,15,R4,0.016213308732615193,6.3955460014752e-4,9.624293432824313,149.5,TRUE,TRUE,380.1476652501583,TRUE,123.4,279.9,0,1,69000000,glab_2050,8,800,69000000,0.4058898016161079,43790469656.61958,9.268907248514783e-12,778.2388191655292,208.75463146804995,0.9727985239569115,0.26094328933506244,0.7884944106427004,0.2682398080474683
34,15,R5,0.01738605437441946,0.001820475417496206,9.69062190172978,173.64999999999998,TRUE,TRUE,851.5060882209458,TRUE,205.6,379.3,0,1,69000000,glab_2050,8,800,69000000,2.0389574145062395,77280945542.47047,2.638370170284357e-11,834.530609972134,594.2145905735123,1.0431632624651674,0.7427682382168903,0.5841003767875629,0.7120345059522188
34,16,R1,0.008616754776043343,0.008834326020394002,8.978939932421017,156.45,TRUE,TRUE,356.47764680752755,TRUE,52.1,212.6,0,1,14000000,para_2051,38,3800,14000000,2.9220334890100417,4630627028.219646,6.310232871710003e-10,1964.620088937882,14211.927062086786,0.5170052865626005,3.739980805812312,0.12144866704842124,7.233931456829435
34,16,R2,0.009923735453436361,0.009318899653216792,9.055049096930578,194.55,TRUE,TRUE,743.0237321855559,TRUE,55.2,252.7,0,1,14000000,para_2051,38,3800,14000000,5.5348430529712696,8315123633.1694765,6.656356895154851e-10,2262.6116833834903,14991.46871698948,0.5954241272061817,3.945123346576179,0.1311348753964645,6.625736456275769
34,16,R3,0.009861532758916755,0.007595496683458887,9.056893373901042,177.51999999999998,TRUE,TRUE,682.9778858911511,TRUE,58.2,237.7,0,1,14000000,para_2051,38,3800,14000000,3.6648102222468713,6754968799.234801,5.425354773899205e-10,2248.4294690330203,12219.00172310207,0.5916919655350054,3.215526769237387,0.15541317868892515,5.434460760895953
34,16,R4,0.01049351500140948,0.011375030098020983,8.88883102460117,170.5,TRUE,TRUE,721.2945598481183,TRUE,64.2,235.7,0,1,14000000,para_2051,38,3800,14000000,5.4030416327836255,6649879798.747169,8.125021498586417e-10,2392.5214203213613,18299.199928655813,0.6296109000845688,4.815578928593635,0.11562698820316501,7.648499935351835
34,16,R5,0.009662735741073753,0.010473966477943021,8.677629369092905,187.52999999999997,TRUE,TRUE,841.479621320831,TRUE,54.2,242.7,0,1,14000000,para_2051,38,3800,14000000,5.553103603105328,7422541460.982659,7.481404627102158e-10,2203.1037489648156,16849.643910767674,0.5797641444644251,4.434116818623072,0.11563181270809673,7.6481390940780285
34,17,R1,0.01595737772709161,0.00496873413826724,9.082954605996873,173.5,TRUE,TRUE,864.4289502492826,TRUE,76.2,250.7,0,1,14000000,para_2052,38,3800,14000000,4.650823039629775,13104247629.864809,3.549095813048029e-10,3638.2821217768874,7993.285169795588,0.9574426636254967,2.1034960973146286,0.3127937990276654,2.1969943237639242
34,17,R2,0.01589768101875312,0.005727528523847188,8.877925122579507,165.49,TRUE,TRUE,831.9981280230131,TRUE,84.2,250.7,0,1,14000000,para_2052,38,3800,14000000,4.642627297376743,11348137664.029646,4.091091802747992e-10,3624.6712722757115,9213.970306170284,0.9538608611251872,2.4247290279395486,0.28232513931699355,2.542015430929103
34,17,R3,0.010538023250115698,0.006569203250538117,8.525801036981756,192.55,TRUE,TRUE,1187.2671634015276,TRUE,63.2,257.7,0,1,14000000,para_2052,38,3800,14000000,4.11880854053772,8777825463.50725,4.692288036098655e-10,2402.669301026379,10567.986424447954,0.6322813950069418,2.7810490590652512,0.18523884619861916,4.3984356981351915
34,17,R4,0.012727303977777557,0.006272311589196619,9.376074667433102,168.5,TRUE,TRUE,924.1600970822192,TRUE,77.2,246.7,0,1,14000000,para_2052,38,3800,14000000,3.7150025239648112,8292004406.332275,4.4802225637118704e-10,2901.825306933283,10090.37187563159,0.7636382386666535,2.65536101990305,0.2233513905428901,3.4772499404160655
34,17,R5,0.013021087178370824,0.006669689298082269,9.371174093116842,176.51,TRUE,TRUE,748.110471660375,TRUE,76.2,253.7,0,1,14000000,para_2052,38,3800,14000000,4.588362856646851,9631195265.951286,4.764063784344479e-10,2968.8078766685476,10729.639998830215,0.7812652307022494,2.8235894733763724,0.21672585855355186,3.6141240674928743
34,18,R1,0.011237287001268456,0.004251743433011053,9.15571839132481,235.68,TRUE,TRUE,1081.7519305552469,TRUE,87.2,323.9,0,1,14000000,para_2053,38,3800,14000000,4.968424834995051,16359864790.964186,3.0369595950078946e-10,2562.1014362892083,6839.8503085767525,0.6742372200761074,1.799960607520198,0.2725074012093576,2.6696251021517616
34,18,R2,0.013242158379906787,0.0032087874981019306,8.935559958021583,230.68,TRUE,TRUE,1018.1106478195486,TRUE,88.2,319.9,0,1,14000000,para_2053,38,3800,14000000,4.898380972516683,21371727998.75298,2.2919910700728077e-10,3019.2121106187474,5162.029766106223,0.7945295027944071,1.3584288858174272,0.36904080775416054,1.7097274311900974
34,18,R3,0.009206573827970427,0.0031580177092959613,7.378775194653657,272.82,TRUE,TRUE,1277.8670603919181,TRUE,70.2,344,0,1,14000000,para_2053,38,3800,14000000,3.8851309324830305,17223409765.769924,2.255726935211401e-10,2099.0988327772575,5080.355563252229,0.5523944296782256,1.3369356745400605,0.29237581534582063,2.420255532480363
34,18,R4,0.013087316254074072,0.003448506660918914,9.124143477586237,225.66000000000003,TRUE,TRUE,1032.8492103108738,TRUE,95.3,323.9,0,1,14000000,para_2053,38,3800,14000000,4.787476307188948,19435852933.160755,2.4632190435135096e-10,2983.9081059288887,5547.6699665555525,0.7852389752444444,1.4599131490935664,0.34974867258759773,1.8591959837947376
34,18,R5,0.012077649135865261,0.004480808225194084,8.901447213010918,215.64000000000001,TRUE,TRUE,1263.5250090356365,TRUE,99.3,316.9,0,1,14000000,para_2053,38,3800,14000000,4.646195564360293,14516742210.770832,3.2005773037100607e-10,2753.7040029772797,7208.35064595191,0.7246589481519157,1.8969343805136607,0.27641928297123647,2.617692619888814
36,1,R1,0.010929888859915896,0.007089158621188769,7.827819165942216,178.58,TRUE,TRUE,416.4804554837049,TRUE,46.1,224.7,0,1,42000000,Clade1_2068,13,1300,42000000,3.9187100720973755,23216552460.282047,1.6878949098068493e-10,852.5313310734399,3801.482422968323,0.6557933315949538,2.924217248437172,0.1831819534983243,4.459053039354926
36,1,R2,0.013249785625423472,0.005228815344140982,7.843271493164889,211.70000000000002,TRUE,TRUE,1445.9140531877856,TRUE,48.1,274.9,0,1,42000000,Clade1_2068,13,1300,42000000,6.12737848095407,49217629474.79833,1.244956034319281e-10,1033.4832787830308,2803.8940424168163,0.7949871375254083,2.1568415710898585,0.2693202133325497,2.713052160571497
36,1,R3,0.013416022536236265,0.008935288847273102,9.080142954298882,164.53,TRUE,TRUE,705.7992527188612,TRUE,57.1,227.7,0,1,42000000,Clade1_2068,13,1300,42000000,5.389059948943509,25331080139.026802,2.127449725541215e-10,1046.4497578264286,4791.44921310248,0.8049613521741759,3.6857301639249846,0.1792510906813313,4.578766612794442
36,1,R4,0.01655174039702734,0.008670965207397,8.96742831394675,145.45999999999998,TRUE,TRUE,651.7082363694196,TRUE,60.1,211.6,0,1,42000000,Clade1_2068,13,1300,42000000,5.294993467765673,25647632106.336063,2.0645155255707147e-10,1291.0357509681326,4649.7086025932595,0.9931044238216404,3.5766989250717383,0.21731885335112508,3.601533574191495
36,1,R5,0.013335952693918391,0.015830223837394884,9.334337607763716,127.42,TRUE,TRUE,213.01788337171092,TRUE,79.2,208.6,0,1,42000000,Clade1_2068,13,1300,42000000,5.305965332166684,14077535873.155052,3.769100913665449e-10,1040.2043101256345,8488.781375217646,0.8001571616351034,6.529831827090497,0.10916212328092727,8.160686600301034
36,2,R1,0.008260476249666538,0.009459426657887538,7.933520807695463,162.5,TRUE,TRUE,300.2427135687392,TRUE,34.1,200.6,0,1,42000000,Clade1_2069,13,1300,42000000,3.2383983220360615,14378538408.784355,2.2522444423541755e-10,644.31714747399,5072.512281476842,0.4956285749799923,3.9019325242129552,0.11270533002280544,7.872694838812452
36,2,R2,0.012403285138074878,0.012357201894360289,8.710197492604761,157.51,TRUE,TRUE,482.92953966646235,TRUE,67.2,228.7,0,1,42000000,Clade1_2069,13,1300,42000000,6.031834505268672,20501166152.905933,2.94219092722864e-10,967.4562407698406,6626.412005802211,0.7441971082844928,5.097240004463239,0.12739966106293193,6.849314446025311
36,2,R3,0.012588905048649169,0.010191238264147962,8.554467651425785,160.53,TRUE,TRUE,715.1837309758223,TRUE,63.1,223.7,0,1,42000000,Clade1_2069,13,1300,42000000,5.298519945324253,21836192220.771698,2.426485300987611e-10,981.9345937946352,5464.938111787397,0.7553343029189502,4.203798547528767,0.15231177016174463,5.565480782857876
36,2,R4,0.015953574978635823,0.012206546643816122,9.262701595975527,132.45,TRUE,TRUE,383.9485652488582,TRUE,77.2,212.6,0,1,42000000,Clade1_2069,13,1300,42000000,5.565125532208961,19148353680.45617,2.9063206294800293e-10,1244.378848333594,6545.624804178629,0.9572144987181493,5.03509600321433,0.15974047045950876,5.260154343626286
36,2,R5,0.011533511740180701,0.012507112347051888,8.530018137871613,139.45,TRUE,TRUE,641.979120890667,TRUE,68.2,209.6,0,1,42000000,Clade1_2069,13,1300,42000000,4.331754509014187,14546418416.196634,2.977883892155211e-10,899.6139157340947,6706.799817865412,0.6920107044108421,5.1590767829733934,0.11827044218752737,7.455197947213378
36,3,R1,0.01329003357337906,0.008379522197006408,9.05412906378703,145.5,TRUE,TRUE,586.1960190416903,TRUE,78.2,224.7,0,1,42000000,Clade1_2070,13,1300,42000000,3.7295071142762244,18693106255.576355,1.9951243326205735e-10,1036.6226187235666,4493.425531428034,0.7974020144027435,3.4564811780215647,0.18745272926695017,4.3346782621441955
36,3,R2,0.01123472719419754,0.006262970115451609,7.717301191618642,185.60999999999999,TRUE,TRUE,953.5103041184406,TRUE,54.1,240.7,0,1,42000000,Clade1_2070,13,1300,42000000,3.928360627371078,26343914038.888584,1.4911833608218114e-10,876.308721147408,3358.4480305326783,0.6740836316518524,2.583421561948214,0.20693248102142905,3.832494130761638
36,3,R3,0.01563348563505632,0.0069471908913112225,9.081829511476688,174.58,TRUE,TRUE,1086.3868590057964,TRUE,84.2,260.8,0,1,42000000,Clade1_2070,13,1300,42000000,6.364423089079484,38476813711.23036,1.654093069359815e-10,1219.411879534393,3725.3538076281143,0.9380091381033792,2.8656567750985493,0.24660660518256777,3.055041426241118
36,3,R4,0.014128988799662063,0.006629330387636476,8.94537889262575,153.5,TRUE,TRUE,859.2953592665174,TRUE,77.2,234.7,0,1,42000000,Clade1_2070,13,1300,42000000,3.6352625143954618,23031138392.099968,1.5784119970563037e-10,1102.061126373641,3554.9046496612154,0.8477393279797238,2.734542038200935,0.23664789035919948,3.2256873639656596
36,3,R5,0.011443820933094257,0.005924234117692658,8.229958604222622,174.54999999999998,TRUE,TRUE,918.7996835475835,TRUE,61.1,235.7,0,1,42000000,Clade1_2070,13,1300,42000000,3.2980061443927,23381293735.643593,1.4105319327839663e-10,892.618032781352,3176.8046211641135,0.6866292559856554,2.4436958624339336,0.21934758531801155,3.5589742807070044
36,4,R1,0.011663421015503835,0.005852526433306261,9.167281663466266,215.72000000000003,TRUE,TRUE,1298.7120244352393,TRUE,61.2,280.9,0,1,42000000,Clade2_2071,13,1300,42000000,5.7100051806586976,40977212204.0949,1.3934586745967286e-10,909.7468392092991,3138.3521733698303,0.6998052609302301,2.414117056438331,0.2247343349019717,3.4496983535524124
36,4,R2,0.0075776138801845715,0.009333987016316304,8.740550621269287,183.6,TRUE,TRUE,598.171856736268,TRUE,61.2,245.8,0,1,42000000,Clade2_2071,13,1300,42000000,3.719830641495398,16738065595.088503,2.2223778610276915e-10,591.0538826543965,5005.246669567523,0.4546568328110742,3.8501897458211713,0.10561510718357116,8.4683424243644
36,4,R4,0.012410570638686547,0.009318195529327762,9.463884934373379,173.57,TRUE,TRUE,848.3792132542396,TRUE,67.2,240.8,0,1,42000000,Clade2_2071,13,1300,42000000,5.721418506975038,25788209373.43943,2.2186179831732767e-10,968.0245098175507,4996.778660396442,0.7446342383211928,3.843675892612648,0.16228943054676218,5.161830728168458
36,4,R5,0.009407973830809957,0.011978309727837226,9.399565654656861,189.62,TRUE,TRUE,351.70400868697584,TRUE,64.2,256.8,0,1,42000000,Clade2_2071,13,1300,42000000,6.306539207729109,22112856717.09273,2.851978506627911e-10,733.8219588031767,6423.235297788831,0.5644784298485974,4.940950229068331,0.1025312404937504,8.753124951813618
36,5,R1,0.005999487140526423,0.008644692912742098,8.612945226044102,211.72000000000003,TRUE,TRUE,987.1772055307911,TRUE,68.2,280.9,0,1,42000000,Clade2_2072,13,1300,42000000,3.6910309359242865,17932771108.655453,2.058260217319547e-10,467.95999696106105,4635.62037694076,0.3599692284315854,3.5658618284159695,0.09169249089405314,9.90601847817024
