clade,dTopt,dCp_scale,kcat_scale
I,-0.5648332746606424,1.008447640490645,0.5882707117307633
I,-0.8634447545875744,1.0790067367265959,0.5766674943635554
I,-1.0168928582978558,0.9664624273829648,0.5896382062994128
I,-0.7715182414160793,0.9489130867385666,0.579711796941169
I,-0.5381289508504403,1.050216658981584,0.6005659340796085
I,-0.15387037635883427,0.9276987524242745,0.6137632595486991
I,-0.6105827095498791,1.0736118607977136,0.5980423276142084
I,-0.5312968087622543,0.9537061861851658,0.6073599752820279
I,-0.7064986669111246,0.949259562313892,0.598655022232996
I,-0.4771605785222932,0.8550627658179117,0.5787619530402417
I,0.14353406585545359,0.8401054584877862,0.5918751000688024
I,-0.9067852596561242,1.0955023725300272,0.598322043802946
I,-0.2491988988488295,0.9389167355198308,0.5987967885431507
I,-0.2461744330456328,1.0738402829184333,0.6217493862128622
I,-1.2412708128789467,1.020362642262144,0.5780544251807876
I,0.06707323587817982,0.783939366280622,0.5702634723799738
I,-0.722499884906094,0.9151802323805672,0.5736390594313638
I,-1.0553979719709745,0.9623930182408023,0.6044035103083353
I,-0.6632933368124889,1.0249354138485456,0.612442464077211
I,0.06465745269732048,0.9019158543212268,0.581658364643186
I,-0.5851026355697642,0.896613035196197,0.5822102929265054
I,-0.68564510232667,0.9620081049161906,0.5765174255464703
I,-0.16186076631674878,0.9521047721891054,0.6264564037325271
I,-0.7032442890072346,0.9187849139605141,0.6017588312196972
I,-0.23139886932464776,0.99477092292131,0.6116181115387258
I,-0.9964569163788806,0.9738595216725854,0.6039592149989162
I,-0.40061035126870503,0.9161432343826351,0.5768360206200103
I,-0.5628532994232563,0.9024045186430618,0.5861548632103089
I,-0.4427813102467596,0.9046682620913379,0.5960693766768524
I,-0.6753821387745387,0.9547729864961838,0.5989592089841639
I,-0.27344918741752144,0.9151481288638732,0.578171626274509
I,-0.12868351139364323,0.8414741233829706,0.5849077483671012
I,-0.09538479224871721,1.1673242358101465,0.6453792793440741
I,-1.3142143672400808,1.1048455404053898,0.5841853231102812
I,-0.2544613703071295,0.9324952687221287,0.5906248896692806
I,-0.07849971812254364,0.868816920333155,0.5731782052452095
I,-0.9006351076918931,0.9192517283369481,0.5784669905309902
I,0.47177929137946334,0.855942098882649,0.5968659401490626
I,-1.166974282024031,1.0509260573622465,0.5901496884160692
I,-0.23291509891780793,0.9428565842989692,0.6101392287058549
I,-0.7786829854968361,0.9534443087521213,0.5551823895192085
I,-0.5133864756431414,0.9237470264805042,0.597482284607708
I,0.11567025208072934,1.0018139015286445,0.6225050871659737
I,-0.4668764427544315,0.8955558722349704,0.571860496274552
I,-0.5355118736985225,0.992094580098773,0.6078816276864041
I,-0.0989689711989733,0.9737330215176359,0.5944915014739068
I,0.09185138286276096,0.8034921381070618,0.5720337841597295
I,-0.4768571708448772,0.9754594302423942,0.6007003835500008
I,-1.3434234215333525,1.1132130567460832,0.5874383828584473
I,0.23178182321448793,0.8129534565274692,0.584381080073776
I,-0.3880098745273348,1.0415329253909817,0.600149078342362
I,-0.5785601983252369,0.8712455137931386,0.5692589648670948
I,-1.078544133445716,1.098947800577739,0.5824310678351753
I,-0.3748192380682437,0.9448463484334889,0.6083642932785293
I,-0.8288982594650498,1.0484387701755116,0.6199393052002844
I,-0.04033258195405698,0.9321321733581814,0.6064549483005137
I,-0.6075709123433772,0.8795153801574088,0.5818534836711152
I,-0.13323871883414995,1.0100605926966708,0.6183624889755891
I,-0.42081911442708764,0.8357361027317508,0.5537345307894341
I,-1.0638712878842664,1.008073226723786,0.5826545412434041
I,-0.699751032840224,0.9872920895854196,0.6016954590080775
I,-0.8327055338938026,1.1148733450237716,0.5972904889084131
I,-0.6866460909888167,0.9945206931499219,0.5975810955326312
I,-0.4049740381585513,0.9438007722242076,0.5791099226802336
