T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
34,6,R1,0.005351778465603252,0.005507499173490407,7.743917526959631,374.28000000000003,TRUE,TRUE,1547.3819509665718,TRUE,73.2,448,73.2,120000000,Clade2_2073,8,1320,177548165.39866367,6.598290317755252,212712576757.9112,3.101974701413535e-11,423.8608544757775,698.6277543348577,0.32110670793619506,0.5292634502536802,0.3776081566875688,1.6482478788915442
34,6,R2,0.006072323895198483,0.005356846439762035,8.00712742390206,307.02,TRUE,TRUE,1323.8886140827215,TRUE,79.2,392.9,79.2,120000000,Clade2_2073,8,1320,194108988.02932435,4.8092412733656325,174266140957.98712,2.7597106626266927e-11,480.9280524997199,621.5429358486632,0.364339433711909,0.4708658604914115,0.4362273997070893,1.2923823690842513
34,6,R3,0.006001630036810421,0.0037273298030440767,6.524821047015354,361.25,TRUE,TRUE,2129.070070804688,TRUE,79.2,449.9,79.2,120000000,Clade2_2073,8,1320,193025217.63630277,4.807919388167343,248985127508.93982,1.9310066574135896e-11,475.3290989153853,434.90194941298745,0.36009780220862525,0.3294711737977178,0.5222070811452992,0.9149491381978396
34,6,R4,0.007813247461562825,0.005321110678399546,7.83562009846922,157.52,TRUE,TRUE,484.8687925446437,TRUE,96.2,254.7,96.2,120000000,Clade2_2073,8,1320,254455545.93802068,1.650678135887719,78935438787.30153,2.0911749668429867e-11,618.8091989557757,470.97510832085334,0.4687948476937695,0.35679932448549495,0.5678272249140566,0.761099074020896
34,7,R1,0.012239508174340429,0.005156066167207231,9.446383008634388,204.64,TRUE,TRUE,1040.3266940589413,TRUE,61.2,267.8,61.2,130000000,Clade3_2074,8,1320,274950848.9840552,4.734925020882186,252493201628.66678,1.8752683202321147e-11,969.369047407762,422.3485429272066,0.7343704904604257,0.31996101736909593,0.6965271216946014,0.43569427356550106
34,7,R2,0.011558761195874175,0.006090936472723223,8.88989895451819,209.64999999999998,TRUE,TRUE,1326.4908602082626,TRUE,72.2,281.9,72.2,130000000,Clade3_2074,8,1320,299488796.28659683,5.418651750494808,266432837958.39606,2.0337777400175198e-11,915.4538867132347,458.04808616820605,0.6935256717524506,0.34700612588500457,0.6665107912387801,0.5003508017348003
34,7,R3,0.01381775633447301,0.0056705235174836595,9.67735649496012,184.56,TRUE,TRUE,1038.1015210603985,TRUE,71.2,255.8,71.2,130000000,Clade3_2074,8,1320,347706488.9965865,4.846471106718525,297177050292.58,1.6308362647610317e-11,1094.3663016902624,367.2974756430667,0.8290653800683806,0.27825566336595964,0.7487127468444439,0.3356257178933335
34,7,R4,0.012794863147920818,0.005502905700494336,9.05521880129351,228.73000000000002,TRUE,TRUE,1453.2294929915765,TRUE,66.2,300,66.2,130000000,Clade3_2074,8,1320,303249042.6484728,7.596838053925603,418639531984.25287,1.8146489935908295e-11,1013.3531613153289,408.69583840276493,0.7676917888752491,0.30961805939603404,0.7126007342336412,0.4033103699723788
34,7,R5,0.012464980837764003,0.0055277558033602625,9.482035932385822,197.60999999999996,TRUE,TRUE,1056.2603406438104,TRUE,58.2,257.8,58.2,130000000,Clade3_2074,8,1320,268539048.44869435,4.763848133720798,231428321056.76804,2.0584551242335868e-11,987.2264823509091,463.6059346928485,0.7478988502658402,0.3512166171915519,0.6804552136782962,0.46960443523440654
34,8,R1,0.015197667604257697,0.004943089085202625,9.205862070934135,184.54999999999995,TRUE,TRUE,931.299139974393,TRUE,72.2,256.8,72.2,130000000,Clade3_2075,8,1320,389477482.1649935,5.0487766005133246,397804847229.6267,1.2691591456649587e-11,1203.6552742572096,285.8404368757138,0.9118600562554618,0.2165457855119044,0.8080958308645945,0.23747699444270656
34,8,R2,0.012090145847329602,0.00525053320454028,9.605684757427948,217.70000000000002,TRUE,TRUE,1331.574961322007,TRUE,67.2,288.9,67.2,130000000,Clade3_2075,8,1320,292947159.9822591,5.603058802431981,312615900032.1497,1.7923140831466847e-11,957.5395511085045,403.66556258531455,0.7254087508397762,0.30580724438281404,0.7034498632686503,0.4215654195359423
34,8,R3,0.012826148700755354,0.005680926324098884,9.320538668248874,187.60000000000002,TRUE,TRUE,793.4734182091133,TRUE,84.2,271.9,84.2,130000000,Clade3_2075,8,1320,382793688.2467268,4.469734100824589,301180811776.89105,1.484070009126505e-11,1015.8309770998242,334.24273166357494,0.7695689220453213,0.25321419065422346,0.7524263086570846,0.3290338050310602
34,8,R4,0.014622667506476495,0.005296207458272997,9.229855198157432,181.52999999999997,TRUE,TRUE,1077.157582798194,TRUE,77.2,258.8,77.2,130000000,Clade3_2075,8,1320,401980822.3787457,4.78716063794997,363344295944.5147,1.3175273951957137e-11,1158.1152665129384,296.7339498161582,0.8773600503885898,0.22479844683042288,0.7960380041549028,0.2562214301082638
34,8,R5,0.015403464609579524,0.006137074805218103,8.770429433603331,167.5,TRUE,TRUE,1085.1453019560236,TRUE,71.2,239.7,71.2,130000000,Clade3_2075,8,1320,389265305.5889272,4.860027071045021,308264113282.8045,1.576578933982622e-11,1219.9543970786983,355.07762190259274,0.9242078765747714,0.2689981984110551,0.7745584739716898,0.2910581106579568
34,9,R1,0.013229311612742507,0.004534074456181312,9.392856867204461,206.65000000000003,TRUE,TRUE,1015.5865019733467,TRUE,67.2,273.9,67.2,130000000,Clade3_2076,8,1320,316253526.4570459,4.932505809790595,344044274458.15265,1.4336834459922261e-11,1047.7614797292067,322.89465347482894,0.7937586967645506,0.24461716172335526,0.76442329651272,0.30817572483985656
34,9,R2,0.012478075544185672,0.005776242934925424,10.477284571827418,212.67999999999998,TRUE,TRUE,1290.8838156411787,TRUE,69.2,282.9,69.2,130000000,Clade3_2076,8,1320,308282718.17945933,6.114343204138742,326327400715.2423,1.8736836657716648e-11,988.2635830995052,421.9916465325982,0.7486845326511403,0.3196906413125744,0.700769309224484,0.42700313332309564
34,9,R3,0.01531352152005085,0.004333527495378666,9.371156659917618,187.58000000000004,TRUE,TRUE,1111.4835096806548,TRUE,86.3,274.9,86.3,130000000,Clade3_2076,8,1320,487403029.9046448,4.720604946427057,530938630555.60297,8.891055716716564e-12,1212.8309043880272,200.24464694071372,0.9188112912030509,0.1517004901066013,0.8582916201809451,0.16510516529239794
34,9,R4,0.012029660259611273,0.00538971318505993,9.009739897149863,204.64,TRUE,TRUE,1337.7750853803902,TRUE,73.2,277.9,73.2,130000000,Clade3_2076,8,1320,313596015.1047477,4.805317736639321,279593448070.5582,1.718680380316584e-11,952.7490925612128,387.08175600942224,0.7217796155766764,0.2932437545525926,0.7110965489245372,0.4062787978825105
34,9,R5,0.012337443975012565,0.006373647253021232,8.975299769581987,202.64999999999998,TRUE,TRUE,1273.8601342397546,TRUE,83.2,285.9,83.2,130000000,Clade3_2076,8,1320,362857352.66822803,5.77814046555543,328954626675.1361,1.7565159438422237e-11,977.1255628209951,395.603093971291,0.7402466385007539,0.2996993136146144,0.7118126062176675,0.4048641331510878
34,10,R1,0.011498853466990575,0.00496003280439237,8.589348973807777,209.64999999999998,TRUE,TRUE,965.100003202174,TRUE,63.2,274.8,63.2,90000000,Clade4_2077,8,1320,186147097.78130683,4.374815674995132,164184245012.92706,2.6645770272602467e-11,910.7091945856534,600.1169074521437,0.6899312080194344,0.45463402079707854,0.6027888936769704,0.6589555821111256
34,10,R2,0.0127787977787056,0.0056511940446029125,9.042094497348074,187.57999999999998,TRUE,TRUE,797.7481399053872,TRUE,72.2,259.8,72.2,90000000,Clade4_2077,8,1320,226430684.62762314,4.418195317637405,177027188005.8034,2.4957721847180702e-11,1012.0807840734836,562.0986257387725,0.7667278667223361,0.42583229222634283,0.642925944631806,0.5553890900649295
34,10,R3,0.011716122433670189,0.004698416440426146,8.264198456419425,204.62,TRUE,TRUE,850.8340549084771,TRUE,57.2,262.8,57.2,90000000,Clade4_2077,8,1320,175909889.69133922,4.007822962165655,150053896693.9746,2.6709222822379314e-11,927.916896746679,601.5459878484866,0.7029673460202114,0.4557166574609747,0.6066946155364141,0.6482757130056965
34,10,R4,0.013292710809855984,0.004163458770404595,8.372165014860606,212.67000000000002,TRUE,TRUE,1038.770688124502,TRUE,65.2,278.9,65.2,90000000,Clade4_2077,8,1320,214110966.38376686,4.97823016812909,256011583387.28082,1.9445331739534168e-11,1052.782696140594,437.9483958813892,0.7975626485913591,0.3317790877889312,0.7062190503537636,0.41599125582788204
34,10,R5,0.0157275126980811,0.004102609847964203,8.829653166301703,168.51999999999998,TRUE,TRUE,859.0969889622575,TRUE,69.2,238.7,69.2,90000000,Clade4_2077,8,1320,267241715.1465327,3.432783499991918,223609600781.264,1.5351682074464607e-11,1245.619005688023,345.7510845610245,0.9436507618848659,0.261932639818958,0.7827337043220947,0.27757370671303094
34,11,R1,0.015134332000121096,0.004064104656049358,8.940167959030102,162.48,TRUE,TRUE,813.1543194530035,TRUE,74.2,237.7,74.2,90000000,Clade4_2078,8,1320,276656621.8063106,2.871562268146181,195476441589.48578,1.4690068249639325e-11,1198.6390944095908,330.85019641180935,0.9080599200072658,0.25064408819076467,0.7836858365748159,0.2760215297122233
34,11,R2,0.014078213879407943,0.004533352017835644,8.800377471456317,206.62,TRUE,TRUE,1188.2309349097138,TRUE,76.2,286.9,76.2,90000000,Clade4_2078,8,1320,263109308.61501703,5.5822455624108676,323985599324.00543,1.7229918780520488e-11,1114.994539249109,388.0527929361177,0.8446928327644766,0.29397938858796796,0.7418226394960286,0.3480311151994082
34,11,R3,0.015611131985052608,0.0042336395639954874,8.75937157035311,170.52,TRUE,TRUE,1146.265850887826,TRUE,80.2,250.8,80.2,90000000,Clade4_2078,8,1320,314763780.87724113,3.613670528061811,268670155090.84198,1.3450211940511097e-11,1236.4016532161666,302.926112164783,0.9366679191031565,0.22948947891271437,0.8032088298687866,0.2450062335138441
34,11,R4,0.017448163554769077,0.003820256419458873,8.951712773653993,164.47999999999996,TRUE,TRUE,1127.3732222676167,TRUE,94.3,258.8,94.3,90000000,Clade4_2078,8,1320,466459637.02092975,3.6421702692437234,444715023082.27167,8.189897080607342e-12,1381.8945535377109,184.45312926153153,1.0468898132861446,0.13973721913752388,0.8822399833146286,0.13347844000783085
34,11,R5,0.014732952095427779,0.0045021870323093995,8.514466729855723,198.62,TRUE,TRUE,1384.938928339295,TRUE,66.2,268.8,66.2,90000000,Clade4_2078,8,1320,238681755.83050728,5.395949756875384,286064251240.93054,1.8862719593476146e-11,1166.84980595788,424.82678611896114,0.8839771257256668,0.3218384743325463,0.7330947830522271,0.3640800932132101
34,12,R1,0.013452279099644061,0.006693571897193199,8.67423820831186,179.54999999999998,TRUE,TRUE,1165.2068988764647,TRUE,62.2,243.7,62.2,90000000,Clade4_2079,8,1320,207792800.2003024,5.072202438866679,157459599171.0895,3.221272291793033e-11,1065.4205046918098,725.4959965633999,0.8071367459786438,0.5496181792146969,0.5949023887741737,0.6809480326017017
34,12,R2,0.013990792686182548,0.006755204387868755,8.974960103662879,164.5,TRUE,TRUE,897.6664161539488,TRUE,78.2,243.7,78.2,90000000,Clade4_2079,8,1320,268779047.78693837,4.340182501730536,172689093187.40958,2.5132927746747645e-11,1108.0707807456579,566.044618725269,0.839447561170953,0.42882168085247646,0.6618843486511402,0.5108379614020312
34,12,R3,0.01593904387395637,0.004946163732652417,8.6510180228024,172.51999999999998,TRUE,TRUE,951.7993098486577,TRUE,77.2,249.8,77.2,90000000,Clade4_2079,8,1320,308062861.3372232,4.542912388276264,282947080764.39075,1.6055696266607305e-11,1262.3722748173445,361.60691516636103,0.9563426324373823,0.27394463270178865,0.7773327901018305,0.2864502986796686
34,12,R4,0.016140875480388193,0.004300969766550745,8.431269276212081,174.54000000000002,TRUE,TRUE,1078.4444133169452,TRUE,70.2,250.8,70.2,90000000,Clade4_2079,8,1320,279471167.27738076,4.191597016833509,272364274718.04843,1.5389672603621203e-11,1278.3573380467449,346.60670849820787,0.9684525288232916,0.2625808397713696,0.7866988446697184,0.2711344458880352
34,12,R5,0.014827380541973535,0.0068233971758406686,8.45847205217234,173.54,TRUE,TRUE,908.3223255364243,TRUE,66.2,241.7,66.2,90000000,Clade4_2079,8,1320,240178467.65081418,5.571491014540506,196112308857.0252,2.8409695684131565e-11,1174.328538924304,639.8440931222656,0.8896428325184121,0.4847303735774739,0.6473080445489595,0.5448595277334985
34,13,R1,0.007984951098248792,0.0011357628596248197,9.346736294695228,173.55,TRUE,TRUE,398.9262482683266,TRUE,111.3,285.9,111.3,109000000,glab_2048,8,1320,265090940.67226616,0.4264258965854401,99529264489.4113,4.28442728651739e-12,632.4081269813043,96.49401113512164,0.4790970658949275,0.07310152358721336,0.8676173301062415,0.15258186449266528
34,13,R2,0.007863451360184601,0.001388714128017535,9.669557627113639,168.57,TRUE,TRUE,375.71977980323004,TRUE,131.4,301,131.4,109000000,glab_2048,8,1320,306312367.76113445,0.4881721943134722,107677438933.2202,4.533653466778948e-12,622.7853477266203,102.10709129848479,0.471807081611076,0.07735385704430665,0.859141734964422,0.163952301818292
34,13,R3,0.010884275243853351,0.001002816204313685,9.674072454424177,162.52999999999997,TRUE,TRUE,392.8874082439363,TRUE,123.4,286.9,123.4,109000000,glab_2048,8,1320,417576368.99876297,0.4482440163512407,186650462934.5058,2.4015156957233268e-12,862.0345993131854,54.087014853427476,0.6530565146312011,0.040975011252596574,0.9409608789738796,0.06274343848439562
34,13,R4,0.007279832042935021,0.0010684712916247973,7.879642751699059,375.37,TRUE,TRUE,821.6641723461087,TRUE,67.2,446.6,67.2,109000000,glab_2048,8,1320,177781024.85147077,2.1095858607174547,351010213629.7932,6.010041243251151e-12,576.5626978004536,135.35834497035358,0.4367899225761012,0.10254420073511636,0.8098688803416502,0.23476778065375406
34,13,R5,0.011978642079439107,7.627596096723691e-4,9.411894562827579,166.53,TRUE,TRUE,361.5023829470085,TRUE,119.3,285.9,119.3,109000000,glab_2048,8,1320,455046623.21519655,0.4043948135814678,241253590295.6738,1.6762229863018933e-12,948.7084526915773,37.751948787684306,0.7187185247663465,0.02859996120279114,0.9617298892777928,0.03979299296910277
34,14,R1,0.005324796523718016,0.0015705015238904629,9.232714070724045,416.52,TRUE,TRUE,684.5850988570437,TRUE,63.2,486.7,63.2,109000000,glab_2049,8,1320,152608378.53123102,2.4149399652091645,234663938069.8509,1.0291057011454078e-11,421.72388467846685,231.77552177868915,0.3194877914230809,0.17558751649900695,0.6453317026939265,0.5495906923920156
34,14,R2,0.0027804647971031693,0.003094437125796386,9.668821997041231,244.83999999999997,TRUE,TRUE,455.77586438377466,TRUE,82.2,329.1,82.2,109000000,glab_2049,8,1320,136989199.71877518,1.085538759220898,48056263496.099205,2.2588913083286485e-11,220.212811930571,508.74823747113055,0.16682788782619015,0.38541533141752315,0.302091328626285,2.3102572144236975
34,14,R3,0.012711252546048744,6.266167755175092e-4,9.809175738546239,193.69,TRUE,TRUE,584.2304677572276,TRUE,131.4,326.1,131.4,109000000,glab_2049,8,1320,579176036.5060693,0.5288865430079378,488844894852.6034,1.0819107421944291e-12,1006.7312016470605,24.366829035247115,0.7626751527629246,0.0184597189660963,0.9763680772243132,0.02420390765219337
34,14,R4,0.011267675456460784,0.0017324688005521073,9.29809190917107,172.61999999999998,TRUE,TRUE,599.178803406012,TRUE,166.5,366.2,166.5,109000000,glab_2049,8,1320,711528765.2457291,0.921582887354963,378496128589.61743,2.434854197291367e-12,892.3998961516941,54.83786567347948,0.676060527387647,0.041543837631423844,0.9421076018255271,0.06144987903960703
34,14,R5,0.005834737916914101,0.002270016122647163,9.199263062123045,182.73,TRUE,TRUE,252.994445809544,TRUE,218.7,402.4,218.7,109000000,glab_2049,8,1320,390491055.84774244,0.7408594818965812,127443588807.30922,5.8132346148595825e-12,462.11124301959677,130.9258596645011,0.350084275014846,0.09918625732159174,0.7792282151117899,0.28332108695080793
34,15,R1,0.00908479786597786,0.0010387402702053457,9.560126926646108,166.54000000000002,TRUE,TRUE,293.5536476227271,TRUE,104.3,277.9,104.3,109000000,glab_2050,8,1320,281151114.7373378,0.40478622093187233,109561649345.52138,3.694597729679204e-12,719.5159909854465,83.20985061161994,0.5450878719586716,0.06303776561486359,0.8963408846461584,0.1156469788776425
34,15,R2,0.010539537979111427,9.13242117855522e-4,9.479334556760984,152.50000000000003,TRUE,TRUE,248.2773517903779,TRUE,118.3,270.9,118.3,109000000,glab_2050,8,1320,379242266.0068291,0.3456625453798031,143543365357.86426,2.40807051247573e-12,834.731407945625,54.234642650189365,0.6323722787466857,0.0410868504925677,0.9389913229938989,0.06497256738388146
34,15,R3,0.011055553059723095,8.037693762803602e-4,9.804033279440262,149.48,TRUE,TRUE,246.5754577839691,TRUE,139.4,288.9,139.4,109000000,glab_2050,8,1320,509022377.2537195,0.3068385997856508,194319064778.12274,1.579045268337438e-12,875.5998023300691,35.56330905306763,0.6633331835833857,0.026941900797778504,0.960969327435696,0.0406159400201207
34,15,R4,0.016213308732615193,6.3955460014752e-4,9.624293432824313,149.5,TRUE,TRUE,380.1476652501583,TRUE,123.4,279.9,123.4,109000000,glab_2050,8,1320,805989068.5598774,0.4058898016161079,511516519570.1216,7.935028216825092e-13,1284.0940516231233,17.87129643958113,0.9727985239569116,0.013538860939076613,0.986273600548453,0.013917435733769981
34,15,R5,0.01738605437441946,0.001820475417496206,9.69062190172978,173.64999999999998,TRUE,TRUE,851.5060882209458,TRUE,205.6,379.3,205.6,109000000,glab_2050,8,1320,3889051830.814136,2.0389574145062395,4355791344188.295,4.681026370160531e-13,1376.9755064540211,10.542622863678629,1.0431632624651674,0.00798683550278684,0.9924018125306493,0.007656361942724694
34,16,R1,0.008616754776043343,0.008834326020394002,8.978939932421017,156.45,TRUE,TRUE,356.47764680752755,TRUE,52.1,212.6,52.1,43500000,para_2051,32,5280,68148821.27307032,2.9220334890100417,22540840980.599247,1.2963285138850928e-10,2729.7879130505307,2919.5953085081283,0.5170052865626005,0.5529536569144182,0.48320105151184717,1.0695319202455873
34,16,R2,0.009923735453436361,0.009318899653216792,9.055049096930578,194.55,TRUE,TRUE,743.0237321855559,TRUE,55.2,252.7,55.2,43500000,para_2051,32,5280,75230078.80739293,5.5348430529712696,44681957586.89679,1.2387199110977157e-10,3143.8393916486393,2789.8490253505834,0.5954241272061817,0.5283804972254893,0.5298288637202386,0.8874018923363568
34,16,R3,0.009861532758916755,0.007595496683458887,9.056893373901042,177.51999999999998,TRUE,TRUE,682.9778858911511,TRUE,58.2,237.7,58.2,43500000,para_2051,32,5280,77223371.02213828,3.6648102222468713,37260104416.16264,9.835748663809848e-11,3124.133578024828,2215.2105231768246,0.5916919655350052,0.4195474475713683,0.5851156094850156,0.7090639589672565
34,16,R4,0.01049351500140948,0.011375030098020983,8.88883102460117,170.5,TRUE,TRUE,721.2945598481183,TRUE,64.2,235.7,64.2,43500000,para_2051,32,5280,85323046.62528779,5.4030416327836255,40527714580.076,1.3331720499827636e-10,3324.345552446523,3002.574440716852,0.6296109000845688,0.568669401650919,0.5254287324699352,0.9032076820374867
34,16,R5,0.009662735741073753,0.010473966477943021,8.677629369092905,187.52999999999997,TRUE,TRUE,841.479621320831,TRUE,54.2,242.7,54.2,43500000,para_2051,32,5280,73440915.72529429,5.553103603105328,38937017278.823586,1.426175909505389e-10,3061.154682772165,3212.0380365777655,0.5797641444644251,0.6083405372306374,0.4879739583529616,1.04928968622682
34,17,R1,0.01595737772709161,0.00496873413826724,9.082954605996873,173.5,TRUE,TRUE,864.4289502492826,TRUE,76.2,250.7,76.2,43500000,para_2052,32,5280,146747455.69855824,4.650823039629775,137358214180.4659,3.385908201688881e-11,5055.2972639426225,762.5753499059657,0.9574426636254967,0.14442714960340258,0.8689253958412965,0.15084678706138713
34,17,R2,0.01589768101875312,0.005727528523847188,8.877925122579507,165.49,TRUE,TRUE,831.9981280230131,TRUE,84.2,250.7,84.2,43500000,para_2052,32,5280,165893444.20569077,4.642627297376743,134470117314.72859,3.4525345780063756e-11,5036.385346740989,777.5809641184057,0.9538608611251873,0.1472691219921223,0.8662563691389076,0.1543926666813875
34,17,R3,0.010538023250115698,0.006569203250538117,8.525801036981756,192.55,TRUE,TRUE,1187.2671634015276,TRUE,63.2,257.7,63.2,43500000,para_2052,32,5280,84670225.20960975,4.11880854053772,53087175631.84328,7.758575383820449e-11,3338.445765636653,1747.3888793374722,0.6322813950069419,0.33094486351088487,0.6564204302111434,0.5234138883799537
34,17,R4,0.012727303977777557,0.006272311589196619,9.376074667433102,168.5,TRUE,TRUE,924.1600970822192,TRUE,77.2,246.7,77.2,43500000,para_2052,32,5280,116199530.64140575,3.7150025239648112,68823358578.01991,5.3978803137794995e-11,4032.00990015993,1215.7123654379443,0.7636382386666535,0.23024855406021671,0.768335231190167,0.3015152233107669
34,17,R5,0.013021087178370824,0.006669689298082269,9.371174093116842,176.51,TRUE,TRUE,748.110471660375,TRUE,76.2,253.7,76.2,43500000,para_2052,32,5280,117327337.06758699,4.588362856646851,80714463809.42963,5.684684801326533e-11,4125.080418107877,1280.3065656990996,0.7812652307022495,0.24248230410967794,0.7631424781362484,0.31037129847916034
34,18,R1,0.011237287001268456,0.004251743433011053,9.15571839132481,235.68,TRUE,TRUE,1081.7519305552469,TRUE,87.2,323.9,87.2,43500000,para_2053,32,5280,115891263.12200305,4.968424834995051,135426099652.14456,3.668735087074755e-11,3559.972522001847,826.2737133106109,0.6742372200761074,0.1564912335815551,0.8116216762619232,0.23210114915324678
34,18,R2,0.013242158379906787,0.0032087874981019306,8.935559958021583,230.68,TRUE,TRUE,1018.1106478195486,TRUE,88.2,319.9,88.2,43500000,para_2053,32,5280,139870823.47462925,4.898380972516683,213520085304.3835,2.2941078191935886e-11,4195.11577475447,516.6797115382373,0.7945295027944073,0.097856005973151,0.8903433493577273,0.12316220559335511
34,18,R3,0.009206573827970427,0.0031580177092959613,7.378775194653657,272.82,TRUE,TRUE,1277.8670603919181,TRUE,70.2,344,70.2,43500000,para_2053,32,5280,83018412.52278303,3.8851309324830305,102132866927.40125,3.8039967440106084e-11,2916.6425887010314,856.7373878175775,0.5523944296782256,0.16226086890484423,0.7729522621233551,0.2937409578864916
34,18,R4,0.013087316254074072,0.003448506660918914,9.124143477586237,225.66000000000003,TRUE,TRUE,1032.8492103108738,TRUE,95.3,323.9,95.3,43500000,para_2053,32,5280,151408605.23077032,4.787476307188948,210196813148.589,2.2776160282718754e-11,4146.061789290667,512.9654250060659,0.7852389752444444,0.0971525426147852,0.8898985986963168,0.12372353599048197
34,18,R5,0.012077649135865261,0.004480808225194084,8.901447213010918,215.64000000000001,TRUE,TRUE,1263.5250090356365,TRUE,99.3,316.9,99.3,43500000,para_2053,32,5280,144325547.9076751,4.646195564360293,149652626671.7125,3.104653535118019e-11,3826.1992462421144,699.2310821358058,0.7246589481519156,0.13243012919238745,0.8454884880778983,0.182748214908712
34,19,R1,0.017168970027927954,0.007129371467521984,9.857257245059868,171.46,TRUE,TRUE,597.1008167217176,TRUE,78.1,250.1,78.1,110000000,Hae_1724,8,1320,420471594.3177024,7.469348597796292,440522552056.29285,1.6955655420887078e-11,1359.782426211894,381.8758246020526,1.0301382016756773,0.2892998671227671,0.7807400938596382,0.2808359758449659
34,19,R2,0.0157235596267277,0.005442812060341777,9.527442816682619,180.5,TRUE,TRUE,1182.6618293183062,TRUE,79.1,260.6,79.1,110000000,Hae_1724,8,1320,381539327.6352398,5.567345230661527,390269061740.5726,1.4265402452942487e-11,1245.3059224368337,321.28585948301554,0.943413577603662,0.24339837839622389,0.7949141166250204,0.2579975359422675
34,19,R3,0.014805691085614062,0.005916370118067597,9.238142235392832,155.41,TRUE,TRUE,792.227035268177,TRUE,69.1,228.6,69.1,110000000,Hae_1724,8,1320,305990366.6155665,3.58989097210336,185666554448.52426,1.9335151571946962e-11,1172.6107339806338,435.46691455213755,0.8883414651368438,0.3298991776910133,0.7292003188095658,0.3713652808497398
34,19,R4,0.016955343510280083,0.00425421936576885,9.764511418768008,188.51,TRUE,TRUE,1215.5146440306623,TRUE,68.1,262,68.1,110000000,Hae_1724,8,1320,349023501.27862155,5.881455062405596,482524727100.5936,1.2188919514542243e-11,1342.8632060141827,274.51924299487507,1.0173206106168051,0.20796912348096597,0.8302694312263198,0.20442830048913838
34,19,R5,0.01410896558979451,0.0034206544087511436,8.19808627038694,229.6,TRUE,TRUE,1606.5408151635897,TRUE,51.1,281,51.1,110000000,Hae_1724,8,1320,226206547.17074957,5.9444902776605195,393106832704.1581,1.5121818760484857e-11,1117.4300747117252,340.5740955038132,0.8465379353876706,0.2580106784119797,0.7664107535073335,0.3047833624772222
34,20,R1,0.008700441888905432,0.005074991969647071,9.68282269099247,286.85,TRUE,TRUE,938.5954930520309,TRUE,71.1,415.1,71.1,117000000,Hae_1768,8,1320,217190609.56950268,6.492443234809222,277852203943.81647,2.3366534951517018e-11,689.0749976013102,526.2618625589178,0.5220265133343259,0.39868322921130134,0.566982719104285,0.7637221846545736
34,20,R2,0.007349841072664597,0.005357348177635703,9.774284605023722,276.83,TRUE,TRUE,1874.7258849988614,TRUE,98.2,376,98.2,117000000,Hae_1768,8,1320,240790756.99685875,4.846955326998159,217850698446.2801,2.224897767859749e-11,582.107412955036,501.0922011956392,0.44099046435987577,0.3796153039360903,0.5373962521316628,0.8608242912624534
34,20,R3,0.009706758109708735,0.004650597179694863,10.175833717605679,244.73,TRUE,TRUE,1264.5639908361638,TRUE,95.2,340.9,95.2,117000000,Hae_1768,8,1320,294788251.43022645,4.674556215507662,296306947202.0397,1.5776060128351538e-11,768.7752422889317,355.3089409368654,0.582405486582524,0.2691734401036859,0.6839125163052903,0.46217531651900967
34,20,R4,0.009417130034628934,0.0020989633145757094,8.169244667364284,351.96,TRUE,TRUE,2053.6607863269924,TRUE,57.1,411.3,57.1,117000000,Hae_1768,8,1320,200315186.74149022,5.908163748411442,563847360429.7253,1.047830346125705e-11,745.8366987426116,235.99269243044893,0.5650278020777361,0.1787823427503401,0.7596398167012582,0.3164133554011266
34,20,R5,0.008979033305902601,0.004735111857372058,9.28743778305948,279.84000000000003,TRUE,TRUE,1805.6860977240526,TRUE,85.1,365,85.1,117000000,Hae_1768,8,1320,251210107.11877546,5.9791747703595535,317210908588.2323,1.884920918063713e-11,711.139437827486,424.5225041601961,0.538741998354156,0.32160795769711825,0.6261893716212948,0.5969609918655365
34,21,R1,0.004282278985818847,0.006438279463986392,9.30175638642523,304.88,TRUE,TRUE,944.9518258611288,TRUE,71.1,376,71.1,74000000,Hae_1769,8,1320,100337061.08843233,4.044084246123162,63024839216.71594,6.416651428839438e-11,339.1564956768527,1445.1603283665945,0.25693673914913084,1.0948184305807533,0.19007638727986037,4.261042753972605
34,21,R2,0.003914709043089539,0.005969217528323912,9.70842028609254,383.03,TRUE,TRUE,1449.3651702968248,TRUE,48.1,433.9,48.1,74000000,Hae_1769,8,1320,89332252.97237276,5.305190350439434,79394762245.34894,6.682040729645512e-11,310.0449562126915,1504.9313932828097,0.23488254258537233,1.140099540365765,0.17082589329545422,4.853913482954464
34,21,R3,0.006424367059694219,0.005842468476553348,9.413348407618209,221.64999999999998,TRUE,TRUE,893.1013091595631,TRUE,98.2,321,98.2,74000000,Hae_1769,8,1320,139064511.70735833,2.867902361172001,68262831555.06944,4.201264869680051e-11,508.80987112778206,946.2102446976766,0.3854620235816531,0.7168259429527852,0.3496926713203035,1.859653867564307
