T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep
26,15,R2,288,0.9757446855423922,0.014156970014774043,0.05772090239977288,-2446.347760677962,-2446.2632536357087,-2184.39414291755,261.8691107181585,1.526517064077617,TRUE,FALSE,FALSE,TRUE,288.06,TRUE
26,15,R3,328,0.990647213139873,0.0245863539342155,0.19827232632735256,-2424.849792499273,-2424.775718425199,-1615.74952449065,809.0261939345492,2.630527488891284,TRUE,FALSE,FALSE,TRUE,328.22,TRUE
26,15,R4,315,0.9826002803332919,0.016381123924340962,0.084527484622754,-2584.3241199747627,-2584.246949556756,-2254.1004881064905,330.14646145026563,1.4126077263480226,TRUE,FALSE,FALSE,TRUE,315.18,TRUE
26,15,R5,326,0.982377164250806,0.01691558376951098,0.09328065360984993,-2653.8470174422837,-2653.772483280793,-2440.638351212149,213.13413206864425,1.0029878892275457,TRUE,FALSE,FALSE,TRUE,326.21,TRUE
26,16,R1,235,0.9941951998068108,0.07286343671892294,1.2476338964657345,-1225.0091102646427,-1224.9052141607465,-729.3640890169402,495.5411251438063,1.613857926518756,TRUE,FALSE,FALSE,TRUE,234.67999999999998,TRUE
26,16,R2,303,0.997586896097142,0.06878718515094931,1.4336980828202674,-1616.1031151220018,-1616.0228475634733,-555.839070538339,1060.1837770251343,2.253097601883206,TRUE,FALSE,FALSE,TRUE,302.90000000000003,TRUE
26,16,R3,335,0.9993933810168075,0.04229769617545728,0.5993468590866833,-2113.2251810947005,-2113.1526735418306,-387.55073253907784,1725.6019410027527,2.6717298570972625,TRUE,FALSE,FALSE,TRUE,334.98,TRUE
26,16,R4,339,0.9989392672349775,0.05966384054971521,1.206763341639084,-1905.3017487974414,-1905.2301070063966,-398.06702664918345,1507.1630803572132,2.4636597129120408,TRUE,FALSE,FALSE,TRUE,338.98,TRUE
26,16,R5,270,0.9955285588827515,0.0931184671319419,2.341183208670687,-1275.8966884270887,-1275.806462863179,-508.3862880351172,767.4201748280617,2.166484112183854,TRUE,FALSE,FALSE,TRUE,269.79999999999995,TRUE
26,17,R1,351,0.9948698905979806,0.13059478372209435,5.98630413493263,-1423.0305146743644,-1422.9613504092347,-296.69311937146,1126.2682310377747,2.969233143703204,TRUE,FALSE,FALSE,TRUE,351.02000000000004,TRUE
26,17,R2,299,0.9978348671031535,0.056610273635611386,0.9582122012485405,-1711.1957487541981,-1711.1143928219947,-519.0379246680258,1192.076468153969,2.8355314272948986,TRUE,FALSE,FALSE,TRUE,298.86,TRUE
26,17,R3,304,0.9993904788618302,0.027790469146907974,0.2347822933231942,-2172.5017893338086,-2172.4217893338086,-592.9210750104528,1579.5007143233559,2.7731706362090836,TRUE,FALSE,FALSE,TRUE,303.88,TRUE
26,17,R4,337,0.998308926738659,0.07554660119364885,1.9233563767944204,-1734.9457601010688,-1734.8736880289966,-289.3556950389433,1445.5179929900532,2.966057531716781,TRUE,FALSE,FALSE,TRUE,336.96999999999997,TRUE
26,17,R5,307,0.9974819663388749,0.06635891686573911,1.3518762952113808,-1659.583761435633,-1659.504553514841,-503.07983979243704,1156.424713722404,2.7503495368207127,TRUE,FALSE,FALSE,TRUE,306.88,TRUE
26,18,R1,334,0.9936934157056656,0.07046553966778225,1.6584410217443795,-1765.9578337860426,-1765.8851065133153,-767.7513949372092,998.1337115761062,2.9446152715011045,TRUE,FALSE,FALSE,TRUE,333.96999999999997,TRUE
26,18,R2,372,0.9958308908752151,0.07265373928017511,1.9636264892776976,-1944.805512852975,-1944.7402954616707,-709.205773315062,1235.5345221466087,2.7648733518168984,TRUE,FALSE,FALSE,TRUE,372.08,TRUE
26,18,R3,348,0.9974385597813039,0.04576158245188464,0.7287546051182215,-2140.680004264749,-2140.6102368228885,-846.6676029834478,1293.9426338394408,2.674392560010533,TRUE,FALSE,FALSE,TRUE,348,TRUE
26,18,R4,376,0.9899787529909118,0.1310457712986366,6.4570458098957175,-1522.220880420496,-1522.156364291464,-596.4183466102271,925.7380176812368,2.7637588200997354,TRUE,FALSE,FALSE,TRUE,376.08000000000004,TRUE
26,18,R5,367,0.9929577136724022,0.09619620164950947,3.396111280728064,-1712.562207991389,-1712.4960922889097,-669.3831544170121,1043.1129378718977,2.833272153418607,TRUE,FALSE,FALSE,TRUE,367.07,TRUE
28,1,R1,276,0.9985449949832228,0.052396266943403255,0.757721785930807,-1621.803802315537,-1621.7155670214195,-461.2782042096539,1160.4373628117655,2.6434302407142063,TRUE,FALSE,FALSE,TRUE,275.84999999999997,TRUE
28,1,R2,286,0.9995833402691133,0.023979488230327785,0.16445453475549063,-2127.878301487187,-2127.7931951042083,-558.4199368075522,1569.373258296656,2.6856148372834494,TRUE,FALSE,FALSE,TRUE,285.87,TRUE
28,1,R3,251,0.9992780799065105,0.0351081469300607,0.30937807719654536,-1675.3596787249837,-1675.262512733081,-436.7620842778775,1238.5004284552035,2.691502270032087,TRUE,FALSE,FALSE,TRUE,250.73000000000002,TRUE
28,1,R4,249,0.9993155610139295,0.028799791920744878,0.20652757565487231,-1760.5987841865558,-1760.5008250028823,-547.5579623997546,1212.9428626031277,2.510406026002902,TRUE,FALSE,FALSE,TRUE,248.75,TRUE
28,1,R5,257,0.9961434641913661,0.06994921752510912,1.2574735093203835,-1361.2326827659474,-1361.1378211058684,-566.8350288277552,794.3027922781132,2.4504179251920464,TRUE,FALSE,FALSE,TRUE,256.79,TRUE
28,2,R1,277,0.9998507470752436,0.021865125045584355,0.13242918303275417,-2111.8657558329023,-2111.77784374499,-273.9965848143911,1837.781258930599,2.8426088501314934,TRUE,FALSE,FALSE,TRUE,276.84999999999997,TRUE
28,2,R2,181,0.9897695931243272,0.07767236357132423,1.0919722873588313,-919.0025873176412,-918.8669940973023,-521.5891570085831,397.27783708871914,2.5318263861953123,TRUE,FALSE,FALSE,TRUE,180.62,TRUE
28,2,R3,215,0.9983200018725369,0.045407374162331225,0.44329337008835823,-1323.594727075854,-1323.4809830000247,-497.50937764657914,825.9716053534455,2.326402927105357,TRUE,FALSE,FALSE,TRUE,214.66,TRUE
28,2,R4,264,0.9884812596999071,0.2078421953858237,11.404371840258916,-823.4754141964312,-823.3831065041235,-492.89954702285405,330.4835594812694,1.3003745061280416,TRUE,FALSE,FALSE,TRUE,263.81,TRUE
28,2,R5,229,0.9957724910000935,0.08450849832868534,1.635446160357196,-1125.6736554044264,-1125.5669887377599,-512.5432023736546,613.0237863641053,1.9984168921832157,TRUE,FALSE,FALSE,TRUE,228.71999999999997,TRUE
28,3,R1,260,0.9996606104714093,0.02065782369079409,0.11095387670638274,-2011.4238032539652,-2011.3300532539652,-509.14669494962635,1502.1833583043388,2.790456681826521,TRUE,FALSE,FALSE,TRUE,259.8,TRUE
28,3,R2,310,0.9998479008368235,0.020194994264901338,0.12642971594141336,-2413.4387186507793,-2413.3602872782303,-419.7565662608993,1993.603721017331,2.5584974518734254,TRUE,FALSE,FALSE,TRUE,309.90999999999997,TRUE
28,3,R3,292,0.9998388935565945,0.012336771208587545,0.0444412097650861,-2560.779833168547,-2560.6964998352137,-698.5600107552823,1862.1364890799314,2.5750445459503224,TRUE,FALSE,FALSE,TRUE,291.88,TRUE
28,3,R4,300,0.9998063016233156,0.02927086672280494,0.2570350916112629,-2112.697540448943,-2112.616459367862,-183.66954125382583,1928.946918114036,2.9566265869761326,TRUE,FALSE,FALSE,TRUE,299.87,TRUE
28,3,R5,284,0.998617334063,0.03529027023470874,0.3536945011998106,-1893.4760547875037,-1893.3903405017895,-706.0440099825458,1187.3463305192436,2.544919837654988,TRUE,FALSE,FALSE,TRUE,283.87,TRUE
28,4,R1,366,0.9993045280832775,0.04255509818159285,0.6628027155356726,-2304.8915100969157,-2304.8252117543743,-496.0377333908239,1808.7874783635505,2.594076529511166,TRUE,FALSE,FALSE,TRUE,366.17999999999995,TRUE
28,4,R2,356,0.99993168782652,0.01021858786628461,0.03717335552122854,-3257.485376642433,-3257.417194824251,-721.3196331349459,2536.097561689305,2.4100351117093153,TRUE,FALSE,FALSE,TRUE,356.15,TRUE
28,4,R3,388,0.9983433228097653,0.09045159076033794,3.1744182251773534,-1858.681812570415,-1858.619312570415,-236.9668986431601,1621.652413927255,2.7442023166552656,TRUE,FALSE,FALSE,TRUE,388.23,TRUE
28,4,R4,303,0.9987905887681913,0.0484634555419357,0.7116580764887489,-1828.3288269774378,-1828.2485594189093,-520.3070075758187,1307.9415518430906,2.5446209254098595,TRUE,FALSE,FALSE,TRUE,302.96999999999997,TRUE
28,4,R5,354,0.998977665956397,0.04629528508377694,0.7587117110298157,-2169.4823312403096,-2169.413759811738,-614.8822555526993,1554.5315042590387,2.3914864927169104,TRUE,FALSE,FALSE,TRUE,354.15000000000003,TRUE
28,5,R1,307,0.9995690799666606,0.019077624989548,0.11173442299924069,-2424.97280564925,-2424.8935977284577,-903.2654687697735,1521.628128958684,1.9824422689349512,TRUE,FALSE,FALSE,TRUE,307,TRUE
28,5,R2,356,0.9993362020956016,0.03507173939623806,0.43788957792283867,-2379.456048172846,-2379.387866354664,-761.4731329168054,1617.9147334378586,2.0494766292382813,TRUE,FALSE,FALSE,TRUE,356.13,TRUE
28,5,R3,293,0.9988773465005829,0.03745316475733781,0.41100268824970526,-1918.8131429018501,-1918.7300979191511,-648.9379901218435,1269.7921077973076,2.459863659186637,TRUE,FALSE,FALSE,TRUE,292.93,TRUE
28,5,R4,369,0.9945164857843294,0.11880179514112077,5.2080167491097935,-1566.1604860255693,-1566.0947326009118,-526.8145473760003,1039.2801852249115,2.584663906189193,TRUE,FALSE,FALSE,TRUE,369.19,TRUE
28,5,R5,378,0.9996247657016322,0.02629013445977131,0.2612627022270592,-2744.752513482061,-2744.6883423590666,-834.0975592120661,1910.5907831470004,1.9791667192360214,TRUE,FALSE,FALSE,TRUE,378.21,TRUE
28,6,R1,425,0.9998363628959672,0.017806531171011546,0.13475583474628744,-3417.961473873488,-3417.9044667475973,-896.103285800448,2521.801180947149,2.012794155127969,TRUE,FALSE,FALSE,TRUE,425.37,TRUE
28,6,R2,416,0.999763723965924,0.02297871351582551,0.2196568503344309,-3133.2915764319937,-3133.233324004809,-749.4607525323021,2383.772571472507,2.1895562326801836,TRUE,FALSE,FALSE,TRUE,416.33000000000004,TRUE
28,6,R3,421,0.9997156792356275,0.021426895868792456,0.19328609582684367,-3229.8972136815764,-3229.839659724742,-972.5075897877539,2257.332069936988,2.0069980734414212,TRUE,FALSE,FALSE,TRUE,421.37,TRUE
28,6,R4,423,0.9991766680147892,0.03756703679643121,0.5969723933000483,-2770.257536759322,-2770.2002575230454,-1089.6220849074264,1680.578172615619,1.6872179774018787,TRUE,FALSE,FALSE,TRUE,423.37,TRUE
28,6,R5,399,0.9997477041255369,0.01669532431358059,0.11121480772031846,-3259.916010827397,-3259.855251333726,-1123.8317672013166,2136.023484132409,1.8566749642597595,TRUE,FALSE,FALSE,TRUE,399.28000000000003,TRUE
28,7,R1,332,0.9999023514160188,0.019091483932376946,0.12100893990174878,-2622.452572753142,-2622.3794020214345,-300.9474550919702,2321.431946929464,2.735022566974323,TRUE,FALSE,FALSE,TRUE,332.09,TRUE
28,7,R2,350,0.9998754737103079,0.020206096052841946,0.14290021119383622,-2725.2396547160856,-2725.170290554236,-347.19333907260136,2377.976951481635,2.798241477301993,TRUE,FALSE,FALSE,TRUE,350.1,TRUE
28,7,R3,311,0.9997310284188643,0.026756609389834953,0.22264992141850345,-2246.2456763349574,-2246.167500439192,-410.26851651844925,1835.8989839207425,2.605228932546161,TRUE,FALSE,FALSE,TRUE,311.03999999999996,TRUE
28,7,R4,322,0.9993845112545914,0.04016851978931425,0.519550214224779,-2064.2485618879364,-2064.173090189823,-406.3664677200022,1657.806622469821,2.6905639823613976,TRUE,FALSE,FALSE,TRUE,322.05,TRUE
28,7,R5,333,0.9997922300639959,0.016885915458981625,0.09494966891566226,-2712.129422608414,-2712.0564742801466,-589.3562285100188,2122.700245770128,2.9898666317960303,TRUE,FALSE,FALSE,TRUE,333.1,TRUE
28,8,R1,265,0.9993082834973938,0.03202045172214558,0.2717069720499178,-1817.9316459270046,-1817.839691904016,-522.9247377957363,1294.9149541082797,2.47073007281687,TRUE,FALSE,FALSE,TRUE,264.87,TRUE
28,8,R2,295,0.9996299609227323,0.027081812830198206,0.21636025292011699,-2123.2468049056665,-2123.1643306788624,-439.3334052976557,1683.8309253812067,2.778092642607183,TRUE,FALSE,FALSE,TRUE,294.96000000000004,TRUE
28,8,R3,303,0.9989645330021234,0.05541741833627605,0.930540347282521,-1747.0739624914986,-1746.9936949329701,-377.3461983403205,1369.6474965926495,2.522588159554458,TRUE,FALSE,FALSE,TRUE,302.98,TRUE
28,8,R4,245,0.9997976169559764,0.016051261958815302,0.06312253756527526,-2018.6642248319874,-2018.5646397697467,-508.881631734931,1509.6830080348157,2.5889470111688566,TRUE,FALSE,FALSE,TRUE,244.85,TRUE
28,8,R5,288,0.9995457612126658,0.018663915825358444,0.10032242513358684,-2287.1500344613987,-2287.0655274191454,-695.5572257777883,1591.508301641357,2.88233898104967,TRUE,FALSE,FALSE,TRUE,287.95,TRUE
28,9,R1,289,0.9994768991930819,0.02562062627461101,0.18970436581325026,-2111.998656997402,-2111.914446471086,-678.438447082876,1433.4759993882103,2.2581034217640306,TRUE,FALSE,FALSE,TRUE,288.96,TRUE
28,9,R2,331,0.9964850078549766,0.08105948499597876,2.174881875686204,-1657.3226713947352,-1657.2492768993222,-502.12384255714073,1155.1254343421815,2.9226587857096282,TRUE,FALSE,FALSE,TRUE,331.12,TRUE
28,9,R3,280,0.9996029444237475,0.02757116192715774,0.21284731160379472,-2004.9515497204331,-2004.864593198694,-508.28714561953103,1496.577447579163,2.3832245740660403,TRUE,FALSE,FALSE,TRUE,279.93,TRUE
28,9,R4,299,0.998701636117726,0.04958568607494852,0.7351633387934798,-1790.4237383113052,-1790.3423823791018,-446.994647991885,1343.3477343872169,2.81521862206274,TRUE,FALSE,FALSE,TRUE,298.98,TRUE
28,9,R5,254,0.999745961301319,0.014153493460432738,0.05088162979216612,-2156.959249232384,-2156.863249232384,-645.5737474477553,1511.2895017846288,2.59355145161329,TRUE,FALSE,FALSE,TRUE,253.81,TRUE
28,10,R1,305,0.9998189253514079,0.018891265314939305,0.1088483710858258,-2415.1239259983295,-2415.0441917790604,-486.7322369323705,1928.3119548466898,2.65502978484059,TRUE,FALSE,FALSE,TRUE,304.99,TRUE
28,10,R2,303,0.9989279441729639,0.03674240047461503,0.40905120976900816,-1996.117261895269,-1996.0369943367405,-657.5852232582986,1338.4517710784419,2.4952355016963654,TRUE,FALSE,FALSE,TRUE,302.96000000000004,TRUE
28,10,R3,287,0.9997959504359897,0.013261841175650784,0.05047653580266954,-2475.324195450534,-2475.2393897968236,-731.2935221450065,1743.945867651817,2.4603503507038167,TRUE,FALSE,FALSE,TRUE,286.92,TRUE
28,10,R4,309,0.9995957177681797,0.029150728340906852,0.2625773735068531,-2178.800185168683,-2178.721496644093,-584.6844785976065,1594.0370180464865,2.1606196006061507,TRUE,FALSE,FALSE,TRUE,308.96999999999997,TRUE
28,10,R5,320,0.9997555169584765,0.0213268431549638,0.1455469564660564,-2456.5848049203855,-2456.508855553297,-491.7068614433978,1964.8019941098992,2.821798919298357,TRUE,FALSE,FALSE,TRUE,320.03000000000003,TRUE
28,11,R1,274,0.9993151872066619,0.02240298546188865,0.1375188895839328,-2075.611455100503,-2075.522566211614,-666.2481932700965,1409.2743729415174,2.9292483778908487,TRUE,FALSE,FALSE,TRUE,273.85,TRUE
28,11,R2,300,0.9998637562775814,0.013648335463743382,0.055883118279262574,-2570.4826253010315,-2570.40154421995,-561.0692624225287,2009.3322817974215,2.8129985418407126,TRUE,FALSE,FALSE,TRUE,299.96000000000004,TRUE
28,11,R3,268,0.9997328740359741,0.01862150278543591,0.09293177808478328,-2129.122930009737,-2129.032020918828,-529.3323192926608,1599.699701626167,2.7383946436730517,TRUE,FALSE,FALSE,TRUE,267.83000000000004,TRUE
28,11,R4,252,0.9989493321167294,0.05422558150327296,0.7409842497207609,-1462.9596592089576,-1462.8628850154093,-202.27525741526418,1260.5876276001452,3.411878720683948,TRUE,FALSE,FALSE,TRUE,251.75,TRUE
28,11,R5,270,0.9989829861619249,0.03741152236004844,0.37789794143002914,-1768.3193302589962,-1768.2291046950863,-480.3277553430556,1287.9013493520306,2.871474353712817,TRUE,FALSE,FALSE,TRUE,269.85,TRUE
28,12,R1,253,0.9996250520069618,0.01855834473032231,0.08713627625975891,-2011.338884637315,-2011.2424990951463,-567.1760348983252,1444.066464196821,2.8461459643866376,TRUE,FALSE,FALSE,TRUE,252.8,TRUE
28,12,R2,329,0.9997074634987534,0.020434655752823494,0.13738222623727636,-2553.9641393080883,-2553.890293154242,-608.9155720279518,1944.9747211262902,2.790929517582263,TRUE,FALSE,FALSE,TRUE,329.07,TRUE
28,12,R3,271,0.9994167269810218,0.03597242924892552,0.35067824550468607,-1796.151348571167,-1796.0614609307177,-360.8169639228407,1435.2444970078768,2.8477634770946887,TRUE,FALSE,FALSE,TRUE,270.83,TRUE
28,12,R4,289,0.9988772773868494,0.04737077306072682,0.6485131505671847,-1756.755408995477,-1756.6711984691613,-508.6305848085008,1248.0406136606605,2.3899438666033745,TRUE,FALSE,FALSE,TRUE,288.92,TRUE
28,12,R5,312,0.9993657284022238,0.04482527211264437,0.6269031662314554,-1931.5095099072948,-1931.4315878293728,-319.5631550536624,1611.8684327757105,2.7589556273750233,TRUE,FALSE,FALSE,TRUE,312.02000000000004,TRUE
28,13,R1,602,0.980580887777767,0.09329638082004293,5.2399372338193215,-2849.8566510464725,-2849.8165172672084,-1790.111630220532,1059.7048870466763,2.9015092368180877,TRUE,FALSE,FALSE,TRUE,603.15,TRUE
28,13,R2,317,0.9974299884963747,0.011696867870880524,0.04337089960246135,-2814.3072678128156,-2814.2305904965215,-1903.3961829898662,910.8344075066552,1.6621453292367692,TRUE,FALSE,FALSE,TRUE,317.12,TRUE
28,13,R3,318,0.9962367855952137,0.01191172531188902,0.04512076557007543,-2811.627579759673,-2811.5511466386542,-1879.1756703495405,932.3754762891137,2.088582917910682,TRUE,FALSE,FALSE,TRUE,318.13,TRUE
28,13,R4,300,0.9975137958463326,0.011285442809625257,0.03820836582279672,-2684.5449784218495,-2684.463897340768,-1660.97495443391,1023.4889429068583,2.180085422595238,TRUE,FALSE,FALSE,TRUE,300.05000000000007,TRUE
28,13,R5,308,0.9966008309726299,0.015815780725517432,0.07704278734695581,-2548.396187298124,-2548.3172399297027,-1546.9348925088952,1001.3823474208075,2.3872200162086576,TRUE,FALSE,FALSE,TRUE,308.08000000000004,TRUE
28,14,R1,343,0.9965628329418873,0.01175167204448175,0.04736891597348148,-3042.4191863444976,-3042.3483898843206,-2070.0336208935064,972.3147689908142,1.8771481308875728,TRUE,FALSE,FALSE,TRUE,343.21999999999997,TRUE
28,14,R2,304,0.9854479753044876,0.009983727697490117,0.03030114489623992,-2794.9336349026594,-2794.8536349026595,-2412.2663591932483,382.5872757094112,1.5121279942771122,TRUE,FALSE,FALSE,TRUE,304.05999999999995,TRUE
28,14,R3,345,0.9957620199369092,0.012343376012495527,0.05256383132811824,-3026.29864339251,-3026.2282621608383,-1993.0894131580365,1033.1388490028019,2.2759644705056927,TRUE,FALSE,FALSE,TRUE,345.22,TRUE
28,14,R4,363,0.9973013254840484,0.01364808710578985,0.06761611223794346,-3111.5571877135276,-3111.4903353458394,-1668.9829953788762,1442.5073399669632,3.1868936988607643,TRUE,FALSE,FALSE,TRUE,363.28,TRUE
28,14,R5,309,0.9886705780111663,0.016043816563278596,0.07953785142408498,-2547.8428304567096,-2547.7641419321194,-1937.3305798826018,610.4335620495176,2.068880770779245,TRUE,FALSE,FALSE,TRUE,309.08,TRUE
28,15,R1,225,0.9773187174895488,0.013269370603302905,0.039617144146754844,-1939.0335878135356,-1938.9249905284678,-1795.6451395402428,143.279850988225,1.1345655633939933,TRUE,FALSE,FALSE,TRUE,224.79,TRUE
28,15,R2,276,0.9901776398387057,0.01991854920100712,0.10950261422733183,-2155.68933113552,-2155.6010958414026,-2157.797599244201,-2.1965034027984984,2.7598e-4,FALSE,TRUE,FALSE,FALSE,275.98,TRUE
28,15,R3,299,0.9977147907553157,0.014679519295876086,0.0644309977406415,-2518.338597102976,-2518.257241170773,-1364.9606083353897,1153.2966328353832,2.7377474295089006,TRUE,FALSE,FALSE,TRUE,299.04999999999995,TRUE
28,15,R4,297,0.9950281047013818,0.01863615954067837,0.10315001340040836,-2359.69500536165,-2359.6130940988514,-1729.4334051310618,630.1796889677896,1.574263022281449,TRUE,FALSE,FALSE,TRUE,297.03000000000003,TRUE
28,15,R5,255,0.9896184781974046,0.010243884651630604,0.02675897905275783,-2330.3479291074796,-2330.252311577599,-1779.568820899495,550.6834906781039,2.26085162019959,TRUE,FALSE,FALSE,TRUE,254.90000000000003,TRUE
28,16,R1,283,0.9995111352977779,0.04042173737842777,0.46239846931143536,-1809.9473729926472,-1809.861351487271,-415.9323494307332,1393.9290020565377,2.077430393108942,TRUE,FALSE,FALSE,TRUE,282.75,TRUE
28,16,R2,241,0.9986482644531628,0.05626983732564696,0.7630769968298,-1381.0015787938337,-1380.9003129710488,-384.2875243401169,996.612788630932,2.324949494136673,TRUE,FALSE,FALSE,TRUE,240.65000000000003,TRUE
28,16,R3,264,0.9969650962182008,0.08478868054539151,1.8979277720379115,-1296.889225032708,-1296.7969173404003,-344.64998953585757,952.1469278045428,2.6982747561312914,TRUE,FALSE,FALSE,TRUE,263.7,TRUE
28,16,R4,317,0.9996885416350334,0.03403988170074252,0.367312194145573,-2137.061033670471,-2136.9843563541767,-289.1126300552095,1847.8717262989671,2.7442493737872526,TRUE,FALSE,FALSE,TRUE,316.83,TRUE
28,16,R5,273,0.9997654248877509,0.02313676653162775,0.1461396205921606,-2050.417436892471,-2050.328217561616,-516.6397205144939,1533.688497047122,2.053312302283109,TRUE,FALSE,FALSE,TRUE,272.73,TRUE
28,17,R1,234,0.9997860034888553,0.022231688373675663,0.11565402449894878,-1775.3187305116076,-1775.2143826855206,-341.9661030713995,1433.2482796141212,2.6031134975221155,TRUE,FALSE,FALSE,TRUE,233.62,TRUE
28,17,R2,264,0.9996552542699405,0.03239600126398986,0.27706823704465816,-1804.8923086734717,-1804.800000981164,-288.7726132290464,1516.0273877521176,2.7303098766632052,TRUE,FALSE,FALSE,TRUE,263.71999999999997,TRUE
28,17,R3,257,0.9998890280613429,0.01567381774981576,0.06313682065359098,-2130.062499634969,-2129.96763797489,-376.12804565644564,1753.8395923184441,2.6658073321445905,TRUE,FALSE,FALSE,TRUE,256.69,TRUE
28,17,R4,221,0.9993012721283508,0.026551282397572172,0.15579850192719333,-1597.875336205354,-1597.764737127013,-611.9252088110574,985.8395283159556,1.9514329337314391,TRUE,FALSE,FALSE,TRUE,220.57999999999998,TRUE
28,17,R5,294,0.9991655785457475,0.03607996751017791,0.3827186323274352,-1947.346280757863,-1947.2635221371734,-650.9578012278889,1296.3057209092844,2.1588496873503797,TRUE,FALSE,FALSE,TRUE,293.77,TRUE
28,18,R1,165,0.9997810794941518,0.013056726034649486,0.028128885632742455,-1425.6891181015383,-1425.540049778557,-342.49687733313846,1083.0431724454186,3.4697107958205535,TRUE,FALSE,FALSE,TRUE,164.43,TRUE
28,18,R2,275,0.9989966824706769,0.056057395898076574,0.8641686995902653,-1578.7585525059378,-1578.669991620329,-336.3390092269911,1242.330982393338,2.4541085382574495,TRUE,FALSE,FALSE,TRUE,274.72999999999996,TRUE
28,18,R3,259,0.9972635273433921,0.10591065471202524,2.905220296416227,-1156.9925797508558,-1156.898462103797,-262.1735011856581,894.724960918139,2.3510059316237246,TRUE,FALSE,FALSE,TRUE,258.68,TRUE
28,18,R4,199,0.995381970102057,0.0575805359138283,0.6597881051086105,-1130.1191332469805,-1129.9960563239035,-559.6550238855381,570.3410324383655,2.367208897219317,TRUE,FALSE,FALSE,TRUE,198.51999999999998,TRUE
28,18,R5,253,0.9956646579876609,0.12328150806352782,3.845177548295672,-1053.2021367378318,-1053.105751195663,-249.10247100159813,804.0032801940649,2.5427585729472044,TRUE,FALSE,FALSE,TRUE,252.68,TRUE
30,1,R1,220,0.9993974124451451,0.030836173738179224,0.20919131437845828,-1524.78939470007,-1524.678283588959,-372.7055426796787,1151.9727409092802,2.7966858790988116,TRUE,FALSE,FALSE,TRUE,219.63,TRUE
30,1,R2,200,0.9993738107113888,0.02961791482446315,0.17544417570983079,-1401.7503480696328,-1401.627899090041,-467.60812225677023,934.0197768332707,2.1225353682274353,TRUE,FALSE,FALSE,TRUE,199.55999999999997,TRUE
30,1,R3,161,0.9994180081595049,0.023730782503079972,0.09066715615156633,-1198.5962792872667,-1198.4434130452285,-515.3563246795455,683.0870883656829,1.6134459796156935,TRUE,FALSE,FALSE,TRUE,160.5,TRUE
30,1,R4,167,0.999317210004193,0.01963283287299818,0.06436983714538602,-1306.8043571975186,-1306.657117933715,-600.4620301427466,706.1950877909684,1.7161771143676436,TRUE,FALSE,FALSE,TRUE,166.55,TRUE
30,1,R5,204,0.9992538463678019,0.03919468473095932,0.31338955547649633,-1315.5993670707546,-1315.4793670707547,-400.48922939270346,914.9901376780513,2.0504516331364697,TRUE,FALSE,FALSE,TRUE,203.58,TRUE
30,2,R1,212,0.9986613573420855,0.04507304940969414,0.43069491401481047,-1308.1756129063472,-1308.0602282909626,-380.3499194855854,927.7103088053773,2.71164184425685,TRUE,FALSE,FALSE,TRUE,211.60000000000002,TRUE
30,2,R2,171,0.9991005306185691,0.031082071390528574,0.16520227268933146,-1181.124445157138,-1180.9807325822878,-538.8010099172831,642.1797226650048,1.5487852733967247,TRUE,FALSE,FALSE,TRUE,170.51,TRUE
30,2,R3,210,0.9956204466181006,0.09844296061792009,2.0351134639964865,-967.6767509938567,-967.5602461394877,-435.71126308247824,531.8489830570095,1.7564995478872694,TRUE,FALSE,FALSE,TRUE,209.6,TRUE
30,2,R4,151,0.9981686957826079,0.05541113895165382,0.46362954230784253,-867.6783416817516,-867.5150763756292,-349.55456665832247,517.9605097173066,1.8503303026836435,TRUE,FALSE,FALSE,TRUE,150.5,TRUE
30,2,R5,193,0.9995375880841234,0.036138587694139655,0.2520575214617153,-1275.6721123042578,-1275.5451281772737,-300.2850796006887,975.260048576585,2.1763502517063706,TRUE,FALSE,FALSE,TRUE,192.55,TRUE
30,3,R1,229,0.9981563925658054,0.04288675161817261,0.42119362333817234,-1436.3300829411135,-1436.223416274447,-600.385644473284,835.837771801163,2.100414300967019,TRUE,FALSE,FALSE,TRUE,228.67000000000002,TRUE
30,3,R2,228,0.9994232503880944,0.034365397997106834,0.2692635721258984,-1531.0415224120247,-1530.9343795548818,-378.0014794545254,1152.9329001003564,2.4916744437469536,TRUE,FALSE,FALSE,TRUE,227.67999999999998,TRUE
30,3,R3,209,0.9961693347180401,0.07882895830678988,1.298726975556326,-1055.9184908211232,-1055.8014176503916,-421.97534033103256,633.826077319359,2.308722766645065,TRUE,FALSE,FALSE,TRUE,208.63000000000002,TRUE
30,3,R4,228,0.9962346446982492,0.09789311332715768,2.1849380532094917,-1053.688858597325,-1053.581715740182,-336.4142183751101,717.167497365072,2.3720480178691807,TRUE,FALSE,FALSE,TRUE,227.66,TRUE
30,3,R5,232,0.9983243002882992,0.056025500693697355,0.72821476089124,-1331.2240215777858,-1331.118758419891,-504.5182758116672,826.6004826082238,1.9547503950133656,TRUE,FALSE,FALSE,TRUE,231.67000000000002,TRUE
