T,OTU,Replicate,clade,respiration_fgC_h,resp_corr,cue_pipe,cue_corr,growth_fgC_h,resp_swing,cue_swing
24,17,R2,para,1043.2877495142811,1085.5019927460658,0.6710368314248387,0.6622221648527407,2128.154676800723,4.046270384315176,-1.3135890847275178
24,17,R3,para,1286.9505912972,1287.0343731745436,0.5900233304414589,0.590007583183185,1852.1319147463173,0.006510108306434503,-0.0026689212886066294
24,17,R4,para,696.609875863527,814.814121981139,0.7842463538762956,0.7565489768764774,2532.118298047004,16.968499904065304,-3.531718937922801
24,17,R5,para,983.6754618253954,1038.8973100032333,0.690959367149517,0.6791763305551618,2199.321714799297,5.6138279667323765,-1.7053154142717464
24,18,R1,para,1180.1366770746008,1201.477729947323,0.6274717695622122,0.6232730096329755,1987.7753914623993,1.808354344653007,-0.6691551927772266
24,18,R2,para,2041.4195398523837,1962.4719250968815,0.4469678057064585,0.45673618650767955,1649.9017989715685,-3.8672900505895447,2.1854774944655375
24,18,R3,para,1463.5364845451677,1384.91896676061,0.5349398467358112,0.5486460497802079,1683.4467052052769,-5.371749772879097,2.5621951941011023
24,18,R4,para,1480.0940410599746,1404.8240259985969,0.5374891398760495,0.5504359084670735,1720.034147634486,-5.08548869012897,2.4087498017187015
24,18,R5,para,1450.3520077224064,1438.597849888736,0.5736015572608341,0.5755906150987874,1951.0488004170536,-0.8104348303781039,0.34676646406817113
24,19,R1,hae,347.7143320616844,347.00900006663875,0.6048258001129637,0.6053110195120937,532.1870687916137,-0.20284812272866048,0.08022465295616232
24,19,R2,hae,284.65584650615466,282.9898089436126,0.6562690286987801,0.6575919677785538,543.479731235264,-0.5852813434155224,0.20158487174029016
24,19,R3,hae,238.967912586103,246.2824285037408,0.7083659859583946,0.7020986594785965,580.4423793560816,3.0608778553071536,-0.8847582470124737
24,19,R4,hae,308.14649808198897,304.8126050245799,0.636431009861382,0.6389443094989787,539.4134051003532,-1.081918203893395,0.39490527624417293
24,19,R5,hae,334.7955832750625,326.0470666991904,0.6073722902141319,0.6136683577270818,517.9093454159203,-2.6130919919228557,1.0366076316603579
24,20,R1,hae,265.70555273753627,272.59998490583376,0.6842946096402115,0.6787345452180431,575.9194585894141,2.5947640526382987,-0.8125249481494179
24,20,R2,hae,238.61508514639303,262.05319214587104,0.7331120953490561,0.714384351471658,655.4497300368648,9.822558781268365,-2.554553934685966
24,20,R3,hae,230.8211030620865,247.82268131818358,0.7309096347745677,0.7167042867924367,626.9617568657097,7.365694917212129,-1.943516312589355
24,20,R4,hae,259.4970260796053,276.3180608176364,0.702935682661207,0.6896555310008262,614.0411639132935,6.482168598290983,-1.8892413613296966
24,20,R5,hae,150.63659063432897,181.0513033821926,0.8262097357822682,0.7982011591466798,716.1357300844259,20.19078672704131,-3.390008060007843
24,21,R1,hae,647.3747099506307,579.5648674909103,0.3872606020077309,0.41382039608547944,409.150644991208,-10.474589355659525,6.858377521506398
24,21,R2,hae,300.3662859693509,287.4333614417757,0.6352074533514556,0.6453438285173786,523.0230314081658,-4.30571776251043,1.595758222363708
24,21,R3,hae,654.2029475593607,588.7444375841848,0.38831958914152925,0.41363565138652664,415.31462394699366,-10.00584149297744,6.519388398860948
24,21,R4,hae,480.2826669662114,447.14089300679956,0.4941775187847454,0.5120501912962174,469.2256779620667,-6.9004726255806,3.616650258681031
24,21,R5,hae,628.4239286154341,565.4206238031946,0.40474732465759394,0.4304346696173379,427.30241189021245,-10.025605637113555,6.34651383587892
24,22,R1,duo,316.6205300407363,329.23540453752463,0.6723615126233496,0.6636976992829928,649.7510723185193,3.984225058041968,-1.2885647345508011
24,22,R2,duo,399.62983243430995,390.94439291588225,0.5868711128065882,0.5921882670796569,567.6950020724039,-2.1733711583845294,0.9060173787802439
24,22,R3,duo,358.30528357043255,359.2772447435001,0.6180074796744992,0.6173677529339747,579.6850290804958,0.27126621281778895,-0.10351440096831865
24,22,R4,duo,396.98861911885336,374.17743619953023,0.5660574377768647,0.5805327768138956,517.852776214753,-5.7460546274485935,2.557220888021794
24,22,R5,duo,276.5613527115835,272.7161072811606,0.6746893787261553,0.6777548939644028,573.5841224918702,-1.3903769969020097,0.45435949266539044
24,23,R1,duo,301.8599199214897,297.0747474604863,0.6550887524498085,0.6586902300750147,573.3215131733036,-1.585229487322437,0.5497694185311541
24,23,R2,duo,306.4652284202369,303.73888260043117,0.6538364647015138,0.6558561777310916,578.8539839456216,-0.8896101635606279,0.3089018643981367
24,23,R3,duo,372.8367924818343,358.34114032594834,0.5941947893766018,0.603719946311527,545.9212291539209,-3.887935002174514,1.6030360927463905
24,23,R4,duo,323.39755853191423,325.0286373801149,0.6322521429272934,0.6310816362042778,556.0026944190527,0.5043571929253421,-0.185132899288587
24,23,R5,duo,301.78935901815584,296.4104271070363,0.6568968902976655,0.6609387196480997,577.7985854921078,-1.782346444758487,0.6152912900231122
26,1,R1,clade1,412.2467927349765,427.1058285015357,0.5950977057180256,0.5865375939843691,605.8921473419778,3.6044030004404926,-1.438438033184497
26,1,R2,clade1,394.2548226209794,411.4903569125792,0.608861244069045,0.5986251667542889,613.711830242677,4.371673674660248,-1.6811839174305065
26,1,R3,clade1,319.32133337785984,354.0366054817699,0.6805951565963507,0.6577550397486854,680.417211520522,10.871579338806892,-3.3559035244812074
26,1,R4,clade1,513.9033726488993,519.4470401380592,0.5290261426279955,0.5263519741654599,577.2471542963501,1.0787373238251297,-0.5054889063235035
26,1,R5,clade1,395.01763465342543,421.0644749419845,0.6135831643059559,0.5983376892185721,627.2401920376232,6.593842401849126,-2.4846632004038915
26,2,R1,clade1,390.53886104740394,434.20158133965174,0.6374527121366274,0.6126211972738179,686.6692001382037,11.180121787405927,-3.895428537683787
26,2,R2,clade1,517.0601844231708,533.7146389055318,0.5333315654417645,0.5254335936663107,590.9217276438794,3.2209895451417614,-1.4808746166958708
26,2,R3,clade1,452.2102383105996,480.58257426103864,0.5796346828893192,0.5647400378411505,623.545110438912,6.274147187917389,-2.5696607687316186
26,2,R4,clade1,472.62779388610136,505.0400897362736,0.5746434961668434,0.5583559826820802,638.505548679378,6.857890346157536,-2.8343683681115284
26,2,R5,clade1,467.24506264009847,497.5078214360045,0.5763287679325617,0.5609363669477057,635.6031537942059,6.476849348586122,-2.670767423266507
26,3,R1,clade1,386.44930905122743,392.1152766746294,0.593780064999232,0.5902645457212724,564.8809329037787,1.466160629789326,-0.5920574780435062
26,3,R2,clade1,365.5526216644995,375.2209702105343,0.6151486953738166,0.608950329210597,584.3015616793006,2.6448582154906086,-1.0076207931243197
26,3,R3,clade1,365.82783803911633,385.76493216417043,0.6274659135735429,0.6149802312594937,616.1704578707408,5.449857023434701,-1.9898582606568516
26,3,R4,clade1,368.8501917009322,389.9693040528614,0.6305197874584455,0.6174573625930059,629.4446538165354,5.725661210731525,-2.0716915036231964
26,3,R5,clade1,381.6340959687679,396.00721117747116,0.6141831289137432,0.605386471784314,607.5245556326707,3.7662031145874186,-1.4322531367781277
26,4,R1,clade2,489.1975488044233,523.2770737781029,0.4483131339581847,0.4317208957277596,397.5329117451748,6.966413682359707,-3.7010377286811003
26,4,R2,clade2,464.3505218958206,522.6356433192337,0.4802273169326866,0.4508153598661302,429.0217868518568,12.551966386394998,-6.124590590642953
26,4,R3,clade2,503.0031842053739,542.0431731354282,0.4429477487417691,0.42459059864351106,399.96989070676466,7.761380077887248,-4.144315023702704
26,4,R4,clade2,550.397156239111,583.7026428371174,0.41319139609841443,0.39902258051671424,387.5528884255696,6.0511734518369,-3.4291168004682904
26,4,R5,clade2,454.767522210881,499.68688656060965,0.4853123133825402,0.4618336426581728,428.8120427086227,9.877434547513486,-4.837847727523192
26,5,R1,clade2,373.394275297282,388.2855686612708,0.49229136520598243,0.48252133658363816,362.0556455983351,3.988088288748659,-1.9846028821278061
26,5,R2,clade2,458.2477751691844,476.619676324635,0.4380991267737708,0.42844727101491553,357.28357031190257,4.009163197501109,-2.2031214327983273
26,5,R3,clade2,424.2883425420923,445.031696936091,0.46237248991335667,0.4505305297251895,364.8981008259462,4.888975801153617,-2.5611299215457684
26,5,R4,clade2,426.75064461376263,450.7795593467851,0.4647347963495615,0.451137945312291,370.51889897580605,5.630668643692438,-2.925722615150017
26,5,R5,clade2,370.4185907118317,391.7850831458698,0.5011765640180531,0.4871594552300025,372.1659873015349,5.768201966585473,-2.796840433972425
26,6,R1,clade2,457.163652057082,452.0974883600284,0.40122374586403636,0.4039038401725459,306.3329777763286,-1.108172899192128,0.6679799827744359
26,6,R2,clade2,429.8314045717317,428.8136578339622,0.42954591707242373,0.4301268939750036,323.6585211482008,-0.23677812438658297,0.13525373644325267
26,6,R3,clade2,424.78827041945306,417.3564815453972,0.42698408210228445,0.4313079759479433,316.53192183265577,-1.749527798099848,1.0126592598885376
26,6,R4,clade2,438.67140364666136,431.3882903745215,0.3966395049838696,0.40065300263718134,288.37553971500796,-1.6602662520500688,1.0118754190848955
26,6,R5,clade2,425.8027668049322,422.51335976415055,0.4093519099541315,0.41122829052299104,295.1049513117306,-0.7725189447368219,0.4583783593607116
26,7,R1,clade3,252.46601757873316,255.28042216607517,0.68175659551406,0.6793464994461211,540.8450582204421,1.114765707612242,-0.35351268822292337
26,7,R2,clade3,229.9547049618085,247.79319215009906,0.729066956828808,0.7140593309509591,618.7963453724583,7.7573916964444045,-2.058470177159988
26,7,R3,clade3,347.39545825241,358.1970846845224,0.6207586014529537,0.613524037842074,568.6317992763177,3.1093171126791663,-1.1654391246366025
26,7,R4,clade3,294.68121423343115,306.3672959726246,0.6585433006188157,0.6497450748284851,568.3307423850114,3.965669060239563,-1.3360132556299864
26,7,R5,clade3,381.9450453159343,381.55848436283276,0.5805793650661866,0.5808259195385405,528.7041061646719,-0.10120852668262792,0.04246697130301236
26,8,R1,clade3,239.95906725066777,261.4617872538663,0.7206743716407846,0.7030761262067201,619.1066356001934,8.960994993673733,-2.4419135918484214
26,8,R2,clade3,205.55202713136956,227.06457321789858,0.7614821874126454,0.7429365155205656,656.2369726150888,10.465742608697415,-2.435470218298086
26,8,R3,clade3,307.6437546835062,322.8110368897205,0.6531904719954323,0.6422098324552041,579.4245921799467,4.930144680433357,-1.6810777270959587
26,8,R4,clade3,429.8105040019874,407.38822900209067,0.504405473676083,0.5177925249704463,437.4519074498017,-5.216781533052773,2.654025777476021
26,8,R5,clade3,326.5604356715497,332.78807452716507,0.6258517776376826,0.6214178635636747,546.2499003222837,1.9070402214550697,-0.7084607302297763
26,9,R1,clade3,337.89060832987826,339.17542455210094,0.6120071932988963,0.611105612120429,532.9776203952422,0.38024620707075574,-0.14731545451410755
26,9,R2,clade3,319.68593925401905,327.1496896010369,0.6328751755830827,0.6274967053301851,551.0967427990331,2.3347133641330675,-0.8498469303907075
26,9,R3,clade3,292.5199610174769,306.0215817647008,0.6675609368243982,0.6574725878227998,587.4005820835644,4.615623733936314,-1.5112251848631075
26,9,R4,clade3,287.7463908512866,296.42119872418607,0.6632369102475337,0.6565710501417966,566.7011409812287,3.0147408095147155,-1.0050496289854105
26,9,R5,clade3,373.5141759734246,368.76778420091375,0.5794393671419917,0.582552662342956,514.619773785806,-1.2707393929938915,0.5372943879046632
26,10,R1,clade4,348.59182508737814,346.7194233573306,0.6154875698648645,0.6167613937870418,557.9895953490607,-0.5371330006313846,0.20696176243768516
26,10,R2,clade4,314.69918239057404,307.6953290038278,0.6362495257578529,0.6414423380221104,550.4520811128797,-2.2255708875829727,0.8161597068496285
26,10,R3,clade4,260.3212512460151,268.75794946499474,0.695233645060988,0.6884339072871265,593.8453817411101,3.2408795588519057,-0.9780507347662892
26,10,R4,clade4,285.8838521240612,296.6243492295676,0.6790407755459199,0.6709502830493075,604.8331933521093,3.7569443064750185,-1.1914590092337307
26,10,R5,clade4,301.35933790086006,312.768715665863,0.6652596019638115,0.6569341603269968,598.9184285977038,3.785971207819805,-1.2514575681791595
26,11,R1,clade4,327.66163035117955,344.70153312778206,0.6517142731665875,0.640120129278168,613.1223441465822,5.200457178443374,-1.7790225511074342
26,11,R2,clade4,307.02188289798744,331.9346936794842,0.6755954359493308,0.6582676580679069,639.3947737124086,8.114343689884285,-2.564815710614643
26,11,R3,clade4,292.40538999252624,313.27718694057666,0.6840404944602743,0.6689535308407952,633.0467165773834,7.137965872853402,-2.205565860743819
26,11,R4,clade4,280.6292961494137,299.18987169556857,0.6905116824817717,0.6766609167126263,626.123173216042,6.613912303821912,-2.0058698673083075
26,11,R5,clade4,442.5422173990107,437.1285027742882,0.5590114961470161,0.5620435568571083,560.9810344147027,-1.2233216203735187,0.5423968435337434
26,12,R1,clade4,512.3886281291996,532.2893851428493,0.5427820242213703,0.5333114927020377,608.2773458116014,3.8839185573477764,-1.7448130366731096
26,12,R2,clade4,374.4712634298189,424.58525425869226,0.6480714708484293,0.6189219863795771,689.5836011547436,13.38259987425321,-4.49788114120977
26,12,R3,clade4,667.7807515616311,650.394914107102,0.45171988181992606,0.4582613838168235,550.1746865786756,-2.603524796704859,1.4481324068674084
26,12,R4,clade4,453.85992977336286,493.19875546180646,0.5877626342893494,0.5674857210654984,647.10754072985,8.66761375213001,-3.449847275229956
26,12,R5,clade4,581.9354215991259,600.2031164164032,0.5091243011709913,0.5013981497700687,603.5692244596249,3.13912749409182,-1.5175373446430163
26,13,R1,glab,75.43589211518989,74.80880857413749,0.8333713833596424,0.8345273292991441,377.2828163285512,-0.8312800756632543,0.1387071793660155
26,13,R2,glab,65.63457982779632,61.861089679553096,0.8412786151835906,0.8490262127469308,347.88613071612195,-5.749240961309765,0.9209312377029155
26,13,R3,glab,99.8728933018006,97.19320345439837,0.7696102297150031,0.7743972347533197,333.62245320709957,-2.683100247536252,0.6220038213485379
26,13,R4,glab,40.467503334633264,45.79124445076139,0.9192396929372464,0.9095759042353356,460.6140899187033,13.155595669209251,-1.0512806155086762
26,13,R5,glab,65.40010242863944,69.28446786108101,0.8649757180536919,0.8580941333277053,418.95798106515446,5.939387383498285,-0.7955812611099677
26,14,R1,glab,50.254065257900095,55.032159292214224,0.8958002980150023,0.8870125071356573,432.0320094674909,9.507875651040987,-0.9809988787476187
26,14,R2,glab,184.90495099043187,143.1557433156454,0.4109384268500889,0.4739788891786223,128.99254193493869,-22.578739753132314,15.34061022517388
26,14,R3,glab,17.406552864074698,25.78382848514697,0.9732128976903635,0.9608260573462551,632.4044144764565,48.12713744352044,-1.2727780708111092
26,14,R4,glab,5.6092971859635155,12.521626349482165,0.9917897416290041,0.9818558251034974,677.5966303862265,123.22986168063603,-1.001615171900283
26,14,R5,glab,42.24988438499934,46.03326480915959,0.9117321335707902,0.9045821485882986,436.4054416603339,8.95477107034055,-0.7842199171470221
26,15,R1,glab,45.4262220320792,53.504014658666684,0.9142648227825727,0.9005355980054408,484.4172273711544,17.78222415432893,-1.501668273241319
26,15,R2,glab,49.904203025436,52.928202156376685,0.8937324293650079,0.8880141525209138,419.7047541309007,6.059608104350178,-0.6398197778452408
26,15,R3,glab,42.24037819185486,63.49166730006446,0.9376056817989834,0.9090692611589272,634.7504025354631,50.31036656842114,-3.0435417781709106
26,15,R4,glab,73.38159274225286,70.24522740295362,0.8286872511752892,0.8347996467434573,354.9671042793432,-4.274049147877568,0.7375998073458012
26,15,R5,glab,110.03077411249409,88.28865563302429,0.6887782242180106,0.7339119986417122,243.5138126569438,-19.760034094862334,6.552729577788741
26,16,R1,para,1747.2320605148966,1695.0736694442037,0.5549379166709775,0.5624100962560905,2178.584417594776,-2.985201121785863,1.3464892847722343
26,16,R2,para,1335.8802648356343,1346.0848753730454,0.6382053876871304,0.6364464402669902,2356.491648321557,0.7638866151426171,-0.2756083627740491
26,16,R3,para,1094.5956609611874,1145.8262396410205,0.6977361992714801,0.6880030796606749,2526.7300099361537,4.680319912363484,-1.3949569509175253
26,16,R4,para,1390.546521165927,1385.0569808244531,0.6234647673521149,0.6243929085272121,2302.458543425967,-0.3947757416178477,0.1488682638858707
26,16,R5,para,1485.2645356545684,1573.8793538824189,0.6313708889545114,0.6177837306458174,2543.892389695497,5.966265005364657,-2.15200899287471
26,17,R1,para,875.9746296799351,948.6030892282773,0.7536452742287935,0.7385597012716925,2679.770554171201,8.291160164636203,-2.0016808269033626
26,17,R2,para,673.5438987722971,795.3101907885181,0.8169362935396896,0.7907658355098489,3005.743010663936,18.078449264876518,-3.2034882324112557
26,17,R3,para,645.1752470875717,743.6014949797427,0.8175539484343772,0.7954147773219534,2891.0769302061262,15.255738396115381,-2.7079767830392676
26,17,R4,para,832.1677515472968,938.6114287649019,0.7701629664069354,0.7481677627996605,2788.518343021267,12.7911321989693,-2.855915509660223
26,17,R5,para,791.9666963627028,898.4910337540759,0.7819007899597565,0.7596169185387908,2839.255517677274,13.450608198629022,-2.849961492187869
26,18,R1,para,410.0694938762667,463.06684348558997,0.8719851697938988,0.8577932998323515,2793.22728991092,12.923992250278094,-1.6275357028034843
26,18,R2,para,629.6176894676701,634.3491529356771,0.788981837142804,0.7877326794398505,2354.095565081685,0.7514819782156179,-0.15832528001876733
26,18,R3,para,564.6735401936122,579.1594571931006,0.811731116278626,0.807829479827821,2434.6194339406234,2.565361393509158,-0.48065626320843435
26,18,R4,para,711.4636143392088,717.2453896359575,0.7659337387206452,0.7644795752861411,2328.11847002658,0.8126593096568602,-0.1898549914948311
26,18,R5,para,607.7062158630868,624.7670849714816,0.8009454743668893,0.796494426449398,2445.2573574604703,2.8074205369389427,-0.5557242109407778
26,19,R1,hae,377.2224114132536,392.003440533122,0.6306396894424929,0.6216426787725597,644.0633104984474,3.9183857248808796,-1.4266483414462683
26,19,R2,hae,249.7366808549667,279.4330127482673,0.7431837149212261,0.7211607831103233,722.6965150319857,11.89105732951845,-2.9633227112945026
26,19,R3,hae,434.1344448883973,425.26576863550883,0.5670435534489954,0.5721035874869365,568.5863792193779,-2.042840957982117,0.8923536837979862
26,19,R4,hae,259.5180880253601,282.06603744651545,0.7283366384998421,0.7115419860503054,695.7748399288176,8.688392239908914,-2.3058914740481384
26,19,R5,hae,342.38809726656916,352.7827550268029,0.6495365480378403,0.6426983534018548,634.5699716836207,3.0359284809310605,-1.0527805797291623
26,20,R1,hae,336.0471069113088,358.0858711704847,0.6661391930296585,0.6518663310013195,670.5014303692637,6.558236570384324,-2.142624571213836
26,20,R2,hae,307.3188084465624,337.60956316359153,0.6986142081990693,0.6784598992483247,712.36697902928,9.856459768975112,-2.8848982334183537
26,20,R3,hae,336.0463662156704,370.0252100039476,0.6806954864004201,0.6594058973766624,716.3858791896839,10.111355814057532,-3.1276230633376145
26,20,R4,hae,413.41373945461896,436.9357660255479,0.6170688591363616,0.6039110526771254,666.1896026037786,5.6897060562040025,-2.1323076451551293
26,20,R5,hae,289.6587819019827,319.09270004149545,0.7093749796942063,0.6890265757121524,707.0165270483809,10.16158320705527,-2.868497559756833
26,21,R1,hae,674.7097700897405,616.655971725321,0.4232440674655677,0.44534455521935673,495.1260859973755,-8.604262297357568,5.221688725876117
26,21,R2,hae,692.1313727466761,627.8193217450513,0.4115734714656877,0.43537817189369266,484.1095667478058,-9.291884970682208,5.783827695024213
26,21,R3,hae,858.6467303031253,737.3763561238036,0.3387477879149567,0.3736428531625469,439.869500887486,-14.123430498187538,10.301193540590937
26,21,R4,hae,935.705859976896,822.4225925868332,0.3218144935678768,0.35060093577107,444.01377587844047,-12.10671774491826,8.94504218378891
26,21,R5,hae,930.5760737038878,812.7147814597147,0.31268717023113635,0.3425023417686746,423.3577296514652,-12.665411842694441,9.535143867750984
26,22,R1,duo,448.6665451873861,440.2073763963157,0.5707013772114196,0.5753583307402051,596.4487227652526,-1.8854021726842585,0.8160053076340157
26,22,R2,duo,203.61912931498344,239.7765491842147,0.7977211400346234,0.770060993351262,803.0067205134966,17.757378685820058,-3.46739547132483
26,22,R3,duo,381.1807787937986,406.987679765297,0.6499253686488777,0.6348781617995641,707.674981255484,6.770252438530955,-2.315220727665246
26,22,R4,duo,354.0721002669128,362.43222969758784,0.647994866081273,0.6426535631270642,651.7998775794758,2.3611375831004144,-0.8242816778024964
26,22,R5,duo,324.8875987562999,336.02936755434916,0.6712887815985904,0.6638057676349958,663.4802468447577,3.4294226189922394,-1.114723524170147
26,23,R1,duo,306.4278566355134,300.6203821461553,0.6632707429566987,0.6675307586742452,603.5847134813409,-1.895217540964611,0.6422740280320971
26,23,R2,duo,264.4582880235206,267.4414119457951,0.7080164081652934,0.7056921314343769,641.2716756424919,1.128013020340357,-0.3282800658447327
26,23,R3,duo,192.99402978453077,209.98693262265635,0.7892127906135724,0.7748322360322785,722.5929754531668,8.804885237692272,-1.822139067223405
26,23,R4,duo,243.9478634860888,249.16944460162063,0.726919062205308,0.7226947955708581,649.3692074751,2.1404496194038503,-0.5811192544097565
26,23,R5,duo,238.66865809552863,242.65444040511986,0.7294705053712267,0.7261896817808935,643.559205535515,1.6700065862841118,-0.4497541115337622
28,1,R1,clade1,400.4286685413931,430.5650777526528,0.6546214574727032,0.6380367659200176,758.9620266977167,7.526036864701768,-2.5334781442566956
28,1,R2,clade1,358.1988828537158,382.95552739165896,0.6750281293449429,0.6601999172310773,744.046927319583,6.9114242737751574,-2.1966806225179325
28,1,R3,clade1,285.85199174770725,344.31264602532644,0.7483780028726268,0.7117511798719222,850.1853778428639,20.45137202654741,-4.894160819814807
28,1,R4,clade1,328.6744920208436,373.01861822999217,0.7086135311462007,0.6818093565250951,799.2930945102707,13.491806418106943,-3.7826224652737217
28,1,R5,clade1,378.6250377022366,406.3702929637096,0.6662305219178578,0.6503246946983712,755.765799584135,7.32789765564652,-2.3874359844245796
28,2,R1,clade1,433.981002022364,489.62451684048216,0.65203066052827,0.6241825067358431,813.2007257735752,12.821647620245535,-4.2709883872431025
28,2,R2,clade1,226.30279989687224,351.07675267839795,0.8306728243244594,0.7597432249619128,1110.1796577713917,55.135841376415165,-8.538813030296222
28,2,R3,clade1,437.4572259395617,518.2125511878091,0.6624028380865622,0.6235430181623869,858.3392892329463,18.46016489379112,-5.866493573069076
28,2,R5,clade1,696.1273618296027,702.6804401100094,0.49851393144273404,0.4961716049477285,692.0016520676403,0.9413619747948854,-0.4698617926738202
28,3,R1,clade1,293.25509638290777,341.5468588192269,0.7436414364222222,0.71351961474647,850.6703972311795,16.467492988856304,-4.050584085345377
28,3,R2,clade1,497.94746639209154,488.31593120607346,0.5676759238674167,0.5724629833082169,653.8446587343916,-1.93424725218585,0.843273290187696
28,3,R3,clade1,382.29326247775487,392.834226579235,0.646357818854644,0.640116067286311,698.7238866632367,2.7572979008735565,-0.9656805234279586
28,3,R4,clade1,375.72361630410455,419.01337358112517,0.675151386357257,0.6507934307234062,780.8878036766255,11.521702495800156,-3.6077768817557865
28,3,R5,clade1,371.9315766280059,384.6588345280684,0.6562448733079782,0.6486151625496122,710.0350552797938,3.4219352966612604,-1.162631674348391
28,4,R1,clade2,377.0337492880074,428.19621466918096,0.5980874482721162,0.5671556567460742,561.0652169350712,13.569730953207504,-5.17178409535336
28,4,R2,clade2,387.57823200279176,424.3356238136478,0.5803239033685916,0.5581102720248955,535.9392976200415,9.483863843672037,-3.827798788702863
28,4,R3,clade2,466.1279247469183,522.0685086000212,0.5456633964868294,0.5174492225593175,559.8249065736728,12.001122628187444,-5.170618756758206
28,4,R4,clade2,309.3536928568647,402.0838716128199,0.6825670649079705,0.6232624189053363,665.1944987703763,29.975455569835606,-8.688471661115106
28,4,R5,clade2,420.1751939143927,461.93723167081924,0.5600227554557287,0.5365589250322462,534.8178179392327,9.939196402188188,-4.189799467057065
28,5,R1,clade2,407.4461676730697,439.0124395610464,0.5565827271394971,0.5380974240733568,511.4313605851731,7.747347844318209,-3.321213930073552
28,5,R2,clade2,520.4694664437759,537.6387761467669,0.46687085348422236,0.4588019365117358,455.7845422617356,3.298812093686143,-1.7282974322061162
28,5,R3,clade2,278.2259786342221,359.31962526451184,0.7050515185613604,0.6492380182923223,665.0776697763345,29.146683939569094,-7.916230062580976
28,5,R4,clade2,402.6714250707024,447.7766049431885,0.5792985984629604,0.553227844180695,554.4716307868146,11.20148514749124,-4.500400027108354
28,5,R5,clade2,573.2184070564615,577.6039126803976,0.41962599143832596,0.4177709835033351,414.4522994196158,0.7650671314719526,-0.44206221083508135
28,6,R1,clade2,508.83011276344513,491.983122412404,0.4241358173236527,0.43237975965523584,374.7638457957429,-3.3109263639184983,1.9437034069896386
28,6,R2,clade2,473.2102600739502,471.0251011967826,0.46814630897024034,0.4692988876156682,416.5274028493516,-0.4617733514117206,0.24620051965444922
28,6,R3,clade2,514.4088993358786,508.6627936442852,0.4230761506131187,0.4258203142510746,377.2319989950888,-1.1170307704652438,0.6486216805128509
28,6,R4,clade2,643.2121544497725,610.4306868549862,0.32917726147698634,0.3408297704894538,315.6285608574741,-5.096524897423427,3.5398888003939755
28,6,R5,clade2,477.297520212558,468.3140283024637,0.43553969019110933,0.440216565529982,368.2845551226531,-1.882157675173679,1.0738115134399262
28,7,R1,clade3,411.1871033515058,418.8875214393934,0.6133502498811461,0.6089409691688655,652.2743452207727,1.872728503672172,-0.718884636165873
28,7,R2,clade3,355.9193375625673,356.9699141712576,0.6401003689495813,0.6394210957120604,633.0212082328416,0.2951726691460266,-0.10611980096740803
28,7,R3,clade3,327.13177069739464,331.82462608569904,0.6697307536637909,0.6665726232843435,663.3684781946243,1.4345458951602108,-0.4715522412806372
28,7,R4,clade3,363.1022988054043,372.7319444583669,0.645677122081934,0.639666298620023,661.6757255178471,2.6520475592261006,-0.930933318890026
28,7,R5,clade3,201.40632325134916,215.06007796073894,0.7792314486628833,0.767741157700341,710.889934669005,6.779208561565508,-1.474567149754924
28,8,R1,clade3,343.7560436110637,377.0303644181555,0.6824543153557161,0.6621030843779762,738.7843914640997,9.679632234986801,-2.9820649558252477
28,8,R2,clade3,278.6216602348241,306.1568891999976,0.7280599213251138,0.7090054625948401,745.9483906105535,9.882659137831062,-2.6171552879319826
28,8,R3,clade3,425.7778023277591,431.8471256889137,0.6076470970571656,0.6042675120403951,659.4131039564098,1.4254673043012422,-0.5561756212014823
28,8,R4,clade3,257.34596736203355,312.6715657822722,0.7649326419586319,0.7281355648164626,837.4294600145945,21.49852938725352,-4.81049900654642
28,8,R5,clade3,180.66952116177575,205.0479457704867,0.8144029469602035,0.7945058856394531,792.7808553538248,13.493379764305647,-2.443147018931735
28,9,R1,clade3,425.5042083951288,422.07683557444966,0.5925926618220991,0.5945437196048357,618.9153896861546,-0.8054850582103756,0.3292409623732784
28,9,R2,clade3,305.81881998478605,320.2134096728687,0.6956676434901562,0.6858431980212061,699.0655225543687,4.706901193588653,-1.4122326316142852
28,9,R3,clade3,447.2327727507599,463.85936308380667,0.6012238836325059,0.5924408666276044,674.2806639732447,3.717659202563106,-1.4608563039504974
28,9,R4,clade3,262.03280395822094,287.87662383984423,0.7399916422605352,0.7214896516600818,745.7532773676132,9.862818506397343,-2.5002972390246514
28,9,R5,clade3,248.7453422057413,285.8773041360665,0.7649017935353127,0.7389678939376797,809.3033173152065,14.92770139977646,-3.39048748699734
28,10,R1,clade4,425.68601304478653,442.37809898318096,0.6182687592556068,0.6091506736741129,689.4598477306624,3.9212202014817565,-1.4747770197012677
28,10,R2,clade4,439.193271631268,438.72003969695515,0.5976238843686383,0.5978831033737555,652.3060857352525,-0.10775026961481471,0.04337494064365899
28,10,R3,clade4,329.13343236407934,338.33946052608763,0.6735683009926712,0.6674739571815314,679.1431331930233,2.7970504533324947,-0.904784830604155
28,10,R4,clade4,602.7732721922187,526.8292294760822,0.4788479565553217,0.5124988886519882,553.8436494417165,-12.599105869431881,7.027477435372287
28,10,R5,clade4,381.7288571269021,396.2458312416471,0.6465665385001039,0.6379913521514236,698.3297641109579,3.8029543336093763,-1.3262651000426007
