Group,T_C,tax,lo,hi
Clade4,26.5,1.4328689873035336,1.2288412522551526,1.7845762835428975
Clade4,26.75,1.4056783435941829,1.210496882718385,1.7402898148482582
Clade4,27,1.3793089177092437,1.1916605964549118,1.7010823127086332
Clade4,27.25,1.3536565126553883,1.1728168415148343,1.6618642294826764
Clade4,27.5,1.328712238692991,1.156474706688852,1.6237787544593385
Clade4,27.75,1.3053699950138102,1.1420208874157374,1.5856335699554331
Clade4,28,1.2829782630301672,1.1280912736227373,1.550481299767275
Clade4,28.25,1.261224743892813,1.1144887036137838,1.5178563628994288
Clade4,28.5,1.2401278197159948,1.1011724887690297,1.4867910275298506
Clade4,28.75,1.2203066232165827,1.0882320181083487,1.4566702617901675
Clade4,29,1.2009448637086377,1.0768657701285655,1.4269334825345652
Clade4,29.25,1.183169182922458,1.0670589818076266,1.398337106056585
Clade4,29.5,1.166010779335524,1.0572201925607403,1.3713224284632646
Clade4,29.75,1.1493223756844289,1.0478561654538219,1.3452977393310874
Clade4,30,1.13405828689704,1.0389883764740848,1.3195186871061508
Clade4,30.25,1.1191425065823677,1.0310016731201574,1.295868049292794
Clade4,30.5,1.1054864158561557,1.0239038129539901,1.2721004878052085
Clade4,30.75,1.0924234335716687,1.0178234645908986,1.2497364248573888
Clade4,31,1.0803926090541969,1.0129532509796966,1.2289844037026145
Clade4,31.25,1.0691488945692138,1.0088561017862623,1.209001720820058
Clade4,31.5,1.058243778351395,1.0054477047015198,1.1896402678671891
Clade4,31.75,1.0484571296241278,1.0032486652704846,1.170404833953405
Clade4,32,1.039527467947306,1.0015026685931467,1.151727214864711
Clade4,32.25,1.031479016914624,1.000522581599714,1.1347551669219875
Clade4,32.5,1.0243396230559232,1.0002164240072742,1.1203120971727047
Clade4,32.75,1.01827628253257,1.0000721647958488,1.1055498783886217
Clade4,33,1.0130558400819565,1.0000215966420813,1.0915512968720944
Clade4,33.25,1.0089122563769846,1.000024818146769,1.0785469987203016
Clade4,33.5,1.0061854812513285,1.000012306968943,1.066760564649337
Clade4,33.75,1.004709432532259,1.0000084238103883,1.058472918249434
Clade4,34,1.0044725249918223,1.0000107845992312,1.0494457843675338
Clade4,34.25,1.0040567055069851,1.0000063754058983,1.0473631922535835
Clade4,34.5,1.004153353748427,1.0000150192724735,1.0471270316637213
Clade4,34.75,1.004763656594345,1.0000131466038196,1.0521867791483852
Clade4,35,1.0062291282330504,1.000015852009385,1.0611457343240804
Clade4,35.25,1.0092095625035047,1.0000129778382498,1.0728010989330587
Clade4,35.5,1.0132614293257283,1.0000587473619293,1.085650947229304
Clade4,35.75,1.0187295274853532,1.00003555477827,1.1006110392342254
Clade4,36,1.0254911415816546,1.0003000587152977,1.1171719357730996
Clade4,36.25,1.0334448092321256,1.000319825729537,1.1350962580156136
Clade4,36.5,1.0425736627670388,1.000671260399777,1.1544047661024694
Clade4,36.75,1.0530102935563779,1.0017912519019319,1.1747828108878267
Clade4,37,1.0646253685568268,1.0032375507367348,1.197320348278946
Clade4,37.25,1.0774160642197617,1.0053038426133158,1.2221126079602955
Clade4,37.5,1.0916394672964103,1.0092866032122685,1.2483380284535293
Clade4,37.75,1.1071090774256804,1.0140486048213273,1.2762555530323927
Clade4,38,1.1243293714439,1.0201750780850105,1.3070522728606202
Clade4,38.25,1.1426173151371128,1.027523034006121,1.339531414915181
Clade4,38.5,1.162739437897262,1.0362143276012148,1.3735401630647153
Clade4,38.75,1.1839926543537742,1.0461867422866127,1.4102102207579248
Clade4,39,1.2064041544011888,1.0573730573712496,1.449202755623935
Clade4,39.25,1.2315366143753286,1.0694738565955237,1.4906400254619299
Clade4,39.5,1.258105394018929,1.0826029913366475,1.5346076503582133
Clade4,39.75,1.286881905348193,1.0980609517821867,1.58076561230077
Clade4,40,1.3172952541870524,1.1143698708572938,1.6294024636807203
Clade4,40.25,1.348849101225147,1.1322481986101876,1.6806257273385339
Clade4,40.5,1.3824542745835668,1.1522625582649786,1.7338747969302544
Clade4,40.75,1.4188090919034946,1.1724066276409468,1.791161180619239
Clade4,41,1.4568820701107255,1.1951830955136113,1.8485282296804855
Clade4,41.25,1.498109127120126,1.2185265337944726,1.9081945772604714
Clade4,41.5,1.541441800496819,1.2442525405281288,1.9687854718917284
Clade4,41.75,1.5864973723866003,1.2717439980072878,2.0445593570226546
Clade4,42,1.6339257503576552,1.3005249792413651,2.123356724498609
Clade4,42.25,1.6842702515983845,1.3302038996777779,2.198322112330561
Clade4,42.5,1.7374623583744835,1.3604771892816703,2.2844707697353828
Clade4,42.75,1.7935700781678483,1.39271196376686,2.3747490987346835
Clade4,43,1.8522358745735525,1.4241708307157173,2.4649551904824385
Clade4,43.25,1.916166258332768,1.4583220093668101,2.5556363945022453
Clade4,43.5,1.9809673233457625,1.4969874459466022,2.6549065279878397
Clade4,43.75,2.0485375551398084,1.5376834940137665,2.7540480203877107
Clade4,44,2.1206174459745264,1.5813769336784935,2.8635151262923166
para,22,1.5093003934584668,1.2288743967632372,1.9116842839337969
para,22.25,1.486016599918314,1.2179364413208884,1.8790481919590192
para,22.5,1.4641306743084255,1.2070147594928629,1.844196282107117
para,22.75,1.4423916380031692,1.1962557802687477,1.8090731481438516
para,23,1.420811535032584,1.1856230984885445,1.7727638364708769
para,23.25,1.3999071208700336,1.1753840810723555,1.7370044417737764
para,23.5,1.3797710886278667,1.1659980578167997,1.702043538572743
para,23.75,1.359728108561875,1.1563732955599764,1.6681110857933337
para,24,1.3400798800396685,1.1454445690514843,1.63502748909552
para,24.25,1.321666297070475,1.1350979231839693,1.6027802130707145
para,24.5,1.3028251540611264,1.124462528238809,1.573401197050063
para,24.75,1.2842549708547204,1.114141560523064,1.5434913219559048
para,25,1.2668532136030437,1.1033942790713465,1.5143289432713687
para,25.25,1.2495321925636187,1.0924643122061486,1.4870626168173753
para,25.5,1.2326369646463093,1.0833427965475715,1.460491352115471
para,25.75,1.2159191716833804,1.0739928233480134,1.4340610315961746
para,26,1.2005389410920244,1.0666461116718227,1.409311852018822
para,26.25,1.1849308835007217,1.0592860876065116,1.3866737822622677
para,26.5,1.1698810021399788,1.0523687943976034,1.3642946993391363
para,26.75,1.1555655558056466,1.045232398762334,1.3421247532152054
para,27,1.1416116819987157,1.0372639980368945,1.321583210317665
para,27.25,1.1286501277940826,1.030684652917203,1.3020421612780246
para,27.5,1.1155959060286478,1.024742344701514,1.2828616067290768
para,27.75,1.1030379864928015,1.018908363828898,1.2631709622722087
para,28,1.0912523383346222,1.0141485229879277,1.244706577965647
para,28.25,1.0799403518098307,1.01044657437414,1.2256695478125517
para,28.5,1.0692969270663815,1.0074906579196572,1.2075709528656726
para,28.75,1.0589975633134698,1.0045181246373587,1.1906871178858816
para,29,1.049836259618011,1.0022831981904645,1.1724600786598043
para,29.25,1.0415465837997915,1.000957597419562,1.157549463975677
para,29.5,1.0335455996745488,1.0004762063262853,1.143484393122056
para,29.75,1.026245653180887,1.0001754588950766,1.1287662878832605
