"gene","logFC","logCPM","PValue","FDR","is_metab"
"CJI97_004956",-0.514150189676727,5.7050089454351,9.50204376648321e-07,4.46629165191145e-06,TRUE
"CJI97_000177",0.900319588632427,8.02564014742181,9.57337639766143e-07,4.49590418118199e-06,FALSE
"CJI97_005265",-0.578929893486227,6.51834448245923,9.63642121487403e-07,4.52157642395307e-06,TRUE
"CJI97_004008",1.98099275626662,6.96611585248332,9.66506666784388e-07,4.53107730144966e-06,TRUE
"CJI97_004948",-1.41928077230689,7.3633307918818,9.68083512840022e-07,4.53453006535135e-06,FALSE
"CJI97_004906",1.28793214455814,-0.00247806352014546,9.79054762493939e-07,4.58194232299852e-06,FALSE
"CJI97_002287",0.714245066175747,7.62109725291152,9.82222401590049e-07,4.5927834306585e-06,FALSE
"CJI97_000805",-0.808537304994231,5.52450941473418,1.01070931528195e-06,4.71808795067717e-06,FALSE
"CJI97_000028",0.467931619869586,6.23403456277363,1.01076902723922e-06,4.71808795067717e-06,FALSE
"CJI97_003000",-0.815059753516872,4.52853459436299,1.01554887368251e-06,4.7363022665435e-06,FALSE
"CJI97_004059",-0.536133259491447,3.54805645940673,1.03114738682344e-06,4.80489749507711e-06,FALSE
"CJI97_000289",0.665750385444898,8.66899021406254,1.04286463600312e-06,4.85530420696533e-06,FALSE
"CJI97_003921",0.586208565615224,6.06621732354651,1.04483086888046e-06,4.85741501112041e-06,FALSE
"CJI97_000865",1.48136563200121,7.11814043643802,1.04511838916064e-06,4.85741501112041e-06,TRUE
"CJI97_005004",-1.62808365828523,5.36987256700211,1.05663816914531e-06,4.90672939819973e-06,FALSE
"CJI97_004754",1.11727192375974,6.23765384394221,1.06558742811041e-06,4.94403246954751e-06,FALSE
"CJI97_004362",0.766088310273176,8.8664016456529,1.0898074806816e-06,5.0494435159936e-06,FALSE
"CJI97_002356",0.537555553288013,6.26454753078068,1.0901782238941e-06,5.0494435159936e-06,FALSE
"CJI97_000428",-1.28904094923445,5.70946298875978,1.14169050243939e-06,5.28350081574869e-06,FALSE
"CJI97_004358",0.688979546790785,6.41743443477635,1.16560316437614e-06,5.38954128103998e-06,TRUE
"CJI97_005349",1.0752076388082,5.96523161403972,1.19606380482736e-06,5.52565093394556e-06,FALSE
"CJI97_000063",-0.900664067112092,6.39396609594733,1.20026822715676e-06,5.54033135478004e-06,TRUE
"CJI97_000920",0.658747870907598,5.90850088295512,1.21336728927726e-06,5.59600845550437e-06,FALSE
"CJI97_005413",1.16541918357149,8.44129141752727,1.22952675878705e-06,5.6656929038556e-06,FALSE
"CJI97_002842",0.574678146604767,4.16550367297741,1.25508101288052e-06,5.77851292278437e-06,FALSE
"CJI97_004513",1.82031636772622,6.02785442988365,1.28127885912451e-06,5.89410121384133e-06,FALSE
"CJI97_005357",0.676260062021371,6.81686192249541,1.28278666245704e-06,5.89601092897632e-06,FALSE
"CJI97_002018",-0.979856138069766,4.26488707962469,1.28664804802927e-06,5.90872584439655e-06,FALSE
"CJI97_004819",-0.799946504907474,8.2960964264001,1.31993732282608e-06,6.05644710371561e-06,FALSE
"CJI97_000124",-0.471307432413138,4.8774508982912,1.32215804351788e-06,6.0614824153122e-06,FALSE
"CJI97_003942",0.54727013089315,5.89256081138794,1.33268664470696e-06,6.10456463059317e-06,FALSE
"CJI97_005523",-0.623331803988867,7.15786540604283,1.35067991387244e-06,6.18173775679022e-06,TRUE
"CJI97_000872",0.656563426823488,7.83391447728389,1.37067793395413e-06,6.26749514669268e-06,FALSE
"CJI97_002540",-1.00174748552179,4.37834053758935,1.3717405056049e-06,6.26749514669268e-06,FALSE
"CJI97_003245",0.703298804288443,5.83757820318015,1.40822811528219e-06,6.42876388330179e-06,FALSE
"CJI97_000080",-1.65870011180873,9.59950350251019,1.4166167374728e-06,6.46159248977448e-06,TRUE
"CJI97_002900",0.619550788068657,6.41012193538305,1.44843970799633e-06,6.60116610164541e-06,FALSE
"CJI97_004355",1.53805530911461,1.63030045433564,1.45070239402779e-06,6.60589883390208e-06,FALSE
"CJI97_005543",0.705007159165546,4.13271211710482,1.45671291453464e-06,6.62767528400414e-06,TRUE
"CJI97_002293",0.505871940128015,5.87386858256832,1.45892984802607e-06,6.63216972194495e-06,TRUE
"CJI97_002435",0.479762393139228,6.75582984532713,1.49537707986825e-06,6.78981798892188e-06,FALSE
"CJI97_003899",-0.878658830211343,6.67365269335252,1.49612557242923e-06,6.78981798892188e-06,FALSE
"CJI97_000859",0.800562946338396,5.94360551492455,1.52517431589984e-06,6.91231032177703e-06,FALSE
"CJI97_001091",0.585820411749698,4.85623733259034,1.52567857547006e-06,6.91231032177703e-06,FALSE
"CJI97_004163",-1.4809211190581,6.00797838615303,1.53105817789976e-06,6.93086403351269e-06,TRUE
"CJI97_005372",0.607625716407223,4.03042559911072,1.55243097357901e-06,7.021724671779e-06,FALSE
"CJI97_004199",1.0711936101531,6.17150192585525,1.56473089487994e-06,7.07030610105912e-06,FALSE
"CJI97_005353",0.540796923565326,6.34197627208082,1.56579240006776e-06,7.07030610105912e-06,FALSE
"CJI97_001844",-1.93025963968723,6.46968672636177,1.58348205956187e-06,7.14420501120057e-06,FALSE
"CJI97_000467",1.04655927703563,7.62005660045268,1.61887926772108e-06,7.2978049529014e-06,FALSE
"CJI97_004217",1.95486533506255,4.31754757147664,1.64164748146741e-06,7.39426528380481e-06,FALSE
"CJI97_000662",0.689862230777281,6.67472895776203,1.65856751788446e-06,7.464245476651e-06,FALSE
"CJI97_003977",0.602057608265191,6.36916490249251,1.67910279153795e-06,7.55036555261566e-06,FALSE
"CJI97_004329",-0.649986820788421,7.41904419348778,1.68074024431178e-06,7.55143576878134e-06,FALSE
"CJI97_002033",-0.979016920263188,4.15878401973927,1.6849811579077e-06,7.56419162069046e-06,FALSE
"CJI97_000653",0.652846639650683,7.85208054219036,1.70980923494432e-06,7.66926902058152e-06,FALSE
"CJI97_001165",1.25373415462152,5.93439961704743,1.74159730145979e-06,7.80536465006397e-06,FALSE
"CJI97_000190",-1.57665716618112,6.16688956261598,1.76097031612706e-06,7.88342280942183e-06,FALSE
"CJI97_003088",0.792179348233949,6.36560507664709,1.76193623205388e-06,7.88342280942183e-06,TRUE
"CJI97_001708",-0.487773162911331,7.51861482888523,1.78018235912017e-06,7.95846231136075e-06,TRUE
"CJI97_002163",0.876506387198201,4.92353211473838,1.81642730467243e-06,8.11377627153345e-06,FALSE
"CJI97_004523",-0.949743833553053,7.4984731111176,1.82218563664455e-06,8.13276567025144e-06,FALSE
"CJI97_003539",0.945590198138673,2.59694310542375,1.84266797675944e-06,8.21738545668921e-06,FALSE
"CJI97_001571",-1.32467392740189,5.69783901542254,1.85064420168331e-06,8.24614047257071e-06,FALSE
"CJI97_005492",-0.550083157908345,5.2321987794382,1.85902323827058e-06,8.27664141395053e-06,FALSE
"CJI97_002420",1.17042917599395,8.47061710034402,1.90238439013686e-06,8.4627091254563e-06,FALSE
"CJI97_000918",0.53322010261909,4.64469897506244,1.92658922799407e-06,8.56332411388467e-06,FALSE
"CJI97_000760",-0.958594956300068,6.27926479177886,1.94177573054941e-06,8.62372168069518e-06,FALSE
"CJI97_001633",0.467216487766029,5.02422482155903,1.95198583409962e-06,8.66193713881708e-06,FALSE
"CJI97_003340",0.710626472444995,7.46293522447795,2.05054695537688e-06,9.09182528448122e-06,TRUE
"CJI97_004110",2.0466310700213,3.83354012923951,2.13253142025192e-06,9.44756941188783e-06,FALSE
"CJI97_004535",-2.65829768748799,7.30125726614421,2.16256412997601e-06,9.57276131694059e-06,FALSE
"CJI97_001741",0.783173099444838,6.94126322107505,2.18751763571283e-06,9.67528291992332e-06,FALSE
"CJI97_001725",0.570536270064114,6.26821578194823,2.25002418255042e-06,9.94359581412126e-06,FALSE
"CJI97_002518",0.618506612817868,7.48891622232923,2.30668976072584e-06,1.01856775359056e-05,FALSE
"CJI97_003384",-0.663098140045406,6.9319254026009,2.31391934958996e-06,1.02092467787305e-05,TRUE
"CJI97_002597",-0.544820663567572,4.44988948292926,2.32554224627334e-06,1.02521453928848e-05,FALSE
"CJI97_005472",-0.496956086388373,5.59459121533163,2.35569410131822e-06,1.03765921393576e-05,FALSE
"CJI97_002113",0.495252729972774,6.72703696720092,2.44278906702698e-06,1.07514598741253e-05,FALSE
"CJI97_003271",-0.378930857716162,4.99571304342872,2.46877968060517e-06,1.08569968676002e-05,FALSE
"CJI97_000399",-0.630028749116954,5.22722331776804,2.50141658846386e-06,1.09915667030545e-05,FALSE
"CJI97_000531",0.573509880529233,6.5784848297438,2.5357680314656e-06,1.11334453196e-05,FALSE
"CJI97_001237",1.18117309128039,5.75629252988707,2.54408088989905e-06,1.11608621804027e-05,FALSE
"CJI97_003503",1.00860759684268,4.64609896763661,2.54658406801581e-06,1.11627681811644e-05,FALSE
"CJI97_004094",1.46977777259844,5.4345648754424,2.62355291555078e-06,1.14908210489546e-05,FALSE
"CJI97_002696",-1.74746641123522,6.45942243905488,2.64850019787469e-06,1.15906788870493e-05,FALSE
"CJI97_003670",-0.5611017151948,5.88471070378918,2.7161708310589e-06,1.18771943309513e-05,FALSE
"CJI97_002044",0.655734514257425,4.99100759718305,2.74409473189873e-06,1.1989583136296e-05,FALSE
"CJI97_003837",0.740991077944574,6.34092863917983,2.76669247191475e-06,1.20762269420083e-05,TRUE
"CJI97_002451",0.856264787979975,5.02818571037537,2.76840117258419e-06,1.20762269420083e-05,FALSE
"CJI97_000870",0.462821809037867,5.94104930413365,2.77306360112247e-06,1.20867941774288e-05,TRUE
"CJI97_004626",-1.65933495233384,5.16332253148739,2.78638721866522e-06,1.21350649168019e-05,FALSE
"CJI97_005477",1.44107103929101,6.68262002588278,2.79740386136031e-06,1.21732187386292e-05,FALSE
"CJI97_003486",-0.774290259052936,4.36721987131795,2.8886352358932e-06,1.25600932577596e-05,FALSE
"CJI97_004586",-0.513940166856068,6.96940022444194,2.92901762205977e-06,1.27254259972903e-05,TRUE
"CJI97_005054",2.36183889832861,6.39131035072344,2.99135232306721e-06,1.29857901329611e-05,FALSE
"CJI97_001637",0.632498988539565,5.45809097208941,3.03664235851796e-06,1.31718023846969e-05,FALSE
"CJI97_002699",2.67771082392621,8.04315901979633,3.05603744978695e-06,1.32452835976308e-05,TRUE
"CJI97_000123",-1.33894635620477,6.1301292249183,3.13470115963791e-06,1.35753189866823e-05,FALSE
"CJI97_003355",-0.643420291878666,7.3018824115339,3.21741472620365e-06,1.39223495289454e-05,FALSE
"CJI97_002683",-2.62068536394046,5.82123855630146,3.27662582017982e-06,1.41672058699442e-05,FALSE
"CJI97_001094",0.563391292356633,7.55709038233735,3.27980825388848e-06,1.41696119599538e-05,FALSE
"CJI97_004743",0.504704708882755,5.41413499400519,3.30128632546999e-06,1.42509928097889e-05,FALSE
"CJI97_001030",-0.529867954670951,5.87568811894396,3.31178003686667e-06,1.42818132479753e-05,FALSE
"CJI97_000721",-0.965281441339393,5.17683828491109,3.3137194563501e-06,1.42818132479753e-05,FALSE
"CJI97_004158",0.448149793170712,4.33205697925305,3.34470090532856e-06,1.44038356625322e-05,FALSE
"CJI97_003888",-1.20287489106403,4.3410154846607,3.37948206355977e-06,1.45420137280451e-05,FALSE
"CJI97_003583",0.925185234520769,6.23600083488355,3.40023733625914e-06,1.46196658696847e-05,FALSE
"CJI97_004494",-0.755245604778871,6.83485668340862,3.42163312474553e-06,1.46991416794168e-05,TRUE
"CJI97_004180",-1.20165953141838,5.95838571852671,3.42416995756615e-06,1.46991416794168e-05,FALSE
"CJI97_000216",0.620956551813396,7.78800172816032,3.42845807784788e-06,1.47058503879707e-05,TRUE
"CJI97_005455",-0.805567818991371,4.66077829633238,3.43299392640616e-06,1.47136101881554e-05,FALSE
"CJI97_003107",-0.746272759551961,4.32173257539613,3.50135388629295e-06,1.49946869606641e-05,FALSE
"CJI97_002105",1.93653240556937,7.12115264748447,3.71035899837762e-06,1.58771587273954e-05,FALSE
"CJI97_001506",-0.474309128099847,5.28008696541298,3.73210339784544e-06,1.59575514538621e-05,FALSE
"CJI97_005286",0.643814374106955,4.43874580867241,3.78779058320202e-06,1.61828329271244e-05,FALSE
"CJI97_002423",0.467658807993819,6.43374181814617,3.80612726807306e-06,1.62483091285777e-05,FALSE
"CJI97_002844",-0.606451023683282,6.92686952033245,3.81812265467326e-06,1.62866322882347e-05,FALSE
"CJI97_004115",-1.39862878143638,5.88575437241266,3.84106727451299e-06,1.63715632016367e-05,FALSE
"CJI97_003141",0.691129954045875,9.90989432853761,3.87953984577455e-06,1.6522491718863e-05,FALSE
"CJI97_002077",-0.839914870855079,7.4658170039161,3.89011799163897e-06,1.6554476879246e-05,FALSE
"CJI97_004994",-0.485516472016367,5.5484039192909,3.90500728305019e-06,1.66047433406925e-05,FALSE
"CJI97_005086",0.837466359238637,6.97592714788182,3.9819512541184e-06,1.69176674392339e-05,FALSE
"CJI97_004423",-1.39592579881988,4.89597938978986,3.98486940609086e-06,1.69176674392339e-05,FALSE
"CJI97_003743",0.869339663387838,8.35154197605327,4.16864104284455e-06,1.76839520968468e-05,FALSE
"CJI97_001897",-0.628249864757005,4.63387156058729,4.1879362435112e-06,1.77518491515997e-05,FALSE
"CJI97_001551",-0.537120188318109,6.24768781848642,4.25628423525295e-06,1.80274016745878e-05,TRUE
"CJI97_004187",0.989012396635723,8.34496306626862,4.27488292501542e-06,1.80919751085358e-05,TRUE
"CJI97_004015",0.572277579472799,3.33256455938997,4.38930583722146e-06,1.85597359844866e-05,FALSE
"CJI97_001296",-0.430888337676178,5.4033238502089,4.3922874077445e-06,1.85597359844866e-05,FALSE
"CJI97_002915",0.544122749794667,5.81739412199606,4.48664774035131e-06,1.89436237925944e-05,FALSE
"CJI97_000776",0.765048816461441,8.79378315334718,4.50976323771945e-06,1.90263349732089e-05,TRUE
"CJI97_002780",0.52664591564488,6.44117113036939,4.60607007914769e-06,1.9417464177407e-05,FALSE
"CJI97_002626",1.95266568485637,8.41673309650528,4.63924592535385e-06,1.95420538744804e-05,TRUE
"CJI97_002615",-1.11368571051686,4.87008789438969,4.65595419392672e-06,1.95971363731892e-05,FALSE
"CJI97_005547",0.99715341800408,7.56199921935446,4.67516586294016e-06,1.96626617275332e-05,FALSE
"CJI97_003237",0.939739765824402,6.80697386548734,4.70653120897326e-06,1.97791607504826e-05,FALSE
"CJI97_003657",0.814898859857227,8.9335080759872,4.75087608741787e-06,1.99499823873205e-05,FALSE
"CJI97_005015",1.62646751029092,9.14533113544478,4.7885975450084e-06,2.00927467751674e-05,TRUE
"CJI97_003770",-1.12658929689046,5.29680312456905,4.81979976424301e-06,2.02079561210997e-05,FALSE
"CJI97_002813",-0.533548715754187,8.24372101345827,4.84197771904106e-06,2.02851799471627e-05,FALSE
"CJI97_001449",0.834368573149325,5.26057995867386,4.89866921549305e-06,2.05067642256016e-05,FALSE
"CJI97_003804",0.86122603662016,0.921912707693113,4.9416936787734e-06,2.06708365043886e-05,TRUE
"CJI97_002179",0.741713016139515,5.41036308927379,5.00974311085259e-06,2.09392516081802e-05,FALSE
"CJI97_005512",-0.614222408941199,7.11807645531751,5.1399470033789e-06,2.14668374847001e-05,FALSE
"CJI97_002748",-0.578148697929415,5.29088511393954,5.31231003475885e-06,2.21695475232473e-05,FALSE
"CJI97_001980",-0.489193643081426,7.61179653922193,5.31802352439316e-06,2.2176240291828e-05,TRUE
"CJI97_000326",0.562487597702338,6.61500602355887,5.32704595507355e-06,2.21967104043065e-05,TRUE
"CJI97_003861",0.583990532804681,5.0925862529915,5.45172001377034e-06,2.26986737610376e-05,FALSE
"CJI97_002431",-0.390909430810409,5.71380494344145,5.58923306451767e-06,2.32532780386564e-05,FALSE
"CJI97_001472",-1.27417173077457,3.74923406249458,5.75984987348216e-06,2.39446455449228e-05,FALSE
"CJI97_005301",0.685705132226199,6.94705479902905,5.7729765055026e-06,2.39807399720493e-05,FALSE
"CJI97_004064",-0.538536385768596,6.76228381521812,5.89457581804575e-06,2.44600930703843e-05,FALSE
"CJI97_004357",0.692334101461522,6.6539822371049,5.89743904458303e-06,2.44600930703843e-05,FALSE
"CJI97_004652",-0.745093258240418,4.73136918236149,5.91378861805863e-06,2.45090655783751e-05,FALSE
"CJI97_000988",0.569097697868351,7.33308999124876,6.02148825634827e-06,2.49362629556832e-05,FALSE
"CJI97_002875",-0.654159818045201,10.4122488443608,6.13681372132342e-06,2.53943610738199e-05,TRUE
"CJI97_001754",-0.765213000618114,6.78486490736092,6.17176601937518e-06,2.55194248586578e-05,FALSE
"CJI97_000563",-0.503477838539838,5.28417807887984,6.21625903996379e-06,2.56837165234645e-05,FALSE
"CJI97_004203",-0.417093124119216,4.01061568492195,6.35485355936429e-06,2.62362584593188e-05,FALSE
"CJI97_002463",-0.870555240307555,5.52036401644117,6.50220549853709e-06,2.68240832340261e-05,FALSE
"CJI97_002974",1.72202728951454,6.57595332634996,6.61688512522607e-06,2.72763270708326e-05,FALSE
"CJI97_004835",0.575769551748216,4.90453416934628,6.63304793497802e-06,2.73220814176652e-05,FALSE
"CJI97_003701",2.53204681652281,10.2654831583632,6.65839815166793e-06,2.74055807981694e-05,TRUE
"CJI97_005241",0.732128263578503,5.66408226433456,6.81586271288102e-06,2.80323134136479e-05,FALSE
"CJI97_004991",-0.580151748242363,6.32375567850379,6.85035828225266e-06,2.8152729086851e-05,FALSE
"CJI97_001573",-0.959669356250501,6.07689606487727,6.8833090641556e-06,2.82666177398657e-05,FALSE
"CJI97_001828",-0.459589497857243,5.54944550612515,7.018294055488e-06,2.87990226033561e-05,FALSE
"CJI97_003575",-1.16275901452491,5.31260512903012,7.21187591582697e-06,2.95708833144395e-05,TRUE
"CJI97_003017",-1.72072021986689,6.2236252782676,7.21745661696905e-06,2.95712952962528e-05,TRUE
"CJI97_004887",0.670138206856144,5.93363626450877,7.27003949086843e-06,2.97641373996404e-05,FALSE
"CJI97_001216",-0.575894328942006,6.64265963640129,7.29031052006651e-06,2.98245000502493e-05,TRUE
"CJI97_005173",0.627492570633013,6.57572963174918,7.36631598666141e-06,3.01126068666856e-05,FALSE
"CJI97_001833",-0.980240158308,7.12359023769057,7.49213787431959e-06,3.06037668204606e-05,TRUE
"CJI97_003351",1.2127227194026,10.5876024628366,7.57678124593672e-06,3.09261055999051e-05,TRUE
"CJI97_001044",-1.20284263792456,6.50134799662094,7.65730595452031e-06,3.12311586776959e-05,FALSE
"CJI97_002241",-0.513503085152302,4.39217379477245,7.72189261150717e-06,3.14707949635141e-05,FALSE
"CJI97_004236",1.05465025461544,9.99289123839864,7.73167753320098e-06,3.14868920521905e-05,TRUE
"CJI97_004421",0.383904805790898,4.80274593414497,7.84606600153868e-06,3.19286366095797e-05,FALSE
"CJI97_001355",-1.44853007319306,5.77037199191033,7.85808061528787e-06,3.19534310475459e-05,FALSE
"CJI97_004276",0.783648034083143,5.45067359764568,7.88807698396785e-06,3.20512525643754e-05,FALSE
"CJI97_000839",-1.48701449104528,8.6100062989521,8.01190081217335e-06,3.25298847121801e-05,FALSE
"CJI97_002141",2.53564982014068,9.12002255668594,8.07063669396483e-06,3.27437260155145e-05,FALSE
"CJI97_003771",-1.03118762469152,5.21025196820746,8.17658180873758e-06,3.31486366941758e-05,FALSE
"CJI97_000038",-0.517262666270017,8.53811360952665,8.19683876283968e-06,3.32058122854977e-05,FALSE
"CJI97_003254",0.964384881799972,6.58612057223494,8.27360569980457e-06,3.34916551809043e-05,FALSE
"CJI97_004408",-0.852779442832499,6.54925976388306,8.28903440647816e-06,3.35289577641351e-05,FALSE
"CJI97_004735",-0.515597138355433,6.58602720652421,8.32971955706893e-06,3.36682896853513e-05,FALSE
"CJI97_000810",-0.72843650973169,4.59652938136115,8.33815713439625e-06,3.36771675877262e-05,FALSE
"CJI97_003043",-0.715512054845876,5.99526757457487,8.38591787646106e-06,3.3844736620332e-05,FALSE
"CJI97_003259",0.804791781239574,4.60064649675999,8.56518199396265e-06,3.45423931535295e-05,FALSE
"CJI97_004096",-0.990731697462675,5.88957667866268,8.62295469382163e-06,3.47494126421669e-05,FALSE
"CJI97_003936",0.51550986331389,4.46722549815813,8.84003536533309e-06,3.55976349487592e-05,FALSE
"CJI97_001603",0.514279348322964,5.30079419354695,8.86786836703301e-06,3.56830855395303e-05,FALSE
"CJI97_002214",0.493979276024884,5.33081595074899,8.88281523106548e-06,3.57165953702156e-05,FALSE
"CJI97_001022",0.702456271828168,8.93426529021298,8.90848492819167e-06,3.57826951415192e-05,FALSE
"CJI97_003794",-0.745284845075889,7.69239303789036,8.91251709974089e-06,3.57826951415192e-05,FALSE
"CJI97_003609",0.510354127531806,5.64476598267878,9.10678329278887e-06,3.65354666527054e-05,FALSE
"CJI97_004595",-0.402172081370887,4.55617252247695,9.12921421582602e-06,3.65982465888538e-05,TRUE
"CJI97_001027",-0.546382966438829,5.94053461936948,9.33398868260546e-06,3.73913904464284e-05,FALSE
"CJI97_001811",-0.439276715891089,7.87521362985216,9.59021627755964e-06,3.83893227253055e-05,FALSE
"CJI97_001343",-1.29565748693661,5.480324598513,9.60516678631637e-06,3.84206671452655e-05,FALSE
"CJI97_002758",0.703536317244701,5.31827517350782,1.00094210546282e-05,4.00080266746473e-05,FALSE
"CJI97_001049",0.418932689386928,5.0855772716098,1.0138351732167e-05,4.04933722774043e-05,FALSE
"CJI97_003467",0.711570982596699,4.96335023641468,1.02331528259784e-05,4.08417845036829e-05,FALSE
"CJI97_000874",0.679022997373901,4.474545584954,1.02627830777822e-05,4.09297690226999e-05,TRUE
"CJI97_004251",-0.6432863514154,5.82187584847568,1.03478051475788e-05,4.12383726560822e-05,FALSE
"CJI97_001906",0.809572926527953,6.60567477322964,1.03984691653589e-05,4.14096971337836e-05,FALSE
"CJI97_000370",1.7164771097359,8.79224021388291,1.0574680727501e-05,4.20803666707931e-05,TRUE
"CJI97_000297",0.426255459727558,6.7059057025484,1.06521414080123e-05,4.23573729090893e-05,FALSE
"CJI97_003352",-0.784727912888144,5.80527730174113,1.06932975147367e-05,4.24897153089243e-05,FALSE
"CJI97_002340",1.01298362728683,6.74797390408816,1.07356741000226e-05,4.26267089357779e-05,FALSE
"CJI97_002839",0.500577652966309,6.05259240020921,1.07977957664822e-05,4.28418426146603e-05,FALSE
"CJI97_001392",0.654103387295912,5.88372647815407,1.08460183203971e-05,4.30015538992379e-05,FALSE
"CJI97_004030",-0.438980103693694,7.07896224939681,1.08937428122361e-05,4.3159057426451e-05,FALSE
"CJI97_005292",0.481067696935577,5.79257710235411,1.09850898818547e-05,4.34890278815024e-05,FALSE
"CJI97_002810",0.607443339806155,5.80219036234005,1.10558932811034e-05,4.37372435079427e-05,FALSE
"CJI97_003540",1.62573197793034,8.32241380158857,1.11583779131502e-05,4.41103349592368e-05,TRUE
"CJI97_004983",-0.709955235520953,9.51345698658857,1.12033289943381e-05,4.42556099952038e-05,FALSE
"CJI97_005025",-0.756051021586616,8.54058511031704,1.12508673309545e-05,4.441088523616e-05,TRUE
"CJI97_004986",0.470094788777252,6.88029523626287,1.12683283690012e-05,4.44472952332824e-05,FALSE
"CJI97_003989",-1.09372927479521,5.27449594904067,1.13231402791336e-05,4.46308728606318e-05,FALSE
"CJI97_004359",-0.647669638134316,7.67505093406966,1.13392745475231e-05,4.46618434003174e-05,TRUE
"CJI97_002877",1.26568292277362,6.14652546404701,1.15630072924686e-05,4.55098376004091e-05,FALSE
"CJI97_004108",0.900018675270032,5.79182368061547,1.17425950690914e-05,4.61829759422864e-05,FALSE
"CJI97_002180",-0.656067711545567,9.84074039895498,1.20849860043369e-05,4.74949632042258e-05,TRUE
"CJI97_004712",-1.53199989963635,5.8498523356783,1.21285990468922e-05,4.76316742773147e-05,FALSE
"CJI97_003481",-0.565760505423728,4.72421225024721,1.22160178102941e-05,4.79320752272676e-05,FALSE
"CJI97_002556",0.581292908767467,5.84463205303633,1.22228568407561e-05,4.79320752272676e-05,FALSE
"CJI97_002364",-0.717272318334112,7.42115003951525,1.24893418154297e-05,4.89415311808706e-05,TRUE
"CJI97_002616",-1.22240903399472,1.00945601499912,1.25025825154093e-05,4.89578630284097e-05,TRUE
"CJI97_001983",0.575914507692271,7.15573529417848,1.27052336874578e-05,4.97153306581016e-05,FALSE
"CJI97_005521",-0.694056947627828,6.8090103026797,1.27674890842484e-05,4.98939972036765e-05,FALSE
"CJI97_004044",0.526473512719921,6.96791282247614,1.27693866082797e-05,4.98939972036765e-05,TRUE
"CJI97_003122",0.624563178131188,7.02919374716296,1.2866729023096e-05,5.023796657643e-05,TRUE
"CJI97_001443",-1.36488472330148,6.49485184021357,1.29026750982108e-05,5.03385662803036e-05,FALSE
"CJI97_001602",0.776367545055168,6.90630119226463,1.29111519147406e-05,5.03385662803036e-05,FALSE
"CJI97_004843",0.436095375557725,6.10820707659054,1.30489622715649e-05,5.08391338753531e-05,FALSE
"CJI97_003960",-0.615584137258228,6.56134879432192,1.31481973952781e-05,5.11887973628574e-05,FALSE
"CJI97_002603",0.71802113475491,4.18369278526214,1.3188782803927e-05,5.13097851550037e-05,FALSE
"CJI97_002784",-0.959037370761086,5.66719264633951,1.33668106822748e-05,5.19649210674025e-05,FALSE
"CJI97_001232",-0.465368335266688,5.35934917321594,1.34693209269946e-05,5.23257420605204e-05,TRUE
"CJI97_002219",0.585324498253236,4.8853960842531,1.37290542577244e-05,5.32963861688353e-05,FALSE
"CJI97_000963",1.59191936474364,7.71136800805767,1.38002685678284e-05,5.35343272408354e-05,TRUE
"CJI97_001616",0.755736786228308,7.9852351074984,1.39022457181816e-05,5.3891176648928e-05,FALSE
"CJI97_000549",0.420953742875471,5.69482709667694,1.39941004933195e-05,5.42083031313368e-05,FALSE
"CJI97_001810",0.628323292296222,5.57085499230789,1.4313292939004e-05,5.54049703722134e-05,FALSE
"CJI97_004804",1.35364317730639,9.20474477318279,1.43283177736773e-05,5.54233711159589e-05,FALSE
"CJI97_005494",0.417823500389817,5.48195325681941,1.43393633563125e-05,5.54263643772653e-05,FALSE
"CJI97_004033",0.796015194076223,6.1071679209615,1.44135559373674e-05,5.567326258986e-05,FALSE
"CJI97_000029",0.569466857612816,5.6029682666402,1.44534582069855e-05,5.57874538518552e-05,FALSE
"CJI97_004509",1.12694905660809,5.25809394603564,1.46854385954792e-05,5.66125855152417e-05,FALSE
"CJI97_003885",0.844934044121174,5.12191011692902,1.46882171462821e-05,5.66125855152417e-05,FALSE
"CJI97_002244",0.749705844209591,1.23779170315172,1.47821555323975e-05,5.69339837636093e-05,FALSE
"CJI97_000984",-0.99724155883213,7.77215945006921,1.4842096223484e-05,5.70837581773056e-05,FALSE
"CJI97_003911",2.27162873072286,5.87373069498832,1.48422002822016e-05,5.70837581773056e-05,TRUE
"CJI97_004149",-0.485202595503744,4.20029515223354,1.51417375458287e-05,5.81943132459343e-05,FALSE
"CJI97_002928",0.896534607475656,5.97937870657985,1.5172077865238e-05,5.82694179080598e-05,FALSE
"CJI97_000136",0.509828034609146,7.31313694558657,1.52067405659628e-05,5.83610043342356e-05,FALSE
"CJI97_004669",0.721085002342462,6.98092754499146,1.52307336531863e-05,5.84115414304144e-05,FALSE
"CJI97_002722",-2.09936946607526,8.33024862525201,1.53147566629372e-05,5.86920645974498e-05,FALSE
"CJI97_002258",0.589788871102404,7.26404554839226,1.53381951939663e-05,5.87401712325354e-05,TRUE
"CJI97_000119",0.63323315299653,6.81944529920646,1.53629212194474e-05,5.87931368086087e-05,TRUE
"CJI97_003674",1.33669984045919,2.8973238729116,1.57021042847012e-05,6.00446888124349e-05,FALSE
"CJI97_003686",0.931766544171194,4.55724243868725,1.5722936068765e-05,6.00446888124349e-05,FALSE
"CJI97_003289",0.92287413827686,8.27790978481821,1.57233404914697e-05,6.00446888124349e-05,FALSE
