Group,T_C,tax,lo,hi
para,34.5,1.1064313419681575,1.0428873421850806,1.1972024984509697
para,34.75,1.1300329526503134,1.0580115685641194,1.2305815506705646
para,35,1.1566111271338462,1.0758319383338872,1.267942935470371
para,35.25,1.1871407946744925,1.096140846575385,1.307946408103418
para,35.5,1.2212003298894338,1.1189943086306529,1.352740690766528
para,35.75,1.258779676761859,1.145642894880948,1.403111225281854
para,36,1.299849367057442,1.1760055885709064,1.4569708022614392
para,36.25,1.3459097195152534,1.2094210457430408,1.5171854556077875
para,36.5,1.3966328903006555,1.245652356217905,1.5875099788507487
para,36.75,1.4520322476175562,1.2867727631326427,1.6626198670434098
para,37,1.5130998335473818,1.3326947089909236,1.7464206945212974
para,37.25,1.5800181143879224,1.3833554921116493,1.8373457352109792
para,37.5,1.651441306656878,1.4392385429305132,1.9365028452349686
para,37.75,1.7354798194975147,1.5020486774884465,2.044288105532027
para,38,1.8221389452529118,1.569986957656669,2.1681791374942265
para,38.25,1.9185872752834268,1.6448729402384985,2.29581101845864
para,38.5,2.0236202667244516,1.7194494928335529,2.4500341728647563
para,38.75,2.138413841983957,1.7956714346380798,2.6180488644348996
para,39,2.2630316524744503,1.8866004087118509,2.788912721835338
para,39.25,2.3968619710117904,1.9846867289329793,2.984211689275962
para,39.5,2.5433019019756733,2.089699550984932,3.1920854192940653
para,39.75,2.704915546803769,2.196093763579829,3.42736249690197
para,40,2.8788199034630115,2.3145388460629572,3.6789836175787634
para,40.25,3.0647659832373635,2.4392706714188175,3.961485972786762
para,40.5,3.2662954437535228,2.568415146742245,4.279743022355726
para,40.75,3.4871752029043206,2.7188237369717614,4.614875498431687
para,41,3.722377241025233,2.876123787901578,5.010540223016346
para,41.25,3.975470694075952,3.0456531563051352,5.441357955437088
para,41.5,4.250628038287395,3.2101746587521856,5.9014832987437025
para,41.75,4.549828723657095,3.386230137538157,6.428710009343945
para,42,4.873902743482386,3.5778225830569754,6.988066305288434
para,42.25,5.230843393551956,3.7908028458988055,7.589179910205942
para,42.5,5.610683566434313,4.003044950030737,8.251628335907336
para,42.75,6.022309162645273,4.210833480885444,9.000664696175978
para,43,6.45378062405182,4.438259454010103,9.836333838432243
para,43.25,6.932535312914243,4.715965731387032,10.732205004849515
para,43.5,7.43762959094141,5.010904453395288,11.70079063581505
para,43.75,8.00153624507936,5.3091021763610176,12.74979412026585
para,44,8.6032201246039,5.616253036962276,13.952532050464761
