T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid,fit_start_time,fit_end_time,delta_Ninoc_to_N0_min,n0_ramp_factor,N_inoculation_cells_per_L,otu_name,cell_volume_um3,cell_carbon_fg,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
22,3,R1,0.004951858423273577,0.0017656197437796476,9.98644203228871,510.59000000000003,TRUE,TRUE,1626.5106341241233,TRUE,57.1,568.7,57.1,0.987965663417478,42000000,Clade1_2070,13,1300,55053938.17670491,4.112190675788327,128222564362.03914,3.2070725587560927e-11,386.24495701533897,722.2979280558678,0.29711150539641457,0.5556137908122061,0.3484258139373008,1.8700514141008788
22,3,R2,0.005069813378800439,0.0019146586990872847,10.577661421672753,530.5999999999999,TRUE,TRUE,1908.039813589814,TRUE,63.2,599.8,63.2,0.9873176793885612,42000000,Clade1_2070,13,1300,57129372.90840476,5.186124829675323,154743014765.65768,3.351443577294376e-11,395.44544354643426,754.8132159550487,0.30418880272802634,0.5806255507346528,0.34378827777555576,1.908767007619893
22,3,R3,0.004726998769106449,0.0020517212672499984,10.527535699450967,491.52000000000004,TRUE,TRUE,1623.3228509678868,TRUE,76.2,568.7,76.2,0.9878877689968826,42000000,Clade1_2070,13,1300,59482416.190795876,3.997744498401715,115900490906.89685,3.4492903930951536e-11,368.705903990303,776.8503077342186,0.2836199261463869,0.5975771597955528,0.32185753978432247,2.106964654828662
22,3,R4,0.004714949946162854,0.0021517598568328556,9.650380256114294,581.77,TRUE,TRUE,2127.0569605489404,TRUE,65.2,705.1,65.2,0.9880900119591156,42000000,Clade1_2070,13,1300,56435752.91582926,6.632771383588891,173962464148.93616,3.812760077892615e-11,367.7660958007026,858.7110687336996,0.28289699676977126,0.6605469759489997,0.2998556405575759,2.334938099348469
22,3,R5,0.004846197373009392,0.002202872356839868,9.841130963364801,433.40999999999997,TRUE,TRUE,1672.5904002568436,TRUE,84.2,518.6,84.2,0.9873752025731688,42000000,Clade1_2070,13,1300,62365626.720189095,3.258881291743374,92262347173.77638,3.5321898819734796e-11,378.0033950947325,795.5209576670441,0.29077184238056347,0.6119391982054185,0.3221095448127156,2.1045338957013238
22,4,R1,0.003212950463664091,0.0021603025433283582,10.820481443948355,599.02,TRUE,TRUE,2141.177499254232,TRUE,50.1,659.1,50.1,0.9911304554047716,42000000,Clade2_2071,13,1300,48897649.28105426,3.935102567542762,89069591584.25401,4.4180089944842876e-11,250.61013616579908,995.0254272032772,0.19277702781984543,0.7654041747717517,0.2011905757475105,3.9704117416263904
22,4,R2,0.003236002432599628,0.0025251242132308806,10.970988301919162,710.33,TRUE,TRUE,2872.51746055784,TRUE,55.1,774.5,55.1,0.9908151545492336,42000000,Clade2_2071,13,1300,49736847.962974295,6.992094338072803,137721832143.2741,5.0769687196717085e-11,252.40818974277101,1143.436551509036,0.1941601459559777,0.8795665780838738,0.18082826999542148,4.530108760235994
22,4,R3,0.002862510832482427,0.0026933885590683976,10.478394695439471,628.1,TRUE,TRUE,2087.0357449125086,TRUE,39.1,677.2,39.1,0.9929556830034252,42000000,Clade2_2071,13,1300,46643078.549421825,4.73960867333446,82078740142.98364,5.774465671717084e-11,223.27584493362932,1300.5270426212992,0.17175064994894562,1.0004054174009993,0.14652541136202624,5.824754769186484
22,4,R4,0.003413900325157007,0.0023367214644860524,10.472389528665664,625.0699999999999,TRUE,TRUE,2011.4052285824637,TRUE,74.2,699.3,74.2,0.9896211522087732,42000000,Clade2_2071,13,1300,53546366.321368635,5.097934792138243,116820035254.96094,4.363921634685307e-11,266.2842253622465,982.8438543822467,0.20483401950942037,0.7560337341401898,0.21317607832234017,3.690957859201799
22,4,R5,0.003116538633212749,0.002340801556356217,10.743077134470692,729.3900000000001,TRUE,TRUE,2266.8623827484416,TRUE,66.2,797.6,66.2,0.9906491780518644,42000000,Clade2_2071,13,1300,51141160.409984425,6.5421109097346974,142930161057.9317,4.5771381360740816e-11,243.09001339059444,1030.864544391258,0.18699231799276494,0.7929727264548139,0.1908152939252801,4.240670071192419
22,5,R1,0.0024189658906686954,0.0021439817126161467,10.273744487829545,799.6,TRUE,TRUE,2253.2765172919744,TRUE,58.1,859.8,58.1,0.9903399612579116,42000000,Clade2_2072,13,1300,47870743.596175775,5.245732044454959,117126509147.28474,4.478688968573744e-11,188.67933947215823,1008.6917907657835,0.14513795344012173,0.7759167621275258,0.15757799291073926,5.346063822290556
22,5,R2,0.0022518034193797663,0.002462565350367921,10.757573677119918,827.7,TRUE,TRUE,2443.174800233671,TRUE,68.2,899.9,68.2,0.990545943156758,42000000,Clade2_2072,13,1300,48508720.27998396,5.958252440558286,117368337434.534,5.076541570576217e-11,175.64066671162178,1143.3403488503832,0.135108205162786,0.8794925760387563,0.13316390807701126,6.509542295962662
22,5,R3,0.002247633834199033,0.002508096858497948,10.703764907058213,825.68,TRUE,TRUE,3552.103346357028,TRUE,70.2,898.9,70.2,0.9905327265065984,42000000,Clade2_2072,13,1300,48712766.447399914,6.022401511439368,116968304985.99907,5.1487465020205604e-11,175.31543906752458,1159.6023670686095,0.134858030051942,0.8920018208220073,0.13133051208221433,6.614376767022649
22,5,R4,0.00141347933266526,0.004517035789815889,10.887893615851482,546.88,TRUE,TRUE,611.6012486071695,TRUE,75.2,622.7,75.2,0.993991282741456,42000000,Clade2_2072,13,1300,46429564.48057013,3.727010172112958,38309074171.16403,9.728792075372966e-11,110.25138794789028,2191.1217254323024,0.0848087599599156,1.6854782503325403,0.047906785434699076,19.873869764505134
22,5,R5,0.0016126658225202577,0.003711792411670511,10.427962487403914,617.0500000000001,TRUE,TRUE,997.8193226155781,TRUE,58.1,677.2,58.1,0.99354947362407,42000000,Clade2_2072,13,1300,45827946.08874555,3.9242731180707615,48451356365.46056,8.099408174397883e-11,125.7879341565801,1824.15135163497,0.09675994935121547,1.4031933474115155,0.0645086414090674,14.501799110272984
22,6,R1,0.0012822127255584287,0.0031072953761420294,10.248386712347138,730.3900000000001,TRUE,TRUE,1452.0739935802603,TRUE,63.1,800.6,63.1,0.9931309764371594,42000000,Clade2_2073,13,1300,45226559.66009102,3.7588554154996796,54709989918.57094,6.870510159285848e-11,100.01259259355744,1547.3785397184006,0.07693276353350573,1.1902911843987696,0.06070968249853282,15.471837091623188
22,6,R2,0.001499582160899866,0.0026679373632594325,9.347553969034628,895.97,TRUE,TRUE,2979.1738911867055,TRUE,56.1,1021.3,56.1,0.99226981683481,42000000,Clade2_2073,13,1300,45333032.52673613,5.039790417575849,85635062529.6455,5.885194999222606e-11,116.96740855018956,1325.465537889794,0.08997492965399197,1.0195888752998414,0.08109036114217481,11.331921894474133
22,6,R3,0.0017183657430096377,0.0023882754752597725,10.042992189072082,878.9000000000001,TRUE,TRUE,3246.0171139292165,TRUE,65.2,945.1,65.2,0.9907070183304078,42000000,Clade2_2073,13,1300,46542721.55441783,4.903346067965606,95556426840.35425,5.13136188752391e-11,134.03252795475174,1155.686998519589,0.10310194458057827,0.8889899988612223,0.10392377970825299,8.622436778255345
22,6,R4,0.0014630977327868735,0.0029819168710240977,10.809507601852749,900,TRUE,TRUE,1971.1083142648763,TRUE,73.2,1004.3,73.2,0.9919542239046378,42000000,Clade2_2073,13,1300,46371732.22546444,5.566858041756579,86570102928.74234,6.430462542407714e-11,114.12162315737613,1448.2708718705987,0.08778586396721241,1.1140545168235374,0.073042864402221,12.690591246440672
22,6,R5,0.0011837598013284898,0.0035128903396173103,10.631589052367977,707.3,TRUE,TRUE,1552.401587941542,TRUE,68.2,776.5,68.2,0.99352002138147,42000000,Clade2_2073,13,1300,45236350.214100406,3.887693740976581,50062785509.877686,7.765636093520038e-11,92.3332645036222,1748.9790946797143,0.07102558807970939,1.345368534369011,0.05014535640469719,18.942025976034916
22,7,R1,0.004241767659380423,0.0018118460657559612,11.708642130164996,642.08,TRUE,TRUE,2521.726521406373,TRUE,34.1,685.2,34.1,0.9942004578528832,42000000,Clade3_2074,13,1300,48254904.518475704,6.080128061468425,161932078343.44873,3.754739717829607e-11,330.85787743167305,845.6437043099833,0.2545060595628254,0.6504951571615256,0.2812217871750596,2.5559122571733868
22,7,R2,0.004407111416069935,0.0019039314191829897,10.81847924898367,598.93,TRUE,TRUE,2753.8468924162803,TRUE,37.1,641,37.1,0.9937366634875155,42000000,Clade3_2074,13,1300,49150667.05519446,5.619162888237229,145060689406.11792,3.8736634378632984e-11,343.7546904534549,872.42774333726,0.2644266849641961,0.6710982641055846,0.28265059657374514,2.5379369869438584
22,7,R3,0.004458692987633664,0.0021005052272242944,11.622057889692101,594.9,TRUE,TRUE,2363.812069270189,TRUE,50.1,675.1,50.1,0.992720075802668,42000000,Clade3_2074,13,1300,52130155.66179817,6.213445268517477,154204743147.39334,4.029347698195305e-11,347.77805303542584,907.4910032443993,0.2675215792580199,0.6980700024956917,0.2770545894488289,2.6093969855882744
22,7,R4,0.0036654717556309888,0.0023139562394328167,10.862308545966208,601.9499999999999,TRUE,TRUE,2551.7288170863294,TRUE,34.1,641,34.1,0.9949864176652724,42000000,Clade3_2074,13,1300,47353276.402559765,5.102824401482115,104425248066.20262,4.8865810672980834e-11,285.90679693921714,1100.557382323594,0.21992830533785934,0.8465826017873801,0.2062128984040792,3.849357182500173
22,7,R5,0.004276188647108508,0.0018911154332146407,11.577784768396102,635.0500000000001,TRUE,TRUE,2334.6512266986365,TRUE,50.1,685.2,50.1,0.9930170165975838,42000000,Clade3_2074,13,1300,51671128.9333223,6.241634538605842,170540781030.35352,3.65990732591692e-11,333.5427144744636,824.2855220624062,0.25657131882651046,0.634065786201851,0.28807616185981855,2.471304232686259
22,8,R1,0.004344281953674805,0.001476923628695991,10.529532343896339,651.12,TRUE,TRUE,2459.5985741631534,TRUE,50.1,701.3,50.1,0.9950583359681427,42000000,Clade3_2075,13,1300,51954286.685056955,5.413192767788338,190421876578.3198,2.842736803700132e-11,338.8539923866348,640.2421104301947,0.2606569172204883,0.4924939311001497,0.34608859274565823,1.8894335755668887
22,8,R2,0.004231538816022748,0.0016747113124910508,11.076298896711883,629.0300000000001,TRUE,TRUE,2461.282665243243,TRUE,53.1,690.2,53.1,0.9951222558994898,42000000,Clade3_2075,13,1300,52325019.98613308,5.272251688159433,164727301295.00476,3.2005937368678976e-11,330.0600276497743,720.8387656763607,0.2538923289613649,0.5544913582125851,0.31407403809563966,2.183962628886526
22,8,R3,0.004702390775922322,0.0015049078303669228,10.954771143228436,521.71,TRUE,TRUE,2108.4933360851855,TRUE,57.2,579.9,57.2,0.9943839424444983,42000000,Clade3_2075,13,1300,54653567.0750927,3.4007926744688257,123506202035.80748,2.7535399991353087e-11,366.78648052194114,620.1531770038289,0.28214344655533935,0.47704090538756067,0.37164022919239514,1.6907743603890313
22,8,R4,0.004624358423137088,0.0014767167263539053,10.928035959946795,577.87,TRUE,TRUE,2631.7599935504045,TRUE,62.2,642,62.2,0.9942936061117684,42000000,Clade3_2075,13,1300,55677826.21824097,4.302360757734134,162215332380.4716,2.6522528386176628e-11,360.6999570046929,597.341249665043,0.27746150538822534,0.45949326897311005,0.37649733069262065,1.656061327607176
22,8,R5,0.0052644833156519875,0.0015068080764703443,10.606594552849215,512.6800000000001,TRUE,TRUE,2295.3617765505237,TRUE,53.1,569.9,53.1,0.9939351859898882,42000000,Clade3_2075,13,1300,55209243.97906114,3.9684002748548335,145401648957.34534,2.729267723792454e-11,410.629698620855,614.6865672317863,0.31586899893911924,0.4728358209475279,0.4004907678699314,1.496936459531005
22,9,R1,0.004440157403676067,0.0017393179698902237,11.645815836569053,598.92,TRUE,TRUE,2050.14910255694,TRUE,37.1,674.1,37.1,0.994968990996032,42000000,Clade3_2076,13,1300,49271989.28027261,5.204556830550862,147436450840.35825,3.530033991516976e-11,346.33227748673323,795.035407315027,0.266409444220564,0.6115656979346361,0.3034362038617611,2.2955856528431196
22,9,R2,0.00420859829162858,0.00211563032068852,10.981423835494622,491.60999999999996,TRUE,TRUE,1892.1403839532427,TRUE,53.1,548.8,53.1,0.9944475719514884,42000000,Clade3_2076,13,1300,52225886.79069054,3.4770303521532533,85833045482.28111,4.0509227333323876e-11,328.2706667470292,912.350139697268,0.2525158974977148,0.7018077997671293,0.26460193561308637,2.7792618473594537
22,9,R3,0.00453529628059494,0.0016858961405982944,11.364971680219401,595.9200000000001,TRUE,TRUE,2354.1541376256996,TRUE,54.1,659.1,54.1,0.9939650659036128,42000000,Clade3_2076,13,1300,53355439.38480566,5.174292378353652,163756613888.76273,3.159745585523933e-11,353.75310988640535,711.6389317031307,0.27211777683569643,0.547414562848562,0.3320403157495107,2.011682475191941
22,9,R4,0.004516874812547463,0.0016668219594842602,11.746959066292575,605.95,TRUE,TRUE,2473.785510934953,TRUE,51.1,657.1,51.1,0.9941082070120674,42000000,Clade3_2076,13,1300,52592456.82689762,5.328884975343444,168139825256.4238,3.169317541050468e-11,352.3162353787021,713.7947306498625,0.2710124887528478,0.5490728697306634,0.3304686346967586,2.026005783930479
22,9,R5,0.004358075219691199,0.001914378057383052,11.252670371023534,664.1700000000001,TRUE,TRUE,2826.776669455898,TRUE,53.1,718.3,53.1,0.994250934121716,42000000,Clade3_2076,13,1300,52631655.645449296,7.500346180768944,206205684339.86407,3.637313008504181e-11,339.92986713591347,819.1968225228524,0.2614845131814719,0.6301514019406557,0.29326377363977796,2.4098995167003507
22,10,R1,0.004117108562378504,0.0014303969197611032,10.626611896673628,658.12,TRUE,TRUE,2514.2296304259885,TRUE,18,680.2,18,0.998028152901646,42000000,Clade4_2077,13,1300,45141580.2557615,4.871815325399234,153748543124.3017,3.1686903995314596e-11,321.13446786552333,713.6534856323337,0.24702651374271026,0.5489642197171798,0.31033842902790265,2.2222886580059655
22,10,R2,0.004344462231637091,0.001486402103581533,10.707846998697368,587.85,TRUE,TRUE,2720.5720001339314,TRUE,6,635,6,0.9991561974516512,42000000,Clade4_2077,13,1300,43072822.635711774,4.056737003581832,117555749560.61974,3.450904799420212e-11,338.8680540676931,777.2139048534814,0.26066773389822545,0.5978568498872934,0.3036229117037688,2.2935590874500766
22,10,R3,0.004057479661381235,0.0016663501362381033,9.981566242306787,591.87,TRUE,TRUE,2194.297098904879,TRUE,37.1,636,37.1,0.9969016412023236,42000000,Clade4_2077,13,1300,48671758.051834695,4.12317622462374,120432213642.09653,3.423648955649938e-11,316.4834135877363,771.0753348267655,0.2434487796828741,0.5931348729436657,0.29100351043023825,2.4363846625820282
22,10,R4,0.004026267244268392,0.0014931381353192289,9.818467319353589,663.12,TRUE,TRUE,2700.833499022946,TRUE,16,683.2,16,0.9981838150779696,42000000,Clade4_2077,13,1300,44713347.4628687,4.983657926327573,149240062406.09665,3.339356635195285e-11,314.04884505293455,752.09099091188,0.2415760346561035,0.5785315314706769,0.294566279636979,2.394821706111071
22,10,R5,0.003951927561497701,0.001531221341026759,10.459907837395443,649.08,TRUE,TRUE,2358.033120605408,TRUE,21,671.1,21,0.997868076910156,42000000,Clade4_2077,13,1300,45537032.599449456,4.650387937878787,138298011824.51788,3.362584809808779e-11,308.2503497968206,757.3224479769968,0.237115653689862,0.5825557292130745,0.2892813615745576,2.456842136517206
22,11,R1,0.004399982295167769,0.001506402283341277,9.975479454373845,584.87,TRUE,TRUE,2152.624609526314,TRUE,33.1,619,33.1,0.9966914591438062,42000000,Clade4_2078,13,1300,48423973.24498502,4.14623667941688,133282627258.18788,3.1108605560310684e-11,343.198619023086,700.62902941101,0.26399893771006616,0.5389454072392384,0.32878858836316255,2.04146809041758
22,11,R2,0.004226448297081171,0.0015901156305629233,10.800860572610684,615.95,TRUE,TRUE,2746.4934513395056,TRUE,19,637,19,0.9978481761644936,42000000,Clade4_2078,13,1300,45413889.46417565,4.705875370012186,134400354149.2533,3.501386138303067e-11,329.6629671723314,788.5833284672443,0.2535868978248703,0.6066025603594187,0.2948035405597138,2.3920895186719964
22,11,R3,0.004936869225507712,0.001314896343432252,10.853024575736615,560.79,TRUE,TRUE,2598.6611781235383,TRUE,38.1,606.9,38.1,0.9960738178378418,42000000,Clade4_2078,13,1300,50492783.54274065,3.977942798149753,152755314634.22037,2.6041272656700164e-11,385.07579958960156,586.5023924238246,0.29621215353046276,0.4511556864798651,0.3963405135634006,1.5230829697656811
22,11,R4,0.004525993362266442,0.001633530236957483,9.566893010934832,598.88,TRUE,TRUE,3566.657083671203,TRUE,38.1,638,38.1,0.9963999893529246,42000000,Clade4_2078,13,1300,49724782.91932462,5.066332018401852,154219526588.91174,3.285143023364797e-11,353.02748225678255,739.8809835671212,0.2715596017359866,0.5691392181285548,0.32301651354731525,2.0958169569046525
22,11,R5,0.005005531958600672,0.0012854302462129456,10.708590841713118,556.78,TRUE,TRUE,2634.9095779930517,TRUE,36.1,594.9,36.1,0.9961420969727152,42000000,Clade4_2078,13,1300,50124201.6370024,3.911588097153165,152528875899.90897,2.5644902147708673e-11,390.43149277085234,577.5753228879221,0.30033191751604027,0.4442887099137862,0.4033354791052222,1.4793256527257295
22,12,R1,0.004410866225504801,0.00207451443501743,11.191177781552296,548.75,TRUE,TRUE,1809.6704022914098,TRUE,20,572.8,20,0.9978005425732064,42000000,Clade4_2079,13,1300,45772572.72812003,4.821271470536515,106377663756.91122,4.5322216152009473e-11,344.04756558937447,1020.7484309052797,0.2646519735302881,0.785191100696369,0.2520871738142749,2.966881713453416
22,12,R2,0.004705501737940985,0.00209258051117234,10.905543856146231,560.79,TRUE,TRUE,1853.3006315749758,TRUE,44.1,605.9,44.1,0.9961208090804912,42000000,Clade4_2079,13,1300,51485257.80263306,5.7796088818320985,142199858830.1899,4.0644265960445886e-11,367.0291355593969,915.3914840632206,0.28233010427645916,0.7041472954332466,0.28620027621468214,2.4940567256821535
22,12,R3,0.0044201932637321344,0.0023061083124435904,10.077711913993888,444.41,TRUE,TRUE,1225.7008169575763,TRUE,25.1,470.5,25.1,0.9973255570030004,42000000,Clade4_2079,13,1300,46802585.33010664,3.198399345321983,64911677162.54045,4.927309669280477e-11,344.77507457110653,1109.7302913506057,0.2652115958239281,0.8536386856543121,0.23703939679357894,3.2187080018214442
22,12,R4,0.00559419518653636,0.0015380743313421273,10.373765746907624,451.45,TRUE,TRUE,1706.2483610336355,TRUE,54.2,517.6,54.2,0.9951851673443,42000000,Clade4_2079,13,1300,56602238.62409849,3.1610352547852245,116328364725.00896,2.7173383398431342e-11,436.3472245498361,611.9998274865158,0.3356517111921816,0.4707690980665506,0.4162240201870721,1.4025523552209922
22,12,R5,0.004530518020786086,0.0020616174450317727,10.900455029904078,550.7700000000001,TRUE,TRUE,2112.406041611219,TRUE,21,573.8,21,0.9976453373898844,42000000,Clade4_2079,13,1300,46083411.94225654,5.0624659909948,113161491851.40501,4.473664943939094e-11,353.3804056213147,1007.5602782983772,0.27183108124716515,0.7750463679218286,0.25965893282250313,2.851205845799178
22,13,R1,0.0018963617656530358,5.514257774872561e-4,11.549437429171588,891.3199999999999,TRUE,TRUE,2839.365986873381,TRUE,157.5,1267.4,157.5,0.992455040524527,69000000,glab_2048,8,800,92315302.25581722,1.2855184991802402,215211246286.01718,5.973286811748572e-12,91.02536475134572,134.53056046486424,0.11378170593918215,0.1681632005810803,0.403560069034285,1.47794585423922
22,13,R2,0.0031399351533603083,4.2027783476479477e-4,11.304281558286222,657.48,TRUE,TRUE,1896.5150407980286,TRUE,129.4,791.9,129.4,0.9878857484142058,69000000,glab_2048,8,800,102332353.73633884,0.9210056069120843,224253252880.73874,4.1069888399874805e-12,150.7168873612948,92.49773665308386,0.1883961092016185,0.11562217081635483,0.619686780645166,0.6137184642843013
22,13,R4,0.002533295620074734,3.7948671330593337e-4,10.212069144846087,672.53,TRUE,TRUE,1480.5397433616172,TRUE,122.3,794.9,122.3,0.9902420664963426,69000000,glab_2048,8,800,93141766.6263297,0.673249448693957,165243316387.2176,4.074291556315171e-12,121.59818976358721,91.76132736340055,0.151997737204484,0.1147016592042507,0.569921564320068,0.7546274129722171
22,13,R5,0.003500205099109313,4.287584549160829e-4,11.317214144629355,654.54,TRUE,TRUE,1954.8040626238608,TRUE,234.7,889.3,234.7,0.9854374920262328,69000000,glab_2048,8,800,154614521.19764858,1.0883771948502934,392479534653.5003,2.7730801194797704e-12,168.00984475724704,62.45540092831712,0.21001230594655879,0.0780692511603964,0.7290029533844409,0.37173655519149645
22,14,R1,0.0023789727307246262,4.01559239798109e-4,11.536395136720596,564.04,TRUE,TRUE,718.7709692080584,TRUE,114.3,679.4,114.3,0.994829631962477,69000000,glab_2049,8,800,90092715.03038886,0.4770255824048404,107024133922.08775,4.4571776936976585e-12,114.19069107478205,100.38470144196994,0.14273836384347757,0.12548087680246242,0.5321704867246935,0.879097065593808
22,14,R2,0.003050893017095877,3.11467889597124e-4,11.332397760793299,515.81,TRUE,TRUE,723.8744395168142,TRUE,88.2,624.1,88.2,0.9936460111352602,69000000,glab_2049,8,800,89731421.87494056,0.39043319613948896,112480698675.19785,3.4711128285832743e-12,146.4428648206021,78.17651637748678,0.18305358102575262,0.09772064547185848,0.6519600581191881,0.5338362949485855
22,14,R3,0.0035605917704431703,2.3760779869568544e-4,10.091256170616482,498.79999999999995,TRUE,TRUE,787.9849198919401,TRUE,129.4,661.3,129.4,0.9921236609835968,69000000,glab_2049,8,800,108520550.27213241,0.32741192089658294,149536008567.03806,2.1895189261374585e-12,170.90840498127218,49.31241669198764,0.21363550622659022,0.061640520864984553,0.7760774103133983,0.28853125565937615
22,14,R4,0.004183522800149357,1.9740457450798614e-4,11.423060727965835,516.86,TRUE,TRUE,952.1286337106276,TRUE,144.4,669.3,144.4,0.990601985916367,69000000,glab_2049,8,800,125056388.41074249,0.36291223252613364,229905984817.8027,1.578524512155421e-12,200.80909440716914,35.5515805653455,0.2510113680089614,0.04443947570668188,0.8495875823273917,0.17704168563829878
22,14,R5,0.004385740971216568,1.7207030390712055e-4,10.91879614716458,568.05,TRUE,TRUE,1234.1304580290766,TRUE,117.3,685.4,117.3,0.9904363326768232,69000000,glab_2049,8,800,114313448.96876866,0.4346035952093802,288725217393.8596,1.5052498674423823e-12,210.51556661839527,33.90128662638375,0.2631444582729941,0.04237660828297969,0.8612972625401071,0.16103933391223807
22,15,R1,0.0034992475664871845,3.209371022962781e-4,11.269591679041762,474.69,TRUE,TRUE,543.2272281353653,TRUE,112.3,588,112.3,0.9879987620880514,69000000,glab_2050,8,800,100987643.94016884,0.3911576172047311,123083575841.25403,3.1779838579699962e-12,167.96388319138487,71.57465613740412,0.20995485398923108,0.08946832017175516,0.7011977432192603,0.4261312299850144
22,15,R2,0.002105235684480023,4.60915399755436e-4,11.260361644089901,534.9000000000001,TRUE,TRUE,520.5902175415945,TRUE,107.3,643.2,107.3,0.9927866567423984,69000000,glab_2050,8,800,85863498.48314078,0.4561736874138314,84980169328.44798,5.368001629306269e-12,101.0513128550411,120.8983078372353,0.12631414106880137,0.15112288479654412,0.4552894145070174,1.196405117572939
22,15,R3,0.002540097334350489,4.969741239519285e-4,11.181076715999218,462.64000000000004,TRUE,TRUE,569.5217409326706,TRUE,144.4,607.1,144.4,0.9909650383846366,69000000,glab_2050,8,800,98673906.06803371,0.4379917013671307,86962982409.64145,5.036530363045268e-12,121.92467204882347,113.43290116357906,0.15240584006102934,0.14179112645447384,0.5180401479530485,0.9303523171926682
